shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID
LON-WEI-5e7d1b3e-64,Z3291474324,C17H11Cl3FNO2S3,Achiral,482.827,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_M,FC=1C(Cl)=CC=CC1CSC=2C=CC=CC2NS(=O)(=O)C=3C=C(Cl)SC3Cl,"2,5-dichloro-N-(2-{[(3-chloro-2-fluorophenyl)methyl]sulfanyl}phenyl)thiophene-3-sulfonamide",*R2375902*
LON-WEI-5e7d1b3e-73,Z3293404762,C19H15N7S,Achiral,373.434,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_N,CC=1C=C(C)C(C#N)=C(SC=2N=CN=C3N(CC=4C=CC=CC4)N=NC23)N1,"2-({3-benzyl-3H-[1,2,3]triazolo[4,5-d]pyrimidin-7-yl}sulfanyl)-4,6-dimethylpyridine-3-carbonitrile",*R2375906*
LON-WEI-5e7d1b3e-3,Z2734819853,C17H22N2O3,Achiral,302.368,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_O,CC(C)N(C(C)C)C(=O)CC1=C(O)C=2C=CC=CC2NC1=O,"2-(4-hydroxy-2-oxo-1,2-dihydroquinolin-3-yl)-N,N-bis(propan-2-yl)acetamide",*R2375650*
LON-WEI-5e7d1b3e-28,Z3220635996,C23H27N3O4,Achiral,409.478,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_P,COC=1C=CC(OC)=C(CNC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)C1,"3-[(2,5-dimethoxyphenyl)methyl]-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375774*
LON-WEI-5e7d1b3e-53,Z3220635972,C25H29FN4O2,Achiral,436.521,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_Q,CC(C)CN1C=C(NC(=O)N2CCCN(CC=3C=CC=CC3F)C2)C=4C=CC=CC4C1=O,"3-[(2-fluorophenyl)methyl]-N-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-1,3-diazinane-1-carboxamide",*R2375829*
LON-WEI-5e7d1b3e-40,Z3221825172,C22H29N3O2,Achiral,367.484,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_R,CC(C)CN1C=C(NC(=O)NCCC2=CCCCC2)C=3C=CC=CC3C1=O,"1-[2-(cyclohex-1-en-1-yl)ethyl]-3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375776*
LON-WEI-5e7d1b3e-21,Z3220636116,C20H22N4O2,Achiral,350.414,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_S,CC(C)CN1C=C(NC(=O)NC=2N=CC=CC2C)C=3C=CC=CC3C1=O,"3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-1-(3-methylpyridin-2-yl)urea",*R2375732*
LON-WEI-5e7d1b3e-17,Z3220636085,C22H24ClN3O2,Achiral,397.897,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_T,CC(C)CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,"1-[2-(4-chlorophenyl)ethyl]-3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375744*
LON-WEI-5e7d1b3e-48,Z3220635999,C24H29N3O4,Achiral,423.504,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_U,COC=1C=CC(OC)=C(CCNC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)C1,"3-[2-(2,5-dimethoxyphenyl)ethyl]-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375798*
LON-WEI-5e7d1b3e-50,Z3220562444,C22H28N4O3,Achiral,396.482,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_V,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)CC3=CC=CO3,"3-(2-{butyl[(furan-2-yl)methyl]amino}ethyl)-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375836*
LON-WEI-5e7d1b3e-67,Z1999869167,C11H5ClN4O3S2,Achiral,340.765,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_W,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C=3C=CC(Cl)=CC3)S1,"2-(4-chlorophenyl)-5-[(5-nitro-1,3-thiazol-2-yl)sulfanyl]-1,3,4-oxadiazole",*R2375896*
LON-WEI-5e7d1b3e-39,Z2735296608,C19H21N3O3,Racemic or presumed racemic or meso,339.388,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_X,CC(CCC1=CC=CO1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,"3-[4-(furan-2-yl)butan-2-yl]-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375778*
LON-WEI-5e7d1b3e-16,Z3220635993,C20H28N4O3,Achiral,372.461,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_Y,CC(C)CN1C=C(NC(=O)NCCN2CCOCC2)C=3C=CC=CC3C1=O,"3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-1-[2-(morpholin-4-yl)ethyl]urea",*R2375653*
LON-WEI-5e7d1b3e-55,Z3220636083,C22H23N3O4,Achiral,393.435,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_Z,CC(C)CN1C=C(NC(=O)NCC=2C=CC=3OCOC3C2)C=4C=CC=CC4C1=O,"3-[(2H-1,3-benzodioxol-5-yl)methyl]-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375825*
LON-WEI-5e7d1b3e-35,Z3220636139,C27H34N4O2,Racemic or presumed racemic or meso,446.584,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AA,CC(C)CN1C=C(NC(=O)NCC2CCN(CC=3C=CC(C)=CC3)C2)C=4C=CC=CC4C1=O,"3-({1-[(4-methylphenyl)methyl]pyrrolidin-3-yl}methyl)-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375794*
LON-WEI-5e7d1b3e-69,Z2417819256,C17H11F3N4O3S2,Achiral,440.419,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AB,[O-][N+](=O)C1=CN=C(SC=2C=CC=CC2NC(=O)NC=3C=CC=C(C3)C(F)(F)F)S1,"3-{2-[(5-nitro-1,3-thiazol-2-yl)sulfanyl]phenyl}-1-[3-(trifluoromethyl)phenyl]urea",*R2375911*
LON-WEI-5e7d1b3e-10,Z1213675726,C20H16ClN3O5S,Achiral,445.876,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AC,ClC=1C=NC(=NC1C(=O)NCC=2C=CC=3OCOC3C2)S(=O)(=O)CC=4C=CC=CC4,"N-[(2H-1,3-benzodioxol-5-yl)methyl]-5-chloro-2-phenylmethanesulfonylpyrimidine-4-carboxamide",*R2375720*
LON-WEI-5e7d1b3e-6,Z2735296600,C19H17N3O3,Achiral,335.356,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AD,CC(=O)C=1C=CC=C(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,"3-(3-acetylphenyl)-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375635*
LON-WEI-5e7d1b3e-70,Z2735106872,C12H9N3OS,Achiral,243.284,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AE,O=C(C1=CC=CS1)N2N=CC(C#N)=C2C3CC3,5-cyclopropyl-1-(thiophene-2-carbonyl)-1H-pyrazole-4-carbonitrile,*R2375910*
LON-WEI-5e7d1b3e-1,Z3220620840,C20H21N3O4,Achiral,367.398,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,05_AF,COC=1C=CC(OC)=C(CNC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,"3-[(2,5-dimethoxyphenyl)methyl]-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375652*
LON-WEI-5e7d1b3e-23,Z3220621005,C18H14F3N3O2,Achiral,361.317,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_A,CN1C=C(NC(=O)NC=2C=CC=C(C2)C(F)(F)F)C=3C=CC=CC3C1=O,"3-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)-1-[3-(trifluoromethyl)phenyl]urea",*R2375729*
LON-WEI-5e7d1b3e-29,Z2734676997,C21H24N4O4S,Achiral,428.504,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_B,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)=N1,"ethyl 2-[2-({[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]carbamoyl}amino)-1,3-thiazol-4-yl]acetate",*R2375773*
LON-WEI-5e7d1b3e-25,Z3244426603,C17H18N4OS2,Achiral,358.481,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_C,O=C(CC=1C=CSC1)N2CCN(CC2)C3=CC(=NN3)C4=CC=CS4,1-{4-[3-(thiophen-2-yl)-1H-pyrazol-5-yl]piperazin-1-yl}-2-(thiophen-3-yl)ethan-1-one,*R2375923*
LON-WEI-5e7d1b3e-59,Z3220621008,C21H23N3O4,Racemic or presumed racemic or meso,381.425,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_D,CN1C=C(NC(=O)N(CC2CCCO2)CC3=CC=CO3)C=4C=CC=CC4C1=O,"3-[(furan-2-yl)methyl]-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)-3-[(oxolan-2-yl)methyl]urea",*R2375752*
LON-WEI-5e7d1b3e-2,Z443419586,C22H15F2NO5S2,Achiral,475.485,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_E,FC=1C=CC(=CC1)C2=NC(=C(O2)S(=O)(=O)CC=3C=CC=CC3F)S(=O)(=O)C=4C=CC=CC4,"4-(benzenesulfonyl)-2-(4-fluorophenyl)-5-[(2-fluorophenyl)methanesulfonyl]-1,3-oxazole",*R2375651*
LON-WEI-5e7d1b3e-19,Z2944319108,C16H13NO3,Single known enantiomer,267.279,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_F,OC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3,"(2R)-2-(1-oxo-2,3-dihydro-1H-isoindol-2-yl)-2-phenylacetic acid",*R2375926*
LON-WEI-5e7d1b3e-32,Z2448190776,C17H23N3,Racemic or presumed racemic or meso,269.384,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_G,N#CC=1C=CC(CN2CCC(CC2)C3CCNC3)=CC1,4-{[4-(pyrrolidin-3-yl)piperidin-1-yl]methyl}benzonitrile,*R2375763*
LON-WEI-5e7d1b3e-27,Z3220635964,C21H29N3O2,Achiral,355.473,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_H,CC(C)CN1C=C(NC(=O)NC2CCCCCC2)C=3C=CC=CC3C1=O,"1-cycloheptyl-3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375781*
LON-WEI-5e7d1b3e-7,Z3221769633,C23H26N4O2,Achiral,390.478,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_I,CN1C=C(NC(=O)NCCCN2CCC=3C=CC=CC3C2)C=4C=CC=CC4C1=O,"3-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)-1-[3-(1,2,3,4-tetrahydroisoquinolin-2-yl)propyl]urea",*R2375634*
LON-WEI-5e7d1b3e-72,Z2511727534,C14H10N2O2,Achiral,238.241,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_J,O=C1OC(NC=2C=CC=CC2)=NC=3C=CC=CC13,"2-(phenylamino)-4H-3,1-benzoxazin-4-one",*R2375904*
LON-WEI-5e7d1b3e-18,Z3220621047,C19H19N3O4,Achiral,353.371,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_K,COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=C(OC)C1,"3-(2,4-dimethoxyphenyl)-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375743*
LON-WEI-5e7d1b3e-22,Z2734676967,C19H20N4O2,Achiral,336.387,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_L,CC(C)CN1C=C(NC(=O)NC=2C=CC=NC2)C=3C=CC=CC3C1=O,"3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-1-(pyridin-3-yl)urea",*R2375731*
LON-WEI-5e7d1b3e-15,Z3220636262,C21H28N4O3,Achiral,384.472,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_M,CC(C)CN1C=C(NC(=O)NCCCN2CCCC2=O)C=3C=CC=CC3C1=O,"1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-3-[3-(2-oxopyrrolidin-1-yl)propyl]urea",*R2375654*
LON-WEI-5e7d1b3e-11,Z3064669100,C18H18N2O8S2,Achiral,454.474,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_N,COC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,methyl 1-methanesulfonyl-5-(N-methanesulfonylfuran-2-amido)-2-methyl-1H-indole-3-carboxylate,*R2375657*
LON-WEI-5e7d1b3e-24,Z28751438,C24H20N2O3S2,Achiral,448.557,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_O,CCOC(=O)C=1C=C(SC1NC(=O)CC2=CSC(=N2)C=3C=CC=CC3)C=4C=CC=CC4,"ethyl 5-phenyl-2-[2-(2-phenyl-1,3-thiazol-4-yl)acetamido]thiophene-3-carboxylate",*R2375728*
LON-WEI-5e7d1b3e-63,Z2735103512,C16H15N3O3,Achiral,297.308,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_P,COC(=O)C=1C(C)=NN(C1C=2C=C(C)ON2)C=3C=CC=CC3,"methyl 3-methyl-5-(5-methyl-1,2-oxazol-3-yl)-1-phenyl-1H-pyrazole-4-carboxylate",*R2375900*
LON-WEI-5e7d1b3e-43,Z3220636179,C22H24ClN3O3,Achiral,413.897,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_Q,COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,"3-(4-chloro-2-methoxy-5-methylphenyl)-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375816*
LON-WEI-5e7d1b3e-36,Z3220620883,C19H18ClN3O3,Achiral,371.817,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_R,COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,"3-(4-chloro-2-methoxy-5-methylphenyl)-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375788*
LON-WEI-5e7d1b3e-38,Z3220636140,C27H36N4O2,Achiral,448.600,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_S,CCCCN(CCCNC(=O)NC1=CN(CC(C)C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3,"1-{3-[butyl(phenyl)amino]propyl}-3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375780*
LON-WEI-5e7d1b3e-68,Z4760415121,C17H15ClN4O2S,Achiral,374.844,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_T,COC=1C=CC=C(C1)C(=O)NC2=NN=C(SCC=3C=CC(Cl)=CC3)N2,"N-(5-{[(4-chlorophenyl)methyl]sulfanyl}-4H-1,2,4-triazol-3-yl)-3-methoxybenzamide",*R2375918*
LON-WEI-5e7d1b3e-56,Z3220636209,C20H21N3O4S,Achiral,399.463,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_U,COC(=O)C=1SC=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,"methyl 3-({[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]carbamoyl}amino)thiophene-2-carboxylate",*R2375823*
LON-WEI-5e7d1b3e-71,Z2735100946,C12H7N5O2S2,Achiral,317.346,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_V,[O-][N+](=O)C1=CN=C(SC=2N=CC=C(N2)C=3C=CC=NC3)S1,"2-[(5-nitro-1,3-thiazol-2-yl)sulfanyl]-4-(pyridin-3-yl)pyrimidine",*R2375908*
LON-WEI-5e7d1b3e-66,Z2735102897,C14H12N4O3S2,Achiral,348.400,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_W,COC(=O)C=1C(C)=NN(C(=O)C2=CC=CS2)C1C=3SN=NC3C,"methyl 3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-1-(thiophene-2-carbonyl)-1H-pyrazole-4-carboxylate",*R2375898*
LON-WEI-5e7d1b3e-26,Z223645950,C16H17N3O2,Achiral,283.325,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_X,CCCC1=C(C)NC=2NN(C=3C=CC=CC3)C(=O)C2C1=O,"6-methyl-2-phenyl-5-propyl-1H,2H,3H,4H,7H-pyrazolo[3,4-b]pyridine-3,4-dione",*R2375790*
LON-WEI-5e7d1b3e-65,Z2417568593,C15H14N4O3S2,Achiral,362.426,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_Y,CC(C)(C)C=1C=CC(=CC1)C2=NN=C(SC3=CN=C(S3)[N+](=O)[O-])O2,"2-(4-tert-butylphenyl)-5-[(2-nitro-1,3-thiazol-5-yl)sulfanyl]-1,3,4-oxadiazole",*R2375903*
LON-WEI-5e7d1b3e-20,Z3220636183,C24H26N4O2,Achiral,402.488,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_Z,CC(C)CN1C=C(NC(=O)NCCC2=CNC=3C=CC=CC23)C=4C=CC=CC4C1=O,"3-[2-(1H-indol-3-yl)ethyl]-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375735*
LON-WEI-5e7d1b3e-34,Z3220636265,C24H27N3O2,Racemic or presumed racemic or meso,389.490,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AA,CC(C)CN1C=C(NC(=O)N2CCC(C2)C=3C=CC=CC3)C=4C=CC=CC4C1=O,"N-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-3-phenylpyrrolidine-1-carboxamide",*R2375795*
LON-WEI-5e7d1b3e-30,Z3220636349,C21H20N4O2S,Achiral,392.474,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AB,CC(C)CN1C=C(NC(=O)NC2=NC=3C=CC=CC3S2)C=4C=CC=CC4C1=O,"3-(1,3-benzothiazol-2-yl)-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375770*
LON-WEI-5e7d1b3e-13,Z2735564043,C19H25N3O3,Racemic or presumed racemic or meso,343.420,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AC,CC(C)CN1C=C(NC(=O)NCC2CCCO2)C=3C=CC=CC3C1=O,"1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-3-[(oxolan-2-yl)methyl]urea",*R2375655*
LON-WEI-5e7d1b3e-12,Z3220620949,C20H19N3O4,Achiral,365.382,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AD,CCOC(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,"ethyl 4-{[(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)carbamoyl]amino}benzoate",*R2375656*
LON-WEI-5e7d1b3e-74,Z56854710,C20H18N2O5S,Racemic or presumed racemic or meso,398.432,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AE,CCOC(=O)C=1C=CC(NC(=O)CC2SC(=O)N(C2=O)C=3C=CC=CC3)=CC1,"ethyl 4-[2-(2,4-dioxo-3-phenyl-1,3-thiazolidin-5-yl)acetamido]benzoate",*R2375916*
LON-WEI-5e7d1b3e-42,Z3220636321,C24H27N3O2,Racemic or presumed racemic or meso,389.490,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,06_AF,CC(C)CN1C=C(NC(=O)NC2CCCC=3C=CC=CC23)C=4C=CC=CC4C1=O,"3-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]-1-(1,2,3,4-tetrahydronaphthalen-1-yl)urea",*R2375818*
LON-WEI-5e7d1b3e-54,Z3220636288,C26H31N3O2,Achiral,417.543,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_A,CC(C)CN1C=C(NC(=O)N2CCC(CC=3C=CC=CC3)CC2)C=4C=CC=CC4C1=O,"4-benzyl-N-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]piperidine-1-carboxamide",*R2375828*
LON-WEI-5e7d1b3e-9,Z2734676942,C18H20N4O3,Achiral,340.376,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_B,CC(C)CN1C=C(NC(=O)NC=2C=C(C)ON2)C=3C=CC=CC3C1=O,"3-(5-methyl-1,2-oxazol-3-yl)-1-[2-(2-methylpropyl)-1-oxo-1,2-dihydroisoquinolin-4-yl]urea",*R2375724*
LON-WEI-5e7d1b3e-47,Z3220620992,C21H23N3O2,Achiral,349.426,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_C,CCN(C(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3CC,"1-ethyl-1-(2-ethylphenyl)-3-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375801*
