shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
BEN-DND-03ad4429-1,Z45425060,C11H12FNO3S,Achiral,257.281,,COVID-19,,,0,40,20,1326826-Y40-16,03_L,FC=1C=CC=C(C1)S(=O)(=O)N2CCC(=O)CC2,1-(3-fluorobenzenesulfonyl)piperidin-4-one,T4090187,12.4
BEN-DND-03ad4429-5,Z45425052,C9H11NO3S2,Achiral,245.318,,COVID-19,,,0,40,20,1326826-Y40-16,03_M,O=C1CCN(CC1)S(=O)(=O)C2=CC=CS2,1-(thiophene-2-sulfonyl)piperidin-4-one,T4090183,15.5
BEN-DND-03ad4429-3,Z2517205787,C13H15FN2O3S,Achiral,298.333,,COVID-19,,,0,40,20,1326826-Y40-16,03_N,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)C=C,1-[4-(3-fluorobenzenesulfonyl)piperazin-1-yl]prop-2-en-1-one,T4090185,10.2
BEN-DND-03ad4429-6,Z3490678710,C10H13NO3S2,Achiral,259.345,,COVID-19,,,0,40,20,1326826-Y40-16,03_O,O=C1CCCN(CC1)S(=O)(=O)C2=CC=CS2,1-(thiophene-2-sulfonyl)azepan-4-one,T4090182,10.4
BEN-DND-03ad4429-7,Z2517205716,C11H14N2O3S2,Achiral,286.370,,COVID-19,,,0,40,20,1326826-Y40-16,03_P,C=CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,1-[4-(thiophene-2-sulfonyl)piperazin-1-yl]prop-2-en-1-one,T4090181,13.2
rel-KAD-UNI-b13decd3-4-2,Z5118588395,C27H24ClFN4O4S,Single unknown enantiomer,555.020,96.79,COVID-19,,,0,40,20,1326826-Y40-16,04_A,"NS(=O)(=O)C=1C=CC(CNC[C@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F |o1:11,r|","rel-(4R)-6-chloro-4-({[(3-fluoro-4-sulfamoylphenyl)methyl]amino}methyl)-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3226858,2
rel-KAD-UNI-b13decd3-4-1,Z5118588394,C27H24ClFN4O4S,Single unknown enantiomer,555.020,100,COVID-19,,,0,40,20,1326826-Y40-16,04_B,"NS(=O)(=O)C=1C=CC(CNC[C@@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F |o1:11,r|","rel-(4R)-6-chloro-4-({[(3-fluoro-4-sulfamoylphenyl)methyl]amino}methyl)-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3241102,3.9
EDJ-MED-6bf93aa8-1,Z5012901948,C21H20ClN3O5S,Racemic or presumed racemic or meso,461.918,90,COVID-19,,,0,40,20,1326826-Y40-16,04_C,CNS(=O)(=O)C=1C=CC=2C(NC(=O)C3(CCOC=4C=CC(Cl)=CC43)OC)=CN=CC2C1,"6-chloro-4-methoxy-N-[7-(methylsulfamoyl)isoquinolin-4-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3234910,4.5
rel-EDJ-MED-ee07cf00-11-1-1,Z5056159153,C27H27ClN4O4,Single unknown enantiomer,506.980,98.8,COVID-19,,,0,40,20,1326826-Y40-16,04_D,"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140832,0
rel-EDJ-MED-ee07cf00-11-1-3,Z5056159154,C27H27ClN4O4,Single unknown enantiomer,506.980,96.95,COVID-19,,,0,40,20,1326826-Y40-16,04_E,"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140831,1.4
rel-EDJ-MED-ee07cf00-11-1-2,Z5056159152,C27H27ClN4O4,Single unknown enantiomer,506.980,94.07,COVID-19,,,0,40,20,1326826-Y40-16,04_F,"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140833,0
rel-EDJ-MED-ee07cf00-11-1-4,Z5056159151,C27H27ClN4O4,Single unknown enantiomer,506.980,97.36,COVID-19,,,0,40,20,1326826-Y40-16,04_G,"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140834,0
