shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
DAN-MCD-cb24a79d,Z5299038273,C21H25ClN4O4S2,Single known enantiomer,497.030,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_G,ClCC(=O)N1CCN([C@@H](C1)C(=O)N2CCN(CC2)C=3C=CC=CC3)S(=O)(=O)C=4C=CSC4,2-chloro-1-[(3S)-3-(4-phenylpiperazine-1-carbonyl)-4-(thiophene-3-sulfonyl)piperazin-1-yl]ethan-1-one,T4090233,0
DAN-MCD-7eba3d41,Z5298898968,C17H24ClN3O4S2,Single known enantiomer,433.973,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_H,ClCC(=O)N1CCN([C@H](C1)C(=O)NC2CCCCC2)S(=O)(=O)C=3C=CSC3,(2R)-4-(2-chloroacetyl)-N-cyclohexyl-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090222,0
DAN-MCD-1a622181,Z5298589457,C19H22ClN3O4S2,Single known enantiomer,455.978,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_I,ClCC(=O)N1CCN([C@H](C1)C(=O)NCCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,(2R)-4-(2-chloroacetyl)-N-(2-phenylethyl)-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090208,0
DAN-MCD-9950a804,Z5298596586,C19H22ClN3O4S2,Single known enantiomer,455.978,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_J,ClCC(=O)N1CCN([C@@H](C1)C(=O)NCCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,(2S)-4-(2-chloroacetyl)-N-(2-phenylethyl)-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090209,0
DAN-MCD-0fb4364c,Z5298653640,C16H17ClN4O4S2,Single known enantiomer,428.913,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_K,ClCC(=O)N1CCN([C@H](C1)C(=O)NC=2C=CC=CN2)S(=O)(=O)C=3C=CSC3,(2R)-4-(2-chloroacetyl)-N-(pyridin-2-yl)-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090213,0
DAN-MCD-52f1549c,Z5298617208,C17H19ClN4O4S2,Single known enantiomer,442.940,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_L,ClCC(=O)N1CCN([C@H](C1)C(=O)NCC=2C=CC=CN2)S(=O)(=O)C=3C=CSC3,(2R)-4-(2-chloroacetyl)-N-[(pyridin-2-yl)methyl]-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090211,0
DAN-MCD-8aee1169,Z5298616670,C17H19ClN4O4S2,Single known enantiomer,442.940,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_M,ClCC(=O)N1CCN([C@@H](C1)C(=O)NCC=2C=CC=CN2)S(=O)(=O)C=3C=CSC3,(2S)-4-(2-chloroacetyl)-N-[(pyridin-2-yl)methyl]-1-(thiophene-3-sulfonyl)piperazine-2-carboxamide,T4090210,0
rel-EDJ-MED-ee07cf00-11-1-2,Z5056159152,C27H27ClN4O4,Single unknown enantiomer,506.980,98.25,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_N,"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3319656,203.3
rel-EDJ-MED-ee07cf00-11-1-4,Z5056159151,C27H27ClN4O4,Single unknown enantiomer,506.980,97.71,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_O,"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3319657,208
rel-EDJ-MED-ee07cf00-11-1-1,Z5056159153,C27H27ClN4O4,Single unknown enantiomer,506.980,98.8,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,04_P,"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140832,148.3
rel-EDJ-MED-ee07cf00-11-1-3,Z5056159154,C27H27ClN4O4,Single unknown enantiomer,506.980,96.95,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-26,05_A,"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|","(2R*)-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R**,5S**)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140831,142.5
