shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
ALP-POS-e0fe77e5-7,Z4909940771,C22H19ClN2O2,Racemic or presumed racemic or meso,378.851,99.7,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,03_O,ClC=1C=CC=2OCCC3(CCCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,"6-chloro-1'-(isoquinolin-4-yl)-2,3-dihydrospiro[1-benzopyran-4,3'-piperidin]-2'-one",T8729272,
rac-EDJ-MED-611d11e7-2,Z4943083745,C20H17Cl2N3O3S,Racemic or presumed racemic or meso,450.338,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,03_P,CS(=O)(=O)C=1C=CC=2C=NC=C(NC(=O)C3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1,"6,7-dichloro-N-(6-methanesulfonylisoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H2998208,
KAD-UNI-80f122c8-3,Z4898404656,C28H28ClN3O5S,Diastereomeric mixture,554.057,96,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_A,ClC=1C=CC=2OCCC(CC(=O)N3CCC4CS(=O)(=O)CC4C3)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,"6-chloro-4-(2-{2,2-dioxo-octahydro-2??-thieno[3,4-c]pyridin-5-yl}-2-oxoethyl)-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2996723,
EDG-MED-ba1ac7b9-12,Z4914836759,C26H24ClN7O3,Diastereomeric mixture,517.966,90.35,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_B,ClC=1C=CC=2OCCC(CC(=O)N3CCCC3C4=NN=NN4)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,"6-chloro-N-(isoquinolin-4-yl)-4-{2-oxo-2-[2-(1H-1,2,3,4-tetrazol-5-yl)pyrrolidin-1-yl]ethyl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2974443,
rel-EDG-MED-5d232de5-7,Z4906876488,C19H15ClN2O,Single unknown enantiomer,322.788,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_C,"ClC=1C=CC=C(C1)[C@H]2CCN(C2=O)C=3C=NC=C4C=CC=CC34 |o1:7,r|",rel-(3R)-3-(3-chlorophenyl)-1-(isoquinolin-4-yl)pyrrolidin-2-one,H2959978,
rel-EDG-MED-5d232de5-8,Z4906876486,C19H15ClN2O,Single unknown enantiomer,322.788,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_D,"ClC=1C=CC=C(C1)[C@@H]2CCN(C2=O)C=3C=NC=C4C=CC=CC34 |o1:7,r|",rel-(3R)-3-(3-chlorophenyl)-1-(isoquinolin-4-yl)pyrrolidin-2-one,H2959977,
EDG-MED-ba1ac7b9-10,Z4914836754,C29H28ClN5O3,Diastereomeric mixture,530.017,87.16,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_E,ClC=1C=CC=2OCCC(CC(=O)N3CCCCC3C=4C=CNN4)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,"6-chloro-N-(isoquinolin-4-yl)-4-{2-oxo-2-[2-(1H-pyrazol-3-yl)piperidin-1-yl]ethyl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2980432,
LON-WEI-9739a092-9,Z4925948223,C23H25ClN4O3S,Achiral,472.987,94.74,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-47,04_F,CCS(=O)(=O)N1CCN(CC1)C=2C=C(Cl)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C2,2-{3-chloro-5-[4-(ethanesulfonyl)piperazin-1-yl]phenyl}-N-(isoquinolin-4-yl)acetamide,H2990725,
EN300-18992,Z104472124,C6H5NO,Achiral,107.11,92,200415-FTE / COVID-19,,,0,,,BB-Box10,01_A,O=CC=1C=CC=NC1,pyridine-3-carbaldehyde,*R2499685*,1000.1
EN300-19438,Z104473848,C10H15N,Achiral,149.232,95,200415-FTE / COVID-19,,,0,,,BB-Box10,01_B,CC(C)(C)C=1C=CC(N)=CC1,4-tert-butylaniline,*R1881246*,1000.2
EN300-00825,Z57070446,C10H7NO3,Achiral,189.167,95,200415-FTE / COVID-19,,,0,,,BB-Box10,01_C,OC(=O)C=1C=C(O)N=C2C=CC=CC12,2-hydroxyquinoline-4-carboxylic acid,*R1770829*,500.2
