shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
EDG-MED-b8f93667-4,Z5367986386,C21H20ClN3O5S2,Racemic or presumed racemic or meso,493.983,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,03_M,CN1CC(C)(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4S1(=O)=O,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-2,4-dimethyl-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3579787,73.4
MAT-POS-97ec4bd1-4,Z5367986365,C25H25ClN4O4,Racemic or presumed racemic or meso,480.943,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,03_N,CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(=CC23)C(C)(C)O)C=4C=C(Cl)C=CC4C1=O,"6-chloro-N-[6-(2-hydroxypropan-2-yl)isoquinolin-4-yl]-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3577255,27.4
MAT-POS-97ec4bd1-1,Z5367986355,C27H30ClN3O5S,Racemic or presumed racemic or meso,544.062,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,03_O,COC1(CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC(=CC34)C(C)(C)O)C=5C=C(Cl)C=CC5C2)CC1,"6-chloro-N-[6-(2-hydroxypropan-2-yl)isoquinolin-4-yl]-2-[(1-methoxycyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3573219,21.7
ALP-POS-4483ae88-3,Z5395340384,C22H23ClN4O3,Racemic or presumed racemic or meso,426.896,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,03_P,CNC(=O)CN1CC(C(=O)NC=2C=NC=C3CCCCC23)C=4C=C(Cl)C=CC4C1=O,"6-chloro-2-[(methylcarbamoyl)methyl]-1-oxo-N-(5,6,7,8-tetrahydroisoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3583037,30.6
MAT-POS-97ec4bd1-3,Z5367986362,C25H27ClN4O3,Racemic or presumed racemic or meso,466.959,98.36,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_A,CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(=CC23)C(C)(C)O)C=4C=C(Cl)C=CC4C1,"6-chloro-N-[6-(2-hydroxypropan-2-yl)isoquinolin-4-yl]-2-[(methylcarbamoyl)methyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3587618,29.3
RUB-POS-1325a9ea-15,Z4951847527,C15H13ClN4O,Achiral,300.742,98.38,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_B,CN1N=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC12,"2-(3-chlorophenyl)-N-{1-methyl-1H-pyrazolo[3,4-c]pyridin-4-yl}acetamide",H3585966,91.4
MAT-POS-b4d6b7fc-9,Z5372150748,C24H20ClFN4O3S,Racemic or presumed racemic or meso,498.957,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_C,FC=1C=CC=2C=NC=C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)C2C1,"6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-(6-fluoroisoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3589878,25
LUO-POS-edefcc0e-1,Z5401334700,C22H18Cl2N4O3,Single unknown enantiomer,457.309,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_D,"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|","rel-(4R)-6-chloro-N-(7-chloroisoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3591077,28.8
LUO-POS-74179f4f-1,Z5401334699,C22H18Cl2N4O3,Single unknown enantiomer,457.309,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_E,"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|","rel-(4R)-6-chloro-N-(7-chloroisoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3591078,28.9
EDJ-MED-41558c53-6,Z5395340405,C25H22ClN5O4S,Racemic or presumed racemic or meso,523.991,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_F,CC1=NC(CN2CC(C(=O)NC=3C=NC=C4C=C(C=CC34)S(=O)(=O)C)C=5C=C(Cl)C=CC5C2=O)=CN1,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-2-[(2-methyl-1H-imidazol-4-yl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3595860,50.3
MAT-POS-b4d6b7fc-5,Z5372150754,C24H22ClFN4O2,Racemic or presumed racemic or meso,452.908,96.47,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_G,CNC(=O)CN1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC(F)=CC45)C1,"2-[6-chloro-1'-(6-fluoroisoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3595857,65.4
MAT-POS-22373164-3,Z5395340415,C27H28ClN5O5S2,Racemic or presumed racemic or meso,602.124,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_H,CC(C)S(=O)(=O)NC=1C=CC=2C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1,"6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-[7-(propane-2-sulfonamido)isoquinolin-4-yl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3595143,20.5
MAT-POS-c7726e07-7,Z5370893191,C25H24ClN5O5S2,Single unknown enantiomer,574.071,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_I,"CS(=O)(=O)NC=1C=CC=2C(NC(=O)[C@H]3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1 |o1:13,r|","rel-(4R)-6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-(7-methanesulfonamidoisoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3584828,17.2
MAT-POS-c7726e07-8,Z5370893192,C25H24ClN5O5S2,Single unknown enantiomer,574.071,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-34,04_J,"CS(=O)(=O)NC=1C=CC=2C(NC(=O)[C@@H]3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1 |o1:13,r|","rel-(4R)-6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-(7-methanesulfonamidoisoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3584827,15.9
