shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
rel-VLA-UNK-cf7facf1-1,Z4906876465,C20H14ClN3O3,Single known enantiomer,379.796,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_A,"ClC=1C=CC=2OCC[C@@]3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|","rel-(4R)-6-chloro-1'-(isoquinolin-4-yl)-2,3-dihydrospiro[1-benzopyran-4,4'-imidazolidine]-2',5'-dione",H2877393,
rel-ALP-POS-ce760d3f-3,Z4905034161,C18H14ClN3O2,Single known enantiomer,339.775,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_B,"ClC=1C=CC=2OCC[C@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2C1 |o1:8,r|","rel-(4R)-6-chloro-N-(2,6-naphthyridin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2858743,
BRU-CON-c4e3408a-1,Z1675660888,C16H15ClN2O2,Racemic or presumed racemic or meso,302.755,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_C,CC=1C=CN=CC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,"6-chloro-N-(4-methylpyridin-3-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",T8728805,
RAL-THA-8416115c-11,Z4886054136,C23H20ClN5O,Racemic or presumed racemic or meso,417.890,95.62,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_D,ClC=1C=CC=2N(CC3=CN=CN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,"6-chloro-1-[(1H-imidazol-5-yl)methyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H2879358,
rel-EDG-MED-5d232de5-3,Z4906876478,C21H18ClN3O2,Single known enantiomer,379.839,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_E,"CC(=O)N1CC[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:6,r|","rel-(4R)-1-acetyl-6-chloro-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H2879430,
rel-EDG-MED-5d232de5-4,Z4906876479,C21H18ClN3O2,Single known enantiomer,379.839,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_F,"CC(=O)N1CC[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:6,r|","rel-(4R)-1-acetyl-6-chloro-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H2879429,
MAT-POS-f9802937-2,Z4909940774,C20H16ClN3O3,Racemic or presumed racemic or meso,381.812,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_G,CN1C(=O)CC(O)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14,"6-chloro-4-hydroxy-N-(isoquinolin-4-yl)-1-methyl-2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxamide",H2880858,
rel-PET-UNK-29afea89-1,Z4906876437,C20H17ClN2O3,Single known enantiomer,368.813,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_H,"CO[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:2,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-4-methoxy-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2879614,
rac-EDJ-MED-4c7486ba-1,Z4878372329,C24H25ClN4O3,Racemic or presumed racemic or meso,452.933,94.59,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_I,CN(C)CC(=O)NCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,"6-chloro-4-{[2-(dimethylamino)acetamido]methyl}-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2882985,
rel-PET-UNK-29afea89-2,Z4906876439,C20H17ClN2O3,Single known enantiomer,368.813,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_J,"CO[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:2,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-4-methoxy-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2879613,
VLA-UNK-82501c2c-1,Z4909940767,C16H11Cl2N3O,Achiral,332.184,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_K,ClC=1C=CC(CC(=O)NC=2C=NC=C3C=NC=CC23)=CC1Cl,"2-(3,4-dichlorophenyl)-N-(2,7-naphthyridin-4-yl)acetamide",H2883085,
rac-EDJ-MED-4c7486ba-2,Z4878379147,C25H22ClN5O3,Racemic or presumed racemic or meso,475.926,98.22,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_L,ClC=1C=CC=2OCCC(CNC(=O)CN3C=CN=C3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,"6-chloro-4-{[2-(1H-imidazol-1-yl)acetamido]methyl}-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2882987,
JOH-UNI-abfda500-4,Z1227700354,C14H11ClN2O3,Achiral,290.701,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_M,OC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,3-[2-(3-chlorophenyl)acetamido]pyridine-4-carboxylic acid,T8728585,
ANN-UNI-98d2bf15-3,Z1286072396,C14H12ClN3O2,Achiral,289.716,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_N,NC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,3-[2-(3-chlorophenyl)acetamido]pyridine-4-carboxamide,T8728579,
DAR-DIA-8e329c92-2,Z4911685194,C20H20N2O3,Achiral,336.384,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-40,04_O,COC=1C=CC=CC1OCCNC(=O)C=2C=C(N)C=C3C=CC=CC23,3-amino-N-[2-(2-methoxyphenoxy)ethyl]naphthalene-1-carboxamide,T8728561,
