Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1166137-Y4-02,T05,20200417_enamine_to_xchem.csv,O=C(CC=1C=NC=C2C=CC=CC12)NC=3C=CC=C(C#N)C3,DAR-DIA-23a-19,4,50,DAR-DIA-23aa0b97-19,,Z4444622023,UNK,UNK
1166137-Y4-02,U05,20200417_enamine_to_xchem.csv,CC(NC(=O)C=1C=CC=CC1OCC=2C(C)=NOC2C)C3=NN=C4N=CC=CN34,BAR-COM-4e0-9,4,50,,,Z1374382617,UNK,UNK
1166137-Y4-02,V05,20200417_enamine_to_xchem.csv,CC=1C=CC=C(C)C1OCC(=O)NCCC=2C=CC=CC2,ALE-UNK-fca-3,4,50,,,Z26348840,UNK,UNK
1166137-Y4-02,W05,20200417_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CN3CCCCCC3)CC2,WAR-XCH-b72-20,4,50,,,Z3075583038,UNK,UNK
1166137-Y4-02,X05,20200417_enamine_to_xchem.csv,CNS(=O)(=O)C=1C=CC(=CC1)C(C)NC(=O)C2CC2=C,VIJ-CYC-1a3-5,4,50,,,Z2798213615,UNK,UNK
1166137-Y4-02,Y05,20200417_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC(=CC2)S(=O)(=O)N,GAB-REV-70c-20,4,50,,,Z1135790839,UNK,UNK
1166137-Y4-02,Z05,20200417_enamine_to_xchem.csv,CC(C(=O)NC=1C=CC=C(NC2CCCC2)C1)C=3C=NC=CN3,BAR-COM-4e0-20,4,50,,,Z2915108704,UNK,UNK
1166137-Y4-02,AA05,20200417_enamine_to_xchem.csv,COC=1C=CN=C(NC(=O)CC=2C=CC=3C=CC=CC3C2)C1,LV-UNI-7ff-47,4,50,,,Z1535580916,UNK,UNK
1166137-Y4-02,AB05,20200417_enamine_to_xchem.csv,CC(C)NC1CCN(CC1)C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b68-23,4,50,,,Z3075936836,UNK,UNK
1166137-Y4-02,AC05,20200417_enamine_to_xchem.csv,CC(=O)N1CCN(CC1)S(=O)(=O)C=2C(F)=CC=CC2F,MAK-UNK-643-6,4,50,,,Z30727410,UNK,UNK
1166137-Y4-02,AD05,20200417_enamine_to_xchem.csv,CC(=O)N1CCN(CC1)C(=O)CC=2C=CC=CN2,JON-UIO-066-3,4,50,,,Z1021142272,UNK,UNK
1166137-Y4-02,AE05,20200417_enamine_to_xchem.csv,NC(=O)C1CN(CC(=O)NC=2C=NC=CN2)C=3C=CC=CC3C1,BAR-COM-4e0-21,4,50,,,Z2599591955,UNK,UNK
1166137-Y4-02,AF05,20200417_enamine_to_xchem.csv,ClC=1N=CC=CC1CC(=O)NC=2C=CC=C(OCCC=3C=CC=CC3)C2,BAR-COM-4e0-15,4,50,,,Z4444622019,UNK,UNK
1166137-Y4-02,A06,20200417_enamine_to_xchem.csv,O=C(NCC=1C=CC(C#C)=CC1)N2CCOCC2,PAT-GYR-359-1,4,50,PAT-GYR-359dbb24-1,,Z2278338263,UNK,UNK
1166137-Y4-02,B06,20200417_enamine_to_xchem.csv,COC=1C=CC=C(NC(=O)NC=2C=CC=C(C#N)C2)C1,ANN-UNI-263-6,4,50,ANN-UNI-26382800-6,,Z641273092,UNK,UNK
1166137-Y4-02,C06,20200417_enamine_to_xchem.csv,CNS(=O)(=O)C=1C=CC(=CC1)C(C)NC(=O)NC(C)(C)C,VIJ-CYC-1a3-11,4,50,,,Z1408037619,UNK,UNK
1166137-Y4-02,D06,20200417_enamine_to_xchem.csv,O=C(NCC1=CN=CS1)NC=2C=CC=C(C2)N3CCOCC3,BAR-COM-4e0-58,4,50,,,Z1670099933,UNK,UNK
1166137-Y4-02,E06,20200417_enamine_to_xchem.csv,CC(N1CCOCC1)C=2C=CC=C(NC(=O)CC=3C=NC=CC3Cl)C2,BAR-COM-4e0-66,4,50,,,Z2330806997,UNK,UNK
1166137-Y4-02,F06,20200417_enamine_to_xchem.csv,CC(C)C(F)C(=O)N1CCN(CC=2C=CC=CC2C)CC1,JON-UIO-066-9,4,50,,,Z1786577487,UNK,UNK
1166137-Y4-02,G06,20200417_enamine_to_xchem.csv,O=C(NCC1=CC=NS1)NC=2C=CC=C(CN3CCCC3=O)C2,BAR-COM-4e0-61,4,50,,,Z2708549355,UNK,UNK
1166137-Y4-02,H06,20200417_enamine_to_xchem.csv,CC1CN(CC=2C=CC=CC2NC(=O)NCC=3C=NSC3)CC(C)O1,BAR-COM-4e0-4,4,50,,,Z3405514183,UNK,UNK
1166137-Y4-02,I06,20200417_enamine_to_xchem.csv,CC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(C#N)C2,TRY-UNI-714-22,4,50,TRY-UNI-714a760b-22,,Z2186659954,UNK,UNK
1166137-Y4-02,J06,20200417_enamine_to_xchem.csv,OC(CNC(=O)C=1C=CC=CC1OC2CCC2)CN3C=CN=N3,BAR-COM-4e0-34,4,50,,,Z2305221270,UNK,UNK
1166137-Y4-02,K06,20200417_enamine_to_xchem.csv,CC=1C=CC=CC1CNC=2C=CC=CC2NC(=O)C(O)C=3C=CC=NC3,BAR-COM-4e0-3,4,50,,,Z1644866655,UNK,UNK
1166137-Y4-02,L06,20200417_enamine_to_xchem.csv,CCN1C(=O)N(CC(=O)NCC=2C=NC=CN2)C=3C=CC=CC13,BAR-COM-4e0-51,4,50,,,Z3092563476,UNK,UNK
1166137-Y4-02,M06,20200417_enamine_to_xchem.csv,O=C(CC=1C=NC=NC1)NC=2C=CC=C(CCCC=3C=CC=CC3)C2,BAR-COM-4e0-11,4,50,,,Z2172190193,UNK,UNK
1166137-Y4-02,N06,20200417_enamine_to_xchem.csv,O=C(CC=1C=CC=C(C#N)C1)NC=2C=CC=NC2,ANN-UNI-263-5,4,50,ANN-UNI-26382800-5,,Z1343543528,UNK,UNK
1166137-Y4-02,O06,20200417_enamine_to_xchem.csv,CC1=NN=C(CC(=O)NC=2C=CC=NC2)S1,ALE-HEI-f28-5,4,50,,,Z4444621942,UNK,UNK
1166137-Y4-02,P06,20200417_enamine_to_xchem.csv,FC=1C=CC=C2SC(C(=O)NCC=3C=NC=CN3)=C(COC=4C=CC=CC4)C12,BAR-COM-4e0-64,4,50,,,Z4444622069,UNK,UNK
1166137-Y4-02,Q06,20200417_enamine_to_xchem.csv,O=C(NCC1=NOC=2C=CC=CC12)C=3C=CC=CC3OCC4CC4,BAR-COM-4e0-43,4,50,,,Z1935637461,UNK,UNK
1166137-Y4-02,R06,20200417_enamine_to_xchem.csv,O=C(COC=1C=CC=CC1)NCCC=2C=CC=CC2,ALE-UNK-fca-4,4,50,,,Z19735885,UNK,UNK
1166137-Y4-02,S06,20200417_enamine_to_xchem.csv,O=C(CCN1C=CN=N1)NC(CN2CCOCC2)C=3C=CC=CC3,BAR-COM-4e0-45,4,50,,,Z296475158,UNK,UNK
1166137-Y4-02,T06,20200417_enamine_to_xchem.csv,FC(F)(F)C=1C=CN=C(NC(=O)CC=2C=CC=3C=CC=CC3C2)C1,LV-UNI-7ff-46,4,50,,,Z1631501979,UNK,UNK
1166137-Y4-02,U06,20200417_enamine_to_xchem.csv,CC=1C=CC=CC1NC2CCN(CC2)C=3C=CC(=CC3)S(=O)(=O)N,WAR-XCH-b68-30,4,50,,,Z3075835921,UNK,UNK
1166137-Y4-02,V06,20200417_enamine_to_xchem.csv,CC1=CC=C(NC(=O)NC=2C=CC=NC2)S1,DAR-DIA-842-3,4,50,DAR-DIA-842b4336-3,,Z1286870272,UNK,UNK
1166137-Y4-02,W06,20200417_enamine_to_xchem.csv,FC(F)COC=1C=CC=C(NC(=O)NCC=2C=CC=NC2)N1,BAR-COM-4e0-69,4,50,,,Z1693576546,UNK,UNK
1166137-Y4-02,X06,20200417_enamine_to_xchem.csv,O=C(NCC=1C=CC=NN1)NC=2C=CC=C(OCCN3CCOCC3)C2,BAR-COM-4e0-54,4,50,,,Z3603964263,UNK,UNK
1166137-Y4-02,Y06,20200417_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)NC=2C=CC=C(C#N)C2,TRY-UNI-714-24,4,50,TRY-UNI-714a760b-24,,Z1130395496,UNK,UNK
1166137-Y4-02,Z06,20200417_enamine_to_xchem.csv,ClC=1C=C(NC(=O)NC=2C=CC=NC2)C=C(C#N)C1,WAR-XCH-eb7-2,4,50,WAR-XCH-eb7b662f-2,,Z4444622232,UNK,UNK
1166137-Y4-02,AA06,20200417_enamine_to_xchem.csv,CC1=NN=C(NC(=O)NC=2C=CC=NC2)S1,ALE-HEI-f28-4,4,50,,,Z798924654,UNK,UNK
1166137-Y4-02,AB06,20200417_enamine_to_xchem.csv,ClC1=CC=C(NC(=O)NC=2C=CC=NC2)S1,DAR-DIA-842-4,4,50,DAR-DIA-842b4336-4,,Z4444622030,UNK,UNK
1166137-Y4-02,AC06,20200417_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)NC=2C=CC=C(Cl)C2,TRY-UNI-714-12,4,50,TRY-UNI-714a760b-12,,Z1130395540,UNK,UNK
1166137-Y4-02,AD06,20200417_enamine_to_xchem.csv,CS(=O)(=O)NCCC=1C=CC=C(O)C1,ANT-DIA-b7f-2,4,50,ANT-DIA-b7f58f21-2,,Z1247416427,UNK,UNK
1166137-Y4-02,AE06,20200417_enamine_to_xchem.csv,CC1=COC(NC(=O)NC=2C=CC=NC2)=N1,DAR-DIA-842-7,4,50,DAR-DIA-842b4336-7,,Z4444621858,UNK,UNK
1166137-Y4-02,AF06,20200417_enamine_to_xchem.csv,CC=1N=CN=CC1NC(=O)NC=2C=CC=CC2,HAN-NEW-5f5-1,4,50,HAN-NEW-5f56c3bc-1,,Z4444621905,UNK,UNK
1166137-Y4-02,A07,20200417_enamine_to_xchem.csv,COC=1C=CC(=CC1OC)C2CC(=NN2C(=O)CCl)C3=CC=CS3,Z56955922,4,50,,,Z56955922,UNK,UNK
1166137-Y4-02,B07,20200417_enamine_to_xchem.csv,O=C(C1CCN(CC1)S(=O)(=O)C=2C=CC=CC2)N3CCOCC3,GIA-UNK-eaa-3,4,50,GIA-UNK-eaadd1d4-3,,Z28250828,UNK,UNK
1166137-Y4-02,C07,20200417_enamine_to_xchem.csv,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=CC=CC23,Z30450892,4,50,,,Z57980660,UNK,UNK
1166137-Y4-02,D07,20200417_enamine_to_xchem.csv,CC=1C=C(C)C(C)=C(C1C)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,Z29513321,4,50,,,Z56962551,UNK,UNK
1166137-Y4-02,E07,20200417_enamine_to_xchem.csv,O=C(CCC1=CNN=N1)NC(CN2C=CC=N2)C=3C=CC=CC3,BAR-COM-4e0-30,4,50,,,Z2771389038,UNK,UNK
1166137-Y4-02,F07,20200417_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCN(CC2=CC=CS2)CC1,MAK-UNK-643-2,4,50,,,Z147647874,UNK,UNK
1166137-Y4-02,G07,20200417_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCN(CC=2C=CSC2)CC1,MAK-UNK-643-3,4,50,,,Z2608820553,UNK,UNK
1166137-Y4-02,H07,20200417_enamine_to_xchem.csv,O=C(NCC=1C=CC=NN1)NC=2C=CC=C(C2)N3CCC3=O,BAR-COM-4e0-60,4,50,,,Z1931403851,UNK,UNK
1166137-Y4-02,I07,20200417_enamine_to_xchem.csv,CC(=O)N1CCN(CC2=CN(N=N2)C=3C=CC=C(C3)S(=O)(=O)N)CC1,NIM-UNI-022-3,4,50,,,Z4444621867,UNK,UNK
1166137-Y4-02,J07,20200417_enamine_to_xchem.csv,COC1CCN(CC1)C=2C=CC(=CC2)S(=O)(=O)N,WAR-XCH-b72-9,4,50,,,Z3075430846,UNK,UNK
1166137-Y4-02,K07,20200417_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=CC2,TRY-UNI-714-5,4,50,TRY-UNI-714a760b-5,,Z1129283253,UNK,UNK
1166137-Y4-02,L07,20200417_enamine_to_xchem.csv,CC=1C=CC(NC2CCN(CC2)C=3C=CC(=CC3)S(=O)(=O)N)=CC1,WAR-XCH-b68-25,4,50,,,Z3075907363,UNK,UNK
1166137-Y4-02,M07,20200417_enamine_to_xchem.csv,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,Z4444602594,4,50,,,Z4444602594,UNK,UNK
1166137-Y4-02,N07,20200417_enamine_to_xchem.csv,CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,Z4439011612,4,50,,,Z4439011612,UNK,UNK
1166137-Y4-02,O07,20200417_enamine_to_xchem.csv,COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)=CC1,Z4439011547,4,50,,,Z4439011547,UNK,UNK
