Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-25,05_K,20201028_enamine_to_xchem.csv,CC1=CC(=NC2=NNC(NC(=O)CC=3C=CC=C(Cl)C3)=C12)C(F)(F)F,EDJ-MED-c8e7a002-5,4,100,EDJ-MED-c8e7a002-5,Achiral,Z4661830659,H2694250,UNK
1181202-Y4-25,05_L,20201028_enamine_to_xchem.csv,NC1=NN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=C(F)C=CC13,ALP-POS-902f21bb-1,4,100,ALP-POS-902f21bb-1,Achiral,Z4739202309,H2681618,UNK
1181202-Y4-25,05_M,20201028_enamine_to_xchem.csv,NC1=NN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=C(F)C13,MAT-POS-0c8fa4a7-4,4,100,MAT-POS-0c8fa4a7-4,Achiral,Z4670228998,H2681606,UNK
1181202-Y4-25,05_N,20201028_enamine_to_xchem.csv,NC1=NN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=NC13,ALP-POS-6495d03e-7,4,100,ALP-POS-6495d03e-7,Achiral,Z4742718265,H2690741,UNK
1181202-Y4-25,05_O,20201028_enamine_to_xchem.csv,FC1=CC=CC2=NNC(NC(=O)CC=3C=CC=C(Cl)C3)=C12,EDJ-MED-c8e7a002-13,4,100,EDJ-MED-c8e7a002-13,Achiral,Z4661830686,H2681605,UNK
1181202-Y4-25,05_P,20201028_enamine_to_xchem.csv,FC=1C=CC2=C(NC(=O)CC=3C=CC=C(Cl)C3)NN=C2C1,EDJ-MED-c8e7a002-10,4,100,EDJ-MED-c8e7a002-10,Achiral,Z4661830683,H2681617,UNK
1181202-Y4-25,05_Q,20201028_enamine_to_xchem.csv,CC=1C=C(N=C2N(N=C(N)C12)C(=O)CC=3C=CC=C(Cl)C3)C(F)(F)F,ALP-POS-79636100-3,4,100,ALP-POS-79636100-3,Achiral,Z4742305503,H2694251,UNK
1181202-Y4-25,05_R,20201028_enamine_to_xchem.csv,CN(C)CCCN(CC1=CC=CS1)C(=O)CC=2C=NC=C3C=CC=CC23,ALP-POS-64a710fa-2,4,100,ALP-POS-64a710fa-2,Achiral,Z4664916434,H2703996,UNK
1181202-Y4-25,05_S,20201028_enamine_to_xchem.csv,CC=1C=C(N=C2N(N=C(N)C12)C(=O)C3CCOC=4C=CC(Cl)=CC34)C(F)(F)F,ALP-POS-6495d03e-6,4,100,ALP-POS-6495d03e-6,Racemic or presumed racemic or meso,Z4743053892,H2694253,UNK
1181202-Y4-25,05_T,20201028_enamine_to_xchem.csv,NC1=NN(C(=O)C2CCOC=3C=CC(Cl)=CC23)C=4C=CN=CC14,ALP-POS-902f21bb-2,4,100,ALP-POS-902f21bb-2,Racemic or presumed racemic or meso,Z4720658903,H2688750,UNK
1181202-Y4-25,05_U,20201028_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC3=NC=NN3)C2,RAL-THA-6b94ceba-2,4,100,RAL-THA-6b94ceba-2,Achiral,Z4609618478,H2694254,UNK
1181202-Y4-25,05_V,20201028_enamine_to_xchem.csv,COC=1C=CC=2C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=NOC2C1,JAG-UCB-52b62a6f-10,4,100,JAG-UCB-52b62a6f-10,Racemic or presumed racemic or meso,Z4661830653,H2708477,UNK
1181202-Y4-25,05_W,20201028_enamine_to_xchem.csv,O=C(CC=1N=NN2C=CC=CC12)N(CC=3C=CC=CC3)C=4C=CC(=CC4)N5CCCCC5,ALP-POS-a3de0cb1-9,4,100,ALP-POS-8ed8d9ec-13,Achiral,Z4618924267,H2705009,UNK
1181202-Y4-25,05_X,20201028_enamine_to_xchem.csv,ClC=1C=CC=2OCCC(CCC3CC3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,ALP-POS-477dc5b7-3,4,100,ALP-POS-477dc5b7-3,Racemic or presumed racemic or meso,Z4655756139,H2706785,UNK
1181202-Y4-25,05_Y,20201028_enamine_to_xchem.csv,NC=1C=NC=C2N(CCCC12)C(=O)CC=3C=CC=C(Cl)C3,ALP-POS-cd485364-2,4,100,ALP-POS-cd485364-2,Achiral,Z4708580404,H2694257,UNK
1181202-Y4-25,05_Z,20201028_enamine_to_xchem.csv,CN1CCN(CC1)C(=O)CC2=CNC=3N=CC=CC23,AAR-POS-d2a4d1df-20,4,100,AAR-POS-d2a4d1df-20,Achiral,Z1400780201,H2398543,UNK
1181202-Y4-25,05_AA,20201028_enamine_to_xchem.csv,CC1CCN(CC1)C(=O)CN2N=NC=3C=CC=CC23,ANT-DIA-62e4526e-1,4,100,ANT-DIA-62e4526e-1,Achiral,Z73239323,H2618065,UNK
