Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-06,05_K,20200616_enamine_to_xchem.csv,FC=1C=CC=CC1S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,MAT-POS-590ac91e-70,4,100,MAT-POS-590ac91e-70,Achiral,Z1171675137,UNK,UNK
1181202-Y4-06,05_L,20200616_enamine_to_xchem.csv,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=CC(Cl)=CC23,MAT-POS-590ac91e-42,4,100,MAT-POS-590ac91e-42,Achiral,Z1171675407,UNK,UNK
1181202-Y4-06,05_M,20200616_enamine_to_xchem.csv,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34)C2O1,MAT-POS-590ac91e-53,4,100,MAT-POS-590ac91e-53,Achiral,Z1171334619,UNK,UNK
1181202-Y4-06,05_N,20200616_enamine_to_xchem.csv,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,MAT-POS-590ac91e-64,4,100,MAT-POS-590ac91e-64,Achiral,Z1239079164,UNK,UNK
1181202-Y4-06,05_O,20200616_enamine_to_xchem.csv,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-36,4,100,MAT-POS-590ac91e-36,Racemic or presumed racemic or meso,Z1246062566,UNK,UNK
1181202-Y4-06,05_P,20200616_enamine_to_xchem.csv,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,MAT-POS-590ac91e-39,4,100,MAT-POS-590ac91e-39,Racemic or presumed racemic or meso,Z1275020238,UNK,UNK
1181202-Y4-06,05_Q,20200616_enamine_to_xchem.csv,ClC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,MAT-POS-590ac91e-58,4,100,MAT-POS-590ac91e-58,Achiral,Z1171323384,UNK,UNK
1181202-Y4-06,05_R,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4C#N)C2C1,MAT-POS-590ac91e-62,4,100,MAT-POS-590ac91e-62,Achiral,Z1239087273,UNK,UNK
1181202-Y4-06,05_S,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)NCC3COC=4C=CC=CC4O3)C2C1,MAT-POS-590ac91e-30,4,100,MAT-POS-590ac91e-30,Racemic or presumed racemic or meso,Z1239082144,UNK,UNK
1181202-Y4-06,05_T,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4Cl)C2C1,MAT-POS-590ac91e-68,4,100,MAT-POS-590ac91e-68,Achiral,Z1239794567,UNK,UNK
1181202-Y4-06,05_U,20200616_enamine_to_xchem.csv,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(F)=CC34)C2O1,MAT-POS-590ac91e-47,4,100,MAT-POS-590ac91e-47,Achiral,Z1239164812,UNK,UNK
1181202-Y4-06,05_V,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,MAT-POS-590ac91e-59,4,100,MAT-POS-590ac91e-59,Achiral,Z1239108048,UNK,UNK
1181202-Y4-06,05_W,20200616_enamine_to_xchem.csv,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,MAT-POS-590ac91e-41,4,100,MAT-POS-590ac91e-41,Racemic or presumed racemic or meso,Z1239203456,UNK,UNK
1181202-Y4-06,05_X,20200616_enamine_to_xchem.csv,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,MAT-POS-590ac91e-48,4,100,MAT-POS-590ac91e-48,Racemic or presumed racemic or meso,Z3607518063,UNK,UNK
1181202-Y4-06,05_Y,20200616_enamine_to_xchem.csv,CN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,MAT-POS-590ac91e-33,4,100,MAT-POS-590ac91e-33,Racemic or presumed racemic or meso,Z1239789614,UNK,UNK
1181202-Y4-06,05_Z,20200616_enamine_to_xchem.csv,Cl.ClC=1C=CC=C(C1)N2C(=O)NC(C2=O)C=3C=CC=NC3,JAN-GHE-83b26c96-18,4,100,JAN-GHE-83b26c96-18,Racemic or presumed racemic or meso,Z4512897824,UNK,UNK
1181202-Y4-06,05_AA,20200616_enamine_to_xchem.csv,CC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,MAT-POS-590ac91e-66,4,100,MAT-POS-590ac91e-66,Achiral,Z1172514450,UNK,UNK
1181202-Y4-06,05_AB,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=C(Cl)C4)C2C1,MAT-POS-590ac91e-69,4,100,MAT-POS-590ac91e-69,Achiral,Z1239126544,UNK,UNK
1181202-Y4-06,05_AC,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,MAT-POS-590ac91e-56,4,100,MAT-POS-590ac91e-56,Achiral,Z1239079472,UNK,UNK
1181202-Y4-06,05_AD,20200616_enamine_to_xchem.csv,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,MAT-POS-590ac91e-67,4,100,MAT-POS-590ac91e-67,Achiral,Z1239079490,UNK,UNK
1181202-Y4-06,05_AE,20200616_enamine_to_xchem.csv,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,MAT-POS-590ac91e-55,4,100,MAT-POS-590ac91e-55,Racemic or presumed racemic or meso,Z1172530526,UNK,UNK
1181202-Y4-06,05_AF,20200616_enamine_to_xchem.csv,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,MAT-POS-590ac91e-54,4,100,MAT-POS-590ac91e-54,Racemic or presumed racemic or meso,Z2093476360,UNK,UNK
1181202-Y4-06,06_A,20200616_enamine_to_xchem.csv,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC(Cl)=CC23,MAT-POS-590ac91e-43,4,100,MAT-POS-590ac91e-43,Achiral,Z1172801512,UNK,UNK
1181202-Y4-06,06_B,20200616_enamine_to_xchem.csv,CO[C@H](C)C(=O)NC=1C=NC=CC1C,ERI-UCB-5b47150d-1,4,100,MAT-POS-590ac91e-1,Single known enantiomer,Z3532995054,UNK,UNK
1181202-Y4-06,06_C,20200616_enamine_to_xchem.csv,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=CC(F)=CC34,MAT-POS-590ac91e-35,4,100,MAT-POS-590ac91e-35,Racemic or presumed racemic or meso,Z1239273170,UNK,UNK
1181202-Y4-06,06_D,20200616_enamine_to_xchem.csv,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-49,4,100,MAT-POS-590ac91e-49,Racemic or presumed racemic or meso,Z3607518048,UNK,UNK
1181202-Y4-06,06_E,20200616_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,JAN-GHE-5a013bed-2,4,100,JAN-GHE-5a013bed-2,Achiral,Z1079977350,UNK,UNK
1181202-Y4-06,06_F,20200616_enamine_to_xchem.csv,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,JAN-GHE-5a013bed-1,4,100,JAN-GHE-5a013bed-1,Achiral,Z2917057197,UNK,UNK
1181202-Y4-06,06_G,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1CN2C=CC=CC2=O,JAN-GHE-d851b096-6,4,100,JAN-GHE-d851b096-6,Achiral,Z3444472164,UNK,UNK
1181202-Y4-06,06_H,20200616_enamine_to_xchem.csv,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,NAU-LAT-64f4b287-9,4,100,NAU-LAT-64f4b287-9,Achiral,Z1171318402,UNK,UNK
1181202-Y4-06,06_I,20200616_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC3C2=O)C1,JAN-GHE-5a013bed-3,4,100,JAN-GHE-5a013bed-3,Achiral,Z1079600034,UNK,UNK
1181202-Y4-06,06_J,20200616_enamine_to_xchem.csv,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-50,4,100,MAT-POS-590ac91e-50,Racemic or presumed racemic or meso,Z1245866316,UNK,UNK
1181202-Y4-06,06_K,20200616_enamine_to_xchem.csv,CN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-34,4,100,MAT-POS-590ac91e-34,Racemic or presumed racemic or meso,Z1246416720,UNK,UNK
1181202-Y4-06,06_L,20200616_enamine_to_xchem.csv,CC(CC1CC1)C(=O)NC=2C=NC=CC2C,MAT-POS-590ac91e-5,4,100,MAT-POS-590ac91e-5,Racemic or presumed racemic or meso,Z3471768117,UNK,UNK
1181202-Y4-06,06_M,20200616_enamine_to_xchem.csv,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,MAT-POS-590ac91e-11,4,100,MAT-POS-590ac91e-11,Racemic or presumed racemic or meso,Z1129289653,UNK,UNK
1181202-Y4-06,06_N,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,MAT-POS-590ac91e-22,4,100,MAT-POS-590ac91e-22,Racemic or presumed racemic or meso,Z4099035734,UNK,UNK
1181202-Y4-06,06_O,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,MAT-POS-590ac91e-21,4,100,MAT-POS-590ac91e-21,Racemic or presumed racemic or meso,Z3841116102,UNK,UNK
1181202-Y4-06,06_P,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC2CCCNC2,EDG-MED-0da5ad92-9,4,100,EDG-MED-0da5ad92-9,Racemic or presumed racemic or meso,Z1124504173,UNK,UNK
1181202-Y4-06,06_Q,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC23CC3CCC2,MAT-POS-590ac91e-25,4,100,MAT-POS-590ac91e-25,Racemic or presumed racemic or meso,Z4099035768,UNK,UNK
1181202-Y4-06,06_R,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2CC(C2)C3CC3,MAT-POS-590ac91e-18,4,100,MAT-POS-590ac91e-18,Diastereomeric mixture,Z2703873181,UNK,UNK
1181202-Y4-06,06_S,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)[C@@H]2C[C@H]2CF,ERI-UCB-5b47150d-6,4,100,ERI-UCB-5b47150d-6,Racemic diastereomer with known relative stereochemistry,Z4503232615,UNK,UNK
1181202-Y4-06,06_T,20200616_enamine_to_xchem.csv,OC(=O)C(CC=1N=CC=C(O)N1)NCC2CC3CC2C=C3,Z4498832239,4,100,FRA-BIO-8bf1eac9-9,Diastereomeric mixture,Z4498832239,UNK,UNK
1181202-Y4-06,06_U,20200616_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,JAN-GHE-5a013bed-11,4,100,JAN-GHE-5a013bed-11,Achiral,Z1097410173,UNK,UNK
1181202-Y4-06,06_V,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,BEN-DND-93268d01-5,4,100,BEN-DND-93268d01-5,Achiral,Z1129284972,UNK,UNK
1181202-Y4-06,06_W,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,BEN-DND-93268d01-13,4,100,BEN-DND-93268d01-13,Achiral,Z1129289013,UNK,UNK
1181202-Y4-06,06_X,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,JAN-GHE-83b26c96-13,4,100,JAN-GHE-83b26c96-13,Achiral,Z1419998889,UNK,UNK
1181202-Y4-06,06_Y,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C3CC3,ALP-POS-95b75b4d-4,4,100,ALP-POS-95b75b4d-4,Achiral,Z2347827406,UNK,UNK
1181202-Y4-06,06_Z,20200616_enamine_to_xchem.csv,CC=1C=CN=C(C)C1NC(=O)C2CC3CC3C2,MAT-POS-590ac91e-20,4,100,MAT-POS-590ac91e-20,Racemic or presumed racemic or meso,Z2673394574,UNK,UNK
1181202-Y4-06,06_AA,20200616_enamine_to_xchem.csv,O=C(CC=1C=CC=NC1)N2CCCC2C3=NOC(=N3)C4CC4,JAG-UCB-cedd89ab-4,4,100,JAG-UCB-cedd89ab-4,Racemic or presumed racemic or meso,Z1268747002,UNK,UNK
1181202-Y4-06,06_AB,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2(CC3C2)OC3,MAT-POS-590ac91e-4,4,100,MAT-POS-590ac91e-4,Diastereomeric mixture,Z3321933194,UNK,UNK
1181202-Y4-06,06_AC,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,MAT-POS-590ac91e-29,4,100,MAT-POS-590ac91e-29,Diastereomeric mixture,Z3471767411,UNK,UNK
1181202-Y4-06,06_AD,20200616_enamine_to_xchem.csv,COC1(CC(=O)NC=2C=NC=CC2C)CC1,MAT-POS-590ac91e-9,4,100,MAT-POS-590ac91e-9,Achiral,Z3048531849,UNK,UNK
1181202-Y4-06,06_AE,20200616_enamine_to_xchem.csv,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,MAT-POS-590ac91e-8,4,100,MAT-POS-590ac91e-8,Racemic diastereomer with known relative stereochemistry,Z4503232591,UNK,UNK
1181202-Y4-06,06_AF,20200616_enamine_to_xchem.csv,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,Z4498832238,4,100,FRA-BIO-8bf1eac9-8,Diastereomeric mixture,Z4498832238,UNK,UNK
1181202-Y4-06,07_A,20200616_enamine_to_xchem.csv,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,EDG-MED-0da5ad92-18,4,100,EDG-MED-0da5ad92-18,Achiral,Z4497196457,UNK,UNK
1181202-Y4-06,07_B,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,MAT-POS-590ac91e-23,4,100,MAT-POS-590ac91e-23,Racemic or presumed racemic or meso,Z3471768288,UNK,UNK
1181202-Y4-06,07_C,20200616_enamine_to_xchem.csv,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,AGN-NEW-891-1,4,100,AGN-NEW-891393a6-1,Achiral,Z4444621989,UNK,UNK
1181202-Y4-06,07_D,20200616_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CCOC2CC2,MAT-POS-590ac91e-10,4,100,MAT-POS-590ac91e-10,Achiral,Z3296843732,UNK,UNK
1181202-Y4-06,07_E,20200616_enamine_to_xchem.csv,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,JAN-GHE-83b26c96-16,4,100,JAN-GHE-83b26c96-16,Achiral,Z1348867485,UNK,UNK
1181202-Y4-06,07_F,20200616_enamine_to_xchem.csv,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,RAL-MED-2de63afb-5,4,100,RAL-MED-2de63afb-5,Racemic or presumed racemic or meso,Z4497196427,UNK,UNK
1181202-Y4-06,07_G,20200616_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,WAR-XCH-b03-19,4,100,WAR-XCH-b0339bbe-19,Achiral,Z4511811822,UNK,UNK
1181202-Y4-06,07_H,20200616_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,JAN-GHE-5a013bed-8,4,100,JAN-GHE-5a013bed-8,Achiral,Z1696955513,UNK,UNK
1181202-Y4-06,07_I,20200616_enamine_to_xchem.csv,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,MAK-UNK-af8-6,4,100,MAK-UNK-af83ef51-6,Achiral,Z4461624348,UNK,UNK
1181202-Y4-06,07_J,20200616_enamine_to_xchem.csv,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,Z4509080715,4,100,LON-WEI-babf2c61-9,Racemic or presumed racemic or meso,Z4509080715,UNK,UNK
1181202-Y4-06,07_K,20200616_enamine_to_xchem.csv,C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,JAN-GHE-bf4-10,4,100,JAN-GHE-c863d918-1,Achiral,Z4461624339,UNK,UNK
1181202-Y4-06,07_L,20200616_enamine_to_xchem.csv,COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,JOH-UNI-a5c0a47e-1,4,100,JOH-UNI-a5c0a47e-1,Racemic or presumed racemic or meso,Z286869270,UNK,UNK
1181202-Y4-06,07_M,20200616_enamine_to_xchem.csv,CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,DUN-NEW-f8c-24,4,100,DUN-NEW-f8ce3686-24,Achiral,Z4461624216,UNK,UNK
1181202-Y4-06,07_N,20200616_enamine_to_xchem.csv,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-7,4,100,JAN-GHE-83b26c96-7,Racemic or presumed racemic or meso,Z3089568423,UNK,UNK
1181202-Y4-06,07_O,20200616_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)C3CCCOC3)CC1,STU-CHA-7b3-1,4,100,STU-CHA-7b3b91d5-1,Racemic or presumed racemic or meso,Z4461624238,UNK,UNK
1181202-Y4-06,07_P,20200616_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC=2CCN(CC3CCN(CC3)C(=O)CCl)CC2C1,STU-CHA-83d-1,4,100,STU-CHA-83dacf15-1,Achiral,Z4461624241,UNK,UNK
