Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-35,05_K,20210128_enamine_to_xchem.csv,FS(F)(F)(F)(F)C=1C=CC=C(CC2=NC=3C=NC=CC3C(=O)N2)C1,JOH-UNI-61f30276-3,4,100,JOH-UNI-61f30276-3,Achiral,Z4911761842,T8728599
1181202-Y4-35,05_L,20210128_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=CC2N,ANN-UNI-98d2bf15-1,4,100,ANN-UNI-98d2bf15-1,Achiral,Z1124501348,T8728583
1181202-Y4-35,05_M,20210128_enamine_to_xchem.csv,FC=1C=CC=2C=NC=C(NC(=O)[C@H]3CCOC=4C=CC(Cl)=CC34)C2C1,rel-EDG-MED-5d232de5-2,4,100,EDG-MED-5d232de5-2,Single known enantiomer,Z4906876476,H2877391
1181202-Y4-35,05_N,20210128_enamine_to_xchem.csv,FC=1C=CC=2C=NC=C(NC(=O)[C@@H]3CCOC=4C=CC(Cl)=CC34)C2C1,rel-EDG-MED-5d232de5-1,4,100,EDG-MED-5d232de5-1,Single known enantiomer,Z4906876471,H2877390
1181202-Y4-35,05_O,20210128_enamine_to_xchem.csv,COC=1C=CC=2C=NC=C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,MAT-POS-f9802937-7,4,100,MAT-POS-f9802937-7,Racemic or presumed racemic or meso,Z4860890017,H2849587
1181202-Y4-35,05_P,20210128_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@]3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,rel-VLA-UCB-34f3ed0c-11,4,100,VLA-UCB-34f3ed0c-11,Single known enantiomer,Z4906876468,H2877392
1181202-Y4-35,05_Q,20210128_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@@]3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,rel-VLA-UNK-cf7facf1-1,4,100,VLA-UNK-cf7facf1-1,Single known enantiomer,Z4906876465,H2877393
1181202-Y4-35,05_R,20210128_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2C1,rel-ALP-POS-ce760d3f-3,4,100,ALP-POS-ce760d3f-3,Single known enantiomer,Z4905034161,H2858743
1181202-Y4-35,05_S,20210128_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,BRU-CON-c4e3408a-1,4,100,,Racemic or presumed racemic or meso,Z1675660888,T8728805
1181202-Y4-35,05_T,20210128_enamine_to_xchem.csv,ClC=1C=CC=2N(CC3=CN=CN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-8416115c-11,4,100,ALP-UNI-b33a865d-1,Racemic or presumed racemic or meso,Z4886054136,H2879358
1181202-Y4-35,05_U,20210128_enamine_to_xchem.csv,CC(=O)N1CC[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14,rel-EDG-MED-5d232de5-3,4,100,EDG-MED-5d232de5-3,Single known enantiomer,Z4906876478,H2879430
1181202-Y4-35,05_V,20210128_enamine_to_xchem.csv,CC(=O)N1CC[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14,rel-EDG-MED-5d232de5-4,4,100,EDG-MED-5d232de5-4,Single known enantiomer,Z4906876479,H2879429
1181202-Y4-35,05_W,20210128_enamine_to_xchem.csv,CN1C(=O)CC(O)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14,MAT-POS-f9802937-2,4,100,MAT-POS-f9802937-2,Racemic or presumed racemic or meso,Z4909940774,H2880858
1181202-Y4-35,05_X,20210128_enamine_to_xchem.csv,CO[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rel-PET-UNK-29afea89-1,4,100,EDJ-MED-d08626de-1,Single known enantiomer,Z4906876437,H2879614
1181202-Y4-35,05_Y,20210128_enamine_to_xchem.csv,CN(C)CC(=O)NCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rac-EDJ-MED-4c7486ba-1,4,100,EDG-MED-70ae9412-2,Racemic or presumed racemic or meso,Z4878372329,H2882985
1181202-Y4-35,05_Z,20210128_enamine_to_xchem.csv,CO[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rel-PET-UNK-29afea89-2,4,100,PET-UNK-29afea89-2,Single known enantiomer,Z4906876439,H2879613
1181202-Y4-35,05_AA,20210128_enamine_to_xchem.csv,ClC=1C=CC(CC(=O)NC=2C=NC=C3C=NC=CC23)=CC1Cl,VLA-UNK-82501c2c-1,4,100,VLA-UNK-82501c2c-1,Achiral,Z4909940767,H2883085
1181202-Y4-35,05_AB,20210128_enamine_to_xchem.csv,ClC=1C=CC=2OCCC(CNC(=O)CN3C=CN=C3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,rac-EDJ-MED-4c7486ba-2,4,100,EDG-MED-70ae9412-1,Racemic or presumed racemic or meso,Z4878379147,H2882987
1181202-Y4-35,05_AC,20210128_enamine_to_xchem.csv,OC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,JOH-UNI-abfda500-4,4,100,JOH-UNI-abfda500-4,Achiral,Z1227700354,T8728585
1181202-Y4-35,05_AD,20210128_enamine_to_xchem.csv,NC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,ANN-UNI-98d2bf15-3,4,100,ANN-UNI-98d2bf15-3,Achiral,Z1286072396,T8728579
