Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1169106-Y4-01,05_L,20200721_enamine_to_xchem.csv,CN1C=C(NC(=O)NC=2C=CC=CN2)C=3C=CC=CC3C1=O,MAT-POS-af71705c-1,4,100,,Achiral,Z3244407084,UNK
1169106-Y4-01,05_M,20200721_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=CC=NC2C#C)C1,AGN-NEW-c7b24fe3-5,4,100,AGN-NEW-c7b24fe3-5,Achiral,Z4570411953,UNK
1169106-Y4-01,05_N,20200721_enamine_to_xchem.csv,CC=1C=NC2=C(C(=NN2C1)C=3C=CC(F)=CC3)C=4C=CC=5NN=CC5C4,ALV-UNI-7ff1a6f9-22,4,100,,Achiral,Z4570431948,UNK
1169106-Y4-01,05_O,20200721_enamine_to_xchem.csv,CC1=CN2C(=C(N=C2S1)C=3C=CC(F)=CC3)C=4C=CC=NC4,ALV-UNI-7ff1a6f9-43,4,100,,Achiral,Z4570459068,UNK
1169106-Y4-01,05_P,20200721_enamine_to_xchem.csv,CC=1C=CN2C(=C(N=C2C1)C=3C=CC(F)=CC3)C=4C=CC=5NN=CC5C4,ALV-UNI-7ff1a6f9-14,4,100,,Achiral,Z4570444073,UNK
1169106-Y4-01,05_Q,20200721_enamine_to_xchem.csv,CC=1N=C(N)SC1CN2CCN(CC=3C=CC=C(Cl)C3)C2=O,ALP-POS-91609ae9-2,4,100,,Achiral,Z4570396630,UNK
1169106-Y4-01,05_R,20200721_enamine_to_xchem.csv,CC=1N=CNC1CN2CCN(CC=3C=CC=C(Cl)C3)C2=O,ALP-POS-91609ae9-1,4,100,,Achiral,Z4562516113,UNK
1169106-Y4-01,05_S,20200721_enamine_to_xchem.csv,CN1CCN(CC1)C(=O)CC2=CNC=3N=CC(=CC23)C(=O)NCCC4=CNC=5C=CC(F)=CC45,MAK-UNK-10572812-16,4,100,,Achiral,Z4570313462,UNK
1169106-Y4-01,05_T,20200721_enamine_to_xchem.csv,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=C(C)C(=O)NC=4C=CC=CC34,MAT-POS-590ac91e-45,4,100,,Racemic or presumed racemic or meso,Z3607510615,UNK
1169106-Y4-01,05_U,20200721_enamine_to_xchem.csv,CCC=1C=CC=C(CC)C1NC(=O)CN2C(=O)C(=O)C=3C=C(OC)C=CC23,LOR-NOR-30067bb9-9,4,100,,Achiral,Z85305142,UNK
1169106-Y4-01,05_V,20200721_enamine_to_xchem.csv,COC(=O)C=1C=C(Br)C=C2C(=O)C(=O)NC21,LOR-NOR-30067bb9-15,4,100,,Achiral,Z2733715421,UNK
1169106-Y4-01,05_W,20200721_enamine_to_xchem.csv,BrC=1C=CC=C2C(=O)C(=O)N(CC=3C=CC=C(C#N)C3)C21,LOR-NOR-30067bb9-11,4,100,,Achiral,Z229622170,UNK
1169106-Y4-01,05_X,20200721_enamine_to_xchem.csv,CC(C)(C)NC(=O)CN1C(=O)C(=O)C=2C=CC=C(Br)C12,LOR-NOR-30067bb9-12,4,100,,Achiral,Z229619010,UNK
1169106-Y4-01,05_Y,20200721_enamine_to_xchem.csv,O=C(OCCCC#N)C=1C=CC=C2C(=O)C(=O)NC21,LOR-NOR-30067bb9-16,4,100,,Achiral,Z358392728,UNK
1169106-Y4-01,05_Z,20200721_enamine_to_xchem.csv,CC=1C=CC=C(COC(=O)C=2C=CC=C3C(=O)C(=O)NC32)C1,LOR-NOR-30067bb9-2,4,100,,Achiral,Z358393210,UNK
1169106-Y4-01,05_AA,20200721_enamine_to_xchem.csv,O=C1NC=2C=C(C=CC2C1=O)N3CCCC3,LOR-NOR-30067bb9-1,4,100,,Achiral,Z431970340,UNK
1169106-Y4-01,05_AB,20200721_enamine_to_xchem.csv,COC=1C=CC=CC1OCCN2C(=O)C(=O)C=3C=C(Br)C=C(C)C23,LOR-NOR-30067bb9-4,4,100,,Achiral,Z111479636,UNK
1169106-Y4-01,05_AC,20200721_enamine_to_xchem.csv,COC=1C=CC(CN2C(=O)C(=O)C=3C=C(Br)C=C(C)C23)=CC1OC,LOR-NOR-30067bb9-7,4,100,,Achiral,Z111479666,UNK
1169106-Y4-01,05_AD,20200721_enamine_to_xchem.csv,BrC=1C=CC=2N(CC=3N=CON3)C(=O)C(=O)C2C1,LOR-NOR-30067bb9-18,4,100,,Achiral,Z352251454,UNK
1169106-Y4-01,05_AE,20200721_enamine_to_xchem.csv,COC=1C=CC=2C(=O)C(=O)NC2C1F,LOR-NOR-30067bb9-14,4,100,,Achiral,Z1551924411,UNK
1169106-Y4-01,05_AF,20200721_enamine_to_xchem.csv,CC=1C=CC(OCCN2C(=O)C(=O)C=3C=CC=C(Cl)C23)=CC1,LOR-NOR-30067bb9-5,4,100,,Achiral,Z1763358916,UNK
1169106-Y4-01,06_A,20200721_enamine_to_xchem.csv,CCOC=1C=CC=CC1CN2C(=O)C(=O)C=3C=C(Br)C=CC23,LOR-NOR-30067bb9-6,4,100,,Achiral,Z1776036453,UNK
1169106-Y4-01,06_B,20200721_enamine_to_xchem.csv,ClC=1C=CC(OCCCN2C(=O)C(=O)C=3C=CC=CC23)=CC1,LOR-NOR-30067bb9-3,4,100,,Achiral,Z111715598,UNK
1169106-Y4-01,06_C,20200721_enamine_to_xchem.csv,CC=1C=CC=C(NC(=O)CN2C(=O)C(=O)C=3C=CC=CC23)C1,LOR-NOR-30067bb9-8,4,100,,Achiral,Z27790585,UNK
1169106-Y4-01,06_D,20200721_enamine_to_xchem.csv,FC=1C=C(C#N)C=CC1CN2C(=O)C(=O)C=3C=CC=C(Br)C23,LOR-NOR-30067bb9-10,4,100,,Achiral,Z229622108,UNK
1169106-Y4-01,06_E,20200721_enamine_to_xchem.csv,FCCOC=1C=CC=2NC(=O)C(=O)C2C1,LOR-NOR-30067bb9-13,4,100,,Achiral,Z3025441400,UNK
1169106-Y4-01,06_F,20200721_enamine_to_xchem.csv,CC=1C=CC=C(C)C1NC(=O)CN2C(=O)C(=O)C=3C=CC=CC23,LOR-NOR-30067bb9-17,4,100,,Achiral,Z27072616,UNK
1169106-Y4-01,06_G,20200721_enamine_to_xchem.csv,CO[C@@H]1C[C@@H](COC=2C=CC=NC2)N(C1)C=3N=CC=CN3,AUS-ARG-7cfdce8f-1,4,100,,Single known enantiomer,Z2052657402,UNK
1169106-Y4-01,06_H,20200721_enamine_to_xchem.csv,COC=1C=CC(Cl)=CC1N2CCN(CC3=CC(=O)NC=4C=CC=CC34)C2=O,JAG-UCB-c37fbdcd-1,4,100,,Achiral,Z4575479976,UNK
1169106-Y4-01,06_I,20200721_enamine_to_xchem.csv,C[C@H](C(=O)O)C=1C=CC=2C=3C=C(Cl)C=CC3NC2C1C,MAK-UNK-0d6072ac-20,4,100,,Single known enantiomer,Z4575464108,UNK
1169106-Y4-01,06_J,20200721_enamine_to_xchem.csv,C[C@H](C(=O)O)C=1C=C(C)C2=C(C1)NC=3C=CC(Cl)=CC32,MAK-UNK-0d6072ac-21,4,100,,Single known enantiomer,Z4575505323,UNK
1169106-Y4-01,06_K,20200721_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC(N2CCC(O)CC2)C=3C=CSC3,PET-SGC-a8a902d9-1,4,100,,Racemic or presumed racemic or meso,Z4575433733,UNK
