Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-60,05_L,20210729_enamine_to_xchem.csv,CC(CNC(=O)C1=CN=C2C=CC=CN12)NC3=NC=4C=CC=CC4O3,WIL-UNI-d4749f31-41,4,100,WIL-UNI-d4749f31-41,Racemic or presumed racemic or meso,Z5095290751,H3289696
1181202-Y4-60,05_M,20210729_enamine_to_xchem.csv,CN1C(=O)OC=2C=C(C=CC12)S(=O)(=O)NC=3C=CC=4N=CC=CC4C3,WIL-UNI-d4749f31-27,4,100,WIL-UNI-d4749f31-27,Achiral,Z1542105923,H3278556
1181202-Y4-60,05_N,20210729_enamine_to_xchem.csv,CN(CC1=NC=2C=CC=CC2S1)C(=O)C=3C=CC=4N(C)N=NC4C3,WIL-UNI-d4749f31-34,4,100,WIL-UNI-d4749f31-34,Achiral,Z1127797173,H3278874
1181202-Y4-60,05_O,20210729_enamine_to_xchem.csv,CC1=CN2C(CNC(=O)C=3C=NN4C=CC=CC34)=C(C)N=C2S1,WIL-UNI-d4749f31-10,4,100,WIL-UNI-d4749f31-10,Achiral,Z5095290961,H3279372
1181202-Y4-60,05_P,20210729_enamine_to_xchem.csv,O=C(NC=1C=CC=C2C=CNC12)C=3C=CC=C4NC(=O)OC34,WIL-UNI-d4749f31-38,4,100,WIL-UNI-d4749f31-38,Achiral,Z1725499577,H3278931
1181202-Y4-60,05_Q,20210729_enamine_to_xchem.csv,CC(NC(=O)C1=CN=C2SC=CN2C1=O)C3=NC=4C=CC=CC4N3C,WIL-UNI-d4749f31-31,4,100,WIL-UNI-d4749f31-31,Racemic or presumed racemic or meso,Z1232333527,H3280382
1181202-Y4-60,05_R,20210729_enamine_to_xchem.csv,C(N1CCCC(C1)C2=NC=3C=CC=CC3O2)C4=CN=C5C=NC=CN45,WIL-UNI-d4749f31-25,4,100,WIL-UNI-d4749f31-25,Racemic or presumed racemic or meso,Z1562961709,H3279326
1181202-Y4-60,05_S,20210729_enamine_to_xchem.csv,CC(NC=1N=CN=C2C=CC=C(C)C12)C=3C=CC=4NC(=O)NC4C3,WIL-UNI-d4749f31-20,4,100,WIL-UNI-d4749f31-20,Racemic or presumed racemic or meso,Z1340694619,H3279370
1181202-Y4-60,05_T,20210729_enamine_to_xchem.csv,CN1C=NN=C1C=2C=CC=C(NS(=O)(=O)C3=C(Cl)N=C4SC=CN34)C2,WIL-UNI-d4749f31-26,4,100,WIL-UNI-d4749f31-26,Achiral,Z734102004,H3282620
1181202-Y4-60,05_U,20210729_enamine_to_xchem.csv,C(N1CCCC(C1)C2=NN=C3C=CC=CN23)C4=CC=CC5=NC=CN45,WIL-UNI-d4749f31-32,4,100,WIL-UNI-d4749f31-32,Racemic or presumed racemic or meso,Z1592752829,H3279325
1181202-Y4-60,05_V,20210729_enamine_to_xchem.csv,CC1=NOC=2N=CC(CNC=3C=CC(=CC3)C4=NN=NN4C)=CC12,WIL-UNI-d4749f31-30,4,100,WIL-UNI-d4749f31-30,Achiral,Z5095290821,H3283116
1181202-Y4-60,05_W,20210729_enamine_to_xchem.csv,CC(CC1=NC=2C=CC=CC2S1)NC=3C=CC4=NN=NN4N3,WIL-UNI-d4749f31-35,4,100,WIL-UNI-d4749f31-35,Racemic or presumed racemic or meso,Z915929642,H3288402
1181202-Y4-60,05_X,20210729_enamine_to_xchem.csv,CC=1C=CC(=CN1)C(=O)NC2=C(N=C3C=CC=CN23)C=4C=NN(C)C4,WIL-UNI-d4749f31-24,4,100,WIL-UNI-d4749f31-24,Achiral,Z1404517598,H3291072
1181202-Y4-60,05_Y,20210729_enamine_to_xchem.csv,CC(NC(=O)C1=C(Cl)N=C2C=CC=CN12)C3=NN=C4C=CC=CN34,WIL-UNI-d4749f31-28,4,100,WIL-UNI-d4749f31-28,Racemic or presumed racemic or meso,Z466331160,H3275018
1181202-Y4-60,05_Z,20210729_enamine_to_xchem.csv,CC(NC(=O)C=1N=CC=C2C=CC=NC12)C=3C=CC=4NC(=O)OC4C3,WIL-UNI-d4749f31-29,4,100,WIL-UNI-d4749f31-29,Racemic or presumed racemic or meso,Z5095290858,H3276180
1181202-Y4-60,05_AA,20210729_enamine_to_xchem.csv,CC1=CN2C=CC(=CC2=N1)C(=O)NC3=NC(=CS3)C=4C=NN(C)C4,WIL-UNI-d4749f31-3,4,100,WIL-UNI-d4749f31-3,Achiral,Z5095291043,H3272301
1181202-Y4-60,05_AB,20210729_enamine_to_xchem.csv,CC(NC(=O)C=1N=C(Br)C=CC1C)C2=NN=C3C(=O)NC=CN23,WIL-UNI-d4749f31-12,4,100,WIL-UNI-d4749f31-12,Racemic or presumed racemic or meso,Z5095290865,H3275486
1181202-Y4-60,05_AC,20210729_enamine_to_xchem.csv,CN1C(NC(=O)CC2=CSC3=NC=CN23)=NC=4C=CC(F)=CC14,WIL-UNI-d4749f31-17,4,100,WIL-UNI-d4749f31-17,Achiral,Z1697998828,H3274779
1181202-Y4-60,05_AD,20210729_enamine_to_xchem.csv,CC=1C=CN2N=CC(C(=O)NC=3C=CC=4N=C(C)C=C(O)C4C3)=C2N1,WIL-UNI-d4749f31-19,4,100,WIL-UNI-d4749f31-19,Achiral,Z1866814200,H3280776
1181202-Y4-60,05_AE,20210729_enamine_to_xchem.csv,CC=1C=CC(NCC2=NN=C3N(C)C(=O)C=4C=CC=CC4N23)=CC1C,WIL-UNI-d4749f31-1,4,100,WIL-UNI-d4749f31-1,Achiral,Z104598190,T5948904
1181202-Y4-60,05_AF,20210729_enamine_to_xchem.csv,OC=1C=CN=C2C=C(NC(=O)C=3C=CC=4C=CN=CC4C3)C=CC12,WIL-UNI-d4749f31-2,4,100,WIL-UNI-d4749f31-2,Achiral,Z5095604342,H3270511
1181202-Y4-60,06_A,20210729_enamine_to_xchem.csv,O=C(NNC=1C=CN=C2C=CC=CC12)C=3C=CC=4N=CC=CC4C3,WIL-UNI-d4749f31-18,4,100,WIL-UNI-d4749f31-18,Achiral,Z1145893799,H3288454
1181202-Y4-60,06_B,20210729_enamine_to_xchem.csv,CC1=NN(C)C=2N=C(Cl)C=C(NNC(=O)C=3C=CN=C4N=NNC34)C12,WIL-UNI-d4749f31-43,4,100,WIL-UNI-d4749f31-43,Achiral,Z5095603955,H3289434
1181202-Y4-60,06_C,20210729_enamine_to_xchem.csv,O=C(NC1=NN2C=NN=C2S1)C3=CSC(=N3)C=4C=CC=CC4,WIL-UNI-d4749f31-9,4,100,WIL-UNI-d4749f31-9,Achiral,Z90876198,H3279908
1181202-Y4-60,06_D,20210729_enamine_to_xchem.csv,BrC=1C=NC2=C(C=NN2C1)C(=O)NC=3C=CC=C(CC#N)N3,WIL-UNI-d4749f31-11,4,100,WIL-UNI-d4749f31-11,Achiral,Z5095290766,H3291536
1181202-Y4-60,06_E,20210729_enamine_to_xchem.csv,OC=1C=C(NNC(=O)C=2C=CC=3NC=CC3C2)C=4C=CC=NC4N1,WIL-UNI-d4749f31-14,4,100,WIL-UNI-d4749f31-14,Achiral,Z5095290860,H3278459
