Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-71,05_K,20211020_enamine_to_xchem.csv,ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CS(=O)(=O)C5,MAT-POS-bf364d7a-3,4,100,MAT-POS-bf364d7a-3,Single unknown enantiomer,Z5360662835,H3462175,23.1
1181202-Y4-71,05_L,20211020_enamine_to_xchem.csv,ClC=1C=CC=2CN(C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CS(=O)(=O)C5,MAT-POS-bf364d7a-4,4,100,MAT-POS-bf364d7a-4,Single unknown enantiomer,Z5360662920,H3462172,25.8
1181202-Y4-71,05_M,20211020_enamine_to_xchem.csv,FC=1C=C(Cl)C=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,EDJ-MED-c5ca5386-1,4,100,EDJ-MED-c5ca5386-1,Achiral,Z5335933743,H3509294,15.4
1181202-Y4-71,05_N,20211020_enamine_to_xchem.csv,CN(C)C(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,RAL-THA-5e0a6f1a-1,4,100,RAL-THA-5e0a6f1a-1,Racemic or presumed racemic or meso,Z5261485092,H3496328,48.7
1181202-Y4-71,05_O,20211020_enamine_to_xchem.csv,CCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,RAL-THA-a9c31980-1,4,100,RAL-THA-a9c31980-1,Racemic or presumed racemic or meso,Z5261485082,H3496330,44.7
1181202-Y4-71,05_P,20211020_enamine_to_xchem.csv,FC=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-3,4,100,EDJ-MED-e69ed63d-3,Racemic or presumed racemic or meso,Z5335933790,H3496332,34.7
1181202-Y4-71,05_Q,20211020_enamine_to_xchem.csv,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-5,4,100,EDJ-MED-d165ed91-3,Racemic or presumed racemic or meso,Z5335933798,H3508840,83.0
1181202-Y4-71,05_R,20211020_enamine_to_xchem.csv,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-16,4,100,EDJ-MED-e69ed63d-16,Racemic or presumed racemic or meso,Z5335933850,H3508834,41.4
1181202-Y4-71,05_S,20211020_enamine_to_xchem.csv,CCCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-14,4,100,EDJ-MED-e69ed63d-14,Racemic or presumed racemic or meso,Z5335933842,H3508830,31.5
1181202-Y4-71,05_T,20211020_enamine_to_xchem.csv,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)C=4C=CC(Cl)=CC34)=CN=CC2C1,EDJ-MED-e69ed63d-18,4,100,EDJ-MED-e69ed63d-18,Racemic or presumed racemic or meso,Z5335933855,H3508836,39.7
1181202-Y4-71,05_U,20211020_enamine_to_xchem.csv,CC(C)NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-2,4,100,EDJ-MED-e69ed63d-2,Racemic or presumed racemic or meso,Z5335933781,H3509846,34.0
1181202-Y4-71,05_V,20211020_enamine_to_xchem.csv,CC1(CS(=O)(=O)N2C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1,MAT-POS-5cd9ea36-10-1,4,100,MAT-POS-dd1fff26-1,Single unknown enantiomer,Z5374986916,H3508259,53.6
1181202-Y4-71,05_W,20211020_enamine_to_xchem.csv,CC1(CS(=O)(=O)N2C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1,MAT-POS-5cd9ea36-10-2,4,100,MAT-POS-dd1fff26-2,Single unknown enantiomer,Z5374986919,H3508258,52.9
1181202-Y4-71,05_X,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4S1(=O)=O,EDJ-MED-c3ea9889-3,4,100,EDJ-MED-c3ea9889-3,Racemic or presumed racemic or meso,Z5335933713,H3521234,30.8
1181202-Y4-71,05_Y,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,EDJ-MED-3bfd841e-1,4,100,EDJ-MED-3bfd841e-1,Racemic or presumed racemic or meso,Z5335933698,H3521232,3.7
1181202-Y4-71,05_Z,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,EDJ-MED-c3ea9889-2,4,100,EDJ-MED-c3ea9889-2,Racemic or presumed racemic or meso,Z5335933704,H3521236,44.5
1181202-Y4-71,05_AA,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,ALP-POS-e266d783-1,4,100,ALP-POS-e266d783-1,Racemic or presumed racemic or meso,Z5261485081,H3521240,60.6
1181202-Y4-71,05_AB,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,MAT-POS-e119ab4f-5,4,100,MAT-POS-e119ab4f-5,Racemic or presumed racemic or meso,Z5278655729,H3521237,22.3
1181202-Y4-71,05_AC,20211020_enamine_to_xchem.csv,CNC(=O)CN1CC2(CC(=O)N(C2=O)C=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C1=O,MAT-POS-1bed62cf-2,4,100,MAT-POS-1bed62cf-2,Racemic or presumed racemic or meso,Z5210381239,H3507696,2.2
