Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-28,05_Q,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)N2CCCN(CC=3C=CC=CC3F)C2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-53,4,100,LON-WEI-4d77710c-53,Achiral,Z3220635972,*R2375829*
1181202-Y4-28,05_R,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCCC2=CCCCC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-40,4,100,LON-WEI-4d77710c-40,Achiral,Z3221825172,*R2375776*
1181202-Y4-28,05_S,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC=2N=CC=CC2C)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-21,4,100,LON-WEI-4d77710c-21,Achiral,Z3220636116,*R2375732*
1181202-Y4-28,05_T,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-17,4,100,MAT-POS-2492181e-4,Achiral,Z3220636085,*R2375744*
1181202-Y4-28,05_U,20201117_enamine_to_xchem.csv,COC=1C=CC(OC)=C(CCNC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)C1,LON-WEI-5e7d1b3e-48,4,100,LON-WEI-4d77710c-48,Achiral,Z3220635999,*R2375798*
1181202-Y4-28,05_V,20201117_enamine_to_xchem.csv,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)CC3=CC=CO3,LON-WEI-5e7d1b3e-50,4,100,MAT-POS-b5746674-34,Achiral,Z3220562444,*R2375836*
1181202-Y4-28,05_W,20201117_enamine_to_xchem.csv,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C=3C=CC(Cl)=CC3)S1,LON-WEI-5e7d1b3e-67,4,100,LON-WEI-4d77710c-67,Achiral,Z1999869167,*R2375896*
1181202-Y4-28,05_X,20201117_enamine_to_xchem.csv,CC(CCC1=CC=CO1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,LON-WEI-5e7d1b3e-39,4,100,LON-WEI-4d77710c-39,Racemic or presumed racemic or meso,Z2735296608,*R2375778*
1181202-Y4-28,05_Y,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCCN2CCOCC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-16,4,100,MAT-POS-b5746674-109,Achiral,Z3220635993,*R2375653*
1181202-Y4-28,05_Z,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCC=2C=CC=3OCOC3C2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-55,4,100,LON-WEI-4d77710c-55,Achiral,Z3220636083,*R2375825*
1181202-Y4-28,05_AA,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCC2CCN(CC=3C=CC(C)=CC3)C2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-35,4,100,MAT-POS-b5746674-108,Racemic or presumed racemic or meso,Z3220636139,*R2375794*
1181202-Y4-28,05_AB,20201117_enamine_to_xchem.csv,[O-][N+](=O)C1=CN=C(SC=2C=CC=CC2NC(=O)NC=3C=CC=C(C3)C(F)(F)F)S1,LON-WEI-5e7d1b3e-69,4,100,LON-WEI-4d77710c-69,Achiral,Z2417819256,*R2375911*
1181202-Y4-28,05_AC,20201117_enamine_to_xchem.csv,ClC=1C=NC(=NC1C(=O)NCC=2C=CC=3OCOC3C2)S(=O)(=O)CC=4C=CC=CC4,LON-WEI-5e7d1b3e-10,4,100,LON-WEI-4d77710c-10,Achiral,Z1213675726,*R2375720*
1181202-Y4-28,05_AD,20201117_enamine_to_xchem.csv,CC(=O)C=1C=CC=C(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,LON-WEI-5e7d1b3e-6,4,100,LON-WEI-4d77710c-6,Achiral,Z2735296600,*R2375635*
1181202-Y4-28,05_AE,20201117_enamine_to_xchem.csv,O=C(C1=CC=CS1)N2N=CC(C#N)=C2C3CC3,LON-WEI-5e7d1b3e-70,4,100,LON-WEI-4d77710c-70,Achiral,Z2735106872,*R2375910*
1181202-Y4-28,05_AF,20201117_enamine_to_xchem.csv,COC=1C=CC(OC)=C(CNC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,LON-WEI-5e7d1b3e-1,4,100,LON-WEI-4d77710c-1,Achiral,Z3220620840,*R2375652*
1181202-Y4-28,06_A,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)NC=2C=CC=C(C2)C(F)(F)F)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-23,4,100,LON-WEI-4d77710c-23,Achiral,Z3220621005,*R2375729*
1181202-Y4-28,06_B,20201117_enamine_to_xchem.csv,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)=N1,LON-WEI-5e7d1b3e-29,4,100,LON-WEI-4d77710c-29,Achiral,Z2734676997,*R2375773*
1181202-Y4-28,06_C,20201117_enamine_to_xchem.csv,O=C(CC=1C=CSC1)N2CCN(CC2)C3=CC(=NN3)C4=CC=CS4,LON-WEI-5e7d1b3e-25,4,100,MAT-POS-ea426761-45,Achiral,Z3244426603,*R2375923*
1181202-Y4-28,06_D,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)N(CC2CCCO2)CC3=CC=CO3)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-59,4,100,MAT-POS-b5746674-37,Racemic or presumed racemic or meso,Z3220621008,*R2375752*
1181202-Y4-28,06_E,20201117_enamine_to_xchem.csv,FC=1C=CC(=CC1)C2=NC(=C(O2)S(=O)(=O)CC=3C=CC=CC3F)S(=O)(=O)C=4C=CC=CC4,LON-WEI-5e7d1b3e-2,4,100,LON-WEI-4d77710c-2,Achiral,Z443419586,*R2375651*
1181202-Y4-28,06_F,20201117_enamine_to_xchem.csv,OC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3,LON-WEI-5e7d1b3e-19,4,100,LON-WEI-4d77710c-19,Single known enantiomer,Z2944319108,*R2375926*
1181202-Y4-28,06_G,20201117_enamine_to_xchem.csv,N#CC=1C=CC(CN2CCC(CC2)C3CCNC3)=CC1,LON-WEI-5e7d1b3e-32,4,100,LON-WEI-4d77710c-32,Racemic or presumed racemic or meso,Z2448190776,*R2375763*
1181202-Y4-28,06_H,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC2CCCCCC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-27,4,100,LON-WEI-4d77710c-27,Achiral,Z3220635964,*R2375781*
1181202-Y4-28,06_I,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)NCCCN2CCC=3C=CC=CC3C2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-7,4,100,MAT-POS-b5746674-98,Achiral,Z3221769633,*R2375634*
1181202-Y4-28,06_J,20201117_enamine_to_xchem.csv,O=C1OC(NC=2C=CC=CC2)=NC=3C=CC=CC13,LON-WEI-5e7d1b3e-72,4,100,MAT-POS-ea426761-13,Achiral,Z2511727534,*R2375904*
1181202-Y4-28,06_K,20201117_enamine_to_xchem.csv,COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=C(OC)C1,LON-WEI-5e7d1b3e-18,4,100,LON-WEI-4d77710c-18,Achiral,Z3220621047,*R2375743*
1181202-Y4-28,06_L,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC=2C=CC=NC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-22,4,100,LON-WEI-4d77710c-22,Achiral,Z2734676967,*R2375731*
1181202-Y4-28,06_M,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCCCN2CCCC2=O)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-15,4,100,MAT-POS-b5746674-100,Achiral,Z3220636262,*R2375654*
1181202-Y4-28,06_N,20201117_enamine_to_xchem.csv,COC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,LON-WEI-5e7d1b3e-11,4,100,LON-WEI-4d77710c-11,Achiral,Z3064669100,*R2375657*
1181202-Y4-28,06_O,20201117_enamine_to_xchem.csv,CCOC(=O)C=1C=C(SC1NC(=O)CC2=CSC(=N2)C=3C=CC=CC3)C=4C=CC=CC4,LON-WEI-5e7d1b3e-24,4,100,LON-WEI-4d77710c-24,Achiral,Z28751438,*R2375728*
1181202-Y4-28,06_P,20201117_enamine_to_xchem.csv,COC(=O)C=1C(C)=NN(C1C=2C=C(C)ON2)C=3C=CC=CC3,LON-WEI-5e7d1b3e-63,4,100,LON-WEI-4d77710c-63,Achiral,Z2735103512,*R2375900*
1181202-Y4-28,06_Q,20201117_enamine_to_xchem.csv,COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,LON-WEI-5e7d1b3e-43,4,100,LON-WEI-4d77710c-43,Achiral,Z3220636179,*R2375816*
1181202-Y4-28,06_R,20201117_enamine_to_xchem.csv,COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,LON-WEI-5e7d1b3e-36,4,100,LON-WEI-4d77710c-36,Achiral,Z3220620883,*R2375788*
1181202-Y4-28,06_S,20201117_enamine_to_xchem.csv,CCCCN(CCCNC(=O)NC1=CN(CC(C)C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3,LON-WEI-5e7d1b3e-38,4,100,MAT-POS-b5746674-102,Achiral,Z3220636140,*R2375780*
1181202-Y4-28,06_T,20201117_enamine_to_xchem.csv,COC=1C=CC=C(C1)C(=O)NC2=NN=C(SCC=3C=CC(Cl)=CC3)N2,LON-WEI-5e7d1b3e-68,4,100,MAT-POS-ea426761-10,Achiral,Z4760415121,*R2375918*
1181202-Y4-28,06_U,20201117_enamine_to_xchem.csv,COC(=O)C=1SC=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,LON-WEI-5e7d1b3e-56,4,100,LON-WEI-4d77710c-56,Achiral,Z3220636209,*R2375823*
1181202-Y4-28,06_V,20201117_enamine_to_xchem.csv,[O-][N+](=O)C1=CN=C(SC=2N=CC=C(N2)C=3C=CC=NC3)S1,LON-WEI-5e7d1b3e-71,4,100,LON-WEI-4d77710c-71,Achiral,Z2735100946,*R2375908*
1181202-Y4-28,06_W,20201117_enamine_to_xchem.csv,COC(=O)C=1C(C)=NN(C(=O)C2=CC=CS2)C1C=3SN=NC3C,LON-WEI-5e7d1b3e-66,4,100,LON-WEI-4d77710c-66,Achiral,Z2735102897,*R2375898*
1181202-Y4-28,06_X,20201117_enamine_to_xchem.csv,CCCC1=C(C)NC=2NN(C=3C=CC=CC3)C(=O)C2C1=O,LON-WEI-5e7d1b3e-26,4,100,LON-WEI-4d77710c-26,Achiral,Z223645950,*R2375790*
1181202-Y4-28,06_Y,20201117_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)C2=NN=C(SC3=CN=C(S3)[N+](=O)[O-])O2,LON-WEI-5e7d1b3e-65,4,100,LON-WEI-4d77710c-65,Achiral,Z2417568593,*R2375903*
1181202-Y4-28,06_Z,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCCC2=CNC=3C=CC=CC23)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-20,4,100,LON-WEI-4d77710c-20,Achiral,Z3220636183,*R2375735*
1181202-Y4-28,06_AA,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)N2CCC(C2)C=3C=CC=CC3)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-34,4,100,MAT-POS-b5746674-101,Racemic or presumed racemic or meso,Z3220636265,*R2375795*
1181202-Y4-28,06_AB,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC2=NC=3C=CC=CC3S2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-30,4,100,LON-WEI-4d77710c-30,Achiral,Z3220636349,*R2375770*
1181202-Y4-28,06_AC,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NCC2CCCO2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-13,4,100,LON-WEI-4d77710c-13,Racemic or presumed racemic or meso,Z2735564043,*R2375655*
1181202-Y4-28,06_AD,20201117_enamine_to_xchem.csv,CCOC(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,LON-WEI-5e7d1b3e-12,4,100,LON-WEI-4d77710c-12,Achiral,Z3220620949,*R2375656*
1181202-Y4-28,06_AE,20201117_enamine_to_xchem.csv,CCOC(=O)C=1C=CC(NC(=O)CC2SC(=O)N(C2=O)C=3C=CC=CC3)=CC1,LON-WEI-5e7d1b3e-74,4,100,LON-WEI-4d77710c-74,Racemic or presumed racemic or meso,Z56854710,*R2375916*
1181202-Y4-28,06_AF,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC2CCCC=3C=CC=CC23)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-42,4,100,LON-WEI-4d77710c-42,Racemic or presumed racemic or meso,Z3220636321,*R2375818*
1181202-Y4-28,07_A,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)N2CCC(CC=3C=CC=CC3)CC2)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-54,4,100,MAT-POS-b5746674-107,Achiral,Z3220636288,*R2375828*
1181202-Y4-28,07_B,20201117_enamine_to_xchem.csv,CC(C)CN1C=C(NC(=O)NC=2C=C(C)ON2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-9,4,100,LON-WEI-4d77710c-9,Achiral,Z2734676942,*R2375724*
1181202-Y4-28,07_C,20201117_enamine_to_xchem.csv,CCN(C(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3CC,LON-WEI-5e7d1b3e-47,4,100,MAT-POS-b5746674-42,Achiral,Z3220620992,*R2375801*
1181202-Y4-28,07_D,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)N2CCN(CC2)C(=O)C3=CC=CO3)C=4C=CC=CC4C1=O,LON-WEI-5e7d1b3e-45,4,100,MAT-POS-b5746674-36,Achiral,Z3220621029,*R2375808*
1181202-Y4-28,07_E,20201117_enamine_to_xchem.csv,[O-][N+](=O)C1=CN=C(SC2=NN=C(C3=CC=CO3)N2C=4C=CC(OCC=5C=CC=CC5)=CC4)S1,LON-WEI-5e7d1b3e-61,4,100,LON-WEI-4d77710c-61,Achiral,Z3293159143,*R2375894*
1181202-Y4-28,07_F,20201117_enamine_to_xchem.csv,S(C1=NN=C(O1)C2=CC=CS2)C3=CC(=NC4=NC=NN34)C=5C=CC=CC5,LON-WEI-5e7d1b3e-76,4,100,LON-WEI-4d77710c-76,Achiral,Z239633414,*R2375913*
1181202-Y4-28,07_G,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-52,4,100,MAT-POS-2492181e-1,Achiral,Z2735296578,*R2375831*
1181202-Y4-28,07_H,20201117_enamine_to_xchem.csv,COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1OC,LON-WEI-5e7d1b3e-5,4,100,LON-WEI-4d77710c-5,Achiral,Z3220621066,*R2375636*
1181202-Y4-28,07_I,20201117_enamine_to_xchem.csv,CCOC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,LON-WEI-5e7d1b3e-8,4,100,LON-WEI-4d77710c-8,Achiral,Z3064669103,*R2375632*
1181202-Y4-28,07_J,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)NCC=2C=CC=CN2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-49,4,100,LON-WEI-4d77710c-49,Achiral,Z2734676896,*R2375838*
1181202-Y4-28,07_K,20201117_enamine_to_xchem.csv,CCN(CC)S(=O)(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,LON-WEI-5e7d1b3e-37,4,100,LON-WEI-4d77710c-37,Achiral,Z3220620972,*R2375783*
1181202-Y4-28,07_L,20201117_enamine_to_xchem.csv,NC1=NNC=2C=C(O)N=C(O)C12,LON-WEI-5e7d1b3e-62,4,100,LON-WEI-4d77710c-62,Achiral,Z1198150380,*R2375897*
1181202-Y4-28,07_M,20201117_enamine_to_xchem.csv,CCOC(=O)N1CCC(CC1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,LON-WEI-5e7d1b3e-46,4,100,MAT-POS-b5746674-97,Achiral,Z3220621081,*R2375804*
1181202-Y4-28,07_N,20201117_enamine_to_xchem.csv,CN1C=C(NC(=O)NCCC=2C=CSC2)C=3C=CC=CC3C1=O,LON-WEI-5e7d1b3e-31,4,100,MAT-POS-2492181e-5,Achiral,Z2734818653,*R2375769*
1181202-Y4-28,07_O,20201117_enamine_to_xchem.csv,CN(C)C=1C=NC=C(CN(C(=O)C2=CC(=O)NC=3C=CC=CC23)C=4C=CC=C(Cl)C4)C1,ALP-POS-ddb41b15-3,4,100,,Achiral,Z4767229229,T4065175
1181202-Y4-28,07_P,20201117_enamine_to_xchem.csv,CN(C)C=1C=CC(=CC1)N(CC=2C=CC=CC2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-6d04362c-1,4,100,,Achiral,Z4770815143,T4065176
1181202-Y4-28,07_Q,20201117_enamine_to_xchem.csv,ClC=1C=C(CC2CC(=O)N2)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,EDJ-MED-50011917-1,4,100,,Racemic or presumed racemic or meso,Z4661830644,H2750296
1181202-Y4-28,07_R,20201117_enamine_to_xchem.csv,ClC=1C=CC=2OCCC(C(=O)NC=3NN=C4C=CC=NC34)C2C1,JAG-UCB-52b62a6f-7,4,100,,Racemic or presumed racemic or meso,Z4661830689,H2734966
1181202-Y4-28,07_S,20201117_enamine_to_xchem.csv,FC1=CC=CC2=NNC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=C12,JAG-UCB-52b62a6f-5,4,100,,Racemic or presumed racemic or meso,Z4661830687,H2734969
1181202-Y4-28,07_T,20201117_enamine_to_xchem.csv,CN(C)C=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-6d04362c-2,4,100,,Achiral,Z4770826082,T4065177
1181202-Y4-28,07_U,20201117_enamine_to_xchem.csv,O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(=CC4)N5CCCCC5,ALP-POS-6d04362c-3,4,100,,Achiral,Z4770833414,T4065178
