Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1342793-Y4-01,05_V,20210428_enamine_to_xchem.csv,CN1N=CC=C1C(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-4223bc15-40,4,100,MAT-POS-4223bc15-40,Racemic or presumed racemic or meso,Z4973398677,H3089883,UNK
1342793-Y4-01,05_W,20210428_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=NC(=O)C=3C=CC=CC23)C1,RUB-POS-1325a9ea-22,4,100,RUB-POS-1325a9ea-22,Achiral,Z4951847533,H3073471,UNK
1342793-Y4-01,05_X,20210428_enamine_to_xchem.csv,ClC=1C=CC=2OCCC(CNCC=3C=NC(=NC3)N4CCOCC4)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,KAD-UNI-cb0f2bbc-18,4,100,MAT-POS-61f37a1a-9,Racemic or presumed racemic or meso,Z4984330295,H3089943,UNK
1342793-Y4-01,05_Y,20210428_enamine_to_xchem.csv,COC(=O)C=1C=NC(CN2C=CC(CNCC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56)=N2)=CN1,KAD-UNI-cb0f2bbc-14,4,100,MAT-POS-61f37a1a-10,Racemic or presumed racemic or meso,Z4984330298,H3089917,UNK
1342793-Y4-01,05_Z,20210428_enamine_to_xchem.csv,COC(=O)CCC1=NOC=C1CNCC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45,KAD-UNI-b13decd3-8,4,100,MAT-POS-61f37a1a-11,Racemic or presumed racemic or meso,Z4984330282,H3095670,UNK
1342793-Y4-01,05_AA,20210428_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC#N)CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,PET-UNK-162c14b2-1,4,100,MAT-POS-61f37a1a-12,Racemic or presumed racemic or meso,Z4987827473,H3090101,UNK
1342793-Y4-01,05_AB,20210428_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C(=O)C5CC5,MAT-POS-4223bc15-17,4,100,MAT-POS-4223bc15-17,Racemic or presumed racemic or meso,Z4973449287,H3089887,UNK
1342793-Y4-01,05_AC,20210428_enamine_to_xchem.csv,CCOC(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,RAL-THA-6e4c80cf-2,4,100,RAL-THA-6e4c80cf-2,Racemic or presumed racemic or meso,Z4973449277,H3089901,UNK
1342793-Y4-01,05_AD,20210428_enamine_to_xchem.csv,NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-25,4,100,MAT-POS-4223bc15-25,Racemic or presumed racemic or meso,Z4973449329,H3089885,UNK
1342793-Y4-01,05_AE,20210428_enamine_to_xchem.csv,CC1=NC(CN2CC(C(=O)NC=3C=NC=C4C=CC(F)=CC34)C=5C=C(Cl)C=CC5C2)=CN1,EDJ-MED-009f762b-4,4,100,MAT-POS-61f37a1a-13,Racemic or presumed racemic or meso,Z4987831253,H3089889,UNK
1342793-Y4-01,05_AF,20210428_enamine_to_xchem.csv,CCS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-6,4,100,MAT-POS-4223bc15-6,Racemic or presumed racemic or meso,Z4973388893,H3090685,UNK
1342793-Y4-01,06_A,20210428_enamine_to_xchem.csv,CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-23,4,100,MAT-POS-4223bc15-23,Racemic or presumed racemic or meso,Z4973449334,H3089893,UNK
1342793-Y4-01,06_B,20210428_enamine_to_xchem.csv,COC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-22,4,100,MAT-POS-4223bc15-22,Racemic or presumed racemic or meso,Z4973449336,H3089899,UNK
1342793-Y4-01,06_C,20210428_enamine_to_xchem.csv,CC1=NOC=C1C(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-4223bc15-39,4,100,MAT-POS-4223bc15-39,Racemic or presumed racemic or meso,Z4973398691,H3089877,UNK
1342793-Y4-01,06_D,20210428_enamine_to_xchem.csv,CN(C)C(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-24,4,100,MAT-POS-4223bc15-24,Racemic or presumed racemic or meso,Z4973449331,H3089895,UNK
1342793-Y4-01,06_E,20210428_enamine_to_xchem.csv,FC=1C=CC=2C=NC=C(N3C(=O)NC4(COC=5C=CC(Cl)=CC54)C3=O)C2C1,VLA-UNK-70dd90ef-4,4,100,MAT-POS-61f37a1a-14,Racemic or presumed racemic or meso,Z4972043481,H3084986,UNK
1342793-Y4-01,06_F,20210428_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C(=O)C5=CN=CO5,MAT-POS-4223bc15-36,4,100,MAT-POS-4223bc15-36,Racemic or presumed racemic or meso,Z4973398712,H3089879,UNK
1342793-Y4-01,06_G,20210428_enamine_to_xchem.csv,CN1C=NC=C1C(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-4223bc15-41,4,100,MAT-POS-4223bc15-41,Racemic or presumed racemic or meso,Z4973398672,H3089881,UNK
1342793-Y4-01,06_H,20210428_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C(=O)C5=NC=CO5,MAT-POS-4223bc15-38,4,100,MAT-POS-4223bc15-38,Racemic or presumed racemic or meso,Z4973398696,H3089875,UNK
1342793-Y4-01,06_I,20210428_enamine_to_xchem.csv,CN1N=NC=C1C(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-4223bc15-37,4,100,MAT-POS-4223bc15-37,Racemic or presumed racemic or meso,Z4973398704,H3089873,UNK
1342793-Y4-01,06_J,20210428_enamine_to_xchem.csv,CN1C(CNCC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=NC=6N(C)C(=O)NC(=O)C16,KAD-UNI-cb0f2bbc-13,4,100,MAT-POS-61f37a1a-15,Racemic or presumed racemic or meso,Z4984330299,H3089926,UNK
