Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-33,05_K,20210114_enamine_to_xchem.csv,CC(=O)N1CCN(CC(=O)NC=2C=NC=CC2C3CC3)CC1,EDJ-MED-3c65e9ce-2,4,100,EDJ-MED-3c65e9ce-2,Achiral,Z4878360700,H2833460,UNK
1181202-Y4-33,05_L,20210114_enamine_to_xchem.csv,ClC=1C=CC=2OC[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,rel-EDJ-MED-12c115cc-1,4,100,EDJ-MED-12c115cc-1,Single known enantiomer,Z4878369117,H2831174,UNK
1181202-Y4-33,05_M,20210114_enamine_to_xchem.csv,ClC=1C=CC=2OC[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,rel-EDJ-MED-12c115cc-2,4,100,EDJ-MED-12c115cc-2,Single known enantiomer,Z4878369335,H2831178,UNK
1181202-Y4-33,05_N,20210114_enamine_to_xchem.csv,[O-][N+]=1C=C(NC(=O)[C@@H]2CCOC=3C=CC(Cl)=CC23)C=4C=CC=CC4C1,rel1-EDJ-MED-eff36d94-1,4,100,EDJ-MED-eff36d94-1,Single known enantiomer,Z4765708398,H2822982,UNK
1181202-Y4-33,05_O,20210114_enamine_to_xchem.csv,[O-][N+]=1C=C(NC(=O)[C@H]2CCOC=3C=CC(Cl)=CC23)C=4C=CC=CC4C1,rel2-EDJ-MED-eff36d94-1,4,100,ALP-POS-ce760d3f-4,Single known enantiomer,Z4765710023,H2822981,UNK
1181202-Y4-33,05_P,20210114_enamine_to_xchem.csv,COC=1C=CC=C2NC(=O)C=C(C(=O)NCCOC=3C=CC=CC3OCC4CC4)C12,EDJ-MED-bbe8e3da-2,4,100,EDJ-MED-bbe8e3da-2,Achiral,Z4765682201,H2829666,UNK
1181202-Y4-33,05_Q,20210114_enamine_to_xchem.csv,CC1CCN(CC(=O)NC=2C=NC=CC2C)CC1,EDJ-MED-3c65e9ce-4,4,100,EDJ-MED-3c65e9ce-4,Achiral,Z1424817568,H2833361,UNK
1181202-Y4-33,05_R,20210114_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2C1,BEN-DND-4f474d93-2,4,100,BEN-DND-4f474d93-2,Single known enantiomer,Z4765682197,H2858742,UNK
1181202-Y4-33,05_S,20210114_enamine_to_xchem.csv,ClC=1C=C(Cl)C=2NC(=O)CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,Z4893319302,4,100,MAT-POS-f39f51fd-1,Racemic or presumed racemic or meso,Z4893319302,H2853161,UNK
1181202-Y4-33,05_T,20210114_enamine_to_xchem.csv,ClC=1C=CC=2NC(=O)CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,rac-EDJ-MED-a6bd50ad-1,4,100,MIC-UNK-45817b9b-1,Racemic or presumed racemic or meso,Z4878378763,H2843521,UNK
