Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-15,05_R,20200901_enamine_to_xchem.csv,ClC=1C=CC=C(CCC(=O)NC=2C=NC=C3C=CC=CC23)C1,ALP-POS-f13221e1-3,4,100,ALP-POS-f13221e1-3,Achiral,Z1530721010,UNK,UNK
1181202-Y4-15,05_S,20200901_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CCC=2C=CC=C(Cl)C2,ALP-POS-f13221e1-4,4,100,ALP-POS-f13221e1-4,Achiral,Z1129286051,UNK,UNK
1181202-Y4-15,05_T,20200901_enamine_to_xchem.csv,CC1=NNC=C1CC(=O)NC=2C=CC=C(Cl)C2,MIC-UNK-66895286-3,4,100,MIC-UNK-66895286-3,Achiral,Z4598740011,UNK,UNK
1181202-Y4-15,05_U,20200901_enamine_to_xchem.csv,CC(=O)N1CCN(CC(=O)NC=2C=NC=C3C=CC=CC23)CC1,ALP-POS-6747fa38-1,4,100,ALP-POS-6747fa38-1,Achiral,Z4613247190,UNK,UNK
1181202-Y4-15,05_V,20200901_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=NC=CC23)C1,MAT-POS-bb423b95-1,4,100,MAT-POS-bb423b95-1,Achiral,Z4609618500,UNK,UNK
1181202-Y4-15,05_W,20200901_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=NC=CC2C3CC3)C1,ALP-POS-95b75b4d-5,4,100,ALP-POS-95b75b4d-5,Achiral,Z4609618505,UNK,UNK
1181202-Y4-15,05_X,20200901_enamine_to_xchem.csv,ClC=1C=C(OCCNC(=O)C2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,ALP-POS-3fc1724e-2,4,100,ERI-UCB-ce40166b-17,Racemic or presumed racemic or meso,Z4623201109,UNK,UNK
1181202-Y4-15,05_Y,20200901_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(OC3CC(=O)N3)C=C(C#N)C2,TRY-UNI-2eddb1ff-6,4,100,TRY-UNI-2eddb1ff-6,Racemic or presumed racemic or meso,Z4497196462,UNK,UNK
1181202-Y4-15,05_Z,20200901_enamine_to_xchem.csv,ClC=1C=C(NC(=O)CC=2C=NC=C3C=CC=CC23)C=C(OC4CCC(=O)N4)C1,ERI-UCB-ce40166b-6,4,100,ERI-UCB-ce40166b-6,Racemic or presumed racemic or meso,Z4598740438,UNK,UNK
1181202-Y4-15,05_AA,20200901_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,MAT-POS-3b92565d-6,4,100,MAT-POS-3b92565d-6,Racemic or presumed racemic or meso,Z4598673999,UNK,UNK
