Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-13,05_L,20200819_enamine_to_xchem.csv,NCC1=CN(CC(=O)N(CC=2C=CSC2)C=3C=CC(=CC3)N4C=NN=C4)N=N1,ALP-POS-c0c213c9-11,4,100,,Achiral,Z4607509375,UNK,UNK
1181202-Y4-13,05_M,20200819_enamine_to_xchem.csv,O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CC=CN3)C=4C=NC(=NC4)C=5C=CC=CC5,ALP-POS-c0c213c9-15,4,100,,Achiral,Z4607509737,UNK,UNK
1181202-Y4-13,05_N,20200819_enamine_to_xchem.csv,CN1C=NC=C1NC(=O)CC=2C=CC=C(Cl)C2,PET-UNK-8df914d1-4,4,100,,Achiral,Z4605133171,UNK,UNK
1181202-Y4-13,05_O,20200819_enamine_to_xchem.csv,CN1N=C(N=C2C(=O)N(C)C(=O)N=C12)C=3C=CC(=CC3)C(F)(F)F,MAT-POS-1e0c1c67-1,4,100,MAT-POS-1e0c1c67-1,Achiral,Z3221731972,UNK,UNK
1181202-Y4-13,05_P,20200819_enamine_to_xchem.csv,CC=1C=CN=CC1N2CCN(C2=O)C=3C=CC=C(Cl)C3,JAG-UCB-cedd89ab-1,4,100,,Achiral,Z4497196438,UNK,UNK
1181202-Y4-13,05_Q,20200819_enamine_to_xchem.csv,NCC1=CN(CC(=O)N(CC2=CSC=N2)C=3C=CC(=NC3)C=4C=CC=CC4)N=N1,ALP-POS-c0c213c9-4,4,100,,Achiral,Z4607509166,UNK,UNK
1181202-Y4-13,05_R,20200819_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C=3C=NNC3,EDJ-MED-e58735b6-4,4,100,,Achiral,Z4497196441,UNK,UNK
1181202-Y4-13,05_S,20200819_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=CN=C3C=CC=CN23)C1,PET-UNK-8df914d1-2,4,100,,Achiral,Z4605133167,UNK,UNK
1181202-Y4-13,05_T,20200819_enamine_to_xchem.csv,OCCN1C(CSC2=NC=3C=CC=CC3O2)=NC=4C=CC(Cl)=CC14,MAT-POS-e10a589d-1,4,100,MAT-POS-e10a589d-1,Achiral,Z19651924,UNK,UNK
1181202-Y4-13,05_U,20200819_enamine_to_xchem.csv,CN(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)NC2=C(N=C3SC=CN23)C=4C=CC=CC4,MAT-POS-e10a589d-2,4,100,TAT-ENA-80bfd3e5-1,Achiral,Z88617059,UNK,UNK
1181202-Y4-13,05_V,20200819_enamine_to_xchem.csv,ClC=1C=C(Br)C=CC1NC(=O)CN2C=NC(C#N)=N2,MAT-POS-e10a589d-4,4,100,MAT-POS-e10a589d-4,Achiral,Z228468704,UNK,UNK
1181202-Y4-13,05_W,20200819_enamine_to_xchem.csv,O=C(CC=1C=CC=C(C#C)C1)NC=2C=NC=C3C=CC=CC23,PET-UNK-c9c1e0d8-2,4,100,,Achiral,Z4605133173,UNK,UNK
1181202-Y4-13,05_X,20200819_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)N(CC=2C=CC=CC2)C=3C=CC=C(Cl)C3,EDG-MED-0da5ad92-20,4,100,,Achiral,Z4497196455,UNK,UNK
