Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-03,U05,20200526_enamine_to_xchem.csv,CN(CC=1C=C(C)ON1)C(=O)NC2CCN(CC2)S(=O)(=O)C=3C=CC(C)=CC3,SIM-SYN-309-1,4,100,,Achiral,Z493705490,UNK
1181202-Y4-03,V05,20200526_enamine_to_xchem.csv,CN(CCC(=O)N)C(=O)C(=O)N1CC(C=2C=CC=CC2)C=3C=CC=CC3C1,REN-UFA-aaa-6,4,100,,Racemic or presumed racemic or meso,Z2314958464,UNK
1181202-Y4-03,W05,20200526_enamine_to_xchem.csv,COC=1C=C(OC)C=C(OC=2C=CC=C(CNC(=O)CN3N=NC=4C=CC=CC34)C2)C1,AAR-POS-8a4e0f60-6-2,4,100,,Achiral,Z2076951424,UNK
1181202-Y4-03,X05,20200526_enamine_to_xchem.csv,CNCCN(C)C(=O)C(=O)N1CC(C=2C=CC=CC2)C=3C=CC=CC3C1,REN-UFA-aaa-5,4,100,,Racemic or presumed racemic or meso,Z2377567082,UNK
1181202-Y4-03,Y05,20200526_enamine_to_xchem.csv,CC#CCC(CO)N(C(C(=O)NC(C)(C)C)C=1C=CC=NC1)C(=O)C=C,Z4459610244,4,100,,Diastereomeric mixture,Z4459610244,UNK
1181202-Y4-03,Z05,20200526_enamine_to_xchem.csv,ClCC(=O)N1CCN(CCNC(=O)C=2C=CC=C3C=CC=CC23)CC1,STE-KU -2e0-2,4,100,,Achiral,Z4444622185,UNK
1181202-Y4-03,AA05,20200526_enamine_to_xchem.csv,ClC=1C=CC=C(C1)N(CCC2CCCCC2)C(=O)NC=3C=CC=NC3,JOR-UNI-2fc-12,4,100,JOR-UNI-2fc98d0b-12,Achiral,Z4444622115,UNK
1181202-Y4-03,AB05,20200526_enamine_to_xchem.csv,ClC=1C=CC=C(C1)N(CCN2CCOCC2)C(=O)NC=3C=CC=NC3,JOR-UNI-2fc-6,4,100,JOR-UNI-2fc98d0b-6,Achiral,Z4444622054,UNK
1181202-Y4-03,AC05,20200526_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC(CC=3C=CC=C4C=CC=CC34)=CC2,MAK-UNK-e05-8_thio_pH,4,100,,Achiral,Z4461624262,UNK
1181202-Y4-03,AD05,20200526_enamine_to_xchem.csv,CC(C)CC1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)CCl,DAN-LON-a5f-3,4,100,DAN-LON-a5fc619e-3,Racemic or presumed racemic or meso,Z4461624291,UNK
1181202-Y4-03,AE05,20200526_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC2=CN=C(CC=3C=CC=CC3)S2)CC1,MAK-UNK-e4a-21_thio_pH,4,100,,Achiral,Z4461624323,UNK
1181202-Y4-03,AF05,20200526_enamine_to_xchem.csv,CS(=O)(=O)N1CCC=2C=CC(CN3CCN(CC3)C(=O)CCl)=CC2C1,TAM-UNI-d1c-5,4,100,,Achiral,Z4461624277,UNK
1181202-Y4-03,A06,20200526_enamine_to_xchem.csv,COC=1C=CC(=CC1)N2C=C(CN3CCN(CC3)C(=O)CCl)N=N2,ANT-STE-dbb-1,4,100,ANT-STE-dbb91f63-1,Achiral,Z4461624325,UNK
1181202-Y4-03,B06,20200526_enamine_to_xchem.csv,O=S(=O)(CC1=NC(=NO1)C=2C=CN=CC2)NC=3C=CC(=CC3)N4CCCCC4,FRA-BIO-8bf-12,4,100,,Achiral,Z1197799213,UNK
1181202-Y4-03,C06,20200526_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=CC=NC2)C1,EDG-MED-0da5ad92-2,4,100,,Achiral,Z1079621790,UNK
1181202-Y4-03,D06,20200526_enamine_to_xchem.csv,CC=1C=C(Cl)C=C(CC2CCN(CC2)C(=O)CCl)C1,NIR-THE-0d6-8,4,100,,Achiral,Z4461624308,UNK
1181202-Y4-03,E06,20200526_enamine_to_xchem.csv,CC=1N=CC=CC1NC(=O)CC=2C=CC=C(Cl)C2,EDG-MED-0da5ad92-14,4,100,,Achiral,Z1303530476,UNK
1181202-Y4-03,F06,20200526_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C(F)(F)F,ALP-POS-95b75b4d-3,4,100,,Achiral,Z1129283357,UNK
1181202-Y4-03,G06,20200526_enamine_to_xchem.csv,CC=1C=CC(CC(=O)NC=2C=NC=CC2C)=CC1,JAN-GHE-83b26c96-11,4,100,,Achiral,Z1129285086,UNK
1181202-Y4-03,H06,20200526_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=3OCOC3C2)C=4C=CC=NC4)C(=O)C=C,Z4457849230,4,100,,Racemic or presumed racemic or meso,Z4457849230,UNK
1181202-Y4-03,I06,20200526_enamine_to_xchem.csv,CC(COC=1C=CC=C(F)C1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,Z4459610238,4,100,,Diastereomeric mixture,Z4459610238,UNK
1181202-Y4-03,J06,20200526_enamine_to_xchem.csv,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2CCCC=CC2C1)C=3C=CC=NC3,Z4459610283,4,100,,Racemic or presumed racemic or meso,Z4459610283,UNK
1181202-Y4-03,K06,20200526_enamine_to_xchem.csv,CC(C)(C)NC(=O)C(N(C1CCOC1=O)C(=O)C=C)C=2C=CC=NC2,Z4459610276,4,100,,Diastereomeric mixture,Z4459610276,UNK
