Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-20,05_A,20200922_enamine_to_xchem.csv,CC1COCCN1CCOC=2C=C(Cl)C=C(CC(=O)NC=3C=NC=CC3C)C2,CHO-MSK-6e55470f-1,4,100,MAT-POS-500ca5bf-1,Racemic or presumed racemic or meso,Z4623427667,UNK
1181202-Y4-20,05_B,20200922_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N([C@H](C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C4=CC=CO4,MAT-POS-f2460aef-1,4,100,MAT-POS-f2460aef-1,Single known enantiomer,Z4647017343,UNK
1181202-Y4-20,05_C,20200922_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N([C@@H](C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C4=CC=CO4,MAT-POS-f2460aef-2,4,100,MAT-POS-f2460aef-2,Single known enantiomer,Z4647023313,UNK
1181202-Y4-20,05_D,20200922_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)N[C@H]2CCNC2=O)C1,MIC-UNK-42806bd5-1,4,100,MAT-POS-500ca5bf-2,Single known enantiomer,Z2602072666,UNK
1181202-Y4-20,05_E,20200922_enamine_to_xchem.csv,COC=1C=CC(=CC1)C=2C=C(COC=3C=C(Cl)C=C(CC(=O)NC=4C=NC=CC4C)C3)ON2,CHO-MSK-6e55470f-22,4,100,CHO-MSK-6e55470f-22,Achiral,Z4623427646,UNK
1181202-Y4-20,05_F,20200922_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C=4C=NNC4,MAT-POS-f2460aef-5,4,100,MAT-POS-f2460aef-5,Racemic or presumed racemic or meso,Z4638574269,UNK
1181202-Y4-20,05_G,20200922_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C4=CC=C(Cl)O4,MAT-POS-f2460aef-4,4,100,MAT-POS-f2460aef-4,Racemic or presumed racemic or meso,Z4638571691,UNK
1181202-Y4-20,05_H,20200922_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3)C(=O)C4=CNC=N4,MAT-POS-f2460aef-3,4,100,MAT-POS-f2460aef-3,Racemic or presumed racemic or meso,Z4638576909,UNK
1181202-Y4-20,05_I,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(NS(=O)(=O)C)C2,WIL-MOD-03b86a88-5,4,100,WIL-MOD-03b86a88-5,Achiral,Z4609618525,UNK
1181202-Y4-20,05_J,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC3=NN=C(O3)C4CCCCC4)C2,CHO-MSK-6e55470f-7,4,100,CHO-MSK-6e55470f-7,Achiral,Z4623427637,UNK
1181202-Y4-20,05_K,20200922_enamine_to_xchem.csv,COC=1C=CC=2N=NN(CC(=O)N(CC=3C=CC=CN3)C=4C=CC(=CC4)C5CCNCC5)C2C1,ALP-POS-c0c213c9-1,4,100,ALP-POS-c0c213c9-1,Achiral,Z4653393040,UNK
1181202-Y4-20,05_L,20200922_enamine_to_xchem.csv,O=C(CC=1C=CC=NC1)N(CC(=O)N2CCNCC2)C=3C=CC(=CC3)C=4N=CC=CN4,ALP-POS-c0c213c9-10,4,100,ALP-POS-c0c213c9-10,Achiral,Z4653399755,UNK
1181202-Y4-20,05_M,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)S(=O)(=O)N,RAL-THA-6b94ceba-13,4,100,RAL-THA-6b94ceba-13,Achiral,Z4609618492,UNK
1181202-Y4-20,05_N,20200922_enamine_to_xchem.csv,ClC=1C=CC=C(NC(=O)CN2N=NC=3C=CC=CC23)C1,MAT-POS-bfb445d4-1,4,100,BEN-DND-61647d40-12,Achiral,Z73230289,UNK
1181202-Y4-20,05_O,20200922_enamine_to_xchem.csv,ClC=1C=C2CCOC2=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,MAT-POS-bbbbc21a-3,4,100,MAT-POS-bbbbc21a-3,Achiral,Z1666837583,UNK
1181202-Y4-20,05_P,20200922_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3N=CNC23)C1,MAT-POS-f7918075-8,4,100,MAT-POS-f7918075-8,Achiral,Z4610110901,UNK
1181202-Y4-20,05_Q,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(NS(=O)(=O)N)C2,WIL-MOD-03b86a88-6,4,100,WIL-MOD-03b86a88-6,Achiral,Z4609618526,UNK
1181202-Y4-20,05_R,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC3=CC(=NO3)C=4C=CC(Cl)=CC4)C2,CHO-MSK-6e55470f-19,4,100,CHO-MSK-6e55470f-19,Achiral,Z4623427649,UNK
1181202-Y4-20,05_S,20200922_enamine_to_xchem.csv,BrC=1C=CC=2OCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-11b63608-1,4,100,MAT-POS-11b63608-1,Racemic or presumed racemic or meso,Z4644964245,UNK
1181202-Y4-20,05_T,20200922_enamine_to_xchem.csv,COC=1C=CC(Cl)=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,MAT-POS-3b92565d-1,4,100,MAT-POS-3b92565d-1,Achiral,Z1530718726,UNK
1181202-Y4-20,05_U,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(NC3CCCC3O)C2,MAT-POS-044491d2-1,4,100,MAT-POS-044491d2-1,Racemic or presumed racemic or meso,Z4609618438,UNK
1181202-Y4-20,05_V,20200922_enamine_to_xchem.csv,ClC=1C=CC=2OCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-f7918075-2,4,100,MAT-POS-f7918075-2,Racemic or presumed racemic or meso,Z1848696683,UNK
1181202-Y4-20,05_W,20200922_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-b3e365b9-2,4,100,MAT-POS-b3e365b9-1,Single known enantiomer,Z4646695532,UNK
1181202-Y4-20,05_X,20200922_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-b3e365b9-1,4,100,MAT-POS-b3e365b9-2,Single known enantiomer,Z4646694589,UNK
1181202-Y4-20,05_Y,20200922_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(OC4CCC(=O)N4)C1,MAT-POS-9ff17035-1,4,100,MAT-POS-9ff17035-1,Racemic or presumed racemic or meso,Z4606129267,UNK
1181202-Y4-20,05_Z,20200922_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(OC4=CC=CC(=O)N4)C1,MAT-POS-9ff17035-2,4,100,MAT-POS-9ff17035-2,Achiral,Z4606129268,UNK
1181202-Y4-20,05_AA,20200922_enamine_to_xchem.csv,FC(F)(F)C=1C=CC=C(C1)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,ERI-UCB-a0b0dbcb-4,4,100,ERI-UCB-a0b0dbcb-4,Achiral,Z56927911,UNK
1181202-Y4-20,05_AB,20200922_enamine_to_xchem.csv,OC=1C=C(C(=O)N2CCN(CC2)C=3C=CC=C(Cl)C3)C=4C=CC=CC4N1,ERI-UCB-a0b0dbcb-2,4,100,ERI-UCB-a0b0dbcb-2,Achiral,Z30884023,UNK
1181202-Y4-20,05_AC,20200922_enamine_to_xchem.csv,OC=1C=C(C(=O)N2CCN(CC=3C=CC=C(Cl)C3)CC2)C=4C=CC=CC4N1,ERI-UCB-a0b0dbcb-12,4,100,ERI-UCB-a0b0dbcb-12,Achiral,Z52131059,UNK
1181202-Y4-20,05_AD,20200922_enamine_to_xchem.csv,OC=1C=C(C(=O)N2CCN(CC=3C=CC=C(C3)C(F)(F)F)CC2)C=4C=CC=CC4N1,ERI-UCB-a0b0dbcb-13,4,100,ERI-UCB-a0b0dbcb-13,Achiral,Z62874075,UNK
1181202-Y4-20,05_AE,20200922_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(OCC3=NNC=4C=CC=CC34)C2,MAT-POS-173a45da-2,4,100,MAT-POS-173a45da-2,Achiral,Z4654072870,UNK
