Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-76,05_M,20211118_enamine_to_xchem.csv,CC(CNC=1C=CC2=NN=NN2N1)C3=NC=4C=CC=CC4S3,WIL-UNI-2a57d06c-39,4,100,WIL-UNI-2a57d06c-39,Racemic or presumed racemic or meso,Z1454302512,H3403057,
1181202-Y4-76,05_N,20211118_enamine_to_xchem.csv,CN1C=CN2C(CNC3=NC=4C=CC=CC4S3)=NN=C2C1=O,WIL-UNI-2a57d06c-43,4,100,WIL-UNI-2a57d06c-43,Achiral,Z5213862834,H3403052,
1181202-Y4-76,05_O,20211118_enamine_to_xchem.csv,CC(NCC1=CN=C2C=CC=CN12)C3=NN=C4C=CC=CN34,WIL-UNI-2a57d06c-28,4,100,WIL-UNI-2a57d06c-28,Racemic or presumed racemic or meso,Z729218866,H3405685,
1181202-Y4-76,05_P,20211118_enamine_to_xchem.csv,CC=1C=C2C(=NC=CN2N1)N3CCC=4NC=5C=CC=CC5C4C3,WIL-UNI-2a57d06c-32,4,100,WIL-UNI-2a57d06c-32,Achiral,Z1725309915,H3404384,
1181202-Y4-76,05_Q,20211118_enamine_to_xchem.csv,O=C(NC=1C=CC2=NN=CN2C1)C=3C=CC=4SC=NC4C3,WIL-UNI-2a57d06c-49,4,100,WIL-UNI-2a57d06c-49,Achiral,Z5213862863,H3407604,
1181202-Y4-76,05_R,20211118_enamine_to_xchem.csv,CC1=NC=2C=CC(NC(=O)CN3N=CN4N=CC=C4C3=O)=CC2S1,WIL-UNI-2a57d06c-35,4,100,WIL-UNI-2a57d06c-35,Achiral,Z1184961931,H3402952,
1181202-Y4-76,05_S,20211118_enamine_to_xchem.csv,CC(NC(=O)NC=1C=CN2C=CN=C2C1)C=3C=CC=4NC(=O)OC4C3,WIL-UNI-2a57d06c-42,4,100,WIL-UNI-2a57d06c-42,Racemic or presumed racemic or meso,Z5213862958,H3408158,
1181202-Y4-76,05_T,20211118_enamine_to_xchem.csv,OC=1C=C(NNC(=O)C=2C=CN=C3C=CC=CC23)C=4C=CC=NC4N1,WIL-UNI-2a57d06c-38,4,100,WIL-UNI-2a57d06c-38,Achiral,Z5213862873,H3406126,
1181202-Y4-76,05_U,20211118_enamine_to_xchem.csv,CC1=CN2C(CNC(=O)C=3C=CC=4N=CC=NC4C3)=C(C)N=C2S1,WIL-UNI-2a57d06c-12,4,100,WIL-UNI-2a57d06c-12,Achiral,Z5213862853,H3406504,
1181202-Y4-76,05_V,20211118_enamine_to_xchem.csv,CC(C(=O)NC=1C=CC=C2N=CC=NC12)N3C=NC=4C(N)=NC=NC34,WIL-UNI-2a57d06c-48,4,100,WIL-UNI-2a57d06c-48,Racemic or presumed racemic or meso,Z5213862956,H3408735,
1181202-Y4-76,05_W,20211118_enamine_to_xchem.csv,CN1C=C(C=N1)C2=NN(C)C=C2NC(=O)C=3C=CN4N=CC=C4N3,WIL-UNI-2a57d06c-22,4,100,WIL-UNI-2a57d06c-22,Achiral,Z5213862925,H3406503,
1181202-Y4-76,05_X,20211118_enamine_to_xchem.csv,O=C(NC=1C=CC=2N=CC=NC2C1)C3=CSC4=CN=CN34,WIL-UNI-2a57d06c-31,4,100,WIL-UNI-2a57d06c-31,Achiral,Z1204061669,H3406581,
1181202-Y4-76,05_Y,20211118_enamine_to_xchem.csv,CC1=NC=2C(=CC=CC2O1)C(=O)NC=3C=CC=C4NC(=O)OC34,WIL-UNI-2a57d06c-9,4,100,WIL-UNI-2a57d06c-9,Achiral,Z2178141472,H3407994,
1181202-Y4-76,05_Z,20211118_enamine_to_xchem.csv,CC1=NOC=2N=CC(NS(=O)(=O)C=3C=NC=4ON=C(C)C4C3)=CC12,WIL-UNI-2a57d06c-24,4,100,WIL-UNI-2a57d06c-24,Achiral,Z1269630498,H3406125,
1181202-Y4-76,05_AA,20211118_enamine_to_xchem.csv,CC=1N=C2C=CC(NCC3=CN=C4C=CC=CN34)=CN2N1,WIL-UNI-2a57d06c-13,4,100,WIL-UNI-2a57d06c-13,Achiral,Z5213862839,H3409275,
1181202-Y4-76,05_AB,20211118_enamine_to_xchem.csv,CN1C(=O)OC=2C=C(CNC=3C=CC=4SC=NC4C3)C=CC12,WIL-UNI-2a57d06c-17,4,100,WIL-UNI-2a57d06c-17,Achiral,Z2226499979,H3410270,
1181202-Y4-76,05_AC,20211118_enamine_to_xchem.csv,O=C(N1CCN2C(C1)=CC=3C=CC=CC23)C=4C=CC5=NN=NN5C4,WIL-UNI-2a57d06c-25,4,100,WIL-UNI-2a57d06c-25,Achiral,Z2193768909,H3411767,
1181202-Y4-76,05_AD,20211118_enamine_to_xchem.csv,CN1C(NCC2=CN3C=CN=C3S2)=NC=4C=CC=CC14,WIL-UNI-2a57d06c-47,4,100,WIL-UNI-2a57d06c-47,Achiral,Z5213862836,H3416258,
1181202-Y4-76,05_AE,20211118_enamine_to_xchem.csv,CC1=NN2C(CNC=3C=CC=4OC(=O)N(C)C4C3)=C(C)N=C2S1,WIL-UNI-2a57d06c-44,4,100,WIL-UNI-2a57d06c-44,Achiral,Z3888881362,H3433035,
1181202-Y4-76,05_AF,20211118_enamine_to_xchem.csv,CC1NCCN2C(=CC=C12)C3=NC(=NO3)C4=CN=C5C=NC=CN45,WIL-UNI-2a57d06c-5,4,100,WIL-UNI-2a57d06c-5,Racemic or presumed racemic or meso,Z2998015587,H3417249,
1181202-Y4-76,06_A,20211118_enamine_to_xchem.csv,CC=1C=C2N=CC=C(NC(=O)NCC3=NC=4C=CC=CC4S3)N2N1,WIL-UNI-2a57d06c-36,4,100,WIL-UNI-2a57d06c-36,Achiral,Z5213862921,H3435441,
1181202-Y4-76,06_B,20211118_enamine_to_xchem.csv,CN1N=CC=2C=C(C=NC12)C(=O)NNC3=NC=4C=CC=NC4S3,WIL-UNI-2a57d06c-7,4,100,WIL-UNI-2a57d06c-7,Achiral,Z5213862926,H3403813,
1181202-Y4-76,06_C,20211118_enamine_to_xchem.csv,CC=1C=C(C)N2N=CC(C(=O)NC=3C=CC=4N=CSC4C3)=C2N1,WIL-UNI-2a57d06c-29,4,100,WIL-UNI-2a57d06c-29,Achiral,Z423970270,H3459996,
1181202-Y4-76,06_D,20211118_enamine_to_xchem.csv,CC(NCC=1C=NC=2N(C)N=CC2C1)C3=NC=4C=CC=CC4S3,WIL-UNI-2a57d06c-11,4,100,WIL-UNI-2a57d06c-11,Racemic or presumed racemic or meso,Z5213862947,H3447967,
1181202-Y4-76,06_E,20211118_enamine_to_xchem.csv,O=C(NCC1=NN=C2C(=O)NC=CN12)C3=CC=NC4=CC=NN34,WIL-UNI-2a57d06c-16,4,100,WIL-UNI-2a57d06c-16,Achiral,Z5213862879,H3470722,
1181202-Y4-76,06_F,20211118_enamine_to_xchem.csv,CC=1C=CC=2N=CN=C(NCC=3C=CC4=NON=C4C3)C2C1,WIL-UNI-2a57d06c-37,4,100,WIL-UNI-2a57d06c-37,Achiral,Z5213862891,H3403599,
1181202-Y4-76,06_G,20211118_enamine_to_xchem.csv,CC=1C=C2N=CC(C(=O)NC=3C=CC=4OC(C)=NC4C3)=C(C)N2N1,WIL-UNI-2a57d06c-4,4,100,WIL-UNI-2a57d06c-4,Achiral,Z240414136,T6356082,
1181202-Y4-76,06_H,20211118_enamine_to_xchem.csv,CC1=NC=2C=C(NC(=O)CN3C=NC=4N(C)N=CC4C3=O)C=CC2O1,WIL-UNI-2a57d06c-3,4,100,WIL-UNI-2a57d06c-3,Achiral,Z225382082,T5846172,
1181202-Y4-76,06_I,20211118_enamine_to_xchem.csv,CC=1C=CC=C2N=C(NC3CCN(C3)C=4C=CC5=NN=CN5N4)SC12,WIL-UNI-2a57d06c-6,4,100,WIL-UNI-2a57d06c-6,Racemic or presumed racemic or meso,Z2700681376,H3403941,
1181202-Y4-76,06_J,20211118_enamine_to_xchem.csv,CC1=NOC=2N=C(C)C=C(C(=O)NC3=CC=CC4=NON=C34)C12,WIL-UNI-2a57d06c-30,4,100,WIL-UNI-2a57d06c-30,Achiral,Z2026737142,H3435505,
1181202-Y4-76,06_K,20211118_enamine_to_xchem.csv,O=C(NNC1=NC=2C=CC=NC2S1)C=3C=CC=4C=CN=CC4C3,WIL-UNI-2a57d06c-18,4,100,WIL-UNI-2a57d06c-18,Achiral,Z5213862929,H3438130,
