Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-05,05_Y,20200610_enamine_to_xchem.csv,CN(C)C(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-10,4,100,JAN-GHE-83b26c96-10,Racemic or presumed racemic or meso,Z1256294224,UNK
1181202-Y4-05,05_Z,20200610_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C(F)(F)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-23,4,100,JAN-GHE-83b26c96-23,Achiral,Z1129288941,UNK
1181202-Y4-05,05_AA,20200610_enamine_to_xchem.csv,OCC=1C=CN=CC1NC(=O)C2COC=3C=CC(Cl)=CC23,JAG-UCB-a3ef7265-3,4,100,JAG-UCB-a3ef7265-3,Racemic or presumed racemic or meso,Z1852878836,UNK
1181202-Y4-05,05_AB,20200610_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCN(CC1)C(C2CCCCC2)C=3C=CC=CC3,GIA-UNK-20b-6,4,100,GIA-UNK-20b63697-6,Racemic or presumed racemic or meso,Z4505379463,UNK
1181202-Y4-05,05_AC,20200610_enamine_to_xchem.csv,C=CC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2C=3C=CC(NC=4C=CC(C#N)=CN4)=CC3,JAN-GHE-bf4-2,4,100,JAN-GHE-bf40f168-2,Achiral,Z4461624259,UNK
1181202-Y4-05,05_AD,20200610_enamine_to_xchem.csv,OC(=O)C(CC=1N=CC=C(O)N1)NCC2=CC=C(Cl)S2,Z3496329867,4,100,FRA-BIO-8bf1eac9-5,Racemic or presumed racemic or meso,Z3496329867,UNK
1181202-Y4-05,05_AE,20200610_enamine_to_xchem.csv,OCCOC=1C=CC=CC1CNC(=O)C(=O)N[C@@H]2C[C@H]2C3CCOCC3,Z2809506569,4,100,FRA-BIO-8bf1eac9-10,Racemic diastereomer with known relative stereochemistry,Z2809506569,UNK
1181202-Y4-05,05_AF,20200610_enamine_to_xchem.csv,O=C(NCCOC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,BEN-DND-7e92b6ca-5,4,100,BEN-DND-7e92b6ca-5,Achiral,Z4503232150,UNK
1181202-Y4-05,06_A,20200610_enamine_to_xchem.csv,O=C(NCCNC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,BEN-DND-7e92b6ca-4,4,100,BEN-DND-7e92b6ca-4,Achiral,Z4503232207,UNK
1181202-Y4-05,06_B,20200610_enamine_to_xchem.csv,O=C(N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-7,4,100,BEN-DND-7e92b6ca-7,Achiral,Z4503232265,UNK
1181202-Y4-05,06_C,20200610_enamine_to_xchem.csv,CN(CCNC(=O)C1=CC(=O)NC=2C=CC=CC12)C=3C=CC=CC3,BEN-DND-7e92b6ca-3,4,100,BEN-DND-7e92b6ca-3,Achiral,Z4503232477,UNK
1181202-Y4-05,06_D,20200610_enamine_to_xchem.csv,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4,MAT-POS-590ac91e-60,4,100,MAT-POS-590ac91e-60,Achiral,Z1245884481,UNK
1181202-Y4-05,06_E,20200610_enamine_to_xchem.csv,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4C#N,MAT-POS-590ac91e-61,4,100,MAT-POS-590ac91e-61,Achiral,Z1245866299,UNK
1181202-Y4-05,06_F,20200610_enamine_to_xchem.csv,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=C(F)C=CC23,MAT-POS-590ac91e-37,4,100,MAT-POS-590ac91e-37,Achiral,Z1245987199,UNK
1181202-Y4-05,06_G,20200610_enamine_to_xchem.csv,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,MAT-POS-590ac91e-38,4,100,MAT-POS-590ac91e-38,Racemic or presumed racemic or meso,Z1275021767,UNK
1181202-Y4-05,06_H,20200610_enamine_to_xchem.csv,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-63,4,100,MAT-POS-590ac91e-63,Achiral,Z1245857146,UNK
1181202-Y4-05,06_I,20200610_enamine_to_xchem.csv,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4,MAT-POS-590ac91e-57,4,100,MAT-POS-590ac91e-57,Achiral,Z1245857491,UNK
1181202-Y4-05,06_J,20200610_enamine_to_xchem.csv,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=C(F)C=CC34)C2O1,MAT-POS-590ac91e-46,4,100,MAT-POS-590ac91e-46,Achiral,Z1245945428,UNK
1181202-Y4-05,06_K,20200610_enamine_to_xchem.csv,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,MAT-POS-590ac91e-40,4,100,MAT-POS-590ac91e-40,Racemic or presumed racemic or meso,Z1245992131,UNK
1181202-Y4-05,06_L,20200610_enamine_to_xchem.csv,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,MAT-POS-590ac91e-32,4,100,MAT-POS-590ac91e-32,Achiral,Z1245862555,UNK
1181202-Y4-05,06_M,20200610_enamine_to_xchem.csv,COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-65,4,100,MAT-POS-590ac91e-65,Achiral,Z1245858064,UNK
1181202-Y4-05,06_N,20200610_enamine_to_xchem.csv,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)NCC3COC=4C=CC=CC4O3,MAT-POS-590ac91e-31,4,100,MAT-POS-590ac91e-31,Racemic or presumed racemic or meso,Z1245860584,UNK
1181202-Y4-05,06_O,20200610_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(F)C2,ALP-POS-95b75b4d-1,4,100,ALP-POS-95b75b4d-1,Achiral,Z1129284099,UNK
1181202-Y4-05,06_P,20200610_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(O)C2,ALP-POS-95b75b4d-2,4,100,ALP-POS-95b75b4d-2,Achiral,Z1124505274,UNK
1181202-Y4-05,06_Q,20200610_enamine_to_xchem.csv,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC=CC23,BEN-DND-7e92b6ca-2,4,100,BEN-DND-7e92b6ca-2,Achiral,Z4503232507,UNK
1181202-Y4-05,06_R,20200610_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3,GIA-UNK-20b-2,4,100,GIA-UNK-20b63697-2,Racemic or presumed racemic or meso,Z4505377052,UNK
1181202-Y4-05,06_S,20200610_enamine_to_xchem.csv,CNCCC(C(=O)NC=1C=CC=NC1)C=2C=CC=CC2,ADA-UNI-f8e-5,4,100,ADA-UNI-f8e79267-5,Racemic or presumed racemic or meso,Z4444622031,UNK
1181202-Y4-05,06_T,20200610_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C(C)(C)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-22,4,100,JAN-GHE-83b26c96-22,Achiral,Z1233377555,UNK
1181202-Y4-05,06_U,20200610_enamine_to_xchem.csv,CCCC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-8,4,100,JAN-GHE-83b26c96-8,Racemic or presumed racemic or meso,Z2703873624,UNK
1181202-Y4-05,06_V,20200610_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(CO)C2,EDJ-MED-e58735b6-2,4,100,EDJ-MED-e58735b6-2,Achiral,Z4497196443,UNK
1181202-Y4-05,06_W,20200610_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC1)C2(CC2)C=3C=CC=C(Cl)C3,JOH-UNI-27a-32_thio_pH,4,100,MED-COV-4280ac29-12,Achiral,Z4461624305,UNK
1181202-Y4-05,06_X,20200610_enamine_to_xchem.csv,C/C=C/C(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,RAL-MED-2de63afb-10,4,100,RAL-MED-2de63afb-10,Racemic or presumed racemic or meso,Z4497196436,UNK
1181202-Y4-05,06_Y,20200610_enamine_to_xchem.csv,CCC=1C=CC(=CC1I)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,Z4459610245,4,100,LON-WEI-adc59df6-73,Racemic or presumed racemic or meso,Z4459610245,UNK
1181202-Y4-05,06_Z,20200610_enamine_to_xchem.csv,CC(C)(C)NC(=O)C(N(C1CC21CC(C)(C)C2)C(=O)C=C)C=3C=CC=NC3,Z4459610279,4,100,LON-WEI-adc59df6-99,Diastereomeric mixture,Z4459610279,UNK
1181202-Y4-05,06_AA,20200610_enamine_to_xchem.csv,CC=1C=C(F)C=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,Z4457849203,4,100,LON-WEI-adc59df6-16,Racemic or presumed racemic or meso,Z4457849203,UNK
