Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-56,05_K,20210707_enamine_to_xchem.csv,FC=1C=CC=C(C1)S(=O)(=O)N2CCCC(=O)CC2,BEN-DND-03ad4429-2,4,100,BEN-DND-03ad4429-2,Achiral,Z3490678744,T4090186
1181202-Y4-56,05_L,20210707_enamine_to_xchem.csv,FC=1C=CC=C(C1)S(=O)(=O)N2CCC(=O)CC2,BEN-DND-03ad4429-1,4,100,BEN-DND-03ad4429-1,Achiral,Z45425060,T4090187
1181202-Y4-56,05_M,20210707_enamine_to_xchem.csv,O=C1CCN(CC1)S(=O)(=O)C2=CC=CS2,BEN-DND-03ad4429-5,4,100,BEN-DND-03ad4429-5,Achiral,Z45425052,T4090183
1181202-Y4-56,05_N,20210707_enamine_to_xchem.csv,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)C=C,BEN-DND-03ad4429-3,4,100,MAK-UNK-10dfa458-5,Achiral,Z2517205787,T4090185
1181202-Y4-56,05_O,20210707_enamine_to_xchem.csv,O=C1CCCN(CC1)S(=O)(=O)C2=CC=CS2,BEN-DND-03ad4429-6,4,100,BEN-DND-03ad4429-6,Achiral,Z3490678710,T4090182
1181202-Y4-56,05_P,20210707_enamine_to_xchem.csv,C=CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,BEN-DND-03ad4429-7,4,100,MAK-UNK-10dfa458-4,Achiral,Z2517205716,T4090181
1181202-Y4-56,05_Q,20210707_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC(CNC[C@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F,rel-KAD-UNI-b13decd3-4-2,4,100,KAD-UNI-b13decd3-4,Single unknown enantiomer,Z5118588395,H3226858
1181202-Y4-56,05_R,20210707_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC(CNC[C@@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F,rel-KAD-UNI-b13decd3-4-1,4,100,MAT-POS-7174c657-4,Single unknown enantiomer,Z5118588394,H3241102
1181202-Y4-56,05_S,20210707_enamine_to_xchem.csv,CNS(=O)(=O)C=1C=CC=2C(NC(=O)C3(CCOC=4C=CC(Cl)=CC43)OC)=CN=CC2C1,EDJ-MED-6bf93aa8-1,4,100,EDJ-MED-6bf93aa8-1,Racemic or presumed racemic or meso,Z5012901948,H3234910
1181202-Y4-56,05_T,20210707_enamine_to_xchem.csv,ClC=1C=CC=C(C1)[C@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,rel-EDJ-MED-ee07cf00-11-1-1,4,100,PET-UNK-ac320b15-10,Single unknown enantiomer,Z5056159153,H3140832
1181202-Y4-56,05_U,20210707_enamine_to_xchem.csv,ClC=1C=CC=C(C1)[C@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,rel-EDJ-MED-ee07cf00-11-1-3,4,100,MAT-POS-7174c657-5,Single unknown enantiomer,Z5056159154,H3140831
1181202-Y4-56,05_V,20210707_enamine_to_xchem.csv,ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,rel-EDJ-MED-ee07cf00-11-1-2,4,100,PET-UNK-ac320b15-9,Single unknown enantiomer,Z5056159152,H3140833
1181202-Y4-56,05_W,20210707_enamine_to_xchem.csv,ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,rel-EDJ-MED-ee07cf00-11-1-4,4,100,MAT-POS-7174c657-6,Single unknown enantiomer,Z5056159151,H3140834
