Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-23,05_S,20201013_enamine_to_xchem.csv,[O-][N+](=O)C=1C=CC=2N(CC=3C=CC=CC3)C(=O)C(=O)C2C1,LOR-NOR-c954e7ad-1,40,20,,Achiral,Z229837880,UNK,UNK
1181202-Y4-23,05_T,20201013_enamine_to_xchem.csv,OC(=O)CN1C(=O)C(=O)C=2C=C(C=CC12)[N+](=O)[O-],LOR-NOR-c954e7ad-2,40,20,,Achiral,Z56793418,UNK,UNK
1181202-Y4-23,05_U,20201013_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=NNC=3C=CN=C(Br)C23)C1,EDJ-MED-c8e7a002-15,40,20,,Achiral,Z4661830690,UNK,UNK
1181202-Y4-23,05_V,20201013_enamine_to_xchem.csv,ClC=1C=CC=2CCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,ALP-POS-477dc5b7-1,40,20,,Racemic or presumed racemic or meso,Z4655756136,UNK,UNK
1181202-Y4-23,05_W,20201013_enamine_to_xchem.csv,C[C@@H]1COC=2C=CC(Cl)=CC2[C@@H]1C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-8a69d52e-5,40,20,,Single known enantiomer,Z4669835236,UNK,UNK
1181202-Y4-23,05_X,20201013_enamine_to_xchem.csv,C[C@H]1COC=2C=CC(Cl)=CC2[C@H]1C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-8a69d52e-7,40,20,,Single known enantiomer,Z4669837363,UNK,UNK
1181202-Y4-23,05_Y,20201013_enamine_to_xchem.csv,C[C@@H]1COC=2C=CC(Cl)=CC2[C@H]1C(=O)NC=3C=NC=C4C=CC=CC34,EDJ-MED-e4b030d8-11,40,20,,Single known enantiomer,Z4669834442,UNK,UNK
1181202-Y4-23,05_Z,20201013_enamine_to_xchem.csv,COC=1C=CC=2N(N=C(N)C2C1)C(=O)CC=3C=CC=C(Cl)C3,MAT-POS-0c8fa4a7-2,40,20,,Achiral,Z4669992423,UNK,UNK
1181202-Y4-23,05_AA,20201013_enamine_to_xchem.csv,COC=1C=CC=2NN=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,EDJ-MED-c8e7a002-2,40,20,,Achiral,Z1550667938,UNK,UNK
1181202-Y4-23,05_AB,20201013_enamine_to_xchem.csv,C[C@H]1COC=2C=CC(Cl)=CC2[C@@H]1C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-8a69d52e-6,40,20,,Single known enantiomer,Z4669835830,UNK,UNK
1181202-Y4-23,05_AC,20201013_enamine_to_xchem.csv,ClC=1C=CC=C(CC(C(=O)NN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCCCC5=O)C1,ALP-POS-a3de0cb1-13,40,20,,Racemic or presumed racemic or meso,Z4618924281,UNK,UNK
