Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-08,05_O,20200630_enamine_to_xchem.csv,COCC(NC(=O)CC1C(=O)NC=2C=CC(F)=CC12)C=3C=CC=C(Br)C3,BAR-COM-0f94fc3d-3,4,100,,Diastereomeric mixture,Z4511729907,UNK
1181202-Y4-08,05_P,20200630_enamine_to_xchem.csv,CC(C#N)C(=O)NC(CNC(=O)CN1N=CC=C1C)C=2C=CC=CC2,BAR-COM-0f94fc3d-7,4,100,,Diastereomeric mixture,Z4511729905,UNK
1181202-Y4-08,05_Q,20200630_enamine_to_xchem.csv,CCC(C)CC(=O)N1CCCC(CC1)NC(=O)CN2C(C)=CC(C)=NC2=O,BAR-COM-0f94fc3d-5,4,100,,Diastereomeric mixture,Z4511729906,UNK
1181202-Y4-08,05_R,20200630_enamine_to_xchem.csv,CN1C=NN=C1NC(=O)CC=2C=CC=C(Cl)C2F,JAG-UCB-a3ef7265-2,4,100,,Achiral,Z2175679705,UNK
1181202-Y4-08,05_S,20200630_enamine_to_xchem.csv,CN1C=NN=C1NC(=O)CC=2C=CC=C(Cl)C2,JAG-UCB-a3ef7265-17,4,100,,Achiral,Z1694793265,UNK
1181202-Y4-08,05_T,20200630_enamine_to_xchem.csv,O=S(=O)(NC1(CC=2C=CC=CC2)CCOCC1)C=3C=CC=NC3,NAU-LAT-445f63e5-7,4,100,,Achiral,Z2279774120,UNK
1181202-Y4-08,05_U,20200630_enamine_to_xchem.csv,CC(C)(C)NC(=O)C(N(C(=O)C1=CC=CO1)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,ALP-POS-c59291d4-6,4,100,,Racemic or presumed racemic or meso,Z4523211865,UNK
1181202-Y4-08,05_V,20200630_enamine_to_xchem.csv,ClC=1C=NC=C(OC(=O)C=2C=CC=C3NC=CC23)C1,ALP-POS-c59291d4-5,4,100,,Achiral,Z4523194545,UNK
1181202-Y4-08,05_W,20200630_enamine_to_xchem.csv,O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(NC(=O)C5CC5)=CC4,ALP-POS-c59291d4-3,4,100,,Achiral,Z4523163167,UNK
1181202-Y4-08,05_X,20200630_enamine_to_xchem.csv,CCC(=O)NC=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-c59291d4-2,4,100,,Achiral,Z4523147479,UNK
1181202-Y4-08,05_Y,20200630_enamine_to_xchem.csv,O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(=CC4)C=5C=CC=CC5,ALP-POS-c59291d4-1,4,100,,Achiral,Z4447180592,UNK
1181202-Y4-08,05_Z,20200630_enamine_to_xchem.csv,Cl.CC(=O)NCCC1=CNC=2C(NCC=3C=CC=4N=CNC4C3)=CC(F)=CC12,GAB-REV-4a4e2ff3-20,4,100,,Achiral,Z4524545528,UNK
1181202-Y4-08,05_AA,20200630_enamine_to_xchem.csv,CN1CCN(CC1C(=O)NCCC2=CNC=3C=CC(F)=CC23)C(=O)CC4=CNC=5N=CC=CC45,MAK-UNK-10572812-7,4,100,,Racemic or presumed racemic or meso,Z4524020190,UNK
1181202-Y4-08,05_AB,20200630_enamine_to_xchem.csv,CC=1C=C(C=CC1O)C2=NC=3C=CC=CC3N2,CAS-DEP-751a2458-2,4,100,,Achiral,Z1946440985,UNK
1181202-Y4-08,05_AC,20200630_enamine_to_xchem.csv,CN(C)C=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CN3N=NC4C=CC=CC43,ALP-POS-d2866bdf-1,4,100,,Racemic or presumed racemic or meso,Z4524786760,UNK
1181202-Y4-08,05_AD,20200630_enamine_to_xchem.csv,CNC=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-c59291d4-4,4,100,,Achiral,Z4524767794,UNK
1181202-Y4-08,05_AE,20200630_enamine_to_xchem.csv,ClC=1C=CC=C(CN2CCN(C2=O)C=3N=CC=C4NN=CC34)C1,ALP-POS-91609ae9-3,4,100,,Achiral,Z4524863283,UNK
1181202-Y4-08,05_AF,20200630_enamine_to_xchem.csv,O=C(N/N=C/C1=CNC=N1)C2CCCCC2,ROD-LAS-d5538ff9-3,4,100,,Achiral,Z4523590344,UNK
1181202-Y4-08,06_A,20200630_enamine_to_xchem.csv,CC1=NN(C(NC=2C=CC=C(C2)C(F)(F)F)=C1NS(=O)(=O)C)C=3C=CC=CC3,ROD-LAS-d5538ff9-1,4,100,,Achiral,Z4523569043,UNK
1181202-Y4-08,06_B,20200630_enamine_to_xchem.csv,[O-][N+](=O)C=1C=CC=2N=CC(NC(=O)NC=3C=CC=CC3)=NC2C1,ROD-LAS-d5538ff9-9,4,100,,Achiral,Z4523694057,UNK
1181202-Y4-08,06_C,20200630_enamine_to_xchem.csv,CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4,ROD-LAS-d5538ff9-8,4,100,,Achiral,Z4523690082,UNK
1181202-Y4-08,06_D,20200630_enamine_to_xchem.csv,CC1=CSC(C(=O)N/N=C/C=2C=CC=NC2)=C1N,ROD-LAS-d5538ff9-7,4,100,,Achiral,Z4523686820,UNK
1181202-Y4-08,06_E,20200630_enamine_to_xchem.csv,CN1C(=O)C(=NNC(=O)C=2C=CC=3OCOC3C2)C=4C=CC=CC14,ROD-LAS-d5538ff9-6,4,100,,Achiral,Z49725791,UNK
1181202-Y4-08,06_F,20200630_enamine_to_xchem.csv,CN(/N=C/C1=C(C)NC=2C=CC=CC12)C(=O)C=3C=CC=4OCOC4C3,ROD-LAS-d5538ff9-5,4,100,,Achiral,Z4523653423,UNK
1181202-Y4-08,06_G,20200630_enamine_to_xchem.csv,O=C(CNC1=C(N=C2C=CC=CN12)C=3C=CC=CC3)N/N=C/C=4C=CC=C5C=CC=CC45,ROD-LAS-d5538ff9-4,4,100,,Achiral,Z4523635308,UNK
1181202-Y4-08,06_H,20200630_enamine_to_xchem.csv,CC1=NN=C(NC(=O)CC=2C=CC=C(Cl)C2)N1C,JAG-UCB-a3ef7265-15,4,100,,Achiral,Z1657805834,UNK
1181202-Y4-08,06_I,20200630_enamine_to_xchem.csv,CCC(O)(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,BAR-COM-0f94fc3d-38,4,100,,Racemic or presumed racemic or meso,Z2002942936,UNK
1181202-Y4-08,06_J,20200630_enamine_to_xchem.csv,CS(=O)(=O)NCCC(C(=O)NC=1C=CC=NC1)C=2C=CC=CC2,ADA-UNI-f8e-2,4,100,ADA-UNI-f8e79267-2,Racemic or presumed racemic or meso,Z4444622035,UNK
1181202-Y4-08,06_K,20200630_enamine_to_xchem.csv,CC=1C=CC(O)=CC1NC(=O)C(C)(C)C=2C=CC=C(F)C2,BAR-COM-0f94fc3d-13,4,100,,Achiral,Z4511729904,UNK
1181202-Y4-08,06_L,20200630_enamine_to_xchem.csv,COC=1C=CN=CC1NC(=O)C(O)C=2C=CC=C(Br)C2,BAR-COM-0f94fc3d-23,4,100,,Racemic or presumed racemic or meso,Z4511729902,UNK
1181202-Y4-08,06_M,20200630_enamine_to_xchem.csv,ClC=1C=CC=C(NC(=O)C2CCC(=O)NC2)C1,JAG-UCB-ef2c0e8e-10,4,100,,Racemic or presumed racemic or meso,Z433743944,UNK
1181202-Y4-08,06_N,20200630_enamine_to_xchem.csv,CC=1C(=CN=C2C=CC=CC12)C(=O)NC(CC(=O)O)C=3C=CC=C(Cl)C3,BAR-COM-0f94fc3d-55,4,100,,Racemic or presumed racemic or meso,Z1870012350,UNK
1181202-Y4-08,06_O,20200630_enamine_to_xchem.csv,CC=1C=CC=C(NC(=O)CN2C(=O)OC=3C=CC=CC23)C1,JAG-UCB-ef2c0e8e-3,4,100,,Achiral,Z15400305,UNK
1181202-Y4-08,06_P,20200630_enamine_to_xchem.csv,C[C@H](NC(=O)C)C(=O)NC=1C=NC=CC1C,MAT-POS-590ac91e-13,4,100,,Single known enantiomer,Z4281014895,UNK
1181202-Y4-08,06_Q,20200630_enamine_to_xchem.csv,COC(=O)C(N1CCC2SC(=O)C=C2C1)C=3C=CC=CC3Cl,JOH-UNI-a5c0a47e-2,4,100,,Diastereomeric mixture,Z2307326933,UNK
1181202-Y4-08,06_R,20200630_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@H](C(=O)NC3=NN=CN3C4CC4)C2C1,JAG-UCB-a3ef7265-21,4,100,,Single known enantiomer,Z4526145826,UNK
1181202-Y4-08,06_S,20200630_enamine_to_xchem.csv,ClC=1C=CC=2OCC[C@@H](C(=O)NC3=NN=CN3C4CC4)C2C1,JAG-UCB-a3ef7265-20,4,100,,Single known enantiomer,Z4526145784,UNK
1181202-Y4-08,06_T,20200630_enamine_to_xchem.csv,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,DUN-NEW-f8c-23,4,100,DUN-NEW-f8ce3686-23,Achiral,Z4461624206,UNK
1181202-Y4-08,06_U,20200630_enamine_to_xchem.csv,CC(C(=O)NC=1C=NC=CC1C)C=2C=NC=C(Cl)C2,TRY-UNI-2eddb1ff-3,4,100,,Racemic or presumed racemic or meso,Z4497196463,UNK
1181202-Y4-08,06_V,20200630_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)N3CCOCC3)CC1,STU-CHA-6ca-1,4,100,,Achiral,Z4461624264,UNK
1181202-Y4-08,06_W,20200630_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,DAN-LON-a5f-10,4,100,DAN-LON-a5fc619e-10,Racemic or presumed racemic or meso,Z4461624350,UNK
1181202-Y4-08,06_X,20200630_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCC(CC1)C(=O)NC=2C=CC=CC2OC3CCN(CC=4C=CC=CC4)CC3,MAK-UNK-a79-1_thio_pH,4,100,,Achiral,Z4503106041,UNK
1181202-Y4-08,06_Y,20200630_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CCC2=CC=NN2,MAT-POS-590ac91e-17,4,100,,Achiral,Z3471767752,UNK
