Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-07,05_AA,20200624_enamine_to_xchem.csv,CC1=NN=C(NC(=O)CC=2C=CC=C(Cl)C2F)N1C,JAG-UCB-a3ef7265-4,4,100,,Achiral,Z2175495475,UNK,UNK
1181202-Y4-07,05_AB,20200624_enamine_to_xchem.csv,CC1=NOC(C)=C1NC(=O)CC=2C=CC=C(Cl)C2Cl,JAG-UCB-a3ef7265-9,4,100,,Achiral,Z1926728860,UNK,UNK
1181202-Y4-07,05_AC,20200624_enamine_to_xchem.csv,CC(=O)NC=1C=CC(NCC(=O)NC=2C=NC=CC2C)=CC1,GAB-REV-70c-21,4,100,GAB-REV-70cc3ca5-21,Achiral,Z4444622053,UNK,UNK
1181202-Y4-07,05_AD,20200624_enamine_to_xchem.csv,CC1=CN=CN1CC(=O)NC=2C=C(C)C(Cl)=C(C)C2,JAG-UCB-a3ef7265-22,4,100,,Achiral,Z2711909345,UNK,UNK
1181202-Y4-07,05_AE,20200624_enamine_to_xchem.csv,CC=1C=CC=C(CS(=O)(=O)N2CCC(CC2)C(=O)N)C1,JAG-UCB-ef2c0e8e-8,4,100,,Achiral,Z1003140064,UNK,UNK
1181202-Y4-07,05_AF,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)[C@@]23C[C@H]3COC2,MAT-POS-590ac91e-3,4,100,,Single known enantiomer,Z4503232683,UNK,UNK
1181202-Y4-07,06_A,20200624_enamine_to_xchem.csv,CO[C@H](C)C(=O)N(C)C=1C=NC=CC1C,ERI-UCB-5b47150d-2,4,100,,Single known enantiomer,Z3544456143,UNK,UNK
1181202-Y4-07,06_B,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)S(=O)(=O)N,EDJ-MED-e58735b6-3,4,100,,Achiral,Z4497196442,UNK,UNK
1181202-Y4-07,06_C,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=NC=C(Cl)C2,TRY-UNI-2eddb1ff-2,4,100,,Achiral,Z4497196464,UNK,UNK
1181202-Y4-07,06_D,20200624_enamine_to_xchem.csv,ClCC(=O)NC=1C=CC=C(C1)C=2C=CC=3CCCCC3C2,WAR-XCH-bdd-24_thio_pH,4,100,,Achiral,Z4461624334,UNK,UNK
1181202-Y4-07,06_E,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)[C@H]2[C@@H]3CCCC[C@H]23,MAT-POS-590ac91e-19,4,100,,Diastereomeric mixture,Z3841117026,UNK,UNK
1181202-Y4-07,06_F,20200624_enamine_to_xchem.csv,CS(=O)(=O)N(CCC=1C=CC=CC1)CC2CCN(CC2)C(=O)CCl,DUN-NEW-f8c-25,4,100,DUN-NEW-f8ce3686-25,Achiral,Z4461624283,UNK,UNK
1181202-Y4-07,06_G,20200624_enamine_to_xchem.csv,COC=1C=C(CN2CCN(CC2)C(=O)CCl)C=3C=CC=CC3C1,DAR-DIA-fb2-7,4,100,DAR-DIA-fb20be43-7,Achiral,Z4461624329,UNK,UNK
1181202-Y4-07,06_H,20200624_enamine_to_xchem.csv,OC1CCC(CC1)N(CC2CCCCC2)C3CCCN(C3)C(=O)CCl,WAR-XCH-72a-5,4,100,,Diastereomeric mixture,Z4461624317,UNK,UNK
1181202-Y4-07,06_I,20200624_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCCC(C1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,WAR-XCH-bdd-16,4,100,,Racemic or presumed racemic or meso,Z4515354933,UNK,UNK
1181202-Y4-07,06_J,20200624_enamine_to_xchem.csv,Cl.NC=1C=CC=C(C1)C2CN(CC=3C=CC=CC23)C(=O)CCl,NIR-THE-c33-1,4,100,NIR-THE-c331be7a-1,Racemic or presumed racemic or meso,Z4520417201,UNK,UNK
1181202-Y4-07,06_K,20200624_enamine_to_xchem.csv,OC1CCC(CC1)N(CC=2C=CC=CC2C#N)C3CCN(CC3)C(=O)C=C,WAR-XCH-72a-10,4,100,,Diastereomeric mixture,Z4461624284,UNK,UNK
1181202-Y4-07,06_L,20200624_enamine_to_xchem.csv,COC=1C=CC(=CC1OC)C2CC(=NN2C(=O)CCl)C=3C=CC=CC3,MAT-POS-916-1_thio_pH,4,100,,Racemic or presumed racemic or meso,Z2799209083,UNK,UNK
1181202-Y4-07,06_M,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CN2C=CC=3C=CC(F)=CC23,BAR-COM-0f94fc3d-18,4,100,,Achiral,Z4511729903,UNK,UNK
1181202-Y4-07,06_N,20200624_enamine_to_xchem.csv,CSC=1C=CN=CC1NC(=O)CC=2C=CC=3CCCCC3C2,BAR-COM-0f94fc3d-49,4,100,,Achiral,Z1348840233,UNK,UNK
1181202-Y4-07,06_O,20200624_enamine_to_xchem.csv,CC=1C=NN(C1)C=2C=CN=CC2NC(=O)CN3C=C(C)C=4C=CC=CC34,BAR-COM-0f94fc3d-20,4,100,,Achiral,Z1500834591,UNK,UNK
1181202-Y4-07,06_P,20200624_enamine_to_xchem.csv,O=S(=O)(CCC=1C=CC=CC1)NC=2C=CC=NC2,NAU-LAT-445f63e5-1,4,100,,Achiral,Z1335823948,UNK,UNK
1181202-Y4-07,06_Q,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CN2C(=O)COC=3C=CC(Cl)=CC23,BAR-COM-0f94fc3d-48,4,100,,Achiral,Z1129286283,UNK,UNK
1181202-Y4-07,06_R,20200624_enamine_to_xchem.csv,CC(C(=O)NC=1C(C)=CC=NC1C)C=2C=CC(F)=C(F)C2,BAR-COM-0f94fc3d-46,4,100,,Racemic or presumed racemic or meso,Z2414553231,UNK,UNK
1181202-Y4-07,06_S,20200624_enamine_to_xchem.csv,ClC=1C=C(Cl)C=C(CC(=O)NC2=NN=CS2)C1,JAG-UCB-cedd89ab-3,4,100,,Achiral,Z3953581482,UNK,UNK
1181202-Y4-07,06_T,20200624_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=NN=CS2)C1,JAN-GHE-5a013bed-7,4,100,,Achiral,Z1079615644,UNK,UNK
1181202-Y4-07,06_U,20200624_enamine_to_xchem.csv,OC=1C=CC(=CC1)C2=NN=C3CCC(CN23)C(=O)NCC4=COC=5C=CC=CC45,ERI-BAS-37e2bb46-1,4,100,,Racemic or presumed racemic or meso,Z2221461390,UNK,UNK
1181202-Y4-07,06_V,20200624_enamine_to_xchem.csv,ClC=1C=CC=C(NC(=O)CN2C(=O)NC=3C=CC=CC23)C1,BEN-DND-61647d40-14,4,100,,Achiral,Z454221144,UNK,UNK
1181202-Y4-07,06_W,20200624_enamine_to_xchem.csv,FC=1C=CC(CC(=O)NC=2C=CC=C3C=CNC23)=CC1,NAU-LAT-64f4b287-7,4,100,,Achiral,Z1725502768,UNK,UNK
1181202-Y4-07,06_X,20200624_enamine_to_xchem.csv,CC(=O)NC=1C=CN=CC1NC(=O)C2CC=3C=CC(F)=CC23,BAR-COM-0f94fc3d-59,4,100,,Racemic or presumed racemic or meso,Z1952750170,UNK,UNK
1181202-Y4-07,06_Y,20200624_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=CC2C=3C=CC=CC3)C=C4OCCOC14,BAR-COM-0f94fc3d-40,4,100,,Achiral,Z1864147155,UNK,UNK
1181202-Y4-07,06_Z,20200624_enamine_to_xchem.csv,CC1=NC(=NN1)C=2C=CC=C(CNC(=O)NC=3C=CC=C(CN4CCCC4=O)C3)C2,ERI-BAS-bd3ef700-1,4,100,,Achiral,Z1529605835,UNK,UNK
1181202-Y4-07,06_AA,20200624_enamine_to_xchem.csv,COC=1C=CC=2CCCC(C(=O)NC=3C=NC=CC3N4C=CC=N4)C2C1,BAR-COM-0f94fc3d-43,4,100,,Racemic or presumed racemic or meso,Z2493443321,UNK,UNK
1181202-Y4-07,06_AB,20200624_enamine_to_xchem.csv,CC=1N=CC=2CC(CCC2N1)NC(=O)NCC=3C=CC=C(C3)N4C(=O)NC5(CCCC5)C4=O,ERI-BAS-50567787-1,4,100,,Racemic or presumed racemic or meso,Z2181647498,UNK,UNK
1181202-Y4-07,06_AC,20200624_enamine_to_xchem.csv,CC=1C=C(C)C=C(CS(=O)(=O)N[C@@]23C[C@H]3COC2)C1,JAG-UCB-a3ef7265-6,4,100,,Single known enantiomer,Z4503232634,UNK,UNK
1181202-Y4-07,06_AD,20200624_enamine_to_xchem.csv,CN1C=C(C=C1CC(=O)NC=2C=CC=C(C2)C(=O)NCC=3C=CC=CN3)S(=O)(=O)N,IAN-BAS-36ca50f1-1,4,100,,Achiral,Z2194996992,UNK,UNK
1181202-Y4-07,06_AE,20200624_enamine_to_xchem.csv,CC(=C1CC1)C(=O)NC=2C=NC=CC2C,ERI-UCB-5b47150d-4,4,100,,Achiral,Z3080740244,UNK,UNK
1181202-Y4-07,06_AF,20200624_enamine_to_xchem.csv,CC1=C(CC(=O)NC=2C=C(C)C=C(C)C2)C=NN1C,JAG-UCB-a3ef7265-13,4,100,,Achiral,Z2206062845,UNK,UNK
1181202-Y4-07,07_A,20200624_enamine_to_xchem.csv,CN(C(=O)CC=1C=NN(C)C1C)C=2C=C(C)C=CC2C,JAG-UCB-a3ef7265-16,4,100,,Achiral,Z2209472579,UNK,UNK
1181202-Y4-07,07_B,20200624_enamine_to_xchem.csv,C=CC(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,RAL-MED-2de63afb-9,4,100,,Racemic or presumed racemic or meso,Z2738285152,UNK,UNK
1181202-Y4-07,07_C,20200624_enamine_to_xchem.csv,CN(C(=O)[C@@H]1C[C@H]1CF)C=2C=NC=CC2C,ERI-UCB-5b47150d-5,4,100,,Racemic diastereomer with known relative stereochemistry,Z4503232609,UNK,UNK
1181202-Y4-07,07_D,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(OC3CC(=O)N3)C2,BRU-LEF-c49414a7-1,4,100,,Racemic or presumed racemic or meso,Z4511608287,UNK,UNK
1181202-Y4-07,07_E,20200624_enamine_to_xchem.csv,CC=1C=CN(CC(=O)NCC2=NC=CN2CCC=3C=CC=CC3)C(=O)C1,BAR-COM-0f94fc3d-4,4,100,,Achiral,Z1892495767,UNK,UNK
1181202-Y4-07,07_F,20200624_enamine_to_xchem.csv,CC=1C=CN=C(C)C1NC(=O)NCC=2C=CC=C(C2)N3CCOCC3,BAR-COM-0f94fc3d-33,4,100,,Achiral,Z2294336937,UNK,UNK
1181202-Y4-07,07_G,20200624_enamine_to_xchem.csv,OC=1C=CC(CC(=O)NC=2C=CC=C3C=CNC23)=CC1,NAU-LAT-64f4b287-6,4,100,,Achiral,Z1729997189,UNK,UNK
1181202-Y4-07,07_H,20200624_enamine_to_xchem.csv,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,AAR-POS-90191df4-1,4,100,,Diastereomeric mixture,Z2065671489,UNK,UNK
1181202-Y4-07,07_I,20200624_enamine_to_xchem.csv,CC(NC(=O)CCl)C=1C=C(Cl)C=C(C1)C=2C=CC(=CC2)S(=O)(=O)N,DAV-CRI-14a-1,4,100,DAV-CRI-14a23e73-1,Racemic or presumed racemic or meso,Z4461624276,UNK,UNK
1181202-Y4-07,07_J,20200624_enamine_to_xchem.csv,CCOC(=O)C=1N=C(N=CC1Cl)S(=O)(=O)C,LON-WEI-ff7b210a-5,4,100,,Achiral,Z56771528,UNK,UNK
1181202-Y4-07,07_K,20200624_enamine_to_xchem.csv,CS(=O)(=O)C=1N=CC(Cl)=C(N1)C(=O)NC=2C=CC=CC2CC=3C=CC=CC3,LON-WEI-ff7b210a-4,4,100,,Achiral,Z237618542,UNK,UNK
1181202-Y4-07,07_L,20200624_enamine_to_xchem.csv,CS(=O)(=O)C=1OC(=NC1S(=O)(=O)C=2C=CC(Cl)=CC2)C=3C=CC(F)=CC3,LON-WEI-ff7b210a-2,4,100,,Achiral,Z445226022,UNK,UNK
1181202-Y4-07,07_M,20200624_enamine_to_xchem.csv,CCN1C(CSC2=NC(C)=C(C)N2CC3CCCO3)=NC=4C=C(C=CC14)S(=O)(=O)N(C)C,LON-WEI-ff7b210a-10,4,100,,Racemic or presumed racemic or meso,Z66750572,UNK,UNK
1181202-Y4-07,07_N,20200624_enamine_to_xchem.csv,OC1=CN(N=C1C(=O)N2CCN(CC2)C(=O)C=3C=CC=CC3)C=4C=CC=CC4C(F)(F)F,LON-WEI-ff7b210a-9,4,100,,Achiral,Z68946724,UNK,UNK
1181202-Y4-07,07_O,20200624_enamine_to_xchem.csv,NC1=NC2=NC=3C=CC=CC3N2C(N1)C4=CC=C(O4)C5=NC=6C=CC=CC6S5,LON-WEI-ff7b210a-8,4,100,,Racemic or presumed racemic or meso,Z94793967,UNK,UNK
1181202-Y4-07,07_P,20200624_enamine_to_xchem.csv,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,AAR-POS-ac4b8cb8-1,4,100,,Diastereomeric mixture,Z2216906921,UNK,UNK
1181202-Y4-07,07_Q,20200624_enamine_to_xchem.csv,ClC=1C=CC(Cl)=C(C1)C(=O)CSC2=NCCS2,LON-WEI-ff7b210a-11,4,100,,Achiral,Z56850059,UNK,UNK
1181202-Y4-07,07_R,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C(=O)N,ANN-UNI-98d2bf15-2,4,100,,Achiral,Z4511729909,UNK,UNK
1181202-Y4-07,07_S,20200624_enamine_to_xchem.csv,O=C(CCNC(=O)C1=CNC=2C=CC=CC12)NC=3C=CC(=CC3)N4C=NC=5C=CC=CC45,IAN-BAS-5394d4c4-1,4,100,,Achiral,Z466807550,UNK,UNK
1181202-Y4-07,07_T,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=3OCCOC3C2,BAR-COM-0f94fc3d-28,4,100,,Achiral,Z1129286048,UNK,UNK
1181202-Y4-07,07_U,20200624_enamine_to_xchem.csv,O=C(NCC=1C=CC=C(C1)C(=O)N2CCOCC2)C=3C=NC=4N(CC=5C=CC=CC5)C(=O)NC(=O)C4C3,IAN-BAS-647c7407-1,4,100,,Achiral,Z850169270,UNK,UNK
1181202-Y4-07,07_V,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(OC(F)(F)F)C2,ANN-UNI-98d2bf15-5,4,100,,Achiral,Z1486631744,UNK,UNK
1181202-Y4-07,07_W,20200624_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CN3CCCCC3)CC2,WAR-XCH-b72-19,4,100,WAR-XCH-b72a1bbc-19,Achiral,Z4443252488,UNK,UNK
1181202-Y4-07,07_X,20200624_enamine_to_xchem.csv,SC1=NC=2C=CC=CC2C3=NC(CCC=4C=CC=CC4)=NN13,LON-WEI-ff7b210a-7,4,100,,Achiral,Z235352463,UNK,UNK
1181202-Y4-07,07_Y,20200624_enamine_to_xchem.csv,ClCC(=O)N1CC(C=2C=CC=C(C#N)C2)C=3C=CC=CC3C1,NIR-THE-c33-2,4,100,NIR-THE-c331be7a-2,Racemic or presumed racemic or meso,Z4461624306,UNK,UNK
1181202-Y4-07,07_Z,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CN2C=CC=3C=CC(Cl)=CC23,BAR-COM-0f94fc3d-41,4,100,,Achiral,Z1129288567,UNK,UNK
1181202-Y4-07,07_AA,20200624_enamine_to_xchem.csv,COCCC=1C=CC(Cl)=CC1CN2CCN(CC2)C(=O)CCl,JOH-UNI-27a-39_thio_pH,4,100,,Achiral,Z4461624290,UNK,UNK
1181202-Y4-07,07_AB,20200624_enamine_to_xchem.csv,OC=1C=C(C(=O)NCCC=2C=CC=C3C=CC=CC23)C=4C=CC=CC4N1,DAR-DIA-8e329c92-9,4,100,,Achiral,Z4511730106,UNK,UNK
1181202-Y4-07,07_AC,20200624_enamine_to_xchem.csv,CC(NC(=O)NC=1C=CC=C(C1)N2CCCCC2=O)C=3C=CNN3,BAR-COM-0f94fc3d-53,4,100,,Racemic or presumed racemic or meso,Z4512543967,UNK,UNK
1181202-Y4-07,07_AD,20200624_enamine_to_xchem.csv,CC=1C=CC(C)=C(NC(=O)C2CNC(=O)C2)C1,JAG-UCB-ef2c0e8e-9,4,100,,Racemic or presumed racemic or meso,Z917207144,UNK,UNK
1181202-Y4-07,07_AE,20200624_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)N3CCCCCC3,WAR-XCH-b72-11,4,100,WAR-XCH-b72a1bbc-11,Achiral,Z4443252486,UNK,UNK
1181202-Y4-07,07_AF,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CCC=2C=CC=CN2,BEN-DND-93268d01-4,4,100,,Achiral,Z1129289079,UNK,UNK
1181202-Y4-07,08_A,20200624_enamine_to_xchem.csv,Cl.CC=1C=CN=C2NC(CC3CCN(CC3)C(=O)CCl)=NC12,WAR-XCH-b03-3,4,100,,Achiral,Z4522111613,UNK,UNK
1181202-Y4-07,08_B,20200624_enamine_to_xchem.csv,O=S(=O)(CC=1C=CC=CC1)NC=2C=NC=CC2N3CCCC3,NAU-LAT-445f63e5-5,4,100,,Achiral,Z2443818794,UNK,UNK
1181202-Y4-07,08_C,20200624_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)C2(CC(=O)C2)C=3C=CC=C(Cl)C3,BAR-COM-0f94fc3d-25,4,100,,Achiral,Z2196194184,UNK,UNK
