Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-48,05_L,20210512_enamine_to_xchem.csv,CCN(C(C)CS(=O)(=O)CC)C(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,Z1194378305,4,100,UNK-CYC-68f84b31-12,Racemic or presumed racemic or meso,Z1194378305,H3101008,UNK
1181202-Y4-48,05_M,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)N3CCOC(C3)C#N)C2,Z1726927755,4,100,UNK-CYC-68f84b31-13,Racemic or presumed racemic or meso,Z1726927755,H3101383,UNK
1181202-Y4-48,05_N,20210512_enamine_to_xchem.csv,CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(O)C=3C(F)=CC=CC3F,Z1467520809,4,100,UNK-CYC-68f84b31-14,Diastereomeric mixture,Z1467520809,H3101319,UNK
1181202-Y4-48,05_O,20210512_enamine_to_xchem.csv,CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(F)(F)C(F)(F)F,Z4112682601,4,100,UNK-CYC-68f84b31-15,Racemic or presumed racemic or meso,Z4112682601,H3101007,UNK
1181202-Y4-48,05_P,20210512_enamine_to_xchem.csv,CCC(C(C)C)C(=O)NC1C2CCCCN(C12)C(=O)C3CCOC3C,Z4990112012,4,100,UNK-CYC-68f84b31-16,Diastereomeric mixture,Z4990112012,H3103324,UNK
1181202-Y4-48,05_Q,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)NNC(=O)OCC=3C=CC=CC3)C2,Z1922753573,4,100,UNK-CYC-68f84b31-17,Achiral,Z1922753573,H3101844,UNK
1181202-Y4-48,05_R,20210512_enamine_to_xchem.csv,CC(NC(=O)C1=CC=C(Br)O1)C(=O)NS(=O)(=O)C=2C=CC(C#N)=C(C2)C(F)(F)F,Z729927098,4,100,UNK-CYC-68f84b31-18,Racemic or presumed racemic or meso,Z729927098,H3101969,UNK
1181202-Y4-48,05_S,20210512_enamine_to_xchem.csv,FC1CC(C#N)N(C1)C(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,Z3634028635,4,100,UNK-CYC-68f84b31-19,Diastereomeric mixture,Z3634028635,H3100800,UNK
1181202-Y4-48,05_T,20210512_enamine_to_xchem.csv,CCC(C)C(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=CC=C(C#N)N2,Z4990111999,4,100,UNK-CYC-68f84b31-20,Diastereomeric mixture,Z4990111999,H3102579,UNK
1181202-Y4-48,05_U,20210512_enamine_to_xchem.csv,FC1CC(C#N)N(C1)C(=O)[C@@H]2CCO[C@H]2C=3C=NN(CC=4C=CC=CC4)C3,Z3634051672,4,100,UNK-CYC-68f84b31-21,Diastereomeric mixture,Z3634051672,H3101160,UNK
1181202-Y4-48,05_V,20210512_enamine_to_xchem.csv,CCC(C)C(C)C(=O)NC1(CC1)C2CCCN2C(=O)C3=COC(C#N)=C3,Z4990112018,4,100,UNK-CYC-68f84b31-22,Diastereomeric mixture,Z4990112018,H3103329,UNK
1181202-Y4-48,05_W,20210512_enamine_to_xchem.csv,F[C@H]1C[C@@H](CNC(=O)C2=CN=CO2)N(C1)C(=O)C3=CC=C(C#N)N3,Z4990111998,4,100,UNK-CYC-68f84b31-23,Single known enantiomer,Z4990111998,H3101768,UNK
1181202-Y4-48,05_X,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)OCC(=O)NC3=C(C#N)C=NN3C=4C=CC=CC4,Z1040291608,4,100,UNK-CYC-68f84b31-24,Achiral,Z1040291608,H3101825,UNK
1181202-Y4-48,05_Y,20210512_enamine_to_xchem.csv,FC(F)(F)C=1C=CC=C(C1)N2C=C(C=N2)S(=O)(=O)NC(=O)C3CC4(CC(C4)C#N)C3,Z1678862310,4,100,UNK-CYC-68f84b31-25,Achiral,Z1678862310,H3101973,UNK
1181202-Y4-48,05_Z,20210512_enamine_to_xchem.csv,CCS(=O)(=O)CC(C)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,Z1194728880,4,100,UNK-CYC-68f84b31-26,Racemic or presumed racemic or meso,Z1194728880,H3101410,UNK
1181202-Y4-48,05_AA,20210512_enamine_to_xchem.csv,CC1CN(CC2CCCN2C(=O)C=3C=CC=C(C3)N4N=CC(C#N)=C4N)CC(C)O1,Z1171707184,4,100,UNK-CYC-68f84b31-27,Diastereomeric mixture,Z1171707184,H3101290,UNK
1181202-Y4-48,05_AB,20210512_enamine_to_xchem.csv,CC(C)(C)OC(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,Z1987626186,4,100,UNK-CYC-68f84b31-28,Single known enantiomer,Z1987626186,H3101218,UNK
1181202-Y4-48,05_AC,20210512_enamine_to_xchem.csv,CC(OC=1C=CC=C(Cl)C1)C(=O)NNC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,Z1893500923,4,100,UNK-CYC-68f84b31-29,Racemic or presumed racemic or meso,Z1893500923,H3101010,UNK
1181202-Y4-48,05_AD,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NCC(O)COC=3C=CC=C(C3)C(F)(F)F,Z1171706952,4,100,UNK-CYC-68f84b31-30,Racemic or presumed racemic or meso,Z1171706952,H3101211,UNK
1181202-Y4-48,05_AE,20210512_enamine_to_xchem.csv,CCN(CC(C)C#N)C(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z976467578,4,100,UNK-CYC-68f84b31-31,Racemic or presumed racemic or meso,Z976467578,H3101213,UNK
1181202-Y4-48,05_AF,20210512_enamine_to_xchem.csv,CCCC(C#N)C(=O)NC=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z4198707944,4,100,UNK-CYC-68f84b31-32,Racemic or presumed racemic or meso,Z4198707944,H3101084,UNK
1181202-Y4-48,06_A,20210512_enamine_to_xchem.csv,CC(CC(=O)N1CC2CCC1C(C2)NC(=O)C(C)C#N)C3CCCO3,Z4990112017,4,100,UNK-CYC-68f84b31-33,Diastereomeric mixture,Z4990112017,H3102735,UNK
1181202-Y4-48,06_B,20210512_enamine_to_xchem.csv,CCS(=O)(=O)CC(C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1192669640,4,100,UNK-CYC-68f84b31-34,Racemic or presumed racemic or meso,Z1192669640,H3101085,UNK
1181202-Y4-48,06_C,20210512_enamine_to_xchem.csv,CC(OC(=O)C1=NN(C=C1O)C=2C=CC=CC2C(F)(F)F)C(=O)NC=3C=C(Cl)C=CC3C#N,Z17249254,4,100,UNK-CYC-68f84b31-35,Racemic or presumed racemic or meso,Z17249254,H3103314,UNK
1181202-Y4-48,06_D,20210512_enamine_to_xchem.csv,CC(C)C1=NC(C#N)=C(NNC(=O)CN(C)C(=O)OCC=2C=CC=CC2)O1,Z1862457206,4,100,UNK-CYC-68f84b31-36,Achiral,Z1862457206,H3102990,UNK
1181202-Y4-48,06_E,20210512_enamine_to_xchem.csv,CC1=CC(C=C(C#N)C(=O)OCC2=NC(=O)NN2)=C(C)N1C=3C=CC=C(C3)C(F)(F)F,Z1588398040,4,100,UNK-CYC-68f84b31-37,Achiral,Z1588398040,H3102992,UNK
1181202-Y4-48,06_F,20210512_enamine_to_xchem.csv,FC=1C=CC=C(F)C1N2C=CC(CS(=O)(=O)C=3C=CC(C#N)=C(C3)C(F)(F)F)=N2,Z1855635499,4,100,UNK-CYC-68f84b31-38,Achiral,Z1855635499,H3101194,UNK
1181202-Y4-48,06_G,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C(Cl)=CC=CC3Cl,Z1177940564,4,100,UNK-CYC-68f84b31-39,Achiral,Z1177940564,H3101419,UNK
1181202-Y4-48,06_H,20210512_enamine_to_xchem.csv,COC(=O)N[C@@H](C)C(=O)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=C(C2)C(F)(F)F,Z1539047932,4,100,UNK-CYC-68f84b31-40,Single known enantiomer,Z1539047932,H3101963,UNK
1181202-Y4-48,06_I,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)NC(CC=3C=CC=CC3)C#N,Z1023395718,4,100,UNK-CYC-68f84b31-41,Racemic or presumed racemic or meso,Z1023395718,H3101158,UNK
1181202-Y4-48,06_J,20210512_enamine_to_xchem.csv,COC(=O)N[C@@H](C)C(=O)NS(=O)(=O)C=1C=CC(C#N)=C(C1)C(F)(F)F,Z1538964142,4,100,UNK-CYC-68f84b31-42,Single known enantiomer,Z1538964142,H3101967,UNK
1181202-Y4-48,06_K,20210512_enamine_to_xchem.csv,CCC(CC#N)NC(=O)C(=O)NC=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1786443574,4,100,UNK-CYC-68f84b31-43,Racemic or presumed racemic or meso,Z1786443574,H3101087,UNK
1181202-Y4-48,06_L,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C=CC(Cl)=CC3F,Z1325626537,4,100,UNK-CYC-68f84b31-44,Achiral,Z1325626537,H3101322,UNK
1181202-Y4-48,06_M,20210512_enamine_to_xchem.csv,CCC(CC)NC(=O)C(=O)NNC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1252304521,4,100,UNK-CYC-68f84b31-45,Achiral,Z1252304521,H3101318,UNK
1181202-Y4-48,06_N,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)OCC(=O)NC=3C=C(Cl)C=CC3C#N,Z978437224,4,100,UNK-CYC-68f84b31-46,Achiral,Z978437224,H3101998,UNK
1181202-Y4-48,06_O,20210512_enamine_to_xchem.csv,CC(C)NC(=O)OCC1CCCCN1C(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,Z2095732971,4,100,UNK-CYC-68f84b31-47,Racemic or presumed racemic or meso,Z2095732971,H3101845,UNK
1181202-Y4-48,06_P,20210512_enamine_to_xchem.csv,CC(C)C[C@H](NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(=O)NCCN(C)C,Z1531008655,4,100,UNK-CYC-68f84b31-48,Single known enantiomer,Z1531008655,H3101193,UNK
1181202-Y4-48,06_Q,20210512_enamine_to_xchem.csv,CC(C)NC(=O)COC(=O)C(=CC=1C=C(C)N(C1C)C=2C=CC=C(C2)C(F)(F)F)C#N,Z290581668,4,100,UNK-CYC-68f84b31-49,Achiral,Z290581668,H3101841,UNK
1181202-Y4-48,06_R,20210512_enamine_to_xchem.csv,CC(C)C[C@H](NC(=O)NC=1C=CN(N1)C=2C=CC(Cl)=CC2C#N)C(=O)NCCN(C)C,Z1644218063,4,100,UNK-CYC-68f84b31-50,Single known enantiomer,Z1644218063,H3101195,UNK
1181202-Y4-48,06_S,20210512_enamine_to_xchem.csv,CC(OC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C(=O)NC=3C=C(Cl)C=CC3C#N,Z978436000,4,100,UNK-CYC-68f84b31-51,Racemic or presumed racemic or meso,Z978436000,H3101997,UNK
1181202-Y4-48,06_T,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)OCC=3C=CC=CC3,Z1928364383,4,100,UNK-CYC-68f84b31-52,Achiral,Z1928364383,H3101840,UNK
1181202-Y4-48,06_U,20210512_enamine_to_xchem.csv,FC=1C=CC=C(Cl)C1C(NC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F)C#N,Z1174977528,4,100,UNK-CYC-68f84b31-53,Racemic or presumed racemic or meso,Z1174977528,H3101159,UNK
1181202-Y4-48,06_V,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)NCC(F)(F)F,Z1982675767,4,100,UNK-CYC-68f84b31-54,Achiral,Z1982675767,H3101323,UNK
1181202-Y4-48,06_W,20210512_enamine_to_xchem.csv,CCC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C3CN(CC=4C=CC=CC4)CCO3,Z1422727533,4,100,UNK-CYC-68f84b31-55,Diastereomeric mixture,Z1422727533,H3102614,UNK
1181202-Y4-48,06_X,20210512_enamine_to_xchem.csv,CCCC(CC)C(=O)NC1C2CCCCN(C12)C(=O)C3=CC=C(C#N)N3,Z4990112003,4,100,UNK-CYC-68f84b31-56,Diastereomeric mixture,Z4990112003,H3103320,UNK
1181202-Y4-48,06_Y,20210512_enamine_to_xchem.csv,CC(C)COC1=CN(N=C1C(=O)N2CC(F)CC2C#N)C=3C=CC=CC3,Z3634030069,4,100,UNK-CYC-68f84b31-57,Diastereomeric mixture,Z3634030069,H3100961,UNK
1181202-Y4-48,06_Z,20210512_enamine_to_xchem.csv,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C=CC=C(C3)C(F)(F)F,Z1178007889,4,100,UNK-CYC-68f84b31-58,Achiral,Z1178007889,H3100929,UNK
1181202-Y4-48,06_AA,20210512_enamine_to_xchem.csv,COCC(C)(CC(=O)OC)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,Z1344397201,4,100,UNK-CYC-68f84b31-59,Racemic or presumed racemic or meso,Z1344397201,H3102014,UNK
1181202-Y4-48,06_AB,20210512_enamine_to_xchem.csv,COCC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C(=O)OC,Z1617168378,4,100,UNK-CYC-68f84b31-60,Racemic or presumed racemic or meso,Z1617168378,H3102019,UNK
1181202-Y4-48,06_AC,20210512_enamine_to_xchem.csv,CCC(C)N(CC(=O)OC)C(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,Z2296321212,4,100,UNK-CYC-68f84b31-61,Racemic or presumed racemic or meso,Z2296321212,H3102016,UNK
1181202-Y4-48,06_AD,20210512_enamine_to_xchem.csv,CCOC(=O)C(C)NC(=O)C(C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1902737252,4,100,UNK-CYC-68f84b31-62,Diastereomeric mixture,Z1902737252,H3102038,UNK
1181202-Y4-48,06_AE,20210512_enamine_to_xchem.csv,CCOC(=O)[C@@H]1C[C@H](F)CN1C(=O)C=2C=CC(=O)N(C2)C=3C=NN(C)C3,Z3613834034,4,100,UNK-CYC-68f84b31-63,Single known enantiomer,Z3613834034,H3100133,UNK
1181202-Y4-48,06_AF,20210512_enamine_to_xchem.csv,COCC(C)(CC(=O)OC)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1344393331,4,100,UNK-CYC-68f84b31-64,Racemic or presumed racemic or meso,Z1344393331,H3102021,UNK
1181202-Y4-48,07_A,20210512_enamine_to_xchem.csv,CC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C=3C(F)=CC=CC3F,Z975986924,4,100,UNK-CYC-68f84b31-65,Racemic or presumed racemic or meso,Z975986924,H3105009,UNK
1181202-Y4-48,07_B,20210512_enamine_to_xchem.csv,CCC(CC)C(=O)NC(C)C1(O)CN(C1)C(=O)C2=C(C#N)C=NN2C,Z4990112014,4,100,UNK-CYC-68f84b31-66,Racemic or presumed racemic or meso,Z4990112014,H3102734,UNK
1181202-Y4-48,07_C,20210512_enamine_to_xchem.csv,CC(C(=O)OC1CCCN(CC=2C=CC=C(C2)C(F)(F)F)C1=O)N3C=NC(C#N)=N3,Z1985767769,4,100,UNK-CYC-68f84b31-67,Diastereomeric mixture,Z1985767769,H3104285,UNK
1181202-Y4-48,07_D,20210512_enamine_to_xchem.csv,CC(C)OCCC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C#N,Z1744647904,4,100,UNK-CYC-68f84b31-68,Racemic or presumed racemic or meso,Z1744647904,H3102359,UNK
1181202-Y4-48,07_E,20210512_enamine_to_xchem.csv,CC(CF)C(=O)NC1C2CCCCN(C12)C(=O)C3=CC=C(C#N)N3,Z4990112008,4,100,UNK-CYC-68f84b31-69,Diastereomeric mixture,Z4990112008,H3102580,UNK
1181202-Y4-48,07_F,20210512_enamine_to_xchem.csv,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)NNC(=O)OCC=3C=CC=CC3,Z1928370036,4,100,UNK-CYC-68f84b31-70,Achiral,Z1928370036,H3103915,UNK
1181202-Y4-48,07_G,20210512_enamine_to_xchem.csv,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1NC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,Z2298938322,4,100,UNK-CYC-68f84b31-71,Racemic diastereomer with known relative stereochemistry,Z2298938322,H3101217,UNK
1181202-Y4-48,07_H,20210512_enamine_to_xchem.csv,CC(NC(=O)C1=CN=CO1)C2(O)CN(C2)C(=O)C=3C=CC(C#N)=C(C)N3,Z4990112013,4,100,UNK-CYC-68f84b31-72,Racemic or presumed racemic or meso,Z4990112013,H3105095,UNK
1181202-Y4-48,07_I,20210512_enamine_to_xchem.csv,CC(C)NC(=O)OCC1CCCCN1C(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,Z2095732711,4,100,UNK-CYC-68f84b31-73,Racemic or presumed racemic or meso,Z2095732711,H3103916,UNK
1181202-Y4-48,07_J,20210512_enamine_to_xchem.csv,CC(NC(=O)OC(C)(C)C)C(=O)NNC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z1658463649,4,100,UNK-CYC-68f84b31-74,Racemic or presumed racemic or meso,Z1658463649,H3104576,UNK
1181202-Y4-48,07_K,20210512_enamine_to_xchem.csv,CC(NC(=O)OCC=1C=CC=CC1)C(=O)NS(=O)(=O)C=2C=CC(C#N)=C(C2)C(F)(F)F,Z477268584,4,100,UNK-CYC-68f84b31-75,Racemic or presumed racemic or meso,Z477268584,H3103867,UNK
1181202-Y4-48,07_L,20210512_enamine_to_xchem.csv,FC1(F)CC1C(=O)NC2C3CCCCN(C23)C(=O)C4=COC(C#N)=C4,Z4990112002,4,100,UNK-CYC-68f84b31-76,Diastereomeric mixture,Z4990112002,H3105295,UNK
1181202-Y4-48,07_M,20210512_enamine_to_xchem.csv,CCCC(C(C)C)C(=O)NC1C2CCCCN(C12)C(=O)C3CC3F,Z4990112004,4,100,UNK-CYC-68f84b31-77,Diastereomeric mixture,Z4990112004,H3103322,UNK
1181202-Y4-48,07_N,20210512_enamine_to_xchem.csv,COC(=O)[C@H](CC1=CNC=N1)NC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,Z1550585273,4,100,UNK-CYC-68f84b31-78,Single known enantiomer,Z1550585273,H3105140,UNK
1181202-Y4-48,07_O,20210512_enamine_to_xchem.csv,COC(=O)C(CC(F)(F)F)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,Z1694631888,4,100,UNK-CYC-68f84b31-79,Racemic or presumed racemic or meso,Z1694631888,H3105139,UNK
1181202-Y4-48,07_P,20210512_enamine_to_xchem.csv,CCOC(=O)C(CCC#N)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z3712145268,4,100,UNK-CYC-68f84b31-80,Racemic or presumed racemic or meso,Z3712145268,H3102040,UNK
1181202-Y4-48,07_Q,20210512_enamine_to_xchem.csv,COC(=O)C[C@@H](C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,Z2803412991,4,100,UNK-CYC-68f84b31-81,Single known enantiomer,Z2803412991,H3115540,UNK
1181202-Y4-48,07_R,20210512_enamine_to_xchem.csv,CC(C)(C)OC(=O)N[C@@H]1CCCCC[C@@H]1C(=O)N2CC(F)CC2C#N,Z3634047552,4,100,UNK-CYC-68f84b31-82,Diastereomeric mixture,Z3634047552,H3105338,UNK
1181202-Y4-48,07_S,20210512_enamine_to_xchem.csv,CCOC(=O)CC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C#N,Z4050905225,4,100,UNK-CYC-68f84b31-83,Racemic or presumed racemic or meso,Z4050905225,H3102037,UNK
1181202-Y4-48,07_T,20210512_enamine_to_xchem.csv,[O-][N+](=O)C=1C=CC=C(C1)N2C=CC(=N2)C(=O)NC(C#N)C=3C=CC=CC3C(F)(F)F,Z991720920,4,100,UNK-CYC-68f84b31-84,Racemic or presumed racemic or meso,Z991720920,H3105294,UNK
1181202-Y4-48,07_U,20210512_enamine_to_xchem.csv,OC1CCCC1C(=O)NC[C@@H]2C[C@H](F)CN2C(=O)C3=COC(C#N)=C3,Z4990112009,4,100,UNK-CYC-68f84b31-85,Diastereomeric mixture,Z4990112009,H3102581,UNK
1181202-Y4-48,07_V,20210512_enamine_to_xchem.csv,OC1CCCC1C(=O)NC[C@@H]2C[C@H](F)CN2C(=O)C3=CC=C(C#N)N3,Z4990111997,4,100,UNK-CYC-68f84b31-86,Diastereomeric mixture,Z4990111997,H3109788,UNK
1181202-Y4-48,07_W,20210512_enamine_to_xchem.csv,CCC(O)C(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=COC(C#N)=C2,Z4990112001,4,100,UNK-CYC-68f84b31-87,Diastereomeric mixture,Z4990112001,H3105340,UNK
1181202-Y4-48,07_X,20210512_enamine_to_xchem.csv,CC(C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=COC(C#N)=C2)N3C=CC=N3,Z4990112015,4,100,UNK-CYC-68f84b31-88,Diastereomeric mixture,Z4990112015,H3105343,UNK
1181202-Y4-48,07_Y,20210512_enamine_to_xchem.csv,CCC(C#N)C(=O)N1C[C@@H](F)C[C@H]1CNC(=O)CC(C)C2CCCO2,Z4990112006,4,100,UNK-CYC-68f84b31-89,Diastereomeric mixture,Z4990112006,H3105342,UNK
1181202-Y4-48,07_Z,20210512_enamine_to_xchem.csv,CC(C)C1=NC(C#N)=C(NNC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F)O1,Z977186730,4,100,UNK-CYC-68f84b31-90,Achiral,Z977186730,H3118578,UNK
1181202-Y4-48,07_AA,20210512_enamine_to_xchem.csv,NC(=O)C1=CC=C(N(CCS(=O)(=O)C=2C=CC(C#N)=CN2)C1=O)C(F)(F)F,Z2142879734,4,100,UNK-CYC-68f84b31-91,Achiral,Z2142879734,H2117507,UNK
1181202-Y4-49,05_A,20210512_enamine_to_xchem.csv,FC=1C=CC=C2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC12,JIN-POS-6dc588a4-13,4,100,JIN-POS-6dc588a4-13,Achiral,Z4951847503,H3114386,UNK
1181202-Y4-49,05_B,20210512_enamine_to_xchem.csv,COC1(CCN(C1=O)C=2C=NC=C3C=CC=CC23)C=4C=CC=C(Cl)C4,ALP-UNI-dbb9503d-1,4,100,ALP-UNI-dbb9503d-1,Racemic or presumed racemic or meso,Z4992038943,H3114310,UNK
1181202-Y4-49,05_C,20210512_enamine_to_xchem.csv,ClC=1C=CC=C(C1)C(NC[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,EDJ-MED-cf4b0d25-2,4,100,EDJ-MED-cf4b0d25-2,Diastereomeric mixture,Z4949474116,H3116614,UNK
1181202-Y4-49,05_D,20210512_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)C5COC5,MAT-POS-4223bc15-7,4,100,MAT-POS-4223bc15-7,Racemic or presumed racemic or meso,Z4973388896,H3116763,UNK
