Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-04,O05,20200601_enamine_to_xchem.csv,COC=1C=CC=CC1N2CCN(CC2)C(=O)C=3C=C(O)N=C4C=CC=CC34,BEN-DND-7e92b6ca-13,4,100,,Achiral,Z27737523,UNK
1181202-Y4-04,P05,20200601_enamine_to_xchem.csv,CC(C)N1N=C(C)C(CC(=O)NC2=NN=CN2C3CC3)=C1C,JAG-UCB-a3ef7265-19,4,100,,Achiral,Z2226597833,UNK
1181202-Y4-04,Q05,20200601_enamine_to_xchem.csv,FC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-16,4,100,,Achiral,Z237520538,UNK
1181202-Y4-04,R05,20200601_enamine_to_xchem.csv,CC1=NOC(C)=C1CS(=O)(=O)CC=2C=CC=C(Cl)C2,JAG-UCB-a3ef7265-1,4,100,,Achiral,Z316922768,UNK
1181202-Y4-04,S05,20200601_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC2=CN=NS2)C1,JAN-GHE-5a013bed-6,4,100,,Achiral,Z1791179504,UNK
1181202-Y4-04,T05,20200601_enamine_to_xchem.csv,COC1=C(NC(=O)CC=2C=CC=C(Cl)C2Cl)C(C)=NN1C,JAG-UCB-a3ef7265-8,4,100,,Achiral,Z1927119513,UNK
1181202-Y4-04,U05,20200601_enamine_to_xchem.csv,CN(C(=O)CN1N=NC=2C=CC=CC12)C=3C=CC(OC=4C=CC(=CN4)C(F)(F)F)=CC3,s_22____4934418____13206668,4,100,,Achiral,Z1207302574,UNK
1181202-Y4-04,V05,20200601_enamine_to_xchem.csv,CN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=NC=CC2C,JAN-GHE-83b26c96-15,4,100,,Achiral,Z1698063916,UNK
1181202-Y4-04,W05,20200601_enamine_to_xchem.csv,CCC=1C=CN=CC1NC(=O)CC=2C=CC=C(N2)C(F)(F)F,JAG-UCB-a3ef7265-23,4,100,,Achiral,Z2960655360,UNK
1181202-Y4-04,X05,20200601_enamine_to_xchem.csv,ClC=1C=CC=C(NC(=O)NC=2C=CC=NC2)C1,JAN-GHE-83b26c96-19,4,100,DAR-DIA-23aa0b97-14,Achiral,Z44592325,UNK
1181202-Y4-04,Y05,20200601_enamine_to_xchem.csv,CC(C1CCCCC1)C(=O)NC=2C=NC=CC2C,TRY-UNI-714-16,4,100,TRY-UNI-714a760b-16,Racemic or presumed racemic or meso,Z4444621866,UNK
1181202-Y4-04,Z05,20200601_enamine_to_xchem.csv,CN1N=NN=C1NC(=O)CC2=CSC(=N2)C(C)(C)C,JAG-UCB-a3ef7265-11,4,100,,Achiral,Z1625004722,UNK
1181202-Y4-04,AA05,20200601_enamine_to_xchem.csv,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-11,4,100,,Achiral,Z57013003,UNK
1181202-Y4-04,AB05,20200601_enamine_to_xchem.csv,O=C(N1CCN(CC=2C=CC=CC2)CC1)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-10,4,100,,Achiral,Z56952818,UNK
1181202-Y4-04,AC05,20200601_enamine_to_xchem.csv,BrC=1C=CC=2C(=O)C(=O)NC2C1,LOR-NEU-c8f11034-4,4,100,,Achiral,Z199464140,UNK
1181202-Y4-04,AD05,20200601_enamine_to_xchem.csv,NS(=O)(=O)C=1C=CC=2NC(=O)C(=O)C2C1,LOR-NEU-c8f11034-6,4,100,,Achiral,Z247609642,UNK
1181202-Y4-04,AE05,20200601_enamine_to_xchem.csv,BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1,LOR-NEU-c8f11034-5,4,100,,Achiral,Z57823200,UNK
1181202-Y4-04,AF05,20200601_enamine_to_xchem.csv,CC1(C)CCCN1S(=O)(=O)C=2C=CC=3NC(=O)C(=O)C3C2,LOR-NEU-c8f11034-8,4,100,,Achiral,Z2677411580,UNK
1181202-Y4-04,A06,20200601_enamine_to_xchem.csv,Cl.CC(=O)N[C@@H](CC=1C=CC(O)=CC1)C(=O)NC(CN2CCN(CC2)C(=O)CCl)C=3C=CC=CC3,NIM-UNI-ed9-4,4,100,,Diastereomeric mixture,Z4503988833,UNK
1181202-Y4-04,B06,20200601_enamine_to_xchem.csv,CS(=O)(=O)NC=1C=CC=C(C1)C(=O)OCC(=O)NC=2C=CC=C(C2)N3CCCC3=O,MAK-UNK-915-4,4,100,MAK-UNK-9159f8ed-4,Achiral,Z201863772,UNK
1181202-Y4-04,C06,20200601_enamine_to_xchem.csv,COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1,JOH-UNI-27a-38_thio_pH,4,100,,Achiral,Z4461624297,UNK
1181202-Y4-04,D06,20200601_enamine_to_xchem.csv,CC=1C=CN=CC1C2=NC(=NO2)C=3C=CC=C(Cl)C3,JAN-GHE-83b26c96-25,4,100,,Achiral,Z1278865223,UNK
1181202-Y4-04,E06,20200601_enamine_to_xchem.csv,BrC=1C=CC=C2C(=O)C(=O)NC21,LOR-NEU-c8f11034-1,4,100,,Achiral,Z56887738,UNK
1181202-Y4-04,F06,20200601_enamine_to_xchem.csv,BrC=1C=CC=2C(=O)C(=O)N(CC=3C=CC=CC3)C2C1,LOR-NEU-c8f11034-9,4,100,,Achiral,Z219138538,UNK
1181202-Y4-04,G06,20200601_enamine_to_xchem.csv,CC=1C=C(Br)C=C2C(=O)C(=O)N(CCBr)C21,LOR-NEU-c8f11034-7,4,100,,Achiral,Z808208506,UNK
1181202-Y4-04,H06,20200601_enamine_to_xchem.csv,BrC=1C=CC=2NC(=O)C(=O)C2C1,LOR-NEU-c8f11034-3,4,100,,Achiral,Z57833927,UNK
1181202-Y4-04,I06,20200601_enamine_to_xchem.csv,CC=1C=CN=CC1CC(=O)NC=2C=CC=C(Cl)C2,EDJ-MED-49816e9b-1,4,100,,Achiral,Z4497196449,UNK
1181202-Y4-04,J06,20200601_enamine_to_xchem.csv,CC=1C=NN(C)C1NC(=O)CC=2C=CC=C(Cl)C2,EDJ-MED-49816e9b-3,4,100,,Achiral,Z4497196448,UNK
1181202-Y4-04,K06,20200601_enamine_to_xchem.csv,CC=1C=NN=CC1NC(=O)CC=2C=CC=C(Cl)C2,EDG-MED-0da5ad92-16,4,100,,Achiral,Z1737901164,UNK
1181202-Y4-04,L06,20200601_enamine_to_xchem.csv,O=C(CC=1C=CC=CC1)NC=2C=CC=C(OC3CC(=O)N3)C2,RAL-MED-2de63afb-6,4,100,,Racemic or presumed racemic or meso,Z4497196426,UNK
1181202-Y4-04,M06,20200601_enamine_to_xchem.csv,OC1CCC(CC1)N(CC2CCCCC2)C3CCCN(C3)C(=O)C=C,WAR-XCH-72a-9,4,100,,Diastereomeric mixture,Z4461624289,UNK
1181202-Y4-04,N06,20200601_enamine_to_xchem.csv,BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1,LOR-NEU-c8f11034-2,4,100,,Achiral,Z85304748,UNK
1181202-Y4-04,O06,20200601_enamine_to_xchem.csv,CCC(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,RAL-MED-2de63afb-11,4,100,,Racemic or presumed racemic or meso,Z2335392488,UNK
1181202-Y4-04,P06,20200601_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC=2C=CC=C(CNC(=O)N3CCOCC3)C2)CC1,TAM-UNI-d1c-12,4,100,,Achiral,Z4461624273,UNK
1181202-Y4-04,Q06,20200601_enamine_to_xchem.csv,CC=1C=CN=CC1NS(=O)(=O)CC=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-17,4,100,,Achiral,Z2148027795,UNK
