shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
MIC-UNK-fc94cdb5-1,Z3174719871,C12H11ClN2O3,Racemic or presumed racemic or meso,266.680,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_K,ClC=1C=CC=C(CC(=O)NC2CC(=O)NC2=O)C1,"2-(3-chlorophenyl)-N-(2,5-dioxopyrrolidin-3-yl)acetamide"
MIC-UNK-66895286-1,Z992289486,C11H10ClN3O,Achiral,235.669,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_L,ClC=1C=CC=C(CC(=O)NC=2C=NNC2)C1,2-(3-chlorophenyl)-N-(1H-pyrazol-4-yl)acetamide
ALP-POS-0c2c77e1-1,Z1864149814,C19H15ClN2O,Achiral,322.788,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_M,ClC=1C=CC=C(CC(=O)NC=2C=NC=CC2C=3C=CC=CC3)C1,2-(3-chlorophenyl)-N-(4-phenylpyridin-3-yl)acetamide
EDJ-MED-50fe53e8-1,Z4609618497,C16H12ClN3O,Achiral,297.738,98.31,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_N,ClC=1C=CC=C(CC(=O)NC=2N=NC=C3C=CC=CC23)C1,2-(3-chlorophenyl)-N-(phthalazin-1-yl)acetamide
MIC-UNK-42806bd5-2,Z1623214019,C12H13ClN2O2,Racemic or presumed racemic or meso,252.696,95,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_O,ClC=1C=CC=C(CC(=O)NC2CNC(=O)C2)C1,2-(3-chlorophenyl)-N-(5-oxopyrrolidin-3-yl)acetamide
MAT-POS-bb423b95-9,Z4609618518,C17H12Cl2N2O,Achiral,331.195,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_P,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C(Cl)=CC=CC23)C1,N-(8-chloroisoquinolin-4-yl)-2-(3-chlorophenyl)acetamide
MAT-POS-4211dce8-1,Z4607538689,C18H15ClN2O2,Achiral,326.776,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_Q,CN1C=C(NC(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=CC3C1=O,"2-(3-chlorophenyl)-N-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)acetamide"
ALP-POS-f13221e1-3,Z1530721010,C18H15ClN2O,Achiral,310.777,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_R,ClC=1C=CC=C(CCC(=O)NC=2C=NC=C3C=CC=CC23)C1,3-(3-chlorophenyl)-N-(isoquinolin-4-yl)propanamide
ALP-POS-f13221e1-4,Z1129286051,C15H15ClN2O,Achiral,274.745,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_S,CC=1C=CN=CC1NC(=O)CCC=2C=CC=C(Cl)C2,3-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)propanamide
MIC-UNK-66895286-3,Z4598740011,C12H12ClN3O,Achiral,249.696,92,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_T,CC1=NNC=C1CC(=O)NC=2C=CC=C(Cl)C2,N-(3-chlorophenyl)-2-(3-methyl-1H-pyrazol-4-yl)acetamide
ALP-POS-6747fa38-1,Z4613247190,C17H20N4O2,Achiral,312.366,93,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_U,CC(=O)N1CCN(CC(=O)NC=2C=NC=C3C=CC=CC23)CC1,2-(4-acetylpiperazin-1-yl)-N-(isoquinolin-4-yl)acetamide
MAT-POS-bb423b95-1,Z4609618500,C16H12ClN3O,Achiral,297.738,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_V,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=NC=CC23)C1,"2-(3-chlorophenyl)-N-(2,7-naphthyridin-4-yl)acetamide"
ALP-POS-95b75b4d-5,Z4609618505,C16H15ClN2O,Achiral,286.756,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_W,ClC=1C=CC=C(CC(=O)NC=2C=NC=CC2C3CC3)C1,2-(3-chlorophenyl)-N-(4-cyclopropylpyridin-3-yl)acetamide
ALP-POS-3fc1724e-2,Z4623201109,C21H18ClN3O5,Racemic or presumed racemic or meso,427.837,91,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_X,ClC=1C=C(OCCNC(=O)C2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,"N-(2-{3-chloro-5-[(4-oxoazetidin-2-yl)oxy]phenoxy}ethyl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
TRY-UNI-2eddb1ff-6,Z4497196462,C18H16N4O3,Racemic or presumed racemic or meso,336.344,90,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_Y,CC=1C=CN=CC1NC(=O)CC=2C=C(OC3CC(=O)N3)C=C(C#N)C2,2-{3-cyano-5-[(4-oxoazetidin-2-yl)oxy]phenyl}-N-(4-methylpyridin-3-yl)acetamide
ERI-UCB-ce40166b-6,Z4598740438,C21H18ClN3O3,Racemic or presumed racemic or meso,395.838,85,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_Z,ClC=1C=C(NC(=O)CC=2C=NC=C3C=CC=CC23)C=C(OC4CCC(=O)N4)C1,N-{3-chloro-5-[(5-oxopyrrolidin-2-yl)oxy]phenyl}-2-(isoquinolin-4-yl)acetamide
MAT-POS-3b92565d-6,Z4598673999,C20H16ClN3O4,Racemic or presumed racemic or meso,397.811,82.24,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-15,05_AA,ClC=1C=C(CC(=O)NC2=CC(=O)NC=3C=CC=CC23)C=C(OC4CC(=O)N4)C1,"2-{3-chloro-5-[(4-oxoazetidin-2-yl)oxy]phenyl}-N-(2-oxo-1,2-dihydroquinolin-4-yl)acetamide"
