shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
RUB-POS-1325a9ea-20,Z4951847531,C17H16ClNO2,Racemic or presumed racemic or meso,301.767,95.54,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_D,ClC=1C=CC=C(CC(=O)NC2COCC=3C=CC=CC23)C1,"2-(3-chlorophenyl)-N-(3,4-dihydro-1H-2-benzopyran-4-yl)acetamide",H3013886,
RUB-POS-1325a9ea-7,Z4951847518,C17H15ClN2O2,Racemic or presumed racemic or meso,314.766,99.47,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_E,ClC=1C=CC=C(CC(=O)NC2C(=O)NCC=3C=CC=CC23)C1,"2-(3-chlorophenyl)-N-(3-oxo-1,2,3,4-tetrahydroisoquinolin-4-yl)acetamide",H3014137,
BEN-DND-61647d40-13,Z19648425,C15H12ClN3O,Achiral,285.728,96.97,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_F,ClC=1C=CC=C(NC(=O)CN2C=NC=3C=CC=CC23)C1,"2-(1H-1,3-benzodiazol-1-yl)-N-(3-chlorophenyl)acetamide",H3014124,
ALP-UNI-3496895b-2,Z4914834995,C30H33ClN4O4,Diastereomeric mixture,549.060,94.22,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_G,OCCN1CCCC2C1CCN2C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,"6-chloro-4-{2-[4-(2-hydroxyethyl)-octahydro-1H-pyrrolo[3,2-b]pyridin-1-yl]-2-oxoethyl}-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3007792,
rac-EDJ-MED-611d11e7-5,Z4943083742,C19H14Cl2FN3O,Racemic or presumed racemic or meso,390.238,94.99,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_H,FC=1C=CC=2C=NC=C(NC(=O)C3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1,"6,7-dichloro-N-(6-fluoroisoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H3002537,
RUB-POS-1325a9ea-24,Z4951847534,C18H19ClN2O,Racemic or presumed racemic or meso,314.809,98,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_I,CC1(C)NC=2C=CC=CC2C1NC(=O)CC=3C=CC=C(Cl)C3,"2-(3-chlorophenyl)-N-(2,2-dimethyl-2,3-dihydro-1H-indol-3-yl)acetamide",H3014463,
JIN-POS-6dc588a4-10,Z4951847501,C15H11ClN4O,Achiral,298.727,95.22,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_J,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3N=CC=NC23)C1,"2-(3-chlorophenyl)-N-{pyrido[3,4-b]pyrazin-8-yl}acetamide",H3014133,
ALP-POS-9c80c481-1 ,Z4935964668,C23H22ClN3O4,Racemic or presumed racemic or meso,439.891,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_K,CNC(=O)COCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,"6-chloro-N-(isoquinolin-4-yl)-4-{[(methylcarbamoyl)methoxy]methyl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3015958,
KAD-UNI-80f122c8-1,Z4898404654,C28H27ClN4O5,Diastereomeric mixture,534.990,94.72,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_L,NC(=O)C1(CC2(CNC(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56)C1)CO2,"4-{[({4-carbamoyl-2-oxabicyclo[2.1.1]hexan-1-yl}methyl)carbamoyl]methyl}-6-chloro-N-(isoquinolin-4-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3007778,
rac-EDJ-MED-611d11e7-8,Z4943083739,C20H17Cl2N3O2,Racemic or presumed racemic or meso,402.273,90.23,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_M,COC=1C=CC=2C=NC=C(NC(=O)C3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1,"6,7-dichloro-N-(6-methoxyisoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide",H3011872,
EDJ-MED-2f867453-1,Z4909940769,C19H16ClN3O,Racemic or presumed racemic or meso,337.802,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-48,04_N,CC1(CNC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,"5-chloro-N-(isoquinolin-4-yl)-3-methyl-2,3-dihydro-1H-indole-3-carboxamide",H3002540,
