shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
MAT-POS-ea426761-52,Z2736056036,C17H21N5,Achiral,295.382,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_K,CCCCC1=NC(=CN1)C2=NC=CN2CCC=3C=CC=CN3,"2'-butyl-1-[2-(pyridin-2-yl)ethyl]-1H,1'H-2,4'-biimidazole"
MAT-POS-ea426761-49,Z2736192471,C12H15F3N4,Achiral,272.269,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_L,CCCCC1=NC(=CN1)C2=NC=CN2CC(F)(F)F,"2'-butyl-1-(2,2,2-trifluoroethyl)-1H,1'H-2,4'-biimidazole"
MAT-POS-ea426761-53,Z2736054246,C15H18N4O,Achiral,270.329,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_M,CCCCC1=NC(=CN1)C2=NC=CN2CC=3C=COC3,"2'-butyl-1-[(furan-3-yl)methyl]-1H,1'H-2,4'-biimidazole"
MAR-UCB-195bc32d-16,Z1509140242,C12H14N2O2,Achiral,218.251,,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_N,CC(=O)NCCC1=CNC=2C=CC(O)=CC12,N-[2-(5-hydroxy-1H-indol-3-yl)ethyl]acetamide
EDJ-MED-c8e7a002-6,Z1205109041,C14H14ClN5O,Achiral,303.746,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_O,CC1=NN(C)C=2NN=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,"2-(3-chlorophenyl)-N-{4,6-dimethyl-1H,6H-[1,2]diazolo[3,4-c]pyrazol-3-yl}acetamide"
ALP-POS-477dc5b7-2,Z4655756137,C19H16ClN3O,Racemic or presumed racemic or meso,337.802,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,03_P,ClC=1C=CC=2NCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,"6-chloro-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroquinoline-4-carboxamide"
CHO-MSK-00c5269a-1,Z4664916425,C22H19ClN4O,Achiral,390.865,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_A,CC=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[(3-chlorophenyl)methyl]-N-(4-methylphenyl)acetamide"
CHO-MSK-00c5269a-5,Z4664916430,C26H26ClN5O,Achiral,459.970,98.18,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_B,ClC=1C=CC=C(CN(C(=O)CN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCCCC5)C1,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[(3-chlorophenyl)methyl]-N-[4-(piperidin-1-yl)phenyl]acetamide"
JAG-UCB-52b62a6f-15,Z4661830691,C16H12BrClN4O2,Racemic or presumed racemic or meso,407.649,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_C,ClC=1C=CC=2OCCC(C(=O)NC3=NNC=4C=CN=C(Br)C34)C2C1,"N-{4-bromo-1H-pyrazolo[4,3-c]pyridin-3-yl}-6-chloro-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
RAL-THA-6b94ceba-7,Z4609618485,C16H16ClN3O2,Achiral,317.770,97.45,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_D,CNC(=O)C=1C=C(Cl)C=C(CC(=O)NC=2C=NC=CC2C)C1,3-chloro-N-methyl-5-{[(4-methylpyridin-3-yl)carbamoyl]methyl}benzamide
CHO-MSK-00c5269a-4,Z4664916429,C25H24ClN5O2,Achiral,461.943,98.98,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_E,ClC=1C=CC=C(CN(C(=O)CN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCOCC5)C1,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[(3-chlorophenyl)methyl]-N-[4-(morpholin-4-yl)phenyl]acetamide"
CHO-MSK-00c5269a-2,Z4664916427,C22H19ClN4O2,Achiral,406.864,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-27,04_F,COC=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[(3-chlorophenyl)methyl]-N-(4-methoxyphenyl)acetamide"
