shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
COM-UCB-8c7d23dc-16,Z1592200190,C19H21ClN6O,Achiral,384.862,91.16,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_K,CC=1NC=2N=CN=C(NC(=O)C3CCN(CC3)C=4C=CC(Cl)=CN4)C2C1C,"1-(5-chloropyridin-2-yl)-N-{5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-yl}piperidine-4-carboxamide"
COM-UCB-8c7d23dc-13,Z2320545771,C15H16FN5O2,Racemic or presumed racemic or meso,317.318,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_L,FC=1C=C(C=CC1NC(=O)C2CCCCC(=O)N2)C=3N=CNN3,"N-[2-fluoro-4-(1H-1,2,4-triazol-3-yl)phenyl]-7-oxoazepane-2-carboxamide"
COM-UCB-8c7d23dc-12,Z2000233694,C18H14N4O3,Achiral,334.328,91.6,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_M,CC=1NC=2N=CN=C(NC(=O)C3=CC=4C=CC=CC4C(=O)O3)C2C1C,"N-{5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-yl}-1-oxo-1H-isochromene-3-carboxamide"
COM-UCB-8c7d23dc-7,Z1926900620,C21H22N4O2,Racemic or presumed racemic or meso,362.424,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_N,CN1C(=NC=2C=CC=CC12)C=3C=CC(NC(=O)C4CCCCC(=O)N4)=CC3,"N-[4-(1-methyl-1H-1,3-benzodiazol-2-yl)phenyl]-7-oxoazepane-2-carboxamide"
COM-UCB-8c7d23dc-6,Z909652136,C16H16N6O,Racemic or presumed racemic or meso,308.337,95.95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_O,O=C1C(CCN1CC=2C=CC=CC2)NC=3N=CN=C4N=CNC34,1-benzyl-3-[(7H-purin-6-yl)amino]pyrrolidin-2-one
COM-UCB-8c7d23dc-15,Z1559986976,C16H12N6O,Achiral,304.306,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,03_P,O=C(NC1=CNN=C1C=2C=CC=CN2)C3=CC=CC4=NC=CN34,"N-[3-(pyridin-2-yl)-1H-pyrazol-4-yl]imidazo[1,2-a]pyridine-5-carboxamide"
EDJ-MED-2c295496-1,Z2077729193,C15H16N4O2,Racemic or presumed racemic or meso,284.313,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,04_A,O=C(NC1=NN=CN1C2CC2)C3CCOC=4C=CC=CC34,"N-(4-cyclopropyl-4H-1,2,4-triazol-3-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
BRU-THA-a358fbdd-7,Z2841210530,C15H15FN4O2,Racemic or presumed racemic or meso,302.303,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,04_B,FC=1C=CC=C2C(CCOC12)C(=O)NC3=NN=CN3C4CC4,"N-(4-cyclopropyl-4H-1,2,4-triazol-3-yl)-8-fluoro-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
JOH-UNI-a5c0a47e-3,Z2312478812,C16H18ClNO4S,Diastereomeric mixture,355.836,85,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,04_C,COC(=O)C(N1CCC(S)/C(=C/C(=O)O)/C1)C=2C=CC=CC2Cl,2-[(3E)-1-[1-(2-chlorophenyl)-2-methoxy-2-oxoethyl]-4-sulfanylpiperidin-3-ylidene]acetic acid
LON-WEI-adc59df6-78,Z4459610252,C23H26N4O2,Racemic or presumed racemic or meso,390.478,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-11,04_D,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(CCC#N)=CC1)C=2C=CC=NC2,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[4-(2-cyanoethyl)phenyl]prop-2-enamide
