shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
BEN-DND-03406596-8,Z1562120838,C13H16ClFN2O3S,Achiral,334.794,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_K,FC=1C=CC(=CC1)S(=O)(=O)N2CCCN(CC2)C(=O)CCl,"2-chloro-1-[4-(4-fluorobenzenesulfonyl)-1,4-diazepan-1-yl]ethan-1-one",T4065226,"19,9"
BEN-DND-03406596-1,Z5042469846,C14H19ClN2O3S,Achiral,330.83,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_L,ClCC(=O)N1CCCN(CC1)S(=O)(=O)CC=2C=CC=CC2,"2-chloro-1-(4-phenylmethanesulfonyl-1,4-diazepan-1-yl)ethan-1-one",T4065220,24
BEN-DND-03406596-10,Z147647642,C12H14ClFN2O3S,Achiral,320.767,,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_M,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(3-fluorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,T4065219,9
EDJ-MED-fa7708b3-3,Z5018905164,C23H21ClN6O,Racemic or presumed racemic or meso,432.905,"93,41",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_N,CC1=NNC(CN2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)=N1,"6-chloro-N-(isoquinolin-4-yl)-2-[(3-methyl-1H-1,2,4-triazol-5-yl)methyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3149345,"20,6"
RUB-POS-1325a9ea-14,Z4951847525,C15H13ClN4O,Achiral,300.742,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_O,CN1N=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,"2-(3-chlorophenyl)-N-{1-methyl-1H-pyrazolo[4,3-c]pyridin-7-yl}acetamide",H3153233,"6,5"
MAT-POS-d8472c4f-1,Z5009822649,C19H15ClN2O2,Racemic or presumed racemic or meso,338.787,95,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,03_P,OC1(CCN(C1=O)C=2C=NC=C3C=CC=CC23)C=4C=CC=C(Cl)C4,3-(3-chlorophenyl)-3-hydroxy-1-(isoquinolin-4-yl)pyrrolidin-2-one,*R2601118*,31
rel-EDJ-MED-ee07cf00-11-3,Z5033003046,C27H27ClN4O4,Diastereomeric mixture,506.98,"98,8",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_A,"ClC=1C=CC=C(C1)C(NC(=O)[C@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|","rel-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R,5R)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140832,"4,67"
ALP-POS-93b3621f-3A,Z5021905586,C20H14ClF3N2O2,Racemic or presumed racemic or meso,406.785,99,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_B,FC(F)(F)C=1C=CC=2C=NC=C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,"6-chloro-N-[6-(trifluoromethyl)isoquinolin-4-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3138782,"4,9"
MAT-POS-afb6844f-1,Z5018905116,C17H18ClN3O2,Racemic or presumed racemic or meso,331.796,"97,2",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_C,CNC=1C=NC=C(NC(=O)C2CCOC=3C=CC(Cl)=CC23)C1C,"6-chloro-N-[4-methyl-5-(methylamino)pyridin-3-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3154635,2
Z5036838720,Z5036838720,C22H21ClN4O2,Single unknown enantiomer,408.88,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_D,"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:7,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3145482,"4,45"
Z5036838709,Z5036838709,C22H21ClN4O2,Single unknown enantiomer,408.88,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_E,"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:7,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3145483,"4,92"
rel-EDJ-MED-ee07cf00-11-1,Z5033003044,C27H27ClN4O4,Diastereomeric mixture,506.98,"97,36",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_F,"ClC=1C=CC=C(C1)C(NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|","rel-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R,5S)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140834,"1,49"
rel-EDJ-MED-ee07cf00-11-2,Z5033003045,C27H27ClN4O4,Diastereomeric mixture,506.98,"96,95",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_G,"ClC=1C=CC=C(C1)C(NC(=O)[C@@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|","rel-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R,5R)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140831,"4,49"
rel-EDJ-MED-ee07cf00-11-4,Z5033003047,C27H27ClN4O4,Diastereomeric mixture,506.98,"94,07",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_H,"ClC=1C=CC=C(C1)C(NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:11,14,r|","rel-2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-{[(2R,5S)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]formamido}acetamide",H3140833,"1,65"
Z5026091082,Z5026091082,C20H14ClFN2O2,Racemic or presumed racemic or meso,368.788,"98,91",200415-FTE / COVID-19,,,0,40,20,1326826-Y40-10,04_I,FC=1C=CC=2C=NC=C(N3CCC4(COC=5C=CC(Cl)=CC54)C3=O)C2C1,"5-chloro-1'-(6-fluoroisoquinolin-4-yl)-2H-spiro[1-benzofuran-3,3'-pyrrolidin]-2'-one",H3135226,"4,7"
