shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
Z1194378305,Z1194378305,C18H23N5O3S,Racemic or presumed racemic or meso,389.471,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_L,CCN(C(C)CS(=O)(=O)CC)C(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-[1-(ethanesulfonyl)propan-2-yl]-N-ethylbenzamide,H3101008,
Z1726927755,Z1726927755,C17H14F3N5O3,Racemic or presumed racemic or meso,393.319,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_M,FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)N3CCOC(C3)C#N)C2,2-(2-cyanomorpholin-4-yl)-2-oxo-N-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}acetamide,H3101383,
Z1467520809,Z1467520809,C20H17F2N5O2,Diastereomeric mixture,397.378,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_N,CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(O)C=3C(F)=CC=CC3F,"3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-[1-(2,6-difluorophenyl)-1-hydroxypropan-2-yl]benzamide",H3101319,
Z4112682601,Z4112682601,C15H12F5N5O,Racemic or presumed racemic or meso,373.280,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_O,CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(F)(F)C(F)(F)F,"3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-(3,3,4,4,4-pentafluorobutan-2-yl)benzamide",H3101007,
Z4990112012,Z4990112012,C20H34N2O3,Diastereomeric mixture,350.495,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_P,CCC(C(C)C)C(=O)NC1C2CCCCN(C12)C(=O)C3CCOC3C,2-ethyl-3-methyl-N-[2-(2-methyloxolane-3-carbonyl)-2-azabicyclo[5.1.0]octan-8-yl]butanamide,H3103324,
Z1922753573,Z1922753573,C20H16F3N5O4,Achiral,447.367,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_Q,FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)NNC(=O)OCC=3C=CC=CC3)C2,2-({[(benzyloxy)carbonyl]amino}amino)-2-oxo-N-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}acetamide,H3101844,
Z729927098,Z729927098,C16H11BrF3N3O5S,Racemic or presumed racemic or meso,494.239,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_R,CC(NC(=O)C1=CC=C(Br)O1)C(=O)NS(=O)(=O)C=2C=CC(C#N)=C(C2)C(F)(F)F,2-[(5-bromofuran-2-yl)formamido]-N-[4-cyano-3-(trifluoromethyl)benzenesulfonyl]propanamide,H3101969,
Z3634028635,Z3634028635,C16H12F4N4O,Diastereomeric mixture,352.286,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_S,FC1CC(C#N)N(C1)C(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,4-fluoro-1-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzoyl}pyrrolidine-2-carbonitrile,H3100800,
Z4990111999,Z4990111999,C18H25FN4O2,Diastereomeric mixture,348.415,95.09,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_T,CCC(C)C(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=CC=C(C#N)N2,"N-{[(2S,4S)-1-(5-cyano-1H-pyrrole-2-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-2,3-dimethylpentanamide",H3102579,
Z3634051672,Z3634051672,C20H21FN4O2,Diastereomeric mixture,368.404,94,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_U,"FC1CC(C#N)N(C1)C(=O)[C@@H]2CCO[C@H]2C=3C=NN(CC=4C=CC=CC4)C3 |&1:10,14,r|","rac-1-[(2R,3R)-2-(1-benzyl-1H-pyrazol-4-yl)oxolane-3-carbonyl]-4-fluoropyrrolidine-2-carbonitrile",H3101160,
Z4990112018,Z4990112018,C20H27N3O3,Diastereomeric mixture,357.446,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_V,CCC(C)C(C)C(=O)NC1(CC1)C2CCCN2C(=O)C3=COC(C#N)=C3,"N-{1-[1-(5-cyanofuran-3-carbonyl)pyrrolidin-2-yl]cyclopropyl}-2,3-dimethylpentanamide",H3103329,
Z4990111998,Z4990111998,C15H14FN5O3,Single known enantiomer,331.301,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_W,F[C@H]1C[C@@H](CNC(=O)C2=CN=CO2)N(C1)C(=O)C3=CC=C(C#N)N3,"N-{[(2S,4S)-1-(5-cyano-1H-pyrrole-2-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-1,3-oxazole-5-carboxamide",H3101768,
Z1040291608,Z1040291608,C23H15F3N6O3,Achiral,480.398,97.7,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_X,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)OCC(=O)NC3=C(C#N)C=NN3C=4C=CC=CC4,[(4-cyano-1-phenyl-1H-pyrazol-5-yl)carbamoyl]methyl 3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzoate,H3101825,
Z1678862310,Z1678862310,C19H17F3N4O3S,Achiral,438.423,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_Y,FC(F)(F)C=1C=CC=C(C1)N2C=C(C=N2)S(=O)(=O)NC(=O)C3CC4(CC(C4)C#N)C3,6-cyano-N-({1-[3-(trifluoromethyl)phenyl]-1H-pyrazol-4-yl}sulfonyl)spiro[3.3]heptane-2-carboxamide,H3101973,
Z1194728880,Z1194728880,C16H19N5O3S,Racemic or presumed racemic or meso,361.418,94.49,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_Z,CCS(=O)(=O)CC(C)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-[1-(ethanesulfonyl)propan-2-yl]benzamide,H3101410,
Z1171707184,Z1171707184,C22H28N6O2,Diastereomeric mixture,408.496,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AA,CC1CN(CC2CCCN2C(=O)C=3C=CC=C(C3)N4N=CC(C#N)=C4N)CC(C)O1,"5-amino-1-(3-{2-[(2,6-dimethylmorpholin-4-yl)methyl]pyrrolidine-1-carbonyl}phenyl)-1H-pyrazole-4-carbonitrile",H3101290,
Z1987626186,Z1987626186,C21H25FN6O3,Single known enantiomer,428.460,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AB,CC(C)(C)OC(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,"tert-butyl N-{[(2S,4S)-1-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzoyl]-4-fluoropyrrolidin-2-yl]methyl}carbamate",H3101218,
Z1893500923,Z1893500923,C20H17ClN6O3,Racemic or presumed racemic or meso,424.840,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AC,CC(OC=1C=CC=C(Cl)C1)C(=O)NNC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N'-[2-(3-chlorophenoxy)propanoyl]benzohydrazide,H3101010,
Z1171706952,Z1171706952,C21H18F3N5O3,Racemic or presumed racemic or meso,445.394,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AD,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NCC(O)COC=3C=CC=C(C3)C(F)(F)F,3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-{2-hydroxy-3-[3-(trifluoromethyl)phenoxy]propyl}benzamide,H3101211,
Z976467578,Z976467578,C17H17F3N4O,Racemic or presumed racemic or meso,350.338,96.78,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AE,CCN(CC(C)C#N)C(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,N-(2-cyano-2-methylethyl)-N-ethyl-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide,H3101213,
Z4198707944,Z4198707944,C16H15F3N4O,Racemic or presumed racemic or meso,336.311,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,05_AF,CCCC(C#N)C(=O)NC=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,2-cyano-N-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}pentanamide,H3101084,
Z4990112017,Z4990112017,C19H29N3O3,Diastereomeric mixture,347.451,91.94,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_A,CC(CC(=O)N1CC2CCC1C(C2)NC(=O)C(C)C#N)C3CCCO3,2-cyano-2-methyl-N-{2-[3-(oxolan-2-yl)butanoyl]-2-azabicyclo[2.2.2]octan-6-yl}acetamide,H3102735,
Z1192669640,Z1192669640,C16H18F3N3O3S,Racemic or presumed racemic or meso,389.392,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_B,CCS(=O)(=O)CC(C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,N-[1-(ethanesulfonyl)propan-2-yl]-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide,H3101085,
Z17249254,Z17249254,C21H14ClF3N4O4,Racemic or presumed racemic or meso,478.808,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_C,CC(OC(=O)C1=NN(C=C1O)C=2C=CC=CC2C(F)(F)F)C(=O)NC=3C=C(Cl)C=CC3C#N,1-[(5-chloro-2-cyanophenyl)carbamoyl]ethyl 4-hydroxy-1-[2-(trifluoromethyl)phenyl]-1H-pyrazole-3-carboxylate,H3103314,
Z1862457206,Z1862457206,C18H21N5O4,Achiral,371.390,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_D,CC(C)C1=NC(C#N)=C(NNC(=O)CN(C)C(=O)OCC=2C=CC=CC2)O1,"benzyl N-({N'-[4-cyano-2-(propan-2-yl)-1,3-oxazol-5-yl]hydrazinecarbonyl}methyl)-N-methylcarbamate",H3102990,
Z1588398040,Z1588398040,C20H16F3N5O3,Achiral,431.367,93.96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_E,CC1=CC(C=C(C#N)C(=O)OCC2=NC(=O)NN2)=C(C)N1C=3C=CC=C(C3)C(F)(F)F,"(5-oxo-2,5-dihydro-1H-1,2,4-triazol-3-yl)methyl 2-cyano-3-{2,5-dimethyl-1-[3-(trifluoromethyl)phenyl]-1H-pyrrol-3-yl}prop-2-enoate",H3102992,
Z1855635499,Z1855635499,C18H10F5N3O2S,Achiral,427.347,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_F,FC=1C=CC=C(F)C1N2C=CC(CS(=O)(=O)C=3C=CC(C#N)=C(C3)C(F)(F)F)=N2,"4-{[1-(2,6-difluorophenyl)-1H-pyrazol-3-yl]methanesulfonyl}-2-(trifluoromethyl)benzonitrile",H3101194,
Z1177940564,Z1177940564,C18H12Cl2N6O2,Achiral,415.232,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_G,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C(Cl)=CC=CC3Cl,"N'-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzoyl]-2,6-dichlorobenzohydrazide",H3101419,
Z1539047932,Z1539047932,C15H15F3N4O5S,Single known enantiomer,420.363,98.09,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_H,COC(=O)N[C@@H](C)C(=O)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=C(C2)C(F)(F)F,methyl N-[(1S)-1-[({1-[3-(trifluoromethyl)phenyl]-1H-pyrazol-4-yl}sulfonyl)carbamoyl]ethyl]carbamate,H3101963,
Z1023395718,Z1023395718,C20H15F3N4O,Racemic or presumed racemic or meso,384.354,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_I,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)NC(CC=3C=CC=CC3)C#N,N-(1-cyano-2-phenylethyl)-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide,H3101158,
Z1538964142,Z1538964142,C13H12F3N3O5S,Single known enantiomer,379.311,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_J,COC(=O)N[C@@H](C)C(=O)NS(=O)(=O)C=1C=CC(C#N)=C(C1)C(F)(F)F,methyl N-[(1S)-1-{[4-cyano-3-(trifluoromethyl)benzenesulfonyl]carbamoyl}ethyl]carbamate,H3101967,
Z1786443574,Z1786443574,C17H16F3N5O2,Racemic or presumed racemic or meso,379.336,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_K,CCC(CC#N)NC(=O)C(=O)NC=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,N-(1-cyanobutan-2-yl)-N'-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}ethanediamide,H3101087,
Z1325626537,Z1325626537,C18H12ClFN6O2,Achiral,398.778,98.64,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_L,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C=CC(Cl)=CC3F,N'-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzoyl]-4-chloro-2-fluorobenzohydrazide,H3101322,
Z1252304521,Z1252304521,C18H20F3N5O3,Achiral,411.378,94.72,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_M,CCC(CC)NC(=O)C(=O)NNC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,2-oxo-N-(pentan-3-yl)-2-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formohydrazido)acetamide,H3101318,
Z978437224,Z978437224,C20H12ClF3N4O3,Achiral,448.782,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_N,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)OCC(=O)NC=3C=C(Cl)C=CC3C#N,[(5-chloro-2-cyanophenyl)carbamoyl]methyl 3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzoate,H3101998,
Z2095732971,Z2095732971,C21H26N6O3,Racemic or presumed racemic or meso,410.469,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_O,CC(C)NC(=O)OCC1CCCCN1C(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,{1-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzoyl]piperidin-2-yl}methyl N-(propan-2-yl)carbamate,H3101845,
Z1531008655,Z1531008655,C21H29N7O2,Single known enantiomer,411.500,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_P,CC(C)C[C@H](NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(=O)NCCN(C)C,(2S)-2-{[3-(5-amino-4-cyano-1H-pyrazol-1-yl)phenyl]formamido}-N-[2-(dimethylamino)ethyl]-4-methylpentanamide,H3101193,
Z290581668,Z290581668,C22H22F3N3O3,Achiral,433.423,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_Q,CC(C)NC(=O)COC(=O)C(=CC=1C=C(C)N(C1C)C=2C=CC=C(C2)C(F)(F)F)C#N,"[(propan-2-yl)carbamoyl]methyl 2-cyano-3-{2,5-dimethyl-1-[3-(trifluoromethyl)phenyl]-1H-pyrrol-3-yl}prop-2-enoate",H3101841,
Z1644218063,Z1644218063,C21H28ClN7O2,Single known enantiomer,445.945,93.12,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_R,CC(C)C[C@H](NC(=O)NC=1C=CN(N1)C=2C=CC(Cl)=CC2C#N)C(=O)NCCN(C)C,(2S)-2-({[1-(4-chloro-2-cyanophenyl)-1H-pyrazol-3-yl]carbamoyl}amino)-N-[2-(dimethylamino)ethyl]-4-methylpentanamide,H3101195,
Z978436000,Z978436000,C21H14ClF3N4O3,Racemic or presumed racemic or meso,462.809,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_S,CC(OC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C(=O)NC=3C=C(Cl)C=CC3C#N,1-[(5-chloro-2-cyanophenyl)carbamoyl]ethyl 3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzoate,H3101997,
Z1928364383,Z1928364383,C19H16N6O3,Achiral,376.368,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_T,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)OCC=3C=CC=CC3,5-amino-1-{3-[({[(benzyloxy)carbonyl]amino}amino)carbonyl]phenyl}-1H-pyrazole-4-carbonitrile,H3101840,
Z1174977528,Z1174977528,C19H11ClF4N4O,Racemic or presumed racemic or meso,422.763,96.99,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_U,FC=1C=CC=C(Cl)C1C(NC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F)C#N,N-[(2-chloro-6-fluorophenyl)(cyano)methyl]-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide,H3101159,
Z1982675767,Z1982675767,C14H12F3N7O2,Achiral,367.285,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_V,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)NCC(F)(F)F,"3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-{[(2,2,2-trifluoroethyl)carbamoyl]amino}benzamide",H3101323,
Z1422727533,Z1422727533,C25H28N6O2,Diastereomeric mixture,444.528,98.5,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_W,CCC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C3CN(CC=4C=CC=CC4)CCO3,3-(5-amino-4-cyano-1H-pyrazol-1-yl)-N-[1-(4-benzylmorpholin-2-yl)propyl]benzamide,H3102614,
Z4990112003,Z4990112003,C20H28N4O2,Diastereomeric mixture,356.461,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_X,CCCC(CC)C(=O)NC1C2CCCCN(C12)C(=O)C3=CC=C(C#N)N3,N-[2-(5-cyano-1H-pyrrole-2-carbonyl)-2-azabicyclo[5.1.0]octan-8-yl]-2-ethylpentanamide,H3103320,
Z3634030069,Z3634030069,C19H21FN4O2,Diastereomeric mixture,356.394,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_Y,CC(C)COC1=CN(N=C1C(=O)N2CC(F)CC2C#N)C=3C=CC=CC3,4-fluoro-1-[4-(2-methylpropoxy)-1-phenyl-1H-pyrazole-3-carbonyl]pyrrolidine-2-carbonitrile,H3100961,
Z1178007889,Z1178007889,C19H13F3N6O2,Achiral,414.340,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_Z,NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C=CC=C(C3)C(F)(F)F,N'-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzoyl]-3-(trifluoromethyl)benzohydrazide,H3100929,
Z1344397201,Z1344397201,C18H21N5O4,Racemic or presumed racemic or meso,371.390,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AA,COCC(C)(CC(=O)OC)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,methyl 3-{[3-(5-amino-4-cyano-1H-pyrazol-1-yl)phenyl]formamido}-4-methoxy-3-methylbutanoate,H3102014,
Z1617168378,Z1617168378,C16H16F3N3O4,Racemic or presumed racemic or meso,371.311,97.49,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AB,COCC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C(=O)OC,methyl 3-methoxy-2-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)propanoate,H3102019,
Z2296321212,Z2296321212,C18H21N5O3,Racemic or presumed racemic or meso,355.391,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AC,CCC(C)N(CC(=O)OC)C(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,methyl 2-{1-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)phenyl]-N-(butan-2-yl)formamido}acetate,H3102016,
Z1902737252,Z1902737252,C19H21F3N4O4,Diastereomeric mixture,426.389,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AD,CCOC(=O)C(C)NC(=O)C(C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,ethyl 2-[2-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)propanamido]propanoate,H3102038,
Z3613834034,Z3613834034,C17H19FN4O4,Single known enantiomer,362.355,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AE,CCOC(=O)[C@@H]1C[C@H](F)CN1C(=O)C=2C=CC(=O)N(C2)C=3C=NN(C)C3,"ethyl (2S,4S)-4-fluoro-1-[1-(1-methyl-1H-pyrazol-4-yl)-6-oxo-1,6-dihydropyridine-3-carbonyl]pyrrolidine-2-carboxylate",H3100133,
Z1344393331,Z1344393331,C18H20F3N3O4,Racemic or presumed racemic or meso,399.364,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,06_AF,COCC(C)(CC(=O)OC)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,methyl 4-methoxy-3-methyl-3-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)butanoate,H3102021,
Z975986924,Z975986924,C19H14F5N3O,Racemic or presumed racemic or meso,395.325,98.96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_A,CC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C=3C(F)=CC=CC3F,"N-[1-(2,6-difluorophenyl)ethyl]-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide",H3105009,
Z4990112014,Z4990112014,C17H25N5O3,Racemic or presumed racemic or meso,347.412,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_B,CCC(CC)C(=O)NC(C)C1(O)CN(C1)C(=O)C2=C(C#N)C=NN2C,N-{1-[1-(4-cyano-1-methyl-1H-pyrazole-5-carbonyl)-3-hydroxyazetidin-3-yl]ethyl}-2-ethylbutanamide,H3102734,
