shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
EDJ-MED-4fff0a85-4,Z5169210003,C23H22ClN3O5S2,Racemic or presumed racemic or meso,520.020,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-68,03_K,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CS(=O)(=O)C5,"6-chloro-2-[(1,1-dioxo-1??-thietan-3-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3290853,9.4
rel-MAT-POS-dc2604c4-1-2,Z5129808241,C24H21ClN4O3S,Single unknown enantiomer,480.966,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-68,03_L,"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CC5)C#N |o1:8,r|","rel-(4R)-6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3294977,50.3
EDJ-MED-b24713dc-3,Z5115885794,C16H14ClN3O,Achiral,299.754,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-68,03_M,CC=1C=CC2=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)N2C1,"2-(3-chlorophenyl)-N-{6-methylimidazo[1,2-a]pyridin-3-yl}acetamide",H3294149,10.1
ALP-POS-6f6ae286-3,Z5125346348,C20H16ClFN2O3,Racemic or presumed racemic or meso,386.804,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-68,03_N,COC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=C(F)C=CC34,"6-chloro-N-(7-fluoroisoquinolin-4-yl)-4-methoxy-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3285329,27.9
BEN-DND-1e24cf73-1,Z5118940060,C17H14ClN3O,Achiral,311.765,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-68,03_O,ClC=1C=CC=C(CC(=O)NC2=CN=CN2C=3C=CC=CC3)C1,2-(3-chlorophenyl)-N-(1-phenyl-1H-imidazol-5-yl)acetamide,H3298629,10
Z45764695,Z45764695,C14H11ClN4OS,Achiral,318.781,92.39,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_A,ClC=1C=CC=CC1NC(=S)NC=2C=CC=3NC(=O)NC3C2,"1-(2-chlorophenyl)-3-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)thiourea",T5594365,"386,3"
Z106772880,Z106772880,C24H26N4O2S,Diastereomeric mixture,434.553,91.9,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_B,CCC(C)C=1C=CC(=CC1)C(NCC(=O)NC=2C=CC=3NC(=O)NC3C2)C4=CC=CS4,"2-({[4-(butan-2-yl)phenyl](thiophen-2-yl)methyl}amino)-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)acetamide",T5648302,"250,2"
Z217581612,Z217581612,C23H27N3O,Achiral,361.479,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_C,O=C(CCC1=NC=2C=CC=CC2N1)N3CCC(CCC=4C=CC=CC4)CC3,"3-(1H-1,3-benzodiazol-2-yl)-1-[4-(2-phenylethyl)piperidin-1-yl]propan-1-one",T5838514,462
Z247606918,Z247606918,C20H22ClN5O3,Achiral,415.873,97.5,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_D,CC1=C(C)N2C(=NC=3N(C)C(=O)N(CCCO)C(=O)C32)N1C=4C=CC(C)=C(Cl)C4,"8-(3-chloro-4-methylphenyl)-3-(3-hydroxypropyl)-1,6,7-trimethyl-1H,2H,3H,4H,8H-imidazo[1,2-g]purine-2,4-dione",T5872029,60
Z287337326,Z287337326,C21H22BrN3O3,Racemic or presumed racemic or meso,444.321,98.99,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_E,OC(CN1CCOCC1)CN2N=C(C=3C=CC(Br)=CC3)C=4C=CC=CC4C2=O,"4-(4-bromophenyl)-2-[2-hydroxy-3-(morpholin-4-yl)propyl]-1,2-dihydrophthalazin-1-one",T6040157,279
Z118600192,Z118600192,C17H12FN3O2S,Achiral,341.359,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_F,FC=1C=CC(CNC2=NC(=CS2)C=3C=CC=4NC(=O)OC4C3)=CC1,"6-(2-{[(4-fluorophenyl)methyl]amino}-1,3-thiazol-4-yl)-2,3-dihydro-1,3-benzoxazol-2-one",T6051789,"373,3"
Z319862030,Z319862030,C21H24N4,Achiral,332.442,98.46,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_G,CC=1C=CC=C(CN2CCN(CC2)C=3N=C4C=CC=CC4=NC3C)C1,2-methyl-3-{4-[(3-methylphenyl)methyl]piperazin-1-yl}quinoxaline,T6159221,"392,9"
Z124906960,Z124906960,C19H22N4O2,Diastereomeric mixture,338.403,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_H,CC(NC(C)C=1C=CC=CC1C)C(=O)NC=2C=CC=3NC(=O)NC3C2,"2-{[1-(2-methylphenyl)ethyl]amino}-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)propanamide",T6200019,288
Z200748176,Z200748176,C21H21N3O3S3,Racemic or presumed racemic or meso,459.604,91.44,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_I,NS(=O)(=O)C=1C=CC=2N(CC(=O)N3CCC=4SC=CC4C3C5=CC=CS5)CCC2C1,"1-{2-oxo-2-[4-(thiophen-2-yl)-4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl]ethyl}-2,3-dihydro-1H-indole-5-sulfonamide",T6403589,"590,9"
Z298640068,Z298640068,C18H19N3O,Achiral,293.362,91,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_J,CC=CC=CC(=O)N1CCC(=CC1)C2=CNC=3N=CC=CC23,"1-(4-{1H-pyrrolo[2,3-b]pyridin-3-yl}-1,2,3,6-tetrahydropyridin-1-yl)hexa-2,4-dien-1-one",T6487035,"171,2"
Z319033286,Z319033286,C17H17N3O,Achiral,279.336,98.99,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_K,C(N1CCC(=CC1)C2=CNC=3C=CC=CC23)C4=CC=NO4,"3-{1-[(1,2-oxazol-5-yl)methyl]-1,2,3,6-tetrahydropyridin-4-yl}-1H-indole",T7618954,"471,7"
Z1591979664,Z1591979664,C18H17N5OS,Achiral,351.425,96.8,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_L,CCC1=NNC(=O)C(C2=NC(=CS2)C3=CNC=4N=CC=CC34)=C1CC,"5,6-diethyl-4-(4-{1H-pyrrolo[2,3-b]pyridin-3-yl}-1,3-thiazol-2-yl)-2,3-dihydropyridazin-3-one",T7706939,"206,7"
Z1611422070,Z1611422070,C16H18F2N4O2,Achiral,336.336,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_M,FC=1C=CC(=C(F)C1)C2(CCC2)C(=O)NCCCC3=NC(=O)NN3,"1-(2,4-difluorophenyl)-N-[3-(5-oxo-2,5-dihydro-1H-1,2,4-triazol-3-yl)propyl]cyclobutane-1-carboxamide",T7941860,"40,6"
Z56828703,Z56828703,C20H19N3S,Racemic or presumed racemic or meso,333.449,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_N,CC1CCC=2C(C#N)=C(N=CC3=C(C)NC=4C=CC=CC34)SC2C1,"6-methyl-2-{[(2-methyl-1H-indol-3-yl)methylidene]amino}-4,5,6,7-tetrahydro-1-benzothiophene-3-carbonitrile",T5072140,344
Z1119315104,Z1119315104,C16H22FN3O2S,Achiral,339.428,98.14,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_O,NC(=O)CN1CCCN(CC1)C(=O)CCSC=2C=CC(F)=CC2,"2-(4-{3-[(4-fluorophenyl)sulfanyl]propanoyl}-1,4-diazepan-1-yl)acetamide",T7082170,"36,6"
Z1833729750,Z1833729750,C15H12F2N4O2,Achiral,318.278,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,03_P,FC=1C=CC(NC(=O)NCC=2C=CC=3NC(=O)NC3C2)=CC1F,"1-(3,4-difluorophenyl)-3-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)methyl]urea",T8036176,"189,7"
Z209174772,Z209174772,C19H16N2O4,Achiral,336.341,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_A,O=C(CN1C=CC(=O)NC1=O)OCC=2C=CC(=CC2)C=3C=CC=CC3,"{[1,1'-biphenyl]-4-yl}methyl 2-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)acetate",T8190602,"523,3"
Z1625195423,Z1625195423,C16H15N3O2S,Achiral,313.374,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_B,OC(=O)C=1C=CC(CNCC2=CNN=C2C3=CC=CS3)=CC1,4-[({[3-(thiophen-2-yl)-1H-pyrazol-4-yl]methyl}amino)methyl]benzoic acid,T8195686,"176,7"
Z1766618375,Z1766618375,C18H21F3N4O2,Diastereomeric mixture,382.380,96.26,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_C,FC(F)(F)C=1C=CC=CC1C2CCCCCC2NC(=O)CN3C=NNC3=O,"2-(5-oxo-4,5-dihydro-1H-1,2,4-triazol-4-yl)-N-{2-[2-(trifluoromethyl)phenyl]cycloheptyl}acetamide",T8213054,"146,6"
Z1068480782,Z1068480782,C18H21N3O3,Racemic or presumed racemic or meso,327.377,99.33,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_D,COC(=O)C1CC1C(=O)N2CCC(CC2)C3=CNC=4N=CC=CC34,"methyl 2-(4-{1H-pyrrolo[2,3-b]pyridin-3-yl}piperidine-1-carbonyl)cyclopropane-1-carboxylate",T8224840,"56,5"
Z608545434,Z608545434,C17H18N4,Achiral,278.351,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_E,CC1=NC(=NN1)C=2C=CC=C(NCC=3C=CC=CC3C)C2,"3-(5-methyl-1H-1,2,4-triazol-3-yl)-N-[(2-methylphenyl)methyl]aniline",T8126001,"284,2"
Z1626117845,Z1626117845,C19H26N6O,Racemic or presumed racemic or meso,354.449,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_F,CC(C)N1CCCC(N2CCN(CC2)C=3C=CC=4N=CC=NC4N3)C1=O,"1-(propan-2-yl)-3-(4-{pyrido[2,3-b]pyrazin-6-yl}piperazin-1-yl)piperidin-2-one",T7760565,"139,6"
Z1082511056,Z1082511056,C17H21N3O2,Racemic or presumed racemic or meso,299.367,94.83,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_G,CC1N(CCNC1=O)C(=O)CCCC2=CNC=3C=CC=CC23,4-[4-(1H-indol-3-yl)butanoyl]-3-methylpiperazin-2-one,T6964996,"205,1"
Z383107890,Z383107890,C19H24N4O2,Racemic or presumed racemic or meso,340.419,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_H,O=C(CNC(=O)C1CCCC1)N2CCCC2C3=NC=4C=CC=CC4N3,"N-{2-[2-(1H-1,3-benzodiazol-2-yl)pyrrolidin-1-yl]-2-oxoethyl}cyclopentanecarboxamide",T6865154,"236,4"
Z666718422,Z666718422,C14H8ClN5OS,Achiral,329.764,95.9,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_I,ClC=1C=CC=CC1C2=CC=3N=C(NC(=O)C3S2)C4=NN=CN4,"6-(2-chlorophenyl)-2-(4H-1,2,4-triazol-3-yl)-3H,4H-thieno[3,2-d]pyrimidin-4-one",T6990664,"326,3"
Z1139219750,Z1139219750,C17H19N5S,Achiral,325.431,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_J,CC=1SC=2N=CN=C(N3CCC4=C(C3)N=CN4C5CC5)C2C1C,"4-{1-cyclopropyl-1H,4H,5H,6H,7H-imidazo[4,5-c]pyridin-5-yl}-5,6-dimethylthieno[2,3-d]pyrimidine",T7007246,"63,2"
Z29961021,Z29961021,C21H18N4O,Racemic or presumed racemic or meso,342.393,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_K,O=C(NCC(C1=CNC=2C=CC=CC12)C=3C=CC=CC3)C=4C=NC=CN4,N-[2-(1H-indol-3-yl)-2-phenylethyl]pyrazine-2-carboxamide,T7020437,"51,3"
Z595032170,Z595032170,C17H17N5O2,Achiral,323.349,95.18,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_L,OC=1C=C(C(=O)NCCC2=NN=C3CCCN23)C=4C=CC=CC4N1,"2-hydroxy-N-(2-{5H,6H,7H-pyrrolo[2,1-c][1,2,4]triazol-3-yl}ethyl)quinoline-4-carboxamide",T7027952,"112,3"
Z1162487743,Z1162487743,C17H24N4O2,Racemic or presumed racemic or meso,316.398,91,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_M,CC(C)(CNC(=O)C1CNC(=O)N1)N2CCC=3C=CC=CC3C2,"N-[2-methyl-2-(1,2,3,4-tetrahydroisoquinolin-2-yl)propyl]-2-oxoimidazolidine-4-carboxamide",T7046850,"35,4"
Z808259428,Z808259428,C13H12ClN3O,Racemic or presumed racemic or meso,261.706,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_N,ClC=1C=CC=C2C(CCOC12)NC=3N=CC=CN3,"N-(8-chloro-3,4-dihydro-2H-1-benzopyran-4-yl)pyrimidin-2-amine",H0696575,"16,9"
Z1139411647,Z1139411647,C15H26N8,Racemic or presumed racemic or meso,318.420,95,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_O,CCCCN1N=NN=C1CNC2CCC3=NC(=NN3C2)C(C)C,"N-[(1-butyl-1H-1,2,3,4-tetrazol-5-yl)methyl]-2-(propan-2-yl)-5H,6H,7H,8H-[1,2,4]triazolo[1,5-a]pyridin-6-amine",T7970238,"11,4"
Z1139332298,Z1139332298,C21H29N3O,Diastereomeric mixture,339.474,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,04_P,CCN1CCCC1C2CCCN2C(=O)CCC3=CNC=4C=CC=CC34,"1-{1'-ethyl-[2,2'-bipyrrolidin]-1-yl}-3-(1H-indol-3-yl)propan-1-one",T7494091,"53,1"
Z1872102436,Z1872102436,C13H15Cl2N3S,Achiral,316.249,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_A,ClC=1SC=C(CN2CCC(CC2)C3=CC=NN3)C1Cl,"1-[(4,5-dichlorothiophen-3-yl)methyl]-4-(1H-pyrazol-5-yl)piperidine",T8321656,"60,3"
Z1401023270,Z1401023270,C18H20N4O,Racemic or presumed racemic or meso,308.377,86.72,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_B,CCC(N(C)C(=O)CC1=CNC=2N=CC=CC12)C=3C=CN=CC3,"N-methyl-N-[1-(pyridin-4-yl)propyl]-2-{1H-pyrrolo[2,3-b]pyridin-3-yl}acetamide",T8356042,"244,1"
Z1177081377,Z1177081377,C20H24N4O,Achiral,336.430,92.33,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_C,O=C(NC=1C=CC=NC1)N2CCC(CN3CCC=4C=CC=CC34)CC2,"4-[(2,3-dihydro-1H-indol-1-yl)methyl]-N-(pyridin-3-yl)piperidine-1-carboxamide",T8382466,"293,4"
Z2091974156,Z2091974156,C16H13F2NO3,Achiral,305.276,90.19,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_D,OC=1C=CC=2CN(CCOC2C1)C(=O)C=3C=C(F)C=C(F)C3,"4-(3,5-difluorobenzoyl)-2,3,4,5-tetrahydro-1,4-benzoxazepin-8-ol",T8469217,"289,7"
Z1873552876,Z1873552876,C20H25N3O,Diastereomeric mixture,323.432,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_E,CC(C(=O)N1CCCCC1C=2C=CC=C(C)C2C)C=3C=NC=NC3,"1-[2-(2,3-dimethylphenyl)piperidin-1-yl]-2-(pyrimidin-5-yl)propan-1-one",T8556153,123
Z1838186394,Z1838186394,C20H25ClN2O3,Diastereomeric mixture,376.877,90,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,40,20,1379342-Y40-03,05_F,Cl.CCC(N1CCCC(C1)NC(=O)C=2C=CC=3C=CC=CC3C2)C(=O)O,2-[3-(naphthalene-2-amido)piperidin-1-yl]butanoic acid hydrochloride,T8446565,"585,3"
Z2242924365,Z2242924365,C18H19FN2O,Single known enantiomer,298.354,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_G,CC=1C=CC(=CC1)C=2C=CC(C(=O)N3CC[C@H](N)C3)=C(F)C2,"(3S)-1-{3-fluoro-4'-methyl-[1,1'-biphenyl]-4-carbonyl}pyrrolidin-3-amine",H0027345,"16,7"
Z1139345881,Z1139345881,C18H21N5O,Racemic or presumed racemic or meso,323.392,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_H,CC=1C=C(C)N(N1)C2CCCN(C2)C(=O)C3=CNC=4N=CC=CC34,"3-(3,5-dimethyl-1H-pyrazol-1-yl)-1-{1H-pyrrolo[2,3-b]pyridine-3-carbonyl}piperidine",H0038925,31
Z1233139884,Z1233139884,C21H17ClFN3O3S,Achiral,445.894,93.34,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_I,CC=1C(Cl)=CC=CC1S(=O)(=O)N(CC=2C=CC(F)=CC2)C=3C=CC=4NC(=O)NC4C3,"3-chloro-N-[(4-fluorophenyl)methyl]-2-methyl-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)benzene-1-sulfonamide",T7281181,130
Z1049616068,Z1049616068,C18H23N5O,Racemic or presumed racemic or meso,325.408,96.08,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_J,O=C(N1CCCC(C1)C2=CC=NN2)C=3C=CC(=NC3)N4CCCC4,5-[3-(1H-pyrazol-5-yl)piperidine-1-carbonyl]-2-(pyrrolidin-1-yl)pyridine,T7282903,"75,1"
Z1082513366,Z1082513366,C15H17BrN4O,Achiral,349.225,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_K,CC1=NC(=NN1)C2CCN(CC2)C(=O)C=3C=CC(Br)=CC3,"1-(4-bromobenzoyl)-4-(5-methyl-1H-1,2,4-triazol-3-yl)piperidine",T7337088,"103,6"
Z1315074142,Z1315074142,C20H22N2O3,Racemic or presumed racemic or meso,338.400,96.89,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_L,O=CNC=1C=CC(=CC1)C(=O)NC(C2CCOCC2)C=3C=CC=CC3,4-formamido-N-[(oxan-4-yl)(phenyl)methyl]benzamide,T7374538,"157,5"
Z56838049,Z56838049,C19H21N3O5,Achiral,371.387,91,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_M,O=C(COC(=O)C1=CC(=O)NC(=O)N1)N2CCC(CC=3C=CC=CC3)CC2,"2-(4-benzylpiperidin-1-yl)-2-oxoethyl 2,6-dioxo-1,2,3,6-tetrahydropyrimidine-4-carboxylate",T5070921,"44,5"
Z135533760,Z135533760,C16H18N4O4,Achiral,330.338,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_N,OC=1C=CC=CC1N2CCN(CC2)C(=O)CN3C=CC(=O)NC3=O,"1-{2-[4-(2-hydroxyphenyl)piperazin-1-yl]-2-oxoethyl}-1,2,3,4-tetrahydropyrimidine-2,4-dione",T7093015,219
Z1175789850,Z1175789850,C15H10F2N4O,Achiral,300.262,97.09,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_O,FC=1C=CC=C(C(=O)NC=2C=CC(=CC2)C3=NN=CN3)C1F,"2,3-difluoro-N-[4-(4H-1,2,4-triazol-3-yl)phenyl]benzamide",T7200343,"171,3"
Z2176859844,Z2176859844,C20H24FN5O,Racemic or presumed racemic or meso,369.435,97.5,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,05_P,CC(NCC1=CNC=2N=CC=NC12)C=3C=C(F)C=CC3N4CCC(O)CC4,"1-(4-fluoro-2-{1-[({5H-pyrrolo[2,3-b]pyrazin-7-yl}methyl)amino]ethyl}phenyl)piperidin-4-ol",T8619887,"45,9"
Z1213671916,Z1213671916,C24H20N4O2S,Racemic or presumed racemic or meso,428.506,,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_A,CSC=1C=CC(=CC1)C2N(CC=3C=CC=NC3)C(=O)C=4NN=C(C24)C=5C=CC=CC5O,"3-(2-hydroxyphenyl)-4-[4-(methylsulfanyl)phenyl]-5-[(pyridin-3-yl)methyl]-1H,4H,5H,6H-pyrrolo[3,4-c]pyrazol-6-one",T7169325,"65,4"
Z1317659736,Z1317659736,C21H23N3O4S2,Racemic or presumed racemic or meso,445.555,93.45,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_B,CC=1C=C(C)C(=C(C)C1)S(=O)(=O)N2CCCC2C(=O)NC=3C=CC=4NC(=O)SC4C3,"N-(2-oxo-2,3-dihydro-1,3-benzothiazol-6-yl)-1-(2,4,6-trimethylbenzenesulfonyl)pyrrolidine-2-carboxamide",T7282438,"93,7"
Z74522509,Z74522509,C17H13N3O5,Achiral,339.302,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_C,COC=1C=CC(=CC1COC(=O)C=2C=NC=3C=CC=CC3N2)[N+](=O)[O-],(2-methoxy-5-nitrophenyl)methyl quinoxaline-2-carboxylate,T6824745,424
Z106535516,Z106535516,C20H24N6O2,Racemic or presumed racemic or meso,380.443,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_D,NC(=O)C1CC=2C=CC=CC2CN1CC(=O)N3CCN(CC3)C=4N=CC=CN4,"2-{2-oxo-2-[4-(pyrimidin-2-yl)piperazin-1-yl]ethyl}-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",T6328256,"301,9"
Z17100503,Z17100503,C17H13ClN4OS,Achiral,356.829,94.68,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_E,CC=1NC=2C=CC=CC2C1C(=O)CSC3=NC=4C=C(Cl)C=NC4N3,"2-({6-chloro-3H-imidazo[4,5-b]pyridin-2-yl}sulfanyl)-1-(2-methyl-1H-indol-3-yl)ethan-1-one",T5346556,"117,8"
Z151962422,Z151962422,C21H19NO3,Achiral,333.380,100,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_F,O=C(COC(=O)C1(CCC1)C=2C=CC=CC2)C3=CNC=4C=CC=CC34,2-(1H-indol-3-yl)-2-oxoethyl 1-phenylcyclobutane-1-carboxylate,T6717885,"457,6"
Z1698181404,Z1698181404,C16H16ClN3O3,Achiral,333.769,94.92,200415-FTE / COVID-19,,,0,40,20,1379342-Y40-03,06_G,ClC=1C=CC(=CC1)C2=NNC=C2C(=O)OC3CCN(CC3)C=O,1-formylpiperidin-4-yl 3-(4-chlorophenyl)-1H-pyrazole-4-carboxylate,T8020379,"69,1"
