shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
MAT-POS-590ac91e-70,Z1171675137,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_K,FC=1C=CC=CC1S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[4-(2-fluorobenzenesulfonyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-42,Z1171675407,C19H17ClN2O4,Achiral,372.802,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_L,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=CC(Cl)=CC23,"6-chloro-N-[2-(2-methoxyphenoxy)ethyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-53,Z1171334619,C22H21ClN2O4,Achiral,412.866,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_M,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34)C2O1,"6-chloro-N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_N,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_O,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_P,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-58,Z1171323384,C20H18ClN3O4S,Achiral,431.892,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_Q,ClC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-6-chloro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-62,Z1239087273,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_R,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4C#N)C2C1,"2-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-30,Z1239082144,C19H15FN2O4,Racemic or presumed racemic or meso,354.331,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_S,FC=1C=CC=2NC(=O)C=C(C(=O)NCC3COC=4C=CC=CC4O3)C2C1,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-6-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-68,Z1239794567,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_T,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4Cl)C2C1,"4-[4-(2-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-47,Z1239164812,C22H21FN2O4,Achiral,396.411,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_U,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(F)=CC34)C2O1,"N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-6-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_V,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_W,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_X,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-33,Z1239789614,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_Y,CN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-6-fluoro-N-methyl-2-oxo-1,2-dihydroquinoline-4-carboxamide"
JAN-GHE-83b26c96-18,Z4512897824,C14H11Cl2N3O2,Racemic or presumed racemic or meso,324.162,96.06,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,4,100,1181202-Y4-06,05_Z,Cl.ClC=1C=CC=C(C1)N2C(=O)NC(C2=O)C=3C=CC=NC3,"3-(3-chlorophenyl)-5-(pyridin-3-yl)imidazolidine-2,4-dione hydrochloride"
MAT-POS-590ac91e-66,Z1172514450,C21H20ClN3O4S,Achiral,445.919,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AA,CC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[4-(4-methylbenzenesulfonyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-69,Z1239126544,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AB,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=C(Cl)C4)C2C1,"4-[4-(3-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-56,Z1239079472,C20H18FN3O4S,Achiral,415.438,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AC,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AD,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AE,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,05_AF,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-43,Z1172801512,C20H19ClN2O4,Achiral,386.828,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_A,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC(Cl)=CC23,"6-chloro-N-[2-(2-methoxyphenoxy)ethyl]-N-methyl-2-oxo-1,2-dihydroquinoline-4-carboxamide"
ERI-UCB-5b47150d-1,Z3532995054,C10H14N2O2,Single known enantiomer,194.23,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_B,CO[C@H](C)C(=O)NC=1C=NC=CC1C,(2R)-2-methoxy-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-35,Z1239273170,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_C,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"6-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-49,Z3607518048,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,95,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_D,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-7-fluoro-1,2-dihydroquinolin-2-one"
JAN-GHE-5a013bed-2,Z1079977350,C15H12ClN3O,Achiral,285.728,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_E,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,"N-(1H-1,3-benzodiazol-1-yl)-2-(3-chlorophenyl)acetamide"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_F,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_G,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_H,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
JAN-GHE-5a013bed-3,Z1079600034,C16H12ClN3O2,Achiral,313.738,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_I,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC3C2=O)C1,"2-(3-chlorophenyl)-N-(4-oxo-3,4-dihydroquinazolin-3-yl)acetamide"
MAT-POS-590ac91e-50,Z1245866316,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_J,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-7-fluoro-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-34,Z1246416720,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_K,CN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-7-fluoro-N-methyl-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-5,Z3471768117,C13H18N2O,Racemic or presumed racemic or meso,218.294,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_L,CC(CC1CC1)C(=O)NC=2C=NC=CC2C,3-cyclopropyl-2-methyl-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-11,Z1129289653,C13H20N2O,Racemic or presumed racemic or meso,220.31,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_M,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,"3,4-dimethyl-N-(4-methylpyridin-3-yl)pentanamide"
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_N,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_O,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_P,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
MAT-POS-590ac91e-25,Z4099035768,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_Q,CC=1C=CN=CC1NC(=O)CC23CC3CCC2,2-{bicyclo[3.1.0]hexan-1-yl}-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-18,Z2703873181,C14H18N2O,Diastereomeric mixture,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_R,CC=1C=CN=CC1NC(=O)C2CC(C2)C3CC3,3-cyclopropyl-N-(4-methylpyridin-3-yl)cyclobutane-1-carboxamide
ERI-UCB-5b47150d-6,Z4503232615,C11H13FN2O,Racemic diastereomer with known relative stereochemistry,208.232,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_S,CC=1C=CN=CC1NC(=O)[C@@H]2C[C@H]2CF,"(1R,2R)-2-(fluoromethyl)-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
Z4498832239,Z4498832239,C15H19N3O3,Diastereomeric mixture,289.329,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_T,OC(=O)C(CC=1N=CC=C(O)N1)NCC2CC3CC2C=C3,2-[({bicyclo[2.2.1]hept-5-en-2-yl}methyl)amino]-3-(4-hydroxypyrimidin-2-yl)propanoic acid
JAN-GHE-5a013bed-11,Z1097410173,C9H8ClN5O,Achiral,237.645,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_U,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,"2-(3-chlorophenyl)-N-(1H-1,2,3,4-tetrazol-5-yl)acetamide"
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_V,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_W,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_X,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
ALP-POS-95b75b4d-4,Z2347827406,C17H18N2O,Achiral,266.337,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_Y,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C3CC3,2-(3-cyclopropylphenyl)-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-20,Z2673394574,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_Z,CC=1C=CN=C(C)C1NC(=O)C2CC3CC3C2,"N-(2,4-dimethylpyridin-3-yl)bicyclo[3.1.0]hexane-3-carboxamide"
JAG-UCB-cedd89ab-4,Z1268747002,C16H18N4O2,Racemic or presumed racemic or meso,298.339,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AA,O=C(CC=1C=CC=NC1)N2CCCC2C3=NOC(=N3)C4CC4,"1-[2-(5-cyclopropyl-1,2,4-oxadiazol-3-yl)pyrrolidin-1-yl]-2-(pyridin-3-yl)ethan-1-one"
MAT-POS-590ac91e-4,Z3321933194,C12H14N2O2,Diastereomeric mixture,218.251,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AB,CC=1C=CN=CC1NC(=O)C2(CC3C2)OC3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.1.1]hexane-1-carboxamide
MAT-POS-590ac91e-29,Z3471767411,C13H16N2O2,Diastereomeric mixture,232.278,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AC,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.2.1]heptane-1-carboxamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AD,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AE,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,06_AF,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
EDG-MED-0da5ad92-18,Z4497196457,C14H14ClN3O,Achiral,275.733,97.11,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_A,CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,N-(2-amino-4-methylpyridin-3-yl)-2-(3-chlorophenyl)acetamide
MAT-POS-590ac91e-23,Z3471768288,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_B,CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,2-{bicyclo[3.1.0]hexan-3-yl}-N-(4-methylpyridin-3-yl)acetamide
AGN-NEW-891-1,Z4444621989,C13H11ClN2O3,Achiral,278.691,93.76,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_C,COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,3-chloro-5-methoxyphenyl N-(pyridin-3-yl)carbamate
MAT-POS-590ac91e-10,Z3296843732,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_D,CC=1C=CN=CC1NC(=O)CCOC2CC2,3-cyclopropoxy-N-(4-methylpyridin-3-yl)propanamide
JAN-GHE-83b26c96-16,Z1348867485,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_E,CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,2-(3-chlorophenyl)-N-propyl-N-(pyridin-3-yl)acetamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_F,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,4,100,1181202-Y4-06,07_G,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_H,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
MAK-UNK-af8-6,Z4461624348,C15H20ClNO,Achiral,265.778,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_I,CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperidin-1-yl}ethan-1-one
Z4509080715,Z4509080715,C25H21F4N3O2,Racemic or presumed racemic or meso,471.446,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-06,07_J,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(pyridin-3-yl)methyl)-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
