shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
LOR-NOR-c954e7ad-4,Z111504232,C13H14BrNO2,Achiral,296.159,95,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_P,CCCCN1C(=O)C(=O)C=2C=C(Br)C=C(C)C12,"5-bromo-1-butyl-7-methyl-2,3-dihydro-1H-indole-2,3-dione"
LOR-NOR-c954e7ad-5,Z324552784,C13H14BrNO2,Achiral,296.159,95,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_Q,CC(C)CCN1C(=O)C(=O)C=2C=C(Br)C=CC12,"5-bromo-1-(3-methylbutyl)-2,3-dihydro-1H-indole-2,3-dione"
LOR-NOR-c954e7ad-6,Z352251436,C13H9BrN2O2S,Achiral,337.191,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_R,CC1=NC(CN2C(=O)C(=O)C=3C=C(Br)C=CC23)=CS1,"5-bromo-1-[(2-methyl-1,3-thiazol-4-yl)methyl]-2,3-dihydro-1H-indole-2,3-dione"
LOR-NOR-c954e7ad-1,Z229837880,C15H10N2O4,Achiral,282.250,95,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_S,[O-][N+](=O)C=1C=CC=2N(CC=3C=CC=CC3)C(=O)C(=O)C2C1,"1-benzyl-5-nitro-2,3-dihydro-1H-indole-2,3-dione"
LOR-NOR-c954e7ad-2,Z56793418,C10H6N2O6,Achiral,250.164,92,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_T,OC(=O)CN1C(=O)C(=O)C=2C=C(C=CC12)[N+](=O)[O-],"2-(5-nitro-2,3-dioxo-2,3-dihydro-1H-indol-1-yl)acetic acid"
EDJ-MED-c8e7a002-15,Z4661830690,C14H10BrClN4O,Achiral,365.612,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_U,ClC=1C=CC=C(CC(=O)NC2=NNC=3C=CN=C(Br)C23)C1,"N-{4-bromo-1H-pyrazolo[4,3-c]pyridin-3-yl}-2-(3-chlorophenyl)acetamide"
ALP-POS-477dc5b7-1,Z4655756136,C20H17ClN2O,Racemic or presumed racemic or meso,336.814,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_V,ClC=1C=CC=2CCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,"7-chloro-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydronaphthalene-1-carboxamide"
MAT-POS-8a69d52e-5,Z4669835236,C20H17ClN2O2,Single known enantiomer,352.814,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_W,"C[C@@H]1COC=2C=CC(Cl)=CC2[C@@H]1C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,11,r|","rel-(3R,4S)-6-chloro-N-(isoquinolin-4-yl)-3-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
MAT-POS-8a69d52e-7,Z4669837363,C20H17ClN2O2,Single known enantiomer,352.814,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_X,"C[C@H]1COC=2C=CC(Cl)=CC2[C@H]1C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,11,r|","rel-(3R,4S)-6-chloro-N-(isoquinolin-4-yl)-3-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
EDJ-MED-e4b030d8-11,Z4669834442,C20H17ClN2O2,Single known enantiomer,352.814,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_Y,"C[C@@H]1COC=2C=CC(Cl)=CC2[C@H]1C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,11,r|","rel-(3R,4R)-6-chloro-N-(isoquinolin-4-yl)-3-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
MAT-POS-0c8fa4a7-2,Z4669992423,C16H14ClN3O2,Achiral,315.754,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_Z,COC=1C=CC=2N(N=C(N)C2C1)C(=O)CC=3C=CC=C(Cl)C3,1-(3-amino-5-methoxy-1H-indazol-1-yl)-2-(3-chlorophenyl)ethan-1-one
EDJ-MED-c8e7a002-2,Z1550667938,C16H14ClN3O2,Achiral,315.754,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_AA,COC=1C=CC=2NN=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,2-(3-chlorophenyl)-N-(5-methoxy-1H-indazol-3-yl)acetamide
MAT-POS-8a69d52e-6,Z4669835830,C20H17ClN2O2,Single known enantiomer,352.814,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_AB,"C[C@H]1COC=2C=CC(Cl)=CC2[C@@H]1C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,11,r|","rel-(3R,4R)-6-chloro-N-(isoquinolin-4-yl)-3-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
ALP-POS-a3de0cb1-13,Z4618924281,C26H24ClN5O2,Racemic or presumed racemic or meso,473.954,98.31,200415-FTE / COVID-19,,,0,40,20,1181202-Y4-23,05_AC,ClC=1C=CC=C(CC(C(=O)NN2N=NC=3C=CC=CC23)C=4C=CC(=CC4)N5CCCCC5=O)C1,"N-(1H-1,2,3-benzotriazol-1-yl)-3-(3-chlorophenyl)-2-[4-(2-oxopiperidin-1-yl)phenyl]propanamide"
