SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CC=1C=CN=CC1NC(=O)CC=2C=CC=CC2N,ANN-UNI-98d2bf15-1,CVD-0005871,ANN-UNI-98d2bf15-1,Z1124501348,,40,20,1181202-Y40-35,03_L,Achiral,,T8728583,UNK
"FC=1C=CC=2C=NC=C(NC(=O)[C@H]3CCOC=4C=CC(Cl)=CC34)C2C1 |o1:12,r|",EDG-MED-5d232de5-2,CVD-0015359,rel-EDG-MED-5d232de5-2,Z4906876476,100.0,40,20,1181202-Y40-35,03_M,Single known enantiomer,,H2877391,UNK
"FC=1C=CC=2C=NC=C(NC(=O)[C@@H]3CCOC=4C=CC(Cl)=CC34)C2C1 |o1:12,r|",EDG-MED-5d232de5-1,CVD-0015358,rel-EDG-MED-5d232de5-1,Z4906876471,100.0,40,20,1181202-Y40-35,03_N,Single known enantiomer,,H2877390,UNK
COC=1C=CC=2C=NC=C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,MAT-POS-f9802937-7,CVD-0015380,MAT-POS-f9802937-7,Z4860890017,96.0,40,20,1181202-Y40-35,03_O,Racemic or presumed racemic or meso,,H2849587,UNK
"ClC=1C=CC=2OCC[C@]3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",VLA-UCB-34f3ed0c-11,CVD-0013813,rel-VLA-UCB-34f3ed0c-11,Z4906876468,100.0,40,20,1181202-Y40-35,03_P,Single known enantiomer,,H2877392,UNK
"ClC=1C=CC=2OCC[C@@]3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",VLA-UNK-cf7facf1-1,CVD-0015357,rel-VLA-UNK-cf7facf1-1,Z4906876465,100.0,40,20,1181202-Y40-35,04_A,Single known enantiomer,,H2877393,UNK
"ClC=1C=CC=2OCC[C@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2C1 |o1:8,r|",ALP-POS-ce760d3f-3,CVD-0014504,rel-ALP-POS-ce760d3f-3,Z4905034161,100.0,40,20,1181202-Y40-35,04_B,Single known enantiomer,,H2858743,UNK
CC=1C=CN=CC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,BRU-CON-c4e3408a-1,CVD-0008032,BRU-CON-c4e3408a-1,Z1675660888,100.0,40,20,1181202-Y40-35,04_C,Racemic or presumed racemic or meso,,T8728805,UNK
ClC=1C=CC=2N(CC3=CN=CN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,ALP-UNI-b33a865d-1,CVD-0013289,RAL-THA-8416115c-11,Z4886054136,95.62,40,20,1181202-Y40-35,04_D,Racemic or presumed racemic or meso,,H2879358,UNK
"CC(=O)N1CC[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:6,r|",EDG-MED-5d232de5-3,CVD-0015360,rel-EDG-MED-5d232de5-3,Z4906876478,100.0,40,20,1181202-Y40-35,04_E,Single known enantiomer,,H2879430,UNK
"CC(=O)N1CC[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:6,r|",EDG-MED-5d232de5-4,CVD-0015361,rel-EDG-MED-5d232de5-4,Z4906876479,100.0,40,20,1181202-Y40-35,04_F,Single known enantiomer,,H2879429,UNK
CN1C(=O)CC(O)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14,MAT-POS-f9802937-2,CVD-0015375,MAT-POS-f9802937-2,Z4909940774,100.0,40,20,1181202-Y40-35,04_G,Racemic or presumed racemic or meso,,H2880858,UNK
"CO[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:2,r|",EDJ-MED-d08626de-1,CVD-0015339,rel-PET-UNK-29afea89-1,Z4906876437,100.0,40,20,1181202-Y40-35,04_H,Single known enantiomer,,H2879614,UNK
CN(C)CC(=O)NCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,EDG-MED-70ae9412-2,CVD-0015870,rac-EDJ-MED-4c7486ba-1,Z4878372329,94.59,40,20,1181202-Y40-35,04_I,Racemic or presumed racemic or meso,,H2882985,UNK
"CO[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:2,r|",PET-UNK-29afea89-2,CVD-0013943,rel-PET-UNK-29afea89-2,Z4906876439,100.0,40,20,1181202-Y40-35,04_J,Single known enantiomer,,H2879613,UNK
ClC=1C=CC(CC(=O)NC=2C=NC=C3C=NC=CC23)=CC1Cl,VLA-UNK-82501c2c-1,CVD-0015336,VLA-UNK-82501c2c-1,Z4909940767,100.0,40,20,1181202-Y40-35,04_K,Achiral,,H2883085,UNK
ClC=1C=CC=2OCCC(CNC(=O)CN3C=CN=C3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,EDG-MED-70ae9412-1,CVD-0015869,rac-EDJ-MED-4c7486ba-2,Z4878379147,98.22,40,20,1181202-Y40-35,04_L,Racemic or presumed racemic or meso,,H2882987,UNK
OC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,JOH-UNI-abfda500-4,CVD-0015095,JOH-UNI-abfda500-4,Z1227700354,,40,20,1181202-Y40-35,04_M,Achiral,,T8728585,UNK
NC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,ANN-UNI-98d2bf15-3,CVD-0005873,ANN-UNI-98d2bf15-3,Z1286072396,,40,20,1181202-Y40-35,04_N,Achiral,,T8728579,UNK
