SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CS(=O)(=O)NC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-12,CVD-0019159,MAT-POS-90fd5f68-12,Z5261485114,100.0,40,20,1326826-Y40-34,03_K,Achiral,,H3566086,13.4
CNC(=O)CN1C(C)C(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,EDG-MED-ee636701-1,CVD-0019426,EDG-MED-ee636701-1,Z5367986287,98.3,40,20,1326826-Y40-34,03_L,Diastereomeric mixture,,H3586174,0.0
CN1CC(C)(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4S1(=O)=O,EDG-MED-b8f93667-4,CVD-0019421,EDG-MED-b8f93667-4,Z5367986386,100.0,40,20,1326826-Y40-34,03_M,Racemic or presumed racemic or meso,,H3579787,73.4
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(=CC23)C(C)(C)O)C=4C=C(Cl)C=CC4C1=O,MAT-POS-97ec4bd1-4,CVD-0019380,MAT-POS-97ec4bd1-4,Z5367986365,100.0,40,20,1326826-Y40-34,03_N,Racemic or presumed racemic or meso,,H3577255,27.4
COC1(CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC(=CC34)C(C)(C)O)C=5C=C(Cl)C=CC5C2)CC1,MAT-POS-97ec4bd1-1,CVD-0019377,MAT-POS-97ec4bd1-1,Z5367986355,100.0,40,20,1326826-Y40-34,03_O,Racemic or presumed racemic or meso,,H3573219,21.7
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3CCCCC23)C=4C=C(Cl)C=CC4C1=O,ALP-POS-4483ae88-3,CVD-0019555,ALP-POS-4483ae88-3,Z5395340384,100.0,40,20,1326826-Y40-34,03_P,Racemic or presumed racemic or meso,,H3583037,30.6
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(=CC23)C(C)(C)O)C=4C=C(Cl)C=CC4C1,MAT-POS-97ec4bd1-3,CVD-0019379,MAT-POS-97ec4bd1-3,Z5367986362,98.36,40,20,1326826-Y40-34,04_A,Racemic or presumed racemic or meso,,H3587618,29.3
CN1N=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC12,RUB-POS-1325a9ea-15,CVD-0016585,RUB-POS-1325a9ea-15,Z4951847527,98.38,40,20,1326826-Y40-34,04_B,Achiral,,H3585966,91.4
FC=1C=CC=2C=NC=C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)C2C1,MAT-POS-b4d6b7fc-9,CVD-0019485,MAT-POS-b4d6b7fc-9,Z5372150748,100.0,40,20,1326826-Y40-34,04_C,Racemic or presumed racemic or meso,,H3589878,25.0
"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",LUO-POS-edefcc0e-1,CVD-0019557,LUO-POS-edefcc0e-1,Z5401334700,,40,20,1326826-Y40-34,04_D,Single unknown enantiomer,,H3591077,28.8
"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",LUO-POS-74179f4f-1,CVD-0019558,LUO-POS-74179f4f-1,Z5401334699,,40,20,1326826-Y40-34,04_E,Single unknown enantiomer,,H3591078,28.9
CC1=NC(CN2CC(C(=O)NC=3C=NC=C4C=C(C=CC34)S(=O)(=O)C)C=5C=C(Cl)C=CC5C2=O)=CN1,EDJ-MED-41558c53-6,CVD-0019544,EDJ-MED-41558c53-6,Z5395340405,100.0,40,20,1326826-Y40-34,04_F,Racemic or presumed racemic or meso,,H3595860,50.3
CNC(=O)CN1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC(F)=CC45)C1,MAT-POS-b4d6b7fc-5,CVD-0019481,MAT-POS-b4d6b7fc-5,Z5372150754,96.47,40,20,1326826-Y40-34,04_G,Racemic or presumed racemic or meso,,H3595857,65.4
CC(C)S(=O)(=O)NC=1C=CC=2C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1,MAT-POS-22373164-3,CVD-0019471,MAT-POS-22373164-3,Z5395340415,100.0,40,20,1326826-Y40-34,04_H,Racemic or presumed racemic or meso,,H3595143,20.5
"CS(=O)(=O)NC=1C=CC=2C(NC(=O)[C@H]3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1 |o1:13,r|",MAT-POS-c7726e07-7,CVD-0019467,MAT-POS-c7726e07-7,Z5370893191,100.0,40,20,1326826-Y40-34,04_I,Single unknown enantiomer,,H3584828,17.2
"CS(=O)(=O)NC=1C=CC=2C(NC(=O)[C@@H]3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1 |o1:13,r|",MAT-POS-c7726e07-8,CVD-0019468,MAT-POS-c7726e07-8,Z5370893192,100.0,40,20,1326826-Y40-34,04_J,Single unknown enantiomer,,H3584827,15.9
