shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
Z2809506569,Z2809506569,C19H26N2O5,Racemic diastereomer with known relative stereochemistry,362.42,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,04_O,"OCCOC=1C=CC=CC1CNC(=O)C(=O)N[C@@H]2C[C@H]2C3CCOCC3 |&1:17,19,r|","rac-N'-{[2-(2-hydroxyethoxy)phenyl]methyl}-N-[(1R,2S)-2-(oxan-4-yl)cyclopropyl]ethanediamide"
BEN-DND-7e92b6ca-5,Z4503232150,C18H16N2O3,Achiral,308.331,95.88,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,04_P,O=C(NCCOC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,"2-oxo-N-(2-phenoxyethyl)-1,2-dihydroquinoline-4-carboxamide"
BEN-DND-7e92b6ca-4,Z4503232207,C18H17N3O2,Achiral,307.346,97.15,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_A,O=C(NCCNC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,"2-oxo-N-[2-(phenylamino)ethyl]-1,2-dihydroquinoline-4-carboxamide"
BEN-DND-7e92b6ca-7,Z4503232265,C20H19N3O4S,Achiral,397.447,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_B,O=C(N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2)C3=CC(=O)NC=4C=CC=CC34,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
BEN-DND-7e92b6ca-3,Z4503232477,C19H19N3O2,Achiral,321.373,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_C,CN(CCNC(=O)C1=CC(=O)NC=2C=CC=CC12)C=3C=CC=CC3,"N-{2-[methyl(phenyl)amino]ethyl}-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-60,Z1245884481,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_D,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4,"4-{[4-(7-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-61,Z1245866299,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_E,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4C#N,"2-{[4-(7-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-37,Z1245987199,C20H19FN2O4,Achiral,370.374,99.49,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_F,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=C(F)C=CC23,"7-fluoro-N-[2-(2-methoxyphenoxy)ethyl]-N-methyl-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-38,Z1275021767,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_G,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,"7-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-63,Z1245857146,C22H22FN3O4S,Achiral,443.491,98.7,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_H,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-7-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-57,Z1245857491,C20H18FN3O4S,Achiral,415.438,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_I,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-7-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-46,Z1245945428,C22H21FN2O4,Achiral,396.411,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_J,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=C(F)C=CC34)C2O1,"N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-7-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-40,Z1245992131,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_K,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,"7-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-32,Z1245862555,C19H17FN2O4,Achiral,356.347,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_L,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,"7-fluoro-N-[2-(2-methoxyphenoxy)ethyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-65,Z1245858064,C21H20FN3O5S,Achiral,445.464,97.32,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_M,COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-4-[4-(4-methoxybenzenesulfonyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-31,Z1245860584,C19H15FN2O4,Racemic or presumed racemic or meso,354.331,96.96,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_N,FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)NCC3COC=4C=CC=CC4O3,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-7-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
ALP-POS-95b75b4d-1,Z1129284099,C14H13FN2O,Achiral,244.264,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_O,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(F)C2,2-(3-fluorophenyl)-N-(4-methylpyridin-3-yl)acetamide
ALP-POS-95b75b4d-2,Z1124505274,C14H14N2O2,Achiral,242.273,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,05_P,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(O)C2,2-(3-hydroxyphenyl)-N-(4-methylpyridin-3-yl)acetamide
BEN-DND-7e92b6ca-2,Z4503232507,C20H20N2O4,Achiral,352.383,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_A,COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC=CC23,"N-[2-(2-methoxyphenoxy)ethyl]-N-methyl-2-oxo-1,2-dihydroquinoline-4-carboxamide"
GIA-UNK-20b-2,Z4505377052,C18H26Cl2N2O2,Racemic or presumed racemic or meso,373.317,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,40,20,1178796-Y40-06,06_B,Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3,2-chloro-1-{4-[(oxan-4-yl)(phenyl)methyl]piperazin-1-yl}ethan-1-one hydrochloride
ADA-UNI-f8e-5,Z4444622031,C16H19N3O,Racemic or presumed racemic or meso,269.341,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_C,CNCCC(C(=O)NC=1C=CC=NC1)C=2C=CC=CC2,4-(methylamino)-2-phenyl-N-(pyridin-3-yl)butanamide
JAN-GHE-83b26c96-22,Z1233377555,C16H17ClN2O,Achiral,288.771,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_D,CC=1C=CN=CC1NC(=O)C(C)(C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-2-methyl-N-(4-methylpyridin-3-yl)propanamide
JAN-GHE-83b26c96-8,Z2703873624,C17H19ClN2O,Racemic or presumed racemic or meso,302.798,97.29,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_E,CCCC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)pentanamide
EDJ-MED-e58735b6-2,Z4497196443,C15H16N2O2,Achiral,256.299,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_F,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(CO)C2,2-[3-(hydroxymethyl)phenyl]-N-(4-methylpyridin-3-yl)acetamide
JOH-UNI-27a-32_thio_pH,Z4461624305,C15H18Cl2N2O,Achiral,313.222,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_G,ClCC(=O)N1CCN(CC1)C2(CC2)C=3C=CC=C(Cl)C3,2-chloro-1-{4-[1-(3-chlorophenyl)cyclopropyl]piperazin-1-yl}ethan-1-one
RAL-MED-2de63afb-10,Z4497196436,C13H14N2O3,Racemic or presumed racemic or meso,246.261,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_H,C/C=C/C(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,(2E)-N-{3-[(4-oxoazetidin-2-yl)oxy]phenyl}but-2-enamide
Z4459610245,Z4459610245,C22H26IN3O2,Racemic or presumed racemic or meso,491.365,82.35,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_I,CCC=1C=CC(=CC1I)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-(4-ethyl-3-iodophenyl)prop-2-enamide
Z4459610279,Z4459610279,C22H31N3O2,Diastereomeric mixture,369.5,98,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_J,CC(C)(C)NC(=O)C(N(C1CC21CC(C)(C)C2)C(=O)C=C)C=3C=CC=NC3,"N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-{5,5-dimethylspiro[2.3]hexan-1-yl}prop-2-enamide"
Z4457849203,Z4457849203,C27H28FN3O2,Racemic or presumed racemic or meso,445.528,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-06,06_K,CC=1C=C(F)C=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,N-(4-tert-butylphenyl)-N-{[(4-fluoro-2-methylphenyl)carbamoyl](pyridin-3-yl)methyl}prop-2-enamide
