shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
MAT-POS-590ac91e-7,Z3349364836,C12H16N2O2,Racemic or presumed racemic or meso,220.267,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_K,CC=1C=CN=CC1NC(=O)CC(O)C2CC2,3-cyclopropyl-3-hydroxy-N-(4-methylpyridin-3-yl)propanamide
ANT-OPE-7824651a-1,Z4444621909,C19H22N2O4S,Achiral,374.453,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_L,COC=1C=CC(=CC1)C=2C=CC=C(C2)S(=O)(=O)N3CCN(CC3)C(=O)C,"1-[4-({4'-methoxy-[1,1'-biphenyl]-3-yl}sulfonyl)piperazin-1-yl]ethan-1-one"
LON-WEI-0a73fcb8-1,Z1675823936,C18H20ClN3O2,Racemic or presumed racemic or meso,345.823,98.58,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_M,CN(C)C=1N=CC=CC1N(C)C(=O)C2CCOC=3C=CC(Cl)=CC23,"6-chloro-N-[2-(dimethylamino)pyridin-3-yl]-N-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
JAG-UCB-c61058a9-1,Z2061183976,C15H15ClN4O2,Racemic or presumed racemic or meso,318.758,98.69,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_N,CC1=NN=C(NC(=O)C2COC=3C=CC(Cl)=CC23)N1C4CC4,"5-chloro-N-(4-cyclopropyl-5-methyl-4H-1,2,4-triazol-3-yl)-2,3-dihydro-1-benzofuran-3-carboxamide"
ADA-UCB-6c2cb422-1,Z1530724813,C17H13ClN2O,Achiral,296.750,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_O,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,2-(3-chlorophenyl)-N-(isoquinolin-4-yl)acetamide
VLA-UCB-00f2c2b3-1,Z4525579036,C16H15N3O,Achiral,265.309,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_P,CC=1C=CN=CC1NC(=O)CC=2C=CC=3NC=CC3C2,2-(1H-indol-5-yl)-N-(4-methylpyridin-3-yl)acetamide
LON-WEI-0a73fcb8-5,Z1675685357,C16H14Cl2N2O2,Racemic or presumed racemic or meso,337.200,93.19,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_Q,CN(C(=O)C1CCOC=2C=CC(Cl)=CC12)C=3C=CC(Cl)=CN3,"6-chloro-N-(5-chloropyridin-2-yl)-N-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
LON-WEI-0a73fcb8-6,Z2158132573,C16H17ClN2O2S,Racemic or presumed racemic or meso,336.836,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_R,CC(C)C=1SC=NC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,"6-chloro-N-[5-(propan-2-yl)-1,3-thiazol-4-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
LON-WEI-0a73fcb8-3,Z1675799930,C16H12ClFN4O2,Racemic or presumed racemic or meso,346.743,98.47,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_S,FC=1C=CC2=NC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=NN2C1,"6-chloro-N-{6-fluoro-[1,2,4]triazolo[1,5-a]pyridin-2-yl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
LON-WEI-0a73fcb8-4,Z1677873442,C17H19ClN4O2,Racemic or presumed racemic or meso,346.811,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_T,CC1=NN=C(CNC(=O)C2CCOC=3C=CC(Cl)=CC23)N1C4CC4,"6-chloro-N-[(4-cyclopropyl-5-methyl-4H-1,2,4-triazol-3-yl)methyl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
NAU-LAT-8502cac5-5,Z2332231803,C17H20N4O2,Racemic or presumed racemic or meso,312.366,91.33,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_U,CC1(C)CC(C(=O)NC2=NN=CN2C3CC3)C=4C=CC=CC4O1,"N-(4-cyclopropyl-4H-1,2,4-triazol-3-yl)-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
LON-WEI-0a73fcb8-7,Z1677775602,C16H15ClN2O3,Racemic or presumed racemic or meso,318.754,91.09,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_V,OCC=1C=CN=CC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,"6-chloro-N-[4-(hydroxymethyl)pyridin-3-yl]-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
BEN-BAS-bb561ced-1,Z1401016802,C23H17ClFN5O2,Achiral,449.864,98.77,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_W,FC=1C=CC=C(Cl)C1CN(C(=O)CC2=CNC=3N=CC=CC23)C=4C=CC=5NC(=O)NC5C4,"N-[(2-chloro-6-fluorophenyl)methyl]-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)-2-{1H-pyrrolo[2,3-b]pyridin-3-yl}acetamide"
LON-WEI-0a73fcb8-2,Z1675755947,C17H17ClN2O3,Racemic or presumed racemic or meso,332.781,95.19,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-09,05_X,COC=1N=CC=CC1N(C)C(=O)C2CCOC=3C=CC(Cl)=CC23,"6-chloro-N-(2-methoxypyridin-3-yl)-N-methyl-3,4-dihydro-2H-1-benzopyran-4-carboxamide"
