shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
ALP-POS-ecbed2ba-16,Z5461592495,C25H24ClN5O3S,Racemic or presumed racemic or meso,510.007,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_K,CN(CCC#N)S(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,"3-({[6-chloro-1'-(isoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]sulfonyl}(methyl)amino)propanenitrile",H3709548,22.5
ALP-POS-ecbed2ba-9,Z5461592472,C25H22ClN5O3S,Racemic or presumed racemic or meso,507.991,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_L,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)N6CC(C6)C#N,"1-{[6-chloro-1'-(isoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]sulfonyl}azetidine-3-carbonitrile",H3709549,7.7
ALP-POS-ecbed2ba-22,Z5461592518,C27H25ClN4O3S,Racemic or presumed racemic or meso,521.030,98.1,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_M,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CC#N)CC6,"2-[1-({[6-chloro-1'-(isoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]sulfonyl}methyl)cyclopropyl]acetonitrile",H3711280,9.1
EDG-MED-b1ef7fe3-4,Z5442718008,C24H20Cl2N4O3,Racemic or presumed racemic or meso,483.346,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_N,CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=C(Cl)C=CC34)C=5C=C(Cl)C=CC5C1=O,"2-[6-chloro-1'-(7-chloroisoquinolin-4-yl)-1,2'-dioxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3703633,6.7
MAT-POS-853c0ffa-10,Z5461592534,C30H35ClN4O5S,Racemic or presumed racemic or meso,599.140,97.96,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_O,COC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC(OCCN(C)C)=CC56)C2)CC1,"6-chloro-1'-{6-[2-(dimethylamino)ethoxy]isoquinolin-4-yl}-2-[(1-methoxycyclopropyl)methanesulfonyl]-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2'-one",H3703494,53.8
ALP-POS-ecbed2ba-18,Z5461592500,C24H25ClN4O3S,Racemic or presumed racemic or meso,484.998,97,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,03_P,CCN(C)S(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,"6-chloro-N-ethyl-1'-(isoquinolin-4-yl)-N-methyl-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidine]-2-sulfonamide",H3703489,23.5
EDJ-MED-976a33d5-1,Z5489567287,C26H23ClN4O3,Racemic or presumed racemic or meso,474.938,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_A,CNC(=O)C1(CC1)N2CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C=6C=C(Cl)C=CC6C2=O,"1-[6-chloro-1'-(isoquinolin-4-yl)-1,2'-dioxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylcyclopropane-1-carboxamide",H3690762,55.8
MAT-POS-853c0ffa-5,Z5461592523,C26H22Cl2N4O3S,Racemic or presumed racemic or meso,541.448,97.3,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_B,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=C(Cl)C45)C2C1)S(=O)(=O)CC6(CC6)C#N,"1-({[6-chloro-1'-(5-chloroisoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]sulfonyl}methyl)cyclopropane-1-carbonitrile",H3703596,4.4
EDJ-MED-cc48ee33-5,Z5600473267,C27H24ClN5O2,Racemic or presumed racemic or meso,485.964,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_C,CC=1C=C(C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2)N(C)N1,"6-chloro-2-(1,3-dimethyl-1H-pyrazole-5-carbonyl)-1'-(isoquinolin-4-yl)-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2'-one",H3728915,44.5
EDJ-MED-cc48ee33-4,Z5600473269,C27H24ClN5O2,Racemic or presumed racemic or meso,485.964,99.04,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_D,CC=1C=NN(C)C1C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,"6-chloro-2-(1,4-dimethyl-1H-pyrazole-5-carbonyl)-1'-(isoquinolin-4-yl)-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2'-one",H3728922,48.4
ALP-POS-ecbed2ba-20,Z5461592511,C24H23ClN4O3S,Racemic or presumed racemic or meso,482.982,95.44,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_E,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)N6CCC6,"2-(azetidine-1-sulfonyl)-6-chloro-1'-(isoquinolin-4-yl)-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2'-one",H3728917,3.7
MAT-POS-be048f2c-5,Z5600473270,C27H24ClN5O2,Racemic or presumed racemic or meso,485.964,97.95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-89,04_F,CCN1N=CC=C1C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,"6-chloro-2-(1-ethyl-1H-pyrazole-5-carbonyl)-1'-(isoquinolin-4-yl)-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2'-one",H3729169,40.1
