shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
WIL-UNI-d4749f31-26,Z734102004,C14H11ClN6O2S2,Achiral,394.859,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_D,CN1C=NN=C1C=2C=CC=C(NS(=O)(=O)C3=C(Cl)N=C4SC=CN34)C2,"6-chloro-N-[3-(4-methyl-4H-1,2,4-triazol-3-yl)phenyl]imidazo[2,1-b][1,3]thiazole-5-sulfonamide",H3282620,
WIL-UNI-d4749f31-32,Z1592752829,C19H20N6,Racemic or presumed racemic or meso,332.402,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_E,C(N1CCCC(C1)C2=NN=C3C=CC=CN23)C4=CC=CC5=NC=CN45,"1-({imidazo[1,2-a]pyridin-5-yl}methyl)-3-{[1,2,4]triazolo[4,3-a]pyridin-3-yl}piperidine",H3279325,
WIL-UNI-d4749f31-30,Z5095290821,C16H15N7O,Achiral,321.336,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_F,CC1=NOC=2N=CC(CNC=3C=CC(=CC3)C4=NN=NN4C)=CC12,"4-(1-methyl-1H-1,2,3,4-tetrazol-5-yl)-N-({3-methyl-[1,2]oxazolo[5,4-b]pyridin-5-yl}methyl)aniline",H3283116,
WIL-UNI-d4749f31-35,Z915929642,C14H13N7S,Racemic or presumed racemic or meso,311.364,95.87,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_G,CC(CC1=NC=2C=CC=CC2S1)NC=3C=CC4=NN=NN4N3,"N-[1-(1,3-benzothiazol-2-yl)propan-2-yl]-[1,2,3,4]tetrazolo[1,5-b]pyridazin-6-amine",H3288402,
WIL-UNI-d4749f31-24,Z1404517598,C18H16N6O,Achiral,332.359,98.9,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_H,CC=1C=CC(=CN1)C(=O)NC2=C(N=C3C=CC=CN23)C=4C=NN(C)C4,"6-methyl-N-[2-(1-methyl-1H-pyrazol-4-yl)imidazo[1,2-a]pyridin-3-yl]pyridine-3-carboxamide",H3291072,
WIL-UNI-d4749f31-28,Z466331160,C16H13ClN6O,Racemic or presumed racemic or meso,340.767,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_I,CC(NC(=O)C1=C(Cl)N=C2C=CC=CN12)C3=NN=C4C=CC=CN34,"2-chloro-N-(1-{[1,2,4]triazolo[4,3-a]pyridin-3-yl}ethyl)imidazo[1,2-a]pyridine-3-carboxamide",H3275018,
WIL-UNI-d4749f31-29,Z5095290858,C18H14N4O3,Racemic or presumed racemic or meso,334.328,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_J,CC(NC(=O)C=1N=CC=C2C=CC=NC12)C=3C=CC=4NC(=O)OC4C3,"N-[1-(2-oxo-2,3-dihydro-1,3-benzoxazol-6-yl)ethyl]-1,7-naphthyridine-8-carboxamide",H3276180,
WIL-UNI-d4749f31-3,Z5095291043,C16H14N6OS,Achiral,338.386,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_K,CC1=CN2C=CC(=CC2=N1)C(=O)NC3=NC(=CS3)C=4C=NN(C)C4,"2-methyl-N-[4-(1-methyl-1H-pyrazol-4-yl)-1,3-thiazol-2-yl]imidazo[1,2-a]pyridine-7-carboxamide",H3272301,
WIL-UNI-d4749f31-12,Z5095290865,C14H13BrN6O2,Racemic or presumed racemic or meso,377.196,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_L,CC(NC(=O)C=1N=C(Br)C=CC1C)C2=NN=C3C(=O)NC=CN23,"6-bromo-3-methyl-N-(1-{8-oxo-7H,8H-[1,2,4]triazolo[4,3-a]pyrazin-3-yl}ethyl)pyridine-2-carboxamide",H3275486,
WIL-UNI-d4749f31-17,Z1697998828,C15H12FN5OS,Achiral,329.352,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_M,CN1C(NC(=O)CC2=CSC3=NC=CN23)=NC=4C=CC(F)=CC14,"N-(6-fluoro-1-methyl-1H-1,3-benzodiazol-2-yl)-2-{imidazo[2,1-b][1,3]thiazol-3-yl}acetamide",H3274779,
WIL-UNI-d4749f31-19,Z1866814200,C18H15N5O2,Achiral,333.344,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_N,CC=1C=CN2N=CC(C(=O)NC=3C=CC=4N=C(C)C=C(O)C4C3)=C2N1,"N-(4-hydroxy-2-methylquinolin-6-yl)-5-methylpyrazolo[1,5-a]pyrimidine-3-carboxamide",H3280776,
WIL-UNI-d4749f31-1,Z104598190,C19H19N5O,Achiral,333.387,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_O,CC=1C=CC(NCC2=NN=C3N(C)C(=O)C=4C=CC=CC4N23)=CC1C,"1-{[(3,4-dimethylphenyl)amino]methyl}-4-methyl-4H,5H-[1,2,4]triazolo[4,3-a]quinazolin-5-one",T5948904,
WIL-UNI-d4749f31-2,Z5095604342,C19H13N3O2,Achiral,315.325,91,MOON-JUL-001,,,0,40,20,1326826-Y40-20,04_P,OC=1C=CN=C2C=C(NC(=O)C=3C=CC=4C=CN=CC4C3)C=CC12,N-(4-hydroxyquinolin-7-yl)isoquinoline-7-carboxamide,H3270511,
WIL-UNI-d4749f31-18,Z1145893799,C19H14N4O,Achiral,314.340,98.63,MOON-JUL-001,,,0,40,20,1326826-Y40-20,05_A,O=C(NNC=1C=CN=C2C=CC=CC12)C=3C=CC=4N=CC=CC4C3,N'-(quinolin-4-yl)quinoline-6-carbohydrazide,H3288454,
WIL-UNI-d4749f31-43,Z5095603955,C14H12ClN9O,Achiral,357.757,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,05_B,CC1=NN(C)C=2N=C(Cl)C=C(NNC(=O)C=3C=CN=C4N=NNC34)C12,"N'-{6-chloro-1,3-dimethyl-1H-pyrazolo[3,4-b]pyridin-4-yl}-1H-[1,2,3]triazolo[4,5-b]pyridine-7-carbohydrazide",H3289434,
WIL-UNI-d4749f31-9,Z90876198,C13H8N6OS2,Achiral,328.372,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,05_C,O=C(NC1=NN2C=NN=C2S1)C3=CSC(=N3)C=4C=CC=CC4,"2-phenyl-N-{[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl}-1,3-thiazole-4-carboxamide",H3279908,
WIL-UNI-d4749f31-11,Z5095290766,C14H9BrN6O,Achiral,357.164,92.2,MOON-JUL-001,,,0,40,20,1326826-Y40-20,05_D,BrC=1C=NC2=C(C=NN2C1)C(=O)NC=3C=CC=C(CC#N)N3,"6-bromo-N-[6-(cyanomethyl)pyridin-2-yl]pyrazolo[1,5-a]pyrimidine-3-carboxamide",H3291536,
WIL-UNI-d4749f31-14,Z5095290860,C17H13N5O2,Achiral,319.317,100,MOON-JUL-001,,,0,40,20,1326826-Y40-20,05_E,OC=1C=C(NNC(=O)C=2C=CC=3NC=CC3C2)C=4C=CC=NC4N1,"N'-(2-hydroxy-1,8-naphthyridin-4-yl)-1H-indole-5-carbohydrazide",H3278459,
