shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
MAT-POS-b4d6b7fc-8,Z5372150747,C24H20Cl2N4O3S,Racemic or presumed racemic or meso,515.411,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_K,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=C(Cl)C34)C2C1)S(=O)(=O)CC5(CC5)C#N,"6-chloro-N-(5-chloroisoquinolin-4-yl)-2-[(1-cyanocyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3609198,11.9
LUO-POS-868e8996-1,Z5442717964,C22H21ClN4O4S,Single unknown enantiomer,472.944,96.56,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_L,"CNC(=O)CN1C[C@@](C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4S1(=O)=O |o1:7,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3609372,27.3
MIK-ENA-5d9157e9-4,Z5461592603,C22H18Cl2N4O3,Single unknown enantiomer,457.309,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_M,"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=CC=C(Cl)C23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|","rel-(4R)-6-chloro-N-(5-chloroisoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3609370,10.5
MIK-ENA-5d9157e9-3,Z5461592598,C22H18Cl2N4O3,Single unknown enantiomer,457.309,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_N,"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=CC=C(Cl)C23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|","rel-(4R)-6-chloro-N-(5-chloroisoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3609371,28.2
LUO-POS-868e8996-7,Z5442717973,C24H19ClN4O4,Single unknown enantiomer,462.885,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_O,"CNC(=O)CN1C[C@@]2(CC(=O)N(C2=O)C=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C1=O |o1:7,r|","rel-2-[(4R)-6-chloro-1'-(isoquinolin-4-yl)-1,2',5'-trioxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3593218,2.8
Z4957250946,Z4957250946,C22H19ClN2O2,Single unknown enantiomer,378.851,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,03_P,"ClC=1C=CC=2OCC[C@@]3(CCCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|","rel-(4R)-6-chloro-1'-(isoquinolin-4-yl)-2,3-dihydrospiro[1-benzopyran-4,3'-piperidin]-2'-one",H3011493,4.9
EDJ-MED-dac03e7f-2,Z5367986334,C25H25ClN4O6S2,Racemic or presumed racemic or meso,577.072,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,04_A,CC1(CN(CC(=O)NC2CC2)S(=O)(=O)C=3C=CC(Cl)=CC31)C(=O)NC=4C=NC=C5C=C(C=CC45)S(=O)(=O)C,"6-chloro-2-[(cyclopropylcarbamoyl)methyl]-N-(7-methanesulfonylisoquinolin-4-yl)-4-methyl-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3592320,3.1
EDJ-MED-076d6e64-1,Z5032732282,C13H10ClN5O,Achiral,287.704,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,04_B,ClC=1C=CC=C(CC(=O)NC2=CN=CN3C=NN=C23)C1,"2-(3-chlorophenyl)-N-{[1,2,4]triazolo[4,3-c]pyrimidin-8-yl}acetamide",H3584849,1.5
LUO-POS-868e8996-8,Z5442717970,C24H19ClN4O4,Single unknown enantiomer,462.885,100,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,04_C,"CNC(=O)CN1C[C@]2(CC(=O)N(C2=O)C=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C1=O |o1:7,r|","rel-2-[(4R)-6-chloro-1'-(isoquinolin-4-yl)-1,2',5'-trioxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3593219,2.7
EDJ-MED-2791eece-4,Z5278655706,C22H17ClN4O2,Racemic or presumed racemic or meso,404.848,95.87,200415-FTE / COVID-19,,,0,40,20,1326826-Y40-35,04_D,ClC=1C=CC=2CCN(C(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C(=O)CC#N,"7-chloro-2-(2-cyanoacetyl)-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-1-carboxamide",H3608430,2.9
