shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
EDJ-MED-a6bab6fb-1,Z5210381237,C22H21ClN2O,Racemic or presumed racemic or meso,364.867,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-76,03_P,CC=1C=CC=C2C=NC=C(N3CCC4(C3)CCOC=5C=CC(Cl)=CC54)C12,"6-chloro-1'-(5-methylisoquinolin-4-yl)-2,3-dihydrospiro[1-benzopyran-4,3'-pyrrolidine]",H3425972,22.4
MAT-POS-90fd5f68-13,Z5261485115,C21H22ClN3O2,Achiral,383.871,93.05,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-76,04_A,CN(C)CCOC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,2-(3-chlorophenyl)-N-{7-[2-(dimethylamino)ethoxy]isoquinolin-4-yl}acetamide,H3418503,9.3
PET-UNK-19e211a9-2,Z5169228407,C21H19ClN6O3S,Racemic or presumed racemic or meso,470.931,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-76,04_B,ClC=1C=CC=2CN(CC(C(=O)NC3=CN=CC4=CNN=C34)C2C1)S(=O)(=O)CC5(CC5)C#N,"6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-{2H-pyrazolo[4,3-c]pyridin-7-yl}-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3411671,5.1
MAT-POS-e119ab4f-1,Z5278655721,C22H18ClFN4O3,Racemic or presumed racemic or meso,440.854,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_A,CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4C1=O,"6-chloro-N-(7-fluoroisoquinolin-4-yl)-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3436371,42.1
MAT-POS-90fd5f68-23,Z5261485119,C19H14ClF3N2O2,Achiral,394.774,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_B,FC(F)(F)COC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,"2-(3-chlorophenyl)-N-[6-(2,2,2-trifluoroethoxy)isoquinolin-4-yl]acetamide",H3442564,47.6
PET-UNK-7fb4f80a-2,Z5261485130,C18H15ClN2O4S,Achiral,390.840,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_C,CS(=O)(=O)OC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,4-[2-(3-chlorophenyl)acetamido]isoquinolin-6-yl methanesulfonate,H3443261,21
EDJ-MED-be9e6f63-3,Z5169209938,C25H24ClN5O5S2,Racemic or presumed racemic or meso,574.071,92.61,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_D,CS(=O)(=O)NC=1C=CC=2C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1,"6-chloro-2-[(1-cyanocyclopropyl)methanesulfonyl]-N-(7-methanesulfonamidoisoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3433836,18
MAT-POS-edabd372-1,Z5060771475,C21H18ClN3O4S,Diastereomeric mixture,443.903,91.3,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_E,CC1NC(=O)C=2C=CC(Cl)=CC2C1C(=O)NC=3C=NC=C4C=CC(=CC34)S(=O)(=O)C,"6-chloro-N-(6-methanesulfonylisoquinolin-4-yl)-3-methyl-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3446818,29.4
MAT-POS-90fd5f68-21,Z5261485107,C20H18ClN3O2,Achiral,367.828,90.53,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_F,CN(C)C(=O)C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,"4-[2-(3-chlorophenyl)acetamido]-N,N-dimethylisoquinoline-6-carboxamide",H3445530,2.8
MAT-POS-90fd5f68-19,Z5261485104,C18H14ClN3O2,Achiral,339.775,99.02,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_G,NC(=O)C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,4-[2-(3-chlorophenyl)acetamido]isoquinoline-6-carboxamide,H3442029,5.5
MAT-POS-90fd5f68-22,Z5261485118,C19H16ClN3O2,Achiral,353.802,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_H,CC(=O)NC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,2-(3-chlorophenyl)-N-(6-acetamidoisoquinolin-4-yl)acetamide,H3445526,21.1
MAT-POS-90fd5f68-5,Z5261485109,C19H14ClF3N2O2,Achiral,394.774,96,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_I,FC(F)(F)COC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,"2-(3-chlorophenyl)-N-[7-(2,2,2-trifluoroethoxy)isoquinolin-4-yl]acetamide",H3450939,97
MAT-POS-90fd5f68-3,Z5261485102,C20H18ClN3O2,Achiral,367.828,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_J,CN(C)C(=O)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,"4-[2-(3-chlorophenyl)acetamido]-N,N-dimethylisoquinoline-7-carboxamide",H3445525,6.8
EDJ-MED-8bb691af-4,Z5207980904,C24H23ClN4O2,Racemic or presumed racemic or meso,434.918,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_K,CNC(=O)CN1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,"2-[6-chloro-1'-(isoquinolin-4-yl)-2'-oxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3454455,15.8
EDJ-MED-e78d5f1a-1,Z5335933742,C21H18Cl2N2O,Racemic or presumed racemic or meso,385.286,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-77,03_L,ClC=1C=CC=2OCCC3(CCN(C3)C=4C=NC=C5C=CC=C(Cl)C45)C2C1,"6-chloro-1'-(5-chloroisoquinolin-4-yl)-2,3-dihydrospiro[1-benzopyran-4,3'-pyrrolidine]",H3443707,39.1
