shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
BEN-DND-7e92b6ca-12,Z26565177,C21H21N3O3,Achiral,363.409,96.57,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,N03,COC=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=C(O)N=C4C=CC=CC34,4-[4-(3-methoxyphenyl)piperazine-1-carbonyl]quinolin-2-ol
BEN-DND-7e92b6ca-13,Z27737523,C21H21N3O3,Achiral,363.409,97.32,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,O03,COC=1C=CC=CC1N2CCN(CC2)C(=O)C=3C=C(O)N=C4C=CC=CC34,4-[4-(2-methoxyphenyl)piperazine-1-carbonyl]quinolin-2-ol
JAG-UCB-a3ef7265-19,Z2226597833,C15H22N6O,Achiral,302.374,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,P03,CC(C)N1N=C(C)C(CC(=O)NC2=NN=CN2C3CC3)=C1C,"N-(4-cyclopropyl-4H-1,2,4-triazol-3-yl)-2-[3,5-dimethyl-1-(propan-2-yl)-1H-pyrazol-4-yl]acetamide"
BEN-DND-7e92b6ca-16,Z237520538,C20H18FN3O2,Achiral,351.374,92.8,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,A04,FC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,"4-[4-(2-fluorophenyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
JAG-UCB-a3ef7265-1,Z316922768,C13H14ClNO3S,Achiral,299.773,98.26,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,B04,CC1=NOC(C)=C1CS(=O)(=O)CC=2C=CC=C(Cl)C2,"4-{[(3-chlorophenyl)methanesulfonyl]methyl}-3,5-dimethyl-1,2-oxazole"
JAN-GHE-5a013bed-6,Z1791179504,C10H8ClN3OS,Achiral,253.708,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,C04,ClC=1C=CC=C(CC(=O)NC2=CN=NS2)C1,"2-(3-chlorophenyl)-N-(1,2,3-thiadiazol-5-yl)acetamide"
JAG-UCB-a3ef7265-8,Z1927119513,C14H15Cl2N3O2,Achiral,328.193,96.9,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,D04,COC1=C(NC(=O)CC=2C=CC=C(Cl)C2Cl)C(C)=NN1C,"2-(2,3-dichlorophenyl)-N-(5-methoxy-1,3-dimethyl-1H-pyrazol-4-yl)acetamide"
s_22____4934418____13206668,Z1207302574,C21H16F3N5O2,Achiral,427.379,91.48,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,E04,CN(C(=O)CN1N=NC=2C=CC=CC12)C=3C=CC(OC=4C=CC(=CN4)C(F)(F)F)=CC3,"2-(1H-1,2,3-benzotriazol-1-yl)-N-methyl-N-(4-{[5-(trifluoromethyl)pyridin-2-yl]oxy}phenyl)acetamide"
JAN-GHE-83b26c96-15,Z1698063916,C15H15ClN2O,Achiral,274.745,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,F04,CN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=NC=CC2C,2-(3-chlorophenyl)-N-methyl-N-(4-methylpyridin-3-yl)acetamide
JAG-UCB-a3ef7265-23,Z2960655360,C15H14F3N3O,Achiral,309.286,97.64,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,G04,CCC=1C=CN=CC1NC(=O)CC=2C=CC=C(N2)C(F)(F)F,N-(4-ethylpyridin-3-yl)-2-[6-(trifluoromethyl)pyridin-2-yl]acetamide
JAN-GHE-83b26c96-19,Z44592325,C12H10ClN3O,Achiral,247.680,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,H04,ClC=1C=CC=C(NC(=O)NC=2C=CC=NC2)C1,3-(3-chlorophenyl)-1-(pyridin-3-yl)urea
TRY-UNI-714-16,Z4444621866,C15H22N2O,Racemic or presumed racemic or meso,246.347,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,I04,CC(C1CCCCC1)C(=O)NC=2C=NC=CC2C,2-cyclohexyl-N-(4-methylpyridin-3-yl)propanamide
JAG-UCB-a3ef7265-11,Z1625004722,C11H16N6OS,Achiral,280.349,91,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,J04,CN1N=NN=C1NC(=O)CC2=CSC(=N2)C(C)(C)C,"2-(2-tert-butyl-1,3-thiazol-4-yl)-N-(1-methyl-1H-1,2,3,4-tetrazol-5-yl)acetamide"
BEN-DND-7e92b6ca-11,Z57013003,C21H21N3O3,Achiral,363.409,92,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,K04,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,"4-[4-(4-methoxyphenyl)piperazine-1-carbonyl]-1,2-dihydroquinolin-2-one"
BEN-DND-7e92b6ca-10,Z56952818,C21H21N3O2,Achiral,347.410,92,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,L04,O=C(N1CCN(CC=2C=CC=CC2)CC1)C3=CC(=O)NC=4C=CC=CC34,"4-(4-benzylpiperazine-1-carbonyl)-1,2-dihydroquinolin-2-one"
LOR-NEU-c8f11034-4,Z199464140,C8H4BrNO2,Achiral,226.026,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,M04,BrC=1C=CC=2C(=O)C(=O)NC2C1,"6-bromo-2,3-dihydro-1H-indole-2,3-dione"
LOR-NEU-c8f11034-6,Z247609642,C8H6N2O4S,Achiral,226.209,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,N04,NS(=O)(=O)C=1C=CC=2NC(=O)C(=O)C2C1,"2,3-dioxo-2,3-dihydro-1H-indole-5-sulfonamide"
LOR-NEU-c8f11034-5,Z57823200,C15H10BrNO2,Achiral,316.149,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,O04,BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1,"1-[(4-bromophenyl)methyl]-2,3-dihydro-1H-indole-2,3-dione"
LOR-NEU-c8f11034-8,Z2677411580,C14H16N2O4S,Achiral,308.352,93.87,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,P04,CC1(C)CCCN1S(=O)(=O)C=2C=CC=3NC(=O)C(=O)C3C2,"5-[(2,2-dimethylpyrrolidin-1-yl)sulfonyl]-2,3-dihydro-1H-indole-2,3-dione"
NIM-UNI-ed9-4,Z4503988833,C25H32Cl2N4O4,Diastereomeric mixture,523.451,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,40,20,1181202-Y40-04,A05,Cl.CC(=O)N[C@@H](CC=1C=CC(O)=CC1)C(=O)NC(CN2CCN(CC2)C(=O)CCl)C=3C=CC=CC3,(2S)-N-{2-[4-(2-chloroacetyl)piperazin-1-yl]-1-phenylethyl}-2-acetamido-3-(4-hydroxyphenyl)propanamide hydrochloride
MAK-UNK-915-4,Z201863772,C20H21N3O6S,Achiral,431.462,95.91,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,B05,CS(=O)(=O)NC=1C=CC=C(C1)C(=O)OCC(=O)NC=2C=CC=C(C2)N3CCCC3=O,{[3-(2-oxopyrrolidin-1-yl)phenyl]carbamoyl}methyl 3-methanesulfonamidobenzoate
JOH-UNI-27a-38_thio_pH,Z4461624297,C15H20Cl2N2O2,Achiral,331.237,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,C05,COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1,2-chloro-1-(4-{[3-chloro-5-(methoxymethyl)phenyl]methyl}piperazin-1-yl)ethan-1-one
JAN-GHE-83b26c96-25,Z1278865223,C14H10ClN3O,Achiral,271.701,96.88,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,D05,CC=1C=CN=CC1C2=NC(=NO2)C=3C=CC=C(Cl)C3,"3-[3-(3-chlorophenyl)-1,2,4-oxadiazol-5-yl]-4-methylpyridine"
LOR-NEU-c8f11034-1,Z56887738,C8H4BrNO2,Achiral,226.026,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,E05,BrC=1C=CC=C2C(=O)C(=O)NC21,"7-bromo-2,3-dihydro-1H-indole-2,3-dione"
LOR-NEU-c8f11034-9,Z219138538,C15H10BrNO2,Achiral,316.149,97.07,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,F05,BrC=1C=CC=2C(=O)C(=O)N(CC=3C=CC=CC3)C2C1,"1-benzyl-6-bromo-2,3-dihydro-1H-indole-2,3-dione"
LOR-NEU-c8f11034-7,Z808208506,C11H9Br2NO2,Achiral,347.002,96.83,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,G05,CC=1C=C(Br)C=C2C(=O)C(=O)N(CCBr)C21,"5-bromo-1-(2-bromoethyl)-7-methyl-2,3-dihydro-1H-indole-2,3-dione"
LOR-NEU-c8f11034-3,Z57833927,C8H4BrNO2,Achiral,226.026,94.14,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,H05,BrC=1C=CC=2NC(=O)C(=O)C2C1,"5-bromo-2,3-dihydro-1H-indole-2,3-dione"
EDJ-MED-49816e9b-1,Z4497196449,C14H13ClN2O,Achiral,260.718,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,I05,CC=1C=CN=CC1CC(=O)NC=2C=CC=C(Cl)C2,N-(3-chlorophenyl)-2-(4-methylpyridin-3-yl)acetamide
EDJ-MED-49816e9b-3,Z4497196448,C13H14ClN3O,Achiral,263.722,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,J05,CC=1C=NN(C)C1NC(=O)CC=2C=CC=C(Cl)C2,"2-(3-chlorophenyl)-N-(1,4-dimethyl-1H-pyrazol-5-yl)acetamide"
EDG-MED-0da5ad92-16,Z1737901164,C13H12ClN3O,Achiral,261.706,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,K05,CC=1C=NN=CC1NC(=O)CC=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-N-(5-methylpyridazin-4-yl)acetamide
RAL-MED-2de63afb-6,Z4497196426,C17H16N2O3,Racemic or presumed racemic or meso,296.320,97.11,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,L05,O=C(CC=1C=CC=CC1)NC=2C=CC=C(OC3CC(=O)N3)C2,N-{3-[(4-oxoazetidin-2-yl)oxy]phenyl}-2-phenylacetamide
WAR-XCH-72a-9,Z4461624289,C21H36N2O2,Diastereomeric mixture,348.522,100,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,M05,OC1CCC(CC1)N(CC2CCCCC2)C3CCCN(C3)C(=O)C=C,1-{3-[(cyclohexylmethyl)(4-hydroxycyclohexyl)amino]piperidin-1-yl}prop-2-en-1-one
LOR-NEU-c8f11034-2,Z85304748,C15H9Br2NO2,Achiral,395.045,99,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,N05,BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1,"7-bromo-1-[(4-bromophenyl)methyl]-2,3-dihydro-1H-indole-2,3-dione"
RAL-MED-2de63afb-11,Z2335392488,C12H14N2O3,Racemic or presumed racemic or meso,234.251,95,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,O05,CCC(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,N-{3-[(4-oxoazetidin-2-yl)oxy]phenyl}propanamide
TAM-UNI-d1c-12,Z4461624273,C19H27ClN4O3,Achiral,394.895,91,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,P05,ClCC(=O)N1CCN(CC=2C=CC=C(CNC(=O)N3CCOCC3)C2)CC1,N-[(3-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}phenyl)methyl]morpholine-4-carboxamide
JAN-GHE-83b26c96-17,Z2148027795,C13H13ClN2O2S,Achiral,296.772,90.38,200415-FTE / COVID-19,,,0,40,20,1181202-Y40-04,A06,CC=1C=CN=CC1NS(=O)(=O)CC=2C=CC=C(Cl)C2,1-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)methanesulfonamide
