shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
WIL-UNI-2a57d06c-19,Z5213862923,C16H14N6,Achiral,290.322,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_K,CN1N=CC=2C(NCC=3C=CC=4C=CC=NC4C3)=NC=NC12,"1-methyl-N-[(quinolin-7-yl)methyl]-1H-pyrazolo[3,4-d]pyrimidin-4-amine",H3402989,
WIL-UNI-2a57d06c-21,Z1437066537,C14H10N4OS2,Achiral,314.385,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_L,O=C(CC1=CSC2=NC=CN12)NC3=NC=4C=CC=CC4S3,"N-(1,3-benzothiazol-2-yl)-2-{imidazo[2,1-b][1,3]thiazol-3-yl}acetamide",H3403812,
WIL-UNI-2a57d06c-39,Z1454302512,C14H13N7S,Racemic or presumed racemic or meso,311.364,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_M,CC(CNC=1C=CC2=NN=NN2N1)C3=NC=4C=CC=CC4S3,"N-[2-(1,3-benzothiazol-2-yl)propyl]-[1,2,3,4]tetrazolo[1,5-b]pyridazin-6-amine",H3403057,
WIL-UNI-2a57d06c-43,Z5213862834,C14H12N6OS,Achiral,312.349,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_N,CN1C=CN2C(CNC3=NC=4C=CC=CC4S3)=NN=C2C1=O,"3-{[(1,3-benzothiazol-2-yl)amino]methyl}-7-methyl-7H,8H-[1,2,4]triazolo[4,3-a]pyrazin-8-one",H3403052,
WIL-UNI-2a57d06c-28,Z729218866,C16H16N6,Racemic or presumed racemic or meso,292.338,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_O,CC(NCC1=CN=C2C=CC=CN12)C3=NN=C4C=CC=CN34,"({imidazo[1,2-a]pyridin-3-yl}methyl)(1-{[1,2,4]triazolo[4,3-a]pyridin-3-yl}ethyl)amine",H3405685,
WIL-UNI-2a57d06c-32,Z1725309915,C18H17N5,Achiral,303.361,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_P,CC=1C=C2C(=NC=CN2N1)N3CCC=4NC=5C=CC=CC5C4C3,"2-methyl-4-{1H,2H,3H,4H,5H-pyrido[4,3-b]indol-2-yl}pyrazolo[1,5-a]pyrazine",H3404384,
WIL-UNI-2a57d06c-49,Z5213862863,C14H9N5OS,Achiral,295.319,96.33,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_Q,O=C(NC=1C=CC2=NN=CN2C1)C=3C=CC=4SC=NC4C3,"N-{[1,2,4]triazolo[4,3-a]pyridin-6-yl}-1,3-benzothiazole-5-carboxamide",H3407604,
WIL-UNI-2a57d06c-35,Z1184961931,C15H12N6O2S,Achiral,340.359,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_R,CC1=NC=2C=CC(NC(=O)CN3N=CN4N=CC=C4C3=O)=CC2S1,"N-(2-methyl-1,3-benzothiazol-6-yl)-2-{4-oxo-4H,5H-pyrazolo[1,5-d][1,2,4]triazin-5-yl}acetamide",H3402952,
WIL-UNI-2a57d06c-42,Z5213862958,C17H15N5O3,Racemic or presumed racemic or meso,337.332,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_S,CC(NC(=O)NC=1C=CN2C=CN=C2C1)C=3C=CC=4NC(=O)OC4C3,"3-{imidazo[1,2-a]pyridin-7-yl}-1-[1-(2-oxo-2,3-dihydro-1,3-benzoxazol-6-yl)ethyl]urea",H3408158,
WIL-UNI-2a57d06c-38,Z5213862873,C18H13N5O2,Achiral,331.328,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_T,OC=1C=C(NNC(=O)C=2C=CN=C3C=CC=CC23)C=4C=CC=NC4N1,"N'-(2-hydroxy-1,8-naphthyridin-4-yl)quinoline-4-carbohydrazide",H3406126,
WIL-UNI-2a57d06c-12,Z5213862853,C17H15N5OS,Achiral,337.398,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_U,CC1=CN2C(CNC(=O)C=3C=CC=4N=CC=NC4C3)=C(C)N=C2S1,"N-({2,6-dimethylimidazo[2,1-b][1,3]thiazol-5-yl}methyl)quinoxaline-6-carboxamide",H3406504,
WIL-UNI-2a57d06c-48,Z5213862956,C16H14N8O,Racemic or presumed racemic or meso,334.335,98.09,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_V,CC(C(=O)NC=1C=CC=C2N=CC=NC12)N3C=NC=4C(N)=NC=NC34,2-(6-amino-9H-purin-9-yl)-N-(quinoxalin-5-yl)propanamide,H3408735,
WIL-UNI-2a57d06c-22,Z5213862925,C15H14N8O,Achiral,322.324,98.97,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_W,CN1C=C(C=N1)C2=NN(C)C=C2NC(=O)C=3C=CN4N=CC=C4N3,"N-{1,1'-dimethyl-1H,1'H-[3,4'-bipyrazol]-4-yl}pyrazolo[1,5-a]pyrimidine-5-carboxamide",H3406503,
WIL-UNI-2a57d06c-31,Z1204061669,C14H9N5OS,Achiral,295.319,98.98,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_X,O=C(NC=1C=CC=2N=CC=NC2C1)C3=CSC4=CN=CN34,"N-(quinoxalin-6-yl)imidazo[4,3-b][1,3]thiazole-3-carboxamide",H3406581,
WIL-UNI-2a57d06c-9,Z2178141472,C16H11N3O4,Achiral,309.276,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_Y,CC1=NC=2C(=CC=CC2O1)C(=O)NC=3C=CC=C4NC(=O)OC34,"2-methyl-N-(2-oxo-2,3-dihydro-1,3-benzoxazol-7-yl)-1,3-benzoxazole-4-carboxamide",H3407994,
WIL-UNI-2a57d06c-24,Z1269630498,C14H11N5O4S,Achiral,345.333,90.87,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_Z,CC1=NOC=2N=CC(NS(=O)(=O)C=3C=NC=4ON=C(C)C4C3)=CC12,"3-methyl-N-{3-methyl-[1,2]oxazolo[5,4-b]pyridin-5-yl}-[1,2]oxazolo[5,4-b]pyridine-5-sulfonamide",H3406125,
WIL-UNI-2a57d06c-13,Z5213862839,C15H14N6,Achiral,278.311,97.84,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AA,CC=1N=C2C=CC(NCC3=CN=C4C=CC=CN34)=CN2N1,"N-({imidazo[1,2-a]pyridin-3-yl}methyl)-2-methyl-[1,2,4]triazolo[1,5-a]pyridin-6-amine",H3409275,
WIL-UNI-2a57d06c-17,Z2226499979,C16H13N3O2S,Achiral,311.358,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AB,CN1C(=O)OC=2C=C(CNC=3C=CC=4SC=NC4C3)C=CC12,"6-{[(1,3-benzothiazol-5-yl)amino]methyl}-3-methyl-2,3-dihydro-1,3-benzoxazol-2-one",H3410270,
WIL-UNI-2a57d06c-25,Z2193768909,C17H14N6O,Achiral,318.332,97,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AC,O=C(N1CCN2C(C1)=CC=3C=CC=CC23)C=4C=CC5=NN=NN5C4,"2-{[1,2,3,4]tetrazolo[1,5-a]pyridine-6-carbonyl}-1H,2H,3H,4H-pyrazino[1,2-a]indole",H3411767,
WIL-UNI-2a57d06c-47,Z5213862836,C14H13N5S,Achiral,283.351,96.58,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AD,CN1C(NCC2=CN3C=CN=C3S2)=NC=4C=CC=CC14,"N-({imidazo[2,1-b][1,3]thiazol-2-yl}methyl)-1-methyl-1H-1,3-benzodiazol-2-amine",H3416258,
WIL-UNI-2a57d06c-44,Z3888881362,C15H15N5O2S,Achiral,329.376,98.86,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AE,CC1=NN2C(CNC=3C=CC=4OC(=O)N(C)C4C3)=C(C)N=C2S1,"5-[({2,6-dimethylimidazo[2,1-b][1,3,4]thiadiazol-5-yl}methyl)amino]-3-methyl-2,3-dihydro-1,3-benzoxazol-2-one",H3433035,
WIL-UNI-2a57d06c-5,Z2998015587,C16H15N7O,Racemic or presumed racemic or meso,321.336,95.23,MOON-AUG-001,,,0,4,100,1181202-Y4-76,05_AF,CC1NCCN2C(=CC=C12)C3=NC(=NO3)C4=CN=C5C=NC=CN45,"3-{imidazo[1,2-a]pyrazin-3-yl}-5-{1-methyl-1H,2H,3H,4H-pyrrolo[1,2-a]pyrazin-6-yl}-1,2,4-oxadiazole",H3417249,
WIL-UNI-2a57d06c-36,Z5213862921,C16H14N6OS,Achiral,338.386,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_A,CC=1C=C2N=CC=C(NC(=O)NCC3=NC=4C=CC=CC4S3)N2N1,"1-[(1,3-benzothiazol-2-yl)methyl]-3-{2-methylpyrazolo[1,5-a]pyrimidin-7-yl}urea",H3435441,
WIL-UNI-2a57d06c-7,Z5213862926,C14H11N7OS,Achiral,325.348,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_B,CN1N=CC=2C=C(C=NC12)C(=O)NNC3=NC=4C=CC=NC4S3,"1-methyl-N'-{[1,3]thiazolo[5,4-b]pyridin-2-yl}-1H-pyrazolo[3,4-b]pyridine-5-carbohydrazide",H3403813,
WIL-UNI-2a57d06c-29,Z423970270,C16H13N5OS,Achiral,323.372,97.88,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_C,CC=1C=C(C)N2N=CC(C(=O)NC=3C=CC=4N=CSC4C3)=C2N1,"N-(1,3-benzothiazol-6-yl)-5,7-dimethylpyrazolo[1,5-a]pyrimidine-3-carboxamide",H3459996,
WIL-UNI-2a57d06c-11,Z5213862947,C17H17N5S,Racemic or presumed racemic or meso,323.415,97.79,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_D,CC(NCC=1C=NC=2N(C)N=CC2C1)C3=NC=4C=CC=CC4S3,"[1-(1,3-benzothiazol-2-yl)ethyl]({1-methyl-1H-pyrazolo[3,4-b]pyridin-5-yl}methyl)amine",H3447967,
WIL-UNI-2a57d06c-16,Z5213862879,C13H10N8O2,Achiral,310.270,97.3,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_E,O=C(NCC1=NN=C2C(=O)NC=CN12)C3=CC=NC4=CC=NN34,"N-({8-oxo-7H,8H-[1,2,4]triazolo[4,3-a]pyrazin-3-yl}methyl)pyrazolo[1,5-a]pyrimidine-7-carboxamide",H3470722,
WIL-UNI-2a57d06c-37,Z5213862891,C16H13N5O,Achiral,291.307,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_F,CC=1C=CC=2N=CN=C(NCC=3C=CC4=NON=C4C3)C2C1,"N-[(2,1,3-benzoxadiazol-5-yl)methyl]-6-methylquinazolin-4-amine",H3403599,
WIL-UNI-2a57d06c-4,Z240414136,C17H15N5O2,Achiral,321.333,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_G,CC=1C=C2N=CC(C(=O)NC=3C=CC=4OC(C)=NC4C3)=C(C)N2N1,"2,7-dimethyl-N-(2-methyl-1,3-benzoxazol-5-yl)pyrazolo[1,5-a]pyrimidine-6-carboxamide",T6356082,
WIL-UNI-2a57d06c-3,Z225382082,C16H14N6O3,Achiral,338.320,99.27,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_H,CC1=NC=2C=C(NC(=O)CN3C=NC=4N(C)N=CC4C3=O)C=CC2O1,"N-(2-methyl-1,3-benzoxazol-5-yl)-2-{1-methyl-4-oxo-1H,4H,5H-pyrazolo[3,4-d]pyrimidin-5-yl}acetamide",T5846172,
WIL-UNI-2a57d06c-6,Z2700681376,C17H17N7S,Racemic or presumed racemic or meso,351.428,100,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_I,CC=1C=CC=C2N=C(NC3CCN(C3)C=4C=CC5=NN=CN5N4)SC12,"7-methyl-N-(1-{[1,2,4]triazolo[4,3-b]pyridazin-6-yl}pyrrolidin-3-yl)-1,3-benzothiazol-2-amine",H3403941,
WIL-UNI-2a57d06c-30,Z2026737142,C15H11N5O3,Achiral,309.279,95.17,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_J,CC1=NOC=2N=C(C)C=C(C(=O)NC3=CC=CC4=NON=C34)C12,"N-(2,1,3-benzoxadiazol-4-yl)-3,6-dimethyl-[1,2]oxazolo[5,4-b]pyridine-4-carboxamide",H3435505,
WIL-UNI-2a57d06c-18,Z5213862929,C16H11N5OS,Achiral,321.356,96.42,MOON-AUG-001,,,0,4,100,1181202-Y4-76,06_K,O=C(NNC1=NC=2C=CC=NC2S1)C=3C=CC=4C=CN=CC4C3,"N'-{[1,3]thiazolo[5,4-b]pyridin-2-yl}isoquinoline-7-carbohydrazide",H3438130,
