shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
TOB-UNK-c2a-2,Z608678034,C10H14N2O,Achiral,178.23,91,200415-FTE,,,0,40,20,1178796-Y40-03,K03,C=CC(=O)N1CCN(CC#C)CC1,1-[4-(prop-2-yn-1-yl)piperazin-1-yl]prop-2-en-1-one
ANT-LOU-17a-2,Z62468012,C20H24N2O8,Achiral,420.413,100,200415-FTE,,,0,40,20,1178796-Y40-03,L03,COC=1C=C(NC(=O)C(=O)NC=2C=C(OC)C(OC)=C(OC)C2)C=C(OC)C1OC,"N,N'-bis(3,4,5-trimethoxyphenyl)ethanediamide"
TRY-UNI-1fd-10,Z4444622062,C16H13N5O,Achiral,291.307,91.97,200415-FTE,,,0,40,20,1178796-Y40-03,M03,O=C(CC1=CNC=2N=CC=CC12)NCC=3C=C(C#N)C=CN3,"N-[(4-cyanopyridin-2-yl)methyl]-2-{1H-pyrrolo[2,3-b]pyridin-3-yl}acetamide"
CHR-SOS-709-14,Z4444622226,C18H13ClN2O,Achiral,308.761,100,200415-FTE,,,0,40,20,1178796-Y40-03,N03,ClC=1C=CC(C=2C=CC=CC2)=C(C1)C(=O)NC=3C=CC=NC3,"4-chloro-N-(pyridin-3-yl)-[1,1'-biphenyl]-2-carboxamide"
GAB-REV-70c-4,Z4444622217,C17H16N4O,Achiral,292.335,100,200415-FTE,,,0,40,20,1178796-Y40-03,O03,CC=1C=CN=CC1NC(=O)CNC=2C=CN=C3C=CC=CC23,N-(4-methylpyridin-3-yl)-2-[(quinolin-4-yl)amino]acetamide
REN-UFA-aaa-3,Z1982193847,C21H24N2O,Racemic or presumed racemic or meso,320.428,95.14,200415-FTE,,,0,40,20,1178796-Y40-03,P03,CN(C)CC(=C)C(=O)N1CC(C=2C=CC=CC2)C=3C=CC=CC3C1,"2-[(dimethylamino)methyl]-1-(4-phenyl-1,2,3,4-tetrahydroisoquinolin-2-yl)prop-2-en-1-one"
GIA-UNK-d2d-1,Z4444734983,C19H27N3O2,Racemic diastereomer with known relative stereochemistry,329.436,100,200415-FTE,,,0,40,20,1178796-Y40-03,A04,"O=C(N[C@@H]1CCCC[C@H]1NC(=O)C=2C=CN=CC2)C3CCCCC3 |&1:3,8,r|","rac-N-[(1R,2R)-2-cyclohexaneamidocyclohexyl]pyridine-4-carboxamide"
BEN-DND-031-8,Z4461624313,C14H12N2O,Achiral,224.257,100,200415-FTE,,,0,40,20,1178796-Y40-03,B04,C=C(C(=O)NC=1C=CC=CC1)C=2C=CC=NC2,N-phenyl-2-(pyridin-3-yl)prop-2-enamide
AGN-NEW-c7b-3,Z4444622050,C15H13N3O,Achiral,251.283,96.05,200415-FTE,,,0,40,20,1178796-Y40-03,C04,CC=1C=CC=C(CC(=O)NC=2C=CC=NC2C#N)C1,N-(2-cyanopyridin-3-yl)-2-(3-methylphenyl)acetamide
NIC-BIO-a68-5,Z4466167962,C18H19BrN2O3,Single known enantiomer,391.259,94.8,200415-FTE,,,0,40,20,1178796-Y40-03,D04,CC(=O)N[C@@H](CC=1C=CC(O)=CC1)C(=O)NCC=2C=CC(Br)=CC2,(2S)-N-[(4-bromophenyl)methyl]-2-acetamido-3-(4-hydroxyphenyl)propanamide
BAR-COM-4e0-65,Z1673780356,C17H20N2O3,Achiral,300.352,91,200415-FTE,,,0,40,20,1178796-Y40-03,E04,O=C(NCC1=CC=NO1)C=2C=CC=CC2OC3CCCCC3,"2-(cyclohexyloxy)-N-[(1,2-oxazol-5-yl)methyl]benzamide"
GIA-UNK-d2d-3,Z4444734832,C20H35N3O2,Racemic diastereomer with known relative stereochemistry,349.51,100,200415-FTE,,,0,40,20,1178796-Y40-03,F04,"CN1CCC(CC1)C(=O)N[C@@H]2CCCC[C@H]2NC(=O)C3CCCCC3 |&1:10,15,r|","rac-N-[(1R,2R)-2-cyclohexaneamidocyclohexyl]-1-methylpiperidine-4-carboxamide"
IND-SYN-6c8-7,Z169615266,C15H17FN4O3S,Achiral,352.383,96.99,200415-FTE,,,0,40,20,1178796-Y40-03,G04,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CN3C=CC=N3,1-[4-(3-fluorobenzenesulfonyl)piperazin-1-yl]-2-(1H-pyrazol-1-yl)ethan-1-one
SWA-SYN-642-10,Z4466168038,C17H22N4O3S,Achiral,362.446,100,200415-FTE,,,0,40,20,1178796-Y40-03,H04,O=C(CC1=CNC=2N=CC=CC12)N3CCC(CC3)N4CCCS4(=O)=O,"2-[1-(2-{1H-pyrrolo[2,3-b]pyridin-3-yl}acetyl)piperidin-4-yl]-1??,2-thiazolidine-1,1-dione"
JAR-IMP-ed4-13,Z1982706704,C22H20N2O3S,Racemic or presumed racemic or meso,392.47,96.41,200415-FTE,,,0,40,20,1178796-Y40-03,I04,NS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CC(C=3C=CC=CC3)C=4C=CC=CC4C2,"4-(4-phenyl-1,2,3,4-tetrahydroisoquinoline-2-carbonyl)benzene-1-sulfonamide"
WAR-XCH-b72-8,Z3075339619,C18H19N3O2S2,Achiral,373.492,91,200415-FTE,,,0,40,20,1178796-Y40-03,J04,NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)C3=NC=4C=CC=CC4S3,"4-[4-(1,3-benzothiazol-2-yl)piperidin-1-yl]benzene-1-sulfonamide"
Z4459610252,Z4459610252,C23H26N4O2,Racemic or presumed racemic or meso,390.478,91,200415-FTE,,,0,40,20,1178796-Y40-03,K04,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(CCC#N)=CC1)C=2C=CC=NC2,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[4-(2-cyanoethyl)phenyl]prop-2-enamide
MAK-UNK-b1d-3,Z755740660,C21H21N5O3S,Achiral,423.488,93.88,200415-FTE,,,0,40,20,1178796-Y40-03,L04,O=C(NC=1C=CC(OC=2N=CC=CN2)=CC1)C(=O)N3CCN(CC4=CC=CS4)CC3,2-oxo-N-[4-(pyrimidin-2-yloxy)phenyl]-2-{4-[(thiophen-2-yl)methyl]piperazin-1-yl}acetamide
Z4459610258,Z4459610258,C24H29N3O3,Diastereomeric mixture,407.505,85,200415-FTE,,,0,40,20,1178796-Y40-03,M04,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C2CCOC2)C=3C=CC=NC3,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[4-(oxolan-3-yl)phenyl]prop-2-enamide
CHR-SOS-709-2,Z62445031,C13H8Cl2N2O3,Achiral,311.12,100,200415-FTE,,,0,40,20,1178796-Y40-03,N04,[O-][N+](=O)C=1C=CC(NC(=O)C=2C=CC=C(Cl)C2)=C(Cl)C1,3-chloro-N-(2-chloro-4-nitrophenyl)benzamide
PAT-UNK-b2d-1,Z4450620211,C14H16ClN3O,Achiral,277.749,100,200415-FTE,,,0,40,20,1178796-Y40-03,O04,ClCC(=O)N1CCN(CC=2C=CC=C(C#N)C2)CC1,3-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}benzonitrile
Z4459611406,Z4459611406,C23H27N3O2,Diastereomeric mixture,377.479,92,200415-FTE,,,0,40,20,1178796-Y40-03,P04,"CC(C)(C)NC(=O)C(N([C@@H]1C[C@@H]1C=2C=CC=CC2)C(=O)C=C)C=3C=CC=NC3 |&1:9,11,r|","rac-N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[(1R,2R)-2-phenylcyclopropyl]prop-2-enamide"
Z4459610240,Z4459610240,C22H24N4O2,Racemic or presumed racemic or meso,376.451,94.04,200415-FTE,,,0,40,20,1178796-Y40-03,A05,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2C=CNC2C1)C=3C=CC=NC3,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-(1H-indol-6-yl)prop-2-enamide
Z4459610239,Z4459610239,C24H37N3O2,Diastereomeric mixture,399.569,100,200415-FTE,,,0,40,20,1178796-Y40-03,B05,CC(C)C1CCCC(CC1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[4-(propan-2-yl)cycloheptyl]prop-2-enamide
Z4459610270,Z4459610270,C23H33N3O2,Diastereomeric mixture,383.527,100,200415-FTE,,,0,40,20,1178796-Y40-03,C05,CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)C1)C(=O)C=C)C=3C=CC=NC3,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-{spiro[4.4]nonan-2-yl}prop-2-enamide
Z4459610272,Z4459610272,C24H35N3O2,Racemic or presumed racemic or meso,397.553,100,200415-FTE,,,0,40,20,1178796-Y40-03,D05,CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)CC1)C(=O)C=C)C=3C=CC=NC3,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-{spiro[4.5]decan-8-yl}prop-2-enamide
Z4459610264,Z4459610264,C23H25N3O3,Racemic or presumed racemic or meso,391.462,93.62,200415-FTE,,,0,40,20,1178796-Y40-03,E05,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(OCC#C)=CC1)C=2C=CC=NC2,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-[4-(prop-2-yn-1-yloxy)phenyl]prop-2-enamide
Z4459610284,Z4459610284,C22H23N3O2,Racemic or presumed racemic or meso,361.436,100,200415-FTE,,,0,40,20,1178796-Y40-03,F05,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=C(C#C)C1)C=2C=CC=NC2,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-(3-ethynylphenyl)prop-2-enamide
Z4459610274,Z4459610274,C23H28N4O2,Racemic or presumed racemic or meso,392.494,100,200415-FTE,,,0,40,20,1178796-Y40-03,G05,CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)N2CCC2)C=3C=CC=NC3,N-[4-(azetidin-1-yl)phenyl]-N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]prop-2-enamide
Z4459610266,Z4459610266,C21H29N3O3,Diastereomeric mixture,371.473,88,200415-FTE,,,0,40,20,1178796-Y40-03,H05,CC(C)(C)NC(=O)C(N(C1COC2(CCC2)C1)C(=O)C=C)C=3C=CC=NC3,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-{5-oxaspiro[3.4]octan-7-yl}prop-2-enamide
Z4459610285,Z4459610285,C23H26N4O2,Racemic or presumed racemic or meso,390.478,100,200415-FTE,,,0,40,20,1178796-Y40-03,I05,CN1C=CC=2C=C(C=CC12)N(C(C(=O)NC(C)(C)C)C=3C=CC=NC3)C(=O)C=C,N-[(tert-butylcarbamoyl)(pyridin-3-yl)methyl]-N-(1-methyl-1H-indol-5-yl)prop-2-enamide
JUA-UNI-bc0-5,Z3756835265,C24H23N3O3,Racemic or presumed racemic or meso,401.457,82.67,200415-FTE,,,0,40,20,1178796-Y40-03,J05,OC=1C=CC(=CC1NC(=O)C=C)C(=O)NCC(CC=2C=CC=CC2)C=3C=CC=CN3,4-hydroxy-N-[3-phenyl-2-(pyridin-2-yl)propyl]-3-(prop-2-enamido)benzamide
Z2269442666,Z2269442666,C19H21ClN4O2,Racemic or presumed racemic or meso,372.848,100,200415-FTE,,,0,40,20,1178796-Y40-03,K05,CN(C)C(=O)CC1CN(C(=O)C=2C=NN3CCCC23)C=4C=CC(Cl)=CC14,"2-(5-chloro-1-{4H,5H,6H-pyrrolo[1,2-b]pyrazole-3-carbonyl}-2,3-dihydro-1H-indol-3-yl)-N,N-dimethylacetamide"
BAR-COM-4e0-14,Z2143174968,C15H13N7O,Achiral,307.31,83.96,200415-FTE,,,0,40,20,1178796-Y40-03,L05,NC1=C(C#N)C=NN1C=2C=CC=CC2NC(=O)CC3=CC=NN3,N-[2-(5-amino-4-cyano-1H-pyrazol-1-yl)phenyl]-2-(1H-pyrazol-5-yl)acetamide
DUN-NEW-f8c-14,Z1317949519,C12H19N3O4S2,Achiral,333.426,84.49,200415-FTE,,,0,40,20,1178796-Y40-03,M05,CS(=O)(=O)NCCN1CCCC=2C=CC(=CC12)S(=O)(=O)N,"1-(2-methanesulfonamidoethyl)-1,2,3,4-tetrahydroquinoline-7-sulfonamide"
BAR-COM-4e0-12,Z3052559442,C20H22N4O2,Diastereomeric mixture,350.414,100,200415-FTE,,,0,40,20,1178796-Y40-03,N05,CC=1C=CC=CC1C(C(=O)NCC(O)CN2C=CN=N2)C=3C=CC=CC3,"N-[2-hydroxy-3-(1H-1,2,3-triazol-1-yl)propyl]-2-(2-methylphenyl)-2-phenylacetamide"
s_22____12335866____132823,Z2721856533,C21H23N3O4,Achiral,381.425,100,200415-FTE,,,0,40,20,1178796-Y40-03,O05,CN(C(=O)CC1=NOC=2C=CC=CC12)C=3C=CC(NC(=O)OC(C)(C)C)=CC3,"tert-butyl N-{4-[2-(1,2-benzoxazol-3-yl)-N-methylacetamido]phenyl}carbamate"
s_22____2263492____13206668,Z929497546,C21H20N4O2S,Achiral,392.474,100,200415-FTE,,,0,40,20,1178796-Y40-03,P05,CN(CC=1C=CC(OCC2=CC=CS2)=CC1)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-methyl-N-({4-[(thiophen-2-yl)methoxy]phenyl}methyl)acetamide"
s_22____5732348____132823,Z1260535907,C23H21N3O2,Achiral,371.431,100,200415-FTE,,,0,40,20,1178796-Y40-03,A06,CCN(CC=1C=CC=C(C1)C=2C=CN=CC2)C(=O)CC3=NOC=4C=CC=CC34,"2-(1,2-benzoxazol-3-yl)-N-ethyl-N-{[3-(pyridin-4-yl)phenyl]methyl}acetamide"
s_22____1723102____13206668,Z826180044,C20H16FN5O2,Achiral,377.371,100,200415-FTE,,,0,40,20,1178796-Y40-03,B06,FC=1C=C(CNC(=O)CN2N=NC=3C=CC=CC23)C=CC1OC=4C=CC=NC4,"2-(1H-1,2,3-benzotriazol-1-yl)-N-{[3-fluoro-4-(pyridin-3-yloxy)phenyl]methyl}acetamide"
BAR-COM-4e0-48,Z4466167765,C19H21N5O2,Achiral,351.402,97.77,200415-FTE,,,0,40,20,1178796-Y40-03,C06,CC=1C=CC(OC=2C=CC=C(NC(=O)NCC3=CN=NN3C)C2)=C(C)C1,"1-[3-(2,4-dimethylphenoxy)phenyl]-3-[(1-methyl-1H-1,2,3-triazol-5-yl)methyl]urea"
