shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
AAR-POS-0daf6b7e-18,AAR-POS-0daf6b7e-18,C13H17ClN2O2,,268.739,95,C21699472,,,0,40,20,1333027-Y40-01,F04,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(4-methoxyphenyl)piperazin-1-yl]ethan-1-one,,
Z1259086950,Z1259086950,C12H17NO2,,207.268,95,C21699472,,,0,40,20,1333027-Y40-01,G04,OCC1CN(CC=2C=CC=CC2)CCO1,(4-benzylmorpholin-2-yl)methanol,,
PCM-0102094,PCM-0102094,C12H14ClN3O3,,283.710,95,C21699472,,,0,40,20,1333027-Y40-01,H04,[O-][N+](=O)C=1C=CC(=CC1)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(4-nitrophenyl)piperazin-1-yl]ethan-1-one,,
AAR-POS-0daf6b7e-20,AAR-POS-0daf6b7e-20,C7H6Cl2N2O,,205.041,95,C21699472,,,0,40,20,1333027-Y40-01,I04,ClCC(=O)NC=1C=CC=NC1Cl,2-chloro-N-(2-chloropyridin-3-yl)acetamide,,
Z30932204,Z30932204,C9H12N2O3S,,228.268,95,C21699472,,,0,40,20,1333027-Y40-01,J04,CC(=O)NCC=1C=CC(=CC1)S(=O)(=O)N,N-[(4-sulfamoylphenyl)methyl]acetamide,,
Z54571979,Z54571979,C12H11N3O2,,229.234,95,C21699472,,,0,40,20,1333027-Y40-01,K04,CC(=O)NC=1C=CC(OC=2N=CC=CN2)=CC1,N-[4-(pyrimidin-2-yloxy)phenyl]acetamide,,
AAR-POS-0daf6b7e-15,AAR-POS-0daf6b7e-15,C10H12Cl2N2O3S2,,343.249,95,C21699472,,,0,40,20,1333027-Y40-01,L04,ClCC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(Cl)S2,2-chloro-1-{4-[(5-chlorothiophen-2-yl)sulfonyl]piperazin-1-yl}ethan-1-one,,
Z219104216,Z219104216,C8H9N3,,147.177,95,C21699472,,,0,40,20,1333027-Y40-01,M04,CCNC=1C=CC(C#N)=CN1,6-(ethylamino)pyridine-3-carbonitrile,,
AAR-POS-0daf6b7e-8,AAR-POS-0daf6b7e-8,C12H11ClFNO3S,,303.737,95,C21699472,,,0,40,20,1333027-Y40-01,N04,FC=1C=CC(=CC1)N(C2CS(=O)(=O)C=C2)C(=O)CCl,2-chloro-N-(1.1-dioxo-2.3-dihydro-1??-thiophen-3-yl)-N-(4-fluorophenyl)acetamide,,
Z126932614,Z126932614,C9H10N2O2S,,210.252,95,C21699472,,,0,40,20,1333027-Y40-01,O04,CS(=O)(=O)CC1=NC=2C=CC=CC2N1,2-(methanesulfonylmethyl)-1H-1.3-benzodiazole,,
AAR-POS-0daf6b7e-7,AAR-POS-0daf6b7e-7,C13H14ClNO3S,,299.773,95,C21699472,,,0,40,20,1333027-Y40-01,P04,CC=1C=CC(=CC1)N(C2CS(=O)(=O)C=C2)C(=O)CCl,2-chloro-N-(1.1-dioxo-2.3-dihydro-1??-thiophen-3-yl)-N-(4-methylphenyl)acetamide,,
AAR-POS-d2a4d1df-34,AAR-POS-d2a4d1df-34,C12H14ClFN2O3S,,320.767,95,C21699472,,,0,40,20,1333027-Y40-01,A05,FC=1C=CC=CC1S(=O)(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(2-fluorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,,
Z1849009686,Z1849009686,C8H10FNO2S,,203.233,95,C21699472,,,0,40,20,1333027-Y40-01,B05,CC=1C=C(F)C=CC1CS(=O)(=O)N,(4-fluoro-2-methylphenyl)methanesulfonamide,,
AAR-POS-0daf6b7e-21,AAR-POS-0daf6b7e-21,C8H13ClN2O2,,204.654,95,C21699472,,,0,40,20,1333027-Y40-01,C05,CC(=O)N1CCN(CC1)C(=O)CCl,1-(4-acetylpiperazin-1-yl)-2-chloroethan-1-one,,
AAR-POS-0daf6b7e-16,AAR-POS-0daf6b7e-16,C11H13ClN2O2S,,272.751,91,C21699472,,,0,40,20,1333027-Y40-01,D05,ClCC(=O)N1CCN(CC1)C(=O)C2=CC=CS2,2-chloro-1-[4-(thiophene-2-carbonyl)piperazin-1-yl]ethan-1-one,,
LON-WEI-8f408cad-2,LON-WEI-8f408cad-2,C12H13ClF2N2O3S,,338.758,95,C21699472,,,0,40,20,1333027-Y40-01,E05,FC=1C=CC=C(F)C1S(=O)(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(2.6-difluorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,,
AAR-POS-d2a4d1df-31,AAR-POS-d2a4d1df-31,C10H10ClNO3,,227.644,95,C21699472,,,0,40,20,1333027-Y40-01,F05,ClCC(=O)NCC=1C=CC=2OCOC2C1,N-[(2H-1.3-benzodioxol-5-yl)methyl]-2-chloroacetamide,,
MED-COV-4280ac29-31,MED-COV-4280ac29-31,C17H20Cl2N2O,,339.259,95,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,G05,Cl.ClCC(=O)N1CCN(CC=2C=CC=C3C=CC=CC23)CC1,2-chloro-1-{4-[(naphthalen-1-yl)methyl]piperazin-1-yl}ethan-1-one hydrochloride,,
Z2856434899,Z2856434899,C10H15NOS,,197.297,95,C21699472,,,0,40,20,1333027-Y40-01,H05,OC1CCN(CC=2C=CSC2)CC1,1-[(thiophen-3-yl)methyl]piperidin-4-ol,,
PCM-0102871,PCM-0102871,C11H12ClNO2,,225.671,95,C21699472,,,0,40,20,1333027-Y40-01,I05,ClCC(=O)NC1CCOC=2C=CC=CC12,2-chloro-N-(3.4-dihydro-2H-1-benzopyran-4-yl)acetamide,,
AAR-POS-d2a4d1df-38,AAR-POS-d2a4d1df-38,C13H15ClN2O2S,,298.788,95,C21699472,,,0,40,20,1333027-Y40-01,J05,ClCC(=O)NC=1C=CC=C(C1)C(=O)N2CCSCC2,2-chloro-N-[3-(thiomorpholine-4-carbonyl)phenyl]acetamide,,
AAR-POS-d2a4d1df-26,AAR-POS-d2a4d1df-26,C11H13ClN2O2S,,272.751,95,C21699472,,,0,40,20,1333027-Y40-01,K05,ClCC(=O)NNC(=O)C1=CC=2CCCCC2S1,N'-(2-chloroacetyl)-4.5.6.7-tetrahydro-1-benzothiophene-2-carbohydrazide,,
AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-18,C4H5N3,,95.1026,95,C21699472,,,0,40,20,1333027-Y40-01,L05,NC=1C=NC=NC1,pyrimidin-5-amine,,
AAR-POS-0daf6b7e-1,AAR-POS-0daf6b7e-1,C12H12ClNO3S,,285.746,95,C21699472,,,0,40,20,1333027-Y40-01,M05,ClCC(=O)N(C1CS(=O)(=O)C=C1)C=2C=CC=CC2,2-chloro-N-(1.1-dioxo-2.3-dihydro-1??-thiophen-3-yl)-N-phenylacetamide,,
Z933326822,Z933326822,C13H13NO,,199.248,95,C21699472,,,0,40,20,1333027-Y40-01,N05,NC=1C=CC=C(OCC=2C=CC=CC2)C1,3-(benzyloxy)aniline,,
AAR-POS-0daf6b7e-37,AAR-POS-0daf6b7e-37,C5H5NO,,95.0993,95,C21699472,,,0,40,20,1333027-Y40-01,O05,OC=1C=CC=CN1,pyridin-2-ol,,
Z45617795,Z45617795,C9H13NO2S,,199.270,95,C21699472,,,0,40,20,1333027-Y40-01,P05,CS(=O)(=O)NCCC=1C=CC=CC1,N-(2-phenylethyl)methanesulfonamide,,
LON-WEI-8f408cad-3,LON-WEI-8f408cad-3,C10H13ClN2O3S2,,308.804,95,C21699472,,,0,40,20,1333027-Y40-01,A06,ClCC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,2-chloro-1-[4-(thiophene-2-sulfonyl)piperazin-1-yl]ethan-1-one,,
Z24758179,Z24758179,C9H11NO4S,,229.252,95,C21699472,,,0,40,20,1333027-Y40-01,B06,COC(=O)C=1C=CC=C(NS(=O)(=O)C)C1,methyl 3-methanesulfonamidobenzoate,,
MED-COV-4280ac29-15,MED-COV-4280ac29-15,C13H17Cl3N2O,,323.645,95,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,C06,Cl.ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,2-chloro-1-{4-[(3-chlorophenyl)methyl]piperazin-1-yl}ethan-1-one hydrochloride,,
Z509756472,Z509756472,C13H15N3O2,,245.277,95,C21699472,,,0,40,20,1333027-Y40-01,D06,O=C(NCC=1C=CC(C#N)=CC1)N2CCOCC2,N-[(4-cyanophenyl)methyl]morpholine-4-carboxamide,,
AAR-POS-d2a4d1df-17,AAR-POS-d2a4d1df-17,C3H9ClN2,,108.569,95,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,E06,Cl.CCC(=N)N,propanimidamide hydrochloride,,
AAR-POS-d2a4d1df-33,AAR-POS-d2a4d1df-33,C12H13ClFNO2,,257.688,95,C21699472,,,0,40,20,1333027-Y40-01,F06,FC=1C=CC(=CC1)C2CN(CCO2)C(=O)CCl,2-chloro-1-[2-(4-fluorophenyl)morpholin-4-yl]ethan-1-one,,
Z2856434912,Z2856434912,C15H20N2,,228.332,95,C21699472,,,0,40,20,1333027-Y40-01,G06,CC1CCN(CC2=CNC=3C=CC=CC23)CC1,3-[(4-methylpiperidin-1-yl)methyl]-1H-indole,,
Z31432226,Z31432226,C14H17NO3,,247.289,95,C21699472,,,0,40,20,1333027-Y40-01,H06,O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2,1-(2H-1.3-benzodioxole-5-carbonyl)azepane,,
AAR-POS-d2a4d1df-25,AAR-POS-d2a4d1df-25,C14H17ClN2O2,,280.749,95,C21699472,,,0,40,20,1333027-Y40-01,I06,CC=1C=CC(=CC1)C(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(4-methylbenzoyl)piperazin-1-yl]ethan-1-one,,
Z44592329,Z44592329,C12H11N3O,,213.235,95,C21699472,,,0,40,20,1333027-Y40-01,J06,O=C(NC=1C=CC=CC1)NC=2C=CC=NC2,3-phenyl-1-(pyridin-3-yl)urea,,
Z328695024,Z328695024,C10H15N5,,205.259,95,C21699472,,,0,40,20,1333027-Y40-01,K06,CC(C)N(C)C=1N=CN=C2N(C)N=CC12,N.1-dimethyl-N-(propan-2-yl)-1H-pyrazolo[3.4-d]pyrimidin-4-amine,,
PCM-0102554,PCM-0102554,C6H12ClNO2,,165.617,95,C21699472,,,0,40,20,1333027-Y40-01,L06,CC(C)(O)CNC(=O)CCl,2-chloro-N-(2-hydroxy-2-methylpropyl)acetamide,,
Z2856434836,Z2856434836,C14H20N2O2,,248.320,91,C21699472,,,0,40,20,1333027-Y40-01,M06,CN1CCN(CC1)C(=O)COC=2C=CC(C)=CC2,2-(4-methylphenoxy)-1-(4-methylpiperazin-1-yl)ethan-1-one,,
Z26333448,Z26333448,C14H11FN2,,226.248,91,C21699472,,,0,40,20,1333027-Y40-01,N06,FC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1,1-[(4-fluorophenyl)methyl]-1H-1.3-benzodiazole,,
Z2856434865,Z2856434865,C12H17NOS,,223.334,95,C21699472,,,0,40,20,1333027-Y40-01,O06,C(CN1CCOCC1)SC=2C=CC=CC2,4-[2-(phenylsulfanyl)ethyl]morpholine,,
VIR-GIT-7b3d3065-2,VIR-GIT-7b3d3065-2,C13H21ClN2O2,,272.771,95,C21699472,,,0,40,20,1333027-Y40-01,P06,ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2,2-chloro-1-[4-(piperidine-1-carbonyl)piperidin-1-yl]ethan-1-one,,
AAR-POS-d2a4d1df-41,AAR-POS-d2a4d1df-41,C15H22Cl2N2O,,317.253,95,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,A07,Cl.CC=1C=CC=CC1CN2CCCN(CC2)C(=O)CCl,2-chloro-1-{4-[(2-methylphenyl)methyl]-1.4-diazepan-1-yl}ethan-1-one hydrochloride,,
AAR-POS-0daf6b7e-24,AAR-POS-0daf6b7e-24,C3H6O3S,,122.142,95,C21699472,,,0,40,20,1333027-Y40-01,B07,OC1CS(=O)(=O)C1,3-hydroxy-1??-thietane-1.1-dione,,
VIR-GIT-7b3d3065-3,VIR-GIT-7b3d3065-3,C12H21ClN2O2,,260.760,95,C21699472,,,0,40,20,1333027-Y40-01,C07,CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl,1-(2-chloroacetyl)-N-methyl-N-(propan-2-yl)piperidine-4-carboxamide,,
AAR-POS-d2a4d1df-15,AAR-POS-d2a4d1df-15,C6H6BrNO2S,,236.086,95,C21699472,,,0,40,20,1333027-Y40-01,D07,NS(=O)(=O)C=1C=CC(Br)=CC1,4-bromobenzene-1-sulfonamide,,
Z1367324110,Z1367324110,C10H14N2O2S,,226.295,95,C21699472,,,0,40,20,1333027-Y40-01,E07,CN1CCCC=2C=CC(=CC12)S(=O)(=O)N,1-methyl-1.2.3.4-tetrahydroquinoline-7-sulfonamide,,
Z1220452176,Z1220452176,C12H13FN2O,,220.242,95,C21699472,,,0,40,20,1333027-Y40-01,F07,CC(=O)NCCC1=CNC=2C=CC(F)=CC12,N-[2-(5-fluoro-1H-indol-3-yl)ethyl]acetamide,,
Z33546965,Z33546965,C10H12N2O3,,208.213,95,C21699472,,,0,40,20,1333027-Y40-01,G07,COC=1C=CC(=CC1)C(=O)NCC(=O)N,2-[(4-methoxyphenyl)formamido]acetamide,,
Z1129283193,Z1129283193,C8H10N2O,,150.177,95,C21699472,,,0,40,20,1333027-Y40-01,H07,CC(=O)NC=1C=NC=CC1C,N-(4-methylpyridin-3-yl)acetamide,,
AAR-POS-d2a4d1df-39,AAR-POS-d2a4d1df-39,C14H14ClNO,,247.720,95,C21699472,,,0,40,20,1333027-Y40-01,I07,CC(NC(=O)CCl)C=1C=CC=C2C=CC=CC12,2-chloro-N-[1-(naphthalen-1-yl)ethyl]acetamide,,
Z2737076969,Z2737076969,C12H13ClFNO,,241.689,95,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,J07,Cl.FC=1C=CC=C(CNCC2=CC=CO2)C1,[(3-fluorophenyl)methyl][(furan-2-yl)methyl]amine hydrochloride,,
AAR-POS-d2a4d1df-44,AAR-POS-d2a4d1df-44,C12H14Cl2N2O3S,,337.222,95,C21699472,,,0,40,20,1333027-Y40-01,K07,ClCC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC(Cl)=CC2,2-chloro-1-[4-(4-chlorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,,
Z1348371854,Z1348371854,C11H13N3O,,203.240,95,C21699472,,,0,40,20,1333027-Y40-01,L07,N#CC=1C=CC(=CN1)N2CCCOCC2,5-(1.4-oxazepan-4-yl)pyridine-2-carbonitrile,,
Z979145504,Z979145504,C12H12N2O2S,,248.300,97,C21699472,,,0,40,20,1333027-Y40-01,M07,COC(=O)NC=1SC(C)=NC1C=2C=CC=CC2,methyl N-(2-methyl-4-phenyl-1.3-thiazol-5-yl)carbamate,,
Z1271660837,Z1271660837,C6H12N4,,140.186,95,C21699472,,,0,40,20,1333027-Y40-01,N07,CCNCC1=CN(C)N=N1,ethyl[(1-methyl-1H-1.2.3-triazol-4-yl)methyl]amine,,
Z18197050,Z18197050,C8H9NO4S,,215.226,100,C21699472,,,0,40,20,1333027-Y40-01,O07,COC(=O)C=1C=CC(=CC1)S(=O)(=O)N,methyl 4-sulfamoylbenzoate,,
AAR-POS-0daf6b7e-2,AAR-POS-0daf6b7e-2,C11H15Cl3N2OS,,329.673,100,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,P07,Cl.ClCC(=O)N1CCN(CC2=CC=C(Cl)S2)CC1,2-chloro-1-{4-[(5-chlorothiophen-2-yl)methyl]piperazin-1-yl}ethan-1-one hydrochloride,,
Z271004858,Z271004858,C11H11N3O2S,,249.288,100,C21699472,,,0,40,20,1333027-Y40-01,A08,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2,4-amino-N-(pyridin-2-yl)benzene-1-sulfonamide,,
Z1401276297,Z1401276297,C11H15N3O,,205.256,100,C21699472,,,0,40,20,1333027-Y40-01,B08,C1CC2(CCN(C2)C=3C=NC=CN3)CO1,7-(pyrazin-2-yl)-2-oxa-7-azaspiro[4.4]nonane,,
JOH-UNI-27ac80fd-23,JOH-UNI-27ac80fd-23,C11H15BrCl2N2OS,,374.124,98,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,C08,Cl.ClCC(=O)N1CCN(CC2=CC=C(Br)S2)CC1,1-{4-[(5-bromothiophen-2-yl)methyl]piperazin-1-yl}-2-chloroethan-1-one hydrochloride,,
LON-WEI-8f408cad-4,LON-WEI-8f408cad-4,C12H14ClFN2O3S,,320.767,100,C21699472,,,0,40,20,1333027-Y40-01,D08,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(3-fluorobenzenesulfonyl)piperazin-1-yl]ethan-1-one,,
AAR-POS-0daf6b7e-6,AAR-POS-0daf6b7e-6,C14H17ClN2O3,,296.749,95,C21699472,,,0,40,20,1333027-Y40-01,E08,OC=1C=CC=CC1NC(=O)C2CCN(CC2)C(=O)CCl,1-(2-chloroacetyl)-N-(2-hydroxyphenyl)piperidine-4-carboxamide,,
LON-WEI-8f408cad-1,LON-WEI-8f408cad-1,C12H13ClN2O2,,252.696,100,C21699472,,,0,40,20,1333027-Y40-01,F08,ClCC(=O)NC=1C=CC=C(C1)N2CCCC2=O,2-chloro-N-[3-(2-oxopyrrolidin-1-yl)phenyl]acetamide,,
AAR-POS-d2a4d1df-36,AAR-POS-d2a4d1df-36,C14H19ClN2O3S,,330.830,100,C21699472,,,0,40,20,1333027-Y40-01,G08,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl,2-chloro-1-[4-(2.4-dimethylbenzenesulfonyl)piperazin-1-yl]ethan-1-one,,
AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-24,C14H19ClN2O,,266.766,100,C21699472,,,0,40,20,1333027-Y40-01,H08,CC=1C=CC=C(CN2CCN(CC2)C(=O)CCl)C1,2-chloro-1-{4-[(3-methylphenyl)methyl]piperazin-1-yl}ethan-1-one,,
LON-WEI-8f408cad-5,LON-WEI-8f408cad-5,C11H16Cl2N2OS,,295.228,100,C21699472,hydrogen chloride,1,36.46,40,20,1333027-Y40-01,I08,Cl.ClCC(=O)N1CCN(CC2=CC=CS2)CC1,2-chloro-1-{4-[(thiophen-2-yl)methyl]piperazin-1-yl}ethan-1-one hydrochloride,,
AAR-POS-d2a4d1df-30,AAR-POS-d2a4d1df-30,C14H15ClN2OS,,294.799,95,C21699472,,,0,40,20,1333027-Y40-01,J08,ClCC(=O)N1CCCC(C1)C2=NC=3C=CC=CC3S2,1-[3-(1.3-benzothiazol-2-yl)piperidin-1-yl]-2-chloroethan-1-one,,
Z2856434926,Z2856434926,C9H13NO3S,,215.269,100,C21699472,,,0,40,20,1333027-Y40-01,K08,O=S1(=O)CCN(CC2=CC=CO2)CC1,4-[(furan-2-yl)methyl]-1??-thiomorpholine-1.1-dione,,
Z2856434856,Z2856434856,C11H14ClNO,,211.687,100,C21699472,,,0,40,20,1333027-Y40-01,L08,ClC=1C=CC=C(CN2CCOCC2)C1,4-[(3-chlorophenyl)methyl]morpholine,,
Z1310876699,Z1310876699,C14H13FN2O,,244.264,100,C21699472,,,0,40,20,1333027-Y40-01,M08,FC=1C=CC=CC1C(=O)NCCC=2C=CN=CC2,2-fluoro-N-[2-(pyridin-4-yl)ethyl]benzamide,,
Z1619978933,Z1619978933,C9H12FN3S,,213.275,100,C21699472,,,0,40,20,1333027-Y40-01,N08,CC1=NN=C(CN2CCC=C(F)C2)S1,5-fluoro-1-[(5-methyl-1.3.4-thiadiazol-2-yl)methyl]-1.2.3.6-tetrahydropyridine,,
Z1400780201,Z1400780201,C14H18N4O,,258.318,95,C21699472,,,0,40,20,1333027-Y40-01,O08,CN1CCN(CC1)C(=O)CC2=CNC=3N=CC=CC23,1-(4-methylpiperazin-1-yl)-2-{1H-pyrrolo[2.3-b]pyridin-3-yl}ethan-1-one,,
Z369936976,Z369936976,C10H15N3O2,,209.245,95,C21699472,,,0,40,20,1333027-Y40-01,P08,CN(CC=1C=C(C)ON1)C(=O)NC2CC2,3-cyclopropyl-1-methyl-1-[(5-methyl-1.2-oxazol-3-yl)methyl]urea,,
Z1587220559,Z1587220559,C14H13N3O,,239.272,96,C21699472,,,0,40,20,1333027-Y40-01,A09,OC=1C=CC=CC1CNC2=NC=3C=CC=CC3N2,2-{[(1H-1.3-benzodiazol-2-yl)amino]methyl}phenol,,
NCL-00024387,NCL-00024387,C8H10BrNO2,,232.074,100,C21699472,,,0,40,20,1333027-Y40-01,B09,COCCN1C=CC(Br)=CC1=O,4-bromo-1-(2-methoxyethyl)-1.2-dihydropyridin-2-one,,
Z1741794237,Z1741794237,C7H16N2O,,144.214,95,C21699472,,,0,40,20,1333027-Y40-01,C09,CC1CNCCN1CCO,2-(2-methylpiperazin-1-yl)ethan-1-ol,,
Z217038356,Z217038356,C10H15N3O2,,209.245,92,C21699472,,,0,40,20,1333027-Y40-01,D09,CC1CN(CCO1)C(=O)CN2C=CC=N2,1-(2-methylmorpholin-4-yl)-2-(1H-pyrazol-1-yl)ethan-1-one,,
